"code_site";"code_station";"date_obs_elab";"resultat_obs_elab";"date_prod";"code_statut";"libelle_statut";"code_methode";"libelle_methode";"code_qualification";"libelle_qualification";"longitude";"latitude";"grandeur_hydro_elab";"date";"year";"month";"day"
"G1110410";"G111041010";"1982-01-14";5561;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-14;"1982";"01";"14"
"G1110410";"G111041010";"1982-01-15";5642;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-15;"1982";"01";"15"
"G1110410";"G111041010";"1982-01-16";5736;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-16;"1982";"01";"16"
"G1110410";"G111041010";"1982-01-17";5831;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-17;"1982";"01";"17"
"G1110410";"G111041010";"1982-01-18";5912;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-18;"1982";"01";"18"
"G1110410";"G111041010";"1982-01-19";5895;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-19;"1982";"01";"19"
"G1110410";"G111041010";"1982-01-20";5858;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-20;"1982";"01";"20"
"G1110410";"G111041010";"1982-01-21";5821;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-01-21;"1982";"01";"21"
"G1110410";"G111041010";"1982-01-22";5789;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-22;"1982";"01";"22"
"G1110410";"G111041010";"1982-01-23";5934;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-23;"1982";"01";"23"
"G1110410";"G111041010";"1982-01-24";6169;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-24;"1982";"01";"24"
"G1110410";"G111041010";"1982-01-25";6266;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-25;"1982";"01";"25"
"G1110410";"G111041010";"1982-01-26";6246;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-26;"1982";"01";"26"
"G1110410";"G111041010";"1982-01-27";6225;"2024-03-08T03:11:25Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-27;"1982";"01";"27"
"G1110410";"G111041010";"1982-01-28";6202;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-28;"1982";"01";"28"
"G1110410";"G111041010";"1982-01-29";6134;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-29;"1982";"01";"29"
"G1110410";"G111041010";"1982-01-30";6050;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-30;"1982";"01";"30"
"G1110410";"G111041010";"1982-01-31";5966;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-01-31;"1982";"01";"31"
"G1110410";"G111041010";"1982-02-01";5881;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";12;"Douteuse";1.339146471;49.999780637;"QmJ";1982-02-01;"1982";"02";"01"
"G1110410";"G111041010";"1982-02-02";5818;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-02;"1982";"02";"02"
"G1110410";"G111041010";"1982-02-03";5795;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-03;"1982";"02";"03"
"G1110410";"G111041010";"1982-02-04";5769;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-04;"1982";"02";"04"
"G1110410";"G111041010";"1982-02-05";5743;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-05;"1982";"02";"05"
"G1110410";"G111041010";"1982-02-06";5717;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-06;"1982";"02";"06"
"G1110410";"G111041010";"1982-02-07";5691;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-07;"1982";"02";"07"
"G1110410";"G111041010";"1982-02-08";5664;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-08;"1982";"02";"08"
"G1110410";"G111041010";"1982-02-09";5621;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-09;"1982";"02";"09"
"G1110410";"G111041010";"1982-02-10";5576;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-10;"1982";"02";"10"
"G1110410";"G111041010";"1982-02-11";5556;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-11;"1982";"02";"11"
"G1110410";"G111041010";"1982-02-12";5542;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-12;"1982";"02";"12"
"G1110410";"G111041010";"1982-02-13";5527;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-13;"1982";"02";"13"
"G1110410";"G111041010";"1982-02-14";5512;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-14;"1982";"02";"14"
"G1110410";"G111041010";"1982-02-15";5498;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-15;"1982";"02";"15"
"G1110410";"G111041010";"1982-02-16";5483;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-16;"1982";"02";"16"
"G1110410";"G111041010";"1982-02-17";5469;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-17;"1982";"02";"17"
"G1110410";"G111041010";"1982-02-18";5447;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-18;"1982";"02";"18"
"G1110410";"G111041010";"1982-02-19";5405;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-19;"1982";"02";"19"
"G1110410";"G111041010";"1982-02-20";5357;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-20;"1982";"02";"20"
"G1110410";"G111041010";"1982-02-21";5300;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-21;"1982";"02";"21"
"G1110410";"G111041010";"1982-02-22";5238;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-22;"1982";"02";"22"
"G1110410";"G111041010";"1982-02-23";5177;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-23;"1982";"02";"23"
"G1110410";"G111041010";"1982-02-24";5116;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-24;"1982";"02";"24"
"G1110410";"G111041010";"1982-02-25";5054;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-25;"1982";"02";"25"
"G1110410";"G111041010";"1982-02-26";4993;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-26;"1982";"02";"26"
"G1110410";"G111041010";"1982-02-27";4932;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-27;"1982";"02";"27"
"G1110410";"G111041010";"1982-02-28";4870;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-02-28;"1982";"02";"28"
"G1110410";"G111041010";"1982-03-01";4814;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-01;"1982";"03";"01"
"G1110410";"G111041010";"1982-03-02";4760;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-02;"1982";"03";"02"
"G1110410";"G111041010";"1982-03-03";4716;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-03;"1982";"03";"03"
"G1110410";"G111041010";"1982-03-04";4815;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-04;"1982";"03";"04"
"G1110410";"G111041010";"1982-03-05";4792;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-05;"1982";"03";"05"
"G1110410";"G111041010";"1982-03-06";4695;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-06;"1982";"03";"06"
"G1110410";"G111041010";"1982-03-07";4593;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-07;"1982";"03";"07"
"G1110410";"G111041010";"1982-03-08";4496;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-08;"1982";"03";"08"
"G1110410";"G111041010";"1982-03-09";4456;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-09;"1982";"03";"09"
"G1110410";"G111041010";"1982-03-10";4464;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-10;"1982";"03";"10"
"G1110410";"G111041010";"1982-03-11";4547;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-11;"1982";"03";"11"
"G1110410";"G111041010";"1982-03-12";4549;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-12;"1982";"03";"12"
"G1110410";"G111041010";"1982-03-13";4544;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-13;"1982";"03";"13"
"G1110410";"G111041010";"1982-03-14";4539;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-14;"1982";"03";"14"
"G1110410";"G111041010";"1982-03-15";4527;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-15;"1982";"03";"15"
"G1110410";"G111041010";"1982-03-16";4499;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-16;"1982";"03";"16"
"G1110410";"G111041010";"1982-03-17";4470;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-17;"1982";"03";"17"
"G1110410";"G111041010";"1982-03-18";4441;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-18;"1982";"03";"18"
"G1110410";"G111041010";"1982-03-19";4412;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-19;"1982";"03";"19"
"G1110410";"G111041010";"1982-03-20";4383;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-20;"1982";"03";"20"
"G1110410";"G111041010";"1982-03-21";4354;"2024-03-08T03:11:27Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-21;"1982";"03";"21"
"G1110410";"G111041010";"1982-03-22";4315;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-22;"1982";"03";"22"
"G1110410";"G111041010";"1982-03-23";4265;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-23;"1982";"03";"23"
"G1110410";"G111041010";"1982-03-24";4222;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-24;"1982";"03";"24"
"G1110410";"G111041010";"1982-03-25";4180;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-25;"1982";"03";"25"
"G1110410";"G111041010";"1982-03-26";4139;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-26;"1982";"03";"26"
"G1110410";"G111041010";"1982-03-27";4097;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-27;"1982";"03";"27"
"G1110410";"G111041010";"1982-03-28";4056;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-28;"1982";"03";"28"
"G1110410";"G111041010";"1982-03-29";4014;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-29;"1982";"03";"29"
"G1110410";"G111041010";"1982-03-30";3973;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-30;"1982";"03";"30"
"G1110410";"G111041010";"1982-03-31";3931;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-03-31;"1982";"03";"31"
"G1110410";"G111041010";"1982-04-01";3890;"2024-03-08T03:11:32Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-01;"1982";"04";"01"
"G1110410";"G111041010";"1982-04-02";3848;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-02;"1982";"04";"02"
"G1110410";"G111041010";"1982-04-03";3807;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-03;"1982";"04";"03"
"G1110410";"G111041010";"1982-04-04";3765;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-04;"1982";"04";"04"
"G1110410";"G111041010";"1982-04-05";3724;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-05;"1982";"04";"05"
"G1110410";"G111041010";"1982-04-06";3691;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-06;"1982";"04";"06"
"G1110410";"G111041010";"1982-04-07";3734;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-07;"1982";"04";"07"
"G1110410";"G111041010";"1982-04-08";3976;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-08;"1982";"04";"08"
"G1110410";"G111041010";"1982-04-09";4031;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-09;"1982";"04";"09"
"G1110410";"G111041010";"1982-04-10";3943;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-10;"1982";"04";"10"
"G1110410";"G111041010";"1982-04-11";3856;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-11;"1982";"04";"11"
"G1110410";"G111041010";"1982-04-12";3792;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-12;"1982";"04";"12"
"G1110410";"G111041010";"1982-04-13";3734;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-13;"1982";"04";"13"
"G1110410";"G111041010";"1982-04-14";3677;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-14;"1982";"04";"14"
"G1110410";"G111041010";"1982-04-15";3620;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-15;"1982";"04";"15"
"G1110410";"G111041010";"1982-04-16";3592;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-16;"1982";"04";"16"
"G1110410";"G111041010";"1982-04-17";3577;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-17;"1982";"04";"17"
"G1110410";"G111041010";"1982-04-18";3561;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-18;"1982";"04";"18"
"G1110410";"G111041010";"1982-04-19";3545;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-19;"1982";"04";"19"
"G1110410";"G111041010";"1982-04-20";3530;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-20;"1982";"04";"20"
"G1110410";"G111041010";"1982-04-21";3514;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-21;"1982";"04";"21"
"G1110410";"G111041010";"1982-04-22";3498;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-22;"1982";"04";"22"
"G1110410";"G111041010";"1982-04-23";3483;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-04-23;"1982";"04";"23"
"G1110410";"G111041010";"1982-06-04";2405;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-04;"1982";"06";"04"
"G1110410";"G111041010";"1982-06-05";2346;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-05;"1982";"06";"05"
"G1110410";"G111041010";"1982-06-06";2351;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-06;"1982";"06";"06"
"G1110410";"G111041010";"1982-06-07";2353;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-07;"1982";"06";"07"
"G1110410";"G111041010";"1982-06-08";2347;"2024-03-08T03:11:33Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-08;"1982";"06";"08"
"G1110410";"G111041010";"1982-06-09";2328;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-09;"1982";"06";"09"
"G1110410";"G111041010";"1982-06-10";2301;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-10;"1982";"06";"10"
"G1110410";"G111041010";"1982-06-11";2350;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-11;"1982";"06";"11"
"G1110410";"G111041010";"1982-06-12";2348;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-12;"1982";"06";"12"
"G1110410";"G111041010";"1982-06-13";2351;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-13;"1982";"06";"13"
"G1110410";"G111041010";"1982-06-14";2342;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-14;"1982";"06";"14"
"G1110410";"G111041010";"1982-06-15";2334;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-15;"1982";"06";"15"
"G1110410";"G111041010";"1982-06-16";2325;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-16;"1982";"06";"16"
"G1110410";"G111041010";"1982-06-17";2317;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-17;"1982";"06";"17"
"G1110410";"G111041010";"1982-06-18";2308;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-18;"1982";"06";"18"
"G1110410";"G111041010";"1982-06-19";2299;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-19;"1982";"06";"19"
"G1110410";"G111041010";"1982-06-20";2291;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-20;"1982";"06";"20"
"G1110410";"G111041010";"1982-06-21";2283;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-21;"1982";"06";"21"
"G1110410";"G111041010";"1982-06-22";2301;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-22;"1982";"06";"22"
"G1110410";"G111041010";"1982-06-23";2332;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-23;"1982";"06";"23"
"G1110410";"G111041010";"1982-06-24";2369;"2024-03-08T03:11:35Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";1982-06-24;"1982";"06";"24"
