"code_site";"code_station";"date_obs_elab";"resultat_obs_elab";"date_prod";"code_statut";"libelle_statut";"code_methode";"libelle_methode";"code_qualification";"libelle_qualification";"longitude";"latitude";"grandeur_hydro_elab";"date";"year";"month";"day"
"G1110410";"G111041010";"2000-01-01";6409;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-01;"2000";"01";"01"
"G1110410";"G111041010";"2000-01-02";6200;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-02;"2000";"01";"02"
"G1110410";"G111041010";"2000-01-03";6045;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-03;"2000";"01";"03"
"G1110410";"G111041010";"2000-01-04";6622;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-04;"2000";"01";"04"
"G1110410";"G111041010";"2000-01-05";6168;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-05;"2000";"01";"05"
"G1110410";"G111041010";"2000-01-06";5976;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-06;"2000";"01";"06"
"G1110410";"G111041010";"2000-01-07";5814;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-07;"2000";"01";"07"
"G1110410";"G111041010";"2000-01-08";5825;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-08;"2000";"01";"08"
"G1110410";"G111041010";"2000-01-09";5653;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-09;"2000";"01";"09"
"G1110410";"G111041010";"2000-01-10";5503;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-10;"2000";"01";"10"
"G1110410";"G111041010";"2000-01-11";5530;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-11;"2000";"01";"11"
"G1110410";"G111041010";"2000-01-12";5494;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-12;"2000";"01";"12"
"G1110410";"G111041010";"2000-01-13";5509;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-13;"2000";"01";"13"
"G1110410";"G111041010";"2000-01-14";5407;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-14;"2000";"01";"14"
"G1110410";"G111041010";"2000-01-15";5209;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-15;"2000";"01";"15"
"G1110410";"G111041010";"2000-01-16";5106;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-16;"2000";"01";"16"
"G1110410";"G111041010";"2000-01-17";5075;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-17;"2000";"01";"17"
"G1110410";"G111041010";"2000-01-18";5032;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-18;"2000";"01";"18"
"G1110410";"G111041010";"2000-01-19";4952;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-19;"2000";"01";"19"
"G1110410";"G111041010";"2000-01-20";4845;"2024-03-08T03:16:22Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-20;"2000";"01";"20"
"G1110410";"G111041010";"2000-01-21";4809;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-21;"2000";"01";"21"
"G1110410";"G111041010";"2000-01-22";4936;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-22;"2000";"01";"22"
"G1110410";"G111041010";"2000-01-23";4880;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-23;"2000";"01";"23"
"G1110410";"G111041010";"2000-01-24";4739;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-24;"2000";"01";"24"
"G1110410";"G111041010";"2000-01-25";4537;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-25;"2000";"01";"25"
"G1110410";"G111041010";"2000-01-26";4421;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-26;"2000";"01";"26"
"G1110410";"G111041010";"2000-01-27";4350;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-27;"2000";"01";"27"
"G1110410";"G111041010";"2000-01-28";4356;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-28;"2000";"01";"28"
"G1110410";"G111041010";"2000-01-29";4905;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-29;"2000";"01";"29"
"G1110410";"G111041010";"2000-01-30";4930;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-30;"2000";"01";"30"
"G1110410";"G111041010";"2000-01-31";4639;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-01-31;"2000";"01";"31"
"G1110410";"G111041010";"2000-02-01";4472;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-01;"2000";"02";"01"
"G1110410";"G111041010";"2000-02-02";4480;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-02;"2000";"02";"02"
"G1110410";"G111041010";"2000-02-03";4296;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-03;"2000";"02";"03"
"G1110410";"G111041010";"2000-02-04";4257;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-04;"2000";"02";"04"
"G1110410";"G111041010";"2000-02-05";4208;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-05;"2000";"02";"05"
"G1110410";"G111041010";"2000-02-06";4169;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-06;"2000";"02";"06"
"G1110410";"G111041010";"2000-02-07";4338;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-07;"2000";"02";"07"
"G1110410";"G111041010";"2000-02-08";4918;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-08;"2000";"02";"08"
"G1110410";"G111041010";"2000-02-09";4599;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-09;"2000";"02";"09"
"G1110410";"G111041010";"2000-02-10";4478;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-10;"2000";"02";"10"
"G1110410";"G111041010";"2000-02-11";4384;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-11;"2000";"02";"11"
"G1110410";"G111041010";"2000-02-12";4232;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-12;"2000";"02";"12"
"G1110410";"G111041010";"2000-02-13";5020;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-13;"2000";"02";"13"
"G1110410";"G111041010";"2000-02-14";4678;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-14;"2000";"02";"14"
"G1110410";"G111041010";"2000-02-15";4686;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-15;"2000";"02";"15"
"G1110410";"G111041010";"2000-02-16";4703;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-16;"2000";"02";"16"
"G1110410";"G111041010";"2000-02-17";4670;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-17;"2000";"02";"17"
"G1110410";"G111041010";"2000-02-18";4709;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-18;"2000";"02";"18"
"G1110410";"G111041010";"2000-02-19";4535;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-19;"2000";"02";"19"
"G1110410";"G111041010";"2000-02-20";4384;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-20;"2000";"02";"20"
"G1110410";"G111041010";"2000-02-21";4346;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-21;"2000";"02";"21"
"G1110410";"G111041010";"2000-02-22";4329;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-22;"2000";"02";"22"
"G1110410";"G111041010";"2000-02-23";4336;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-23;"2000";"02";"23"
"G1110410";"G111041010";"2000-02-24";4366;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-24;"2000";"02";"24"
"G1110410";"G111041010";"2000-02-25";4436;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-25;"2000";"02";"25"
"G1110410";"G111041010";"2000-02-26";4355;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-26;"2000";"02";"26"
"G1110410";"G111041010";"2000-02-27";4285;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-27;"2000";"02";"27"
"G1110410";"G111041010";"2000-02-28";4463;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-28;"2000";"02";"28"
"G1110410";"G111041010";"2000-02-29";4527;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-02-29;"2000";"02";"29"
"G1110410";"G111041010";"2000-03-01";4639;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-01;"2000";"03";"01"
"G1110410";"G111041010";"2000-03-02";4357;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-02;"2000";"03";"02"
"G1110410";"G111041010";"2000-03-03";4921;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-03;"2000";"03";"03"
"G1110410";"G111041010";"2000-03-04";4963;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-04;"2000";"03";"04"
"G1110410";"G111041010";"2000-03-05";4506;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-05;"2000";"03";"05"
"G1110410";"G111041010";"2000-03-06";4376;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-06;"2000";"03";"06"
"G1110410";"G111041010";"2000-03-07";4349;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-07;"2000";"03";"07"
"G1110410";"G111041010";"2000-03-08";4329;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-08;"2000";"03";"08"
"G1110410";"G111041010";"2000-03-09";4322;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-09;"2000";"03";"09"
"G1110410";"G111041010";"2000-03-10";4329;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-10;"2000";"03";"10"
"G1110410";"G111041010";"2000-03-11";4335;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-11;"2000";"03";"11"
"G1110410";"G111041010";"2000-03-12";4285;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-12;"2000";"03";"12"
"G1110410";"G111041010";"2000-03-13";4243;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-13;"2000";"03";"13"
"G1110410";"G111041010";"2000-03-14";4265;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-14;"2000";"03";"14"
"G1110410";"G111041010";"2000-03-15";4198;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-15;"2000";"03";"15"
"G1110410";"G111041010";"2000-03-16";4203;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-16;"2000";"03";"16"
"G1110410";"G111041010";"2000-03-17";4206;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-17;"2000";"03";"17"
"G1110410";"G111041010";"2000-03-18";4189;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-18;"2000";"03";"18"
"G1110410";"G111041010";"2000-03-19";4177;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-19;"2000";"03";"19"
"G1110410";"G111041010";"2000-03-20";4171;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-20;"2000";"03";"20"
"G1110410";"G111041010";"2000-03-21";4148;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-21;"2000";"03";"21"
"G1110410";"G111041010";"2000-03-22";4135;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-22;"2000";"03";"22"
"G1110410";"G111041010";"2000-03-23";4125;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-23;"2000";"03";"23"
"G1110410";"G111041010";"2000-03-24";4152;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-24;"2000";"03";"24"
"G1110410";"G111041010";"2000-03-25";4210;"2024-03-08T03:16:28Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-25;"2000";"03";"25"
"G1110410";"G111041010";"2000-03-26";4189;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-26;"2000";"03";"26"
"G1110410";"G111041010";"2000-03-27";4161;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-27;"2000";"03";"27"
"G1110410";"G111041010";"2000-03-28";4220;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-28;"2000";"03";"28"
"G1110410";"G111041010";"2000-03-29";4188;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-29;"2000";"03";"29"
"G1110410";"G111041010";"2000-03-30";4169;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-30;"2000";"03";"30"
"G1110410";"G111041010";"2000-03-31";4235;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-03-31;"2000";"03";"31"
"G1110410";"G111041010";"2000-04-01";4218;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-01;"2000";"04";"01"
"G1110410";"G111041010";"2000-04-02";4152;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-02;"2000";"04";"02"
"G1110410";"G111041010";"2000-04-03";4087;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-03;"2000";"04";"03"
"G1110410";"G111041010";"2000-04-04";4326;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-04;"2000";"04";"04"
"G1110410";"G111041010";"2000-04-05";4104;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-05;"2000";"04";"05"
"G1110410";"G111041010";"2000-04-06";4002;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-06;"2000";"04";"06"
"G1110410";"G111041010";"2000-04-07";3913;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-07;"2000";"04";"07"
"G1110410";"G111041010";"2000-04-08";3892;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-08;"2000";"04";"08"
"G1110410";"G111041010";"2000-04-09";3892;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-09;"2000";"04";"09"
"G1110410";"G111041010";"2000-04-10";3855;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-10;"2000";"04";"10"
"G1110410";"G111041010";"2000-04-11";3798;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-11;"2000";"04";"11"
"G1110410";"G111041010";"2000-04-12";3912;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-12;"2000";"04";"12"
"G1110410";"G111041010";"2000-04-13";5857;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-13;"2000";"04";"13"
"G1110410";"G111041010";"2000-04-14";4547;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-14;"2000";"04";"14"
"G1110410";"G111041010";"2000-04-15";4488;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-15;"2000";"04";"15"
"G1110410";"G111041010";"2000-04-16";4308;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-16;"2000";"04";"16"
"G1110410";"G111041010";"2000-04-17";4089;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-17;"2000";"04";"17"
"G1110410";"G111041010";"2000-04-18";3984;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-18;"2000";"04";"18"
"G1110410";"G111041010";"2000-04-19";3942;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-19;"2000";"04";"19"
"G1110410";"G111041010";"2000-04-20";3896;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-20;"2000";"04";"20"
"G1110410";"G111041010";"2000-04-21";4574;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-21;"2000";"04";"21"
"G1110410";"G111041010";"2000-04-22";4370;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-22;"2000";"04";"22"
"G1110410";"G111041010";"2000-04-23";4377;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-23;"2000";"04";"23"
"G1110410";"G111041010";"2000-04-24";4302;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-24;"2000";"04";"24"
"G1110410";"G111041010";"2000-04-25";4127;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-25;"2000";"04";"25"
"G1110410";"G111041010";"2000-04-26";4682;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-26;"2000";"04";"26"
"G1110410";"G111041010";"2000-04-27";4357;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-27;"2000";"04";"27"
"G1110410";"G111041010";"2000-04-28";4280;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-28;"2000";"04";"28"
"G1110410";"G111041010";"2000-04-29";4273;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-29;"2000";"04";"29"
"G1110410";"G111041010";"2000-04-30";4160;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-04-30;"2000";"04";"30"
"G1110410";"G111041010";"2000-05-01";4108;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-01;"2000";"05";"01"
"G1110410";"G111041010";"2000-05-02";4065;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-02;"2000";"05";"02"
"G1110410";"G111041010";"2000-05-03";4061;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-03;"2000";"05";"03"
"G1110410";"G111041010";"2000-05-04";4056;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-04;"2000";"05";"04"
"G1110410";"G111041010";"2000-05-05";4022;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-05;"2000";"05";"05"
"G1110410";"G111041010";"2000-05-06";3926;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-06;"2000";"05";"06"
"G1110410";"G111041010";"2000-05-07";4128;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-07;"2000";"05";"07"
"G1110410";"G111041010";"2000-05-08";3930;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-08;"2000";"05";"08"
"G1110410";"G111041010";"2000-05-09";3845;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-09;"2000";"05";"09"
"G1110410";"G111041010";"2000-05-10";3914;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-10;"2000";"05";"10"
"G1110410";"G111041010";"2000-05-11";3879;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-11;"2000";"05";"11"
"G1110410";"G111041010";"2000-05-12";3876;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-12;"2000";"05";"12"
"G1110410";"G111041010";"2000-05-13";3809;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-13;"2000";"05";"13"
"G1110410";"G111041010";"2000-05-14";3775;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-14;"2000";"05";"14"
"G1110410";"G111041010";"2000-05-15";3708;"2024-03-08T03:16:30Z";16;"Donnée validée";12;"Interpolation";20;"Bonne";1.339146471;49.999780637;"QmJ";2000-05-15;"2000";"05";"15"
