"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"dRR_Oir[5,20]","20.672","2.765","15.62","18.762","20.52","22.47","26.41","1.001","29000"
"dRR_Oir[5,21]","26.35","3.353","20.36","24.04","26.16","28.43","33.57","1.001","29000"
"dRR_Oir[5,22]","27.389","3.079","21.821","25.23","27.27","29.38","33.79","1.001","21000"
"dRR_Oir[6,1]","0.966","0.659","0.181","0.496","0.806","1.256","2.663","1.001","29000"
"dRR_Oir[6,2]","11.988","2.951","6.931","9.899","11.74","13.79","18.45","1.001","29000"
"dRR_Oir[6,3]","9.934","2.708","5.411","7.999","9.645","11.597","15.909","1.001","29000"
"dRR_Oir[6,5]","2.983","1.356","1.014","1.994","2.759","3.733","6.207","1.001","29000"
"dRR_Oir[6,6]","0.596","0.473","0.084","0.267","0.465","0.784","1.845","1.001","21000"
"dRR_Oir[6,7]","1.155","0.825","0.2","0.574","0.948","1.508","3.324","1.001","29000"
"dRR_Oir[6,8]","1.332","0.861","0.284","0.721","1.128","1.725","3.516","1.001","15000"
"dRR_Oir[6,9]","3.501","1.693","1.117","2.278","3.199","4.389","7.631","1.001","29000"
"dRR_Oir[6,10]","6.539","2.111","3.116","5.023","6.298","7.796","11.3","1.001","29000"
"dRR_Oir[6,11]","11.42","2.911","6.467","9.328","11.17","13.23","17.819","1.001","18000"
"dRR_Oir[6,12]","0.62","0.467","0.102","0.298","0.499","0.802","1.827","1.001","29000"
"dRR_Oir[6,13]","6.694","2.452","2.958","4.927","6.353","8.09","12.3","1.001","29000"
"dRR_Oir[6,14]","1.875","1.059","0.493","1.118","1.643","2.387","4.501","1.001","29000"
"dRR_Oir[6,15]","15.364","3.517","9.349","12.88","15.06","17.54","23.14","1.001","4900"
"dRR_Oir[6,16]","2.051","1.077","0.589","1.27","1.842","2.6","4.742","1.001","29000"
"dRR_Oir[6,17]","6.077","2.495","2.413","4.291","5.674","7.411","12.07","1.001","29000"
"dRR_Oir[6,18]","10.661","2.766","5.963","8.682","10.42","12.4","16.71","1.001","15000"
"dRR_Oir[6,19]","7.127","2.527","3.138","5.313","6.795","8.619","12.95","1.001","29000"
"dRR_Oir[6,20]","10.86","2.846","6.074","8.835","10.59","12.58","17.209","1.001","29000"
"dRR_Oir[6,21]","8.005","2.541","3.919","6.185","7.718","9.536","13.73","1.001","29000"
"dRR_Oir[6,22]","6.238","2.083","2.883","4.737","5.991","7.474","11.02","1.001","29000"
"dRR_Oir[7,10]","6.222","2.065","2.931","4.734","5.956","7.444","10.939","1.001","29000"
"dRR_Oir[7,11]","11.993","3.114","6.801","9.763","11.7","13.89","19.01","1.001","8400"
"dRR_Oir[7,12]","0.404","0.315","0.063","0.188","0.318","0.525","1.234","1.001","29000"
"dRR_Oir[7,13]","4.503","1.777","1.823","3.226","4.222","5.487","8.683","1.001","4200"
"dRR_Oir[7,14]","1.683","0.917","0.462","1.019","1.5","2.146","3.955","1.001","20000"
"dRR_Oir[7,15]","8.326","2.649","4.137","6.424","7.995","9.872","14.47","1.001","29000"
"dRR_Oir[7,16]","3.258","1.559","1.076","2.133","2.973","4.067","6.991","1.001","29000"
"dRR_Oir[7,17]","4.561","1.914","1.744","3.187","4.257","5.591","9.125","1.001","7200"
"dRR_Oir[7,18]","10.326","2.777","5.639","8.349","10.07","12.01","16.48","1.001","27000"
"dRR_Oir[7,19]","4.169","1.69","1.654","2.946","3.918","5.108","8.155","1.001","29000"
"dRR_Oir[7,20]","4.857","1.837","2.053","3.532","4.592","5.881","9.17","1.001","29000"
"dRR_Oir[7,21]","5.637","2.206","2.311","4.037","5.311","6.873","10.79","1.001","29000"
"dRR_Oir[7,22]","4.388","1.731","1.765","3.139","4.148","5.343","8.492","1.001","29000"
"dRR_Oir[8,10]","22.409","4.308","15.011","19.42","22.04","25.02","31.85","1.001","29000"
"dRR_Oir[8,11]","52.94","7.632","39.49","47.6","52.43","57.66","69.319","1.001","29000"
"dRR_Oir[8,12]","0.815","0.555","0.157","0.422","0.681","1.057","2.228","1.001","29000"
"dRR_Oir[8,14]","6.75","2.213","3.305","5.156","6.453","8.018","11.84","1.001","7600"
"dRR_Oir[8,15]","48.593","8.176","34.71","42.82","47.86","53.53","66.779","1.001","29000"
"dRR_Oir[8,16]","22.578","5.439","13.83","18.73","21.91","25.71","35.05","1.001","22000"
"dRR_Oir[8,17]","39.847","8.24","26.97","34.12","38.8","44.26","58.959","1.001","29000"
"dRR_Oir[8,18]","40.504","6.082","29.61","36.24","40.16","44.38","53.367","1.001","29000"
"dRR_Oir[8,19]","27.649","5.28","18.61","23.94","27.23","30.9","39.08","1.001","9400"
"dRR_Oir[8,20]","31.978","5.748","22.07","27.95","31.53","35.43","44.66","1.001","18000"
"dRR_Oir[8,21]","25.707","5.811","16.25","21.61","25.08","29.05","38.92","1.001","29000"
"dRR_Oir[8,22]","38.626","6.481","27.44","34.09","38.13","42.6","52.82","1.001","12000"
"dRR_Oir[9,11]","78.294","21.837","44.37","62.842","75.365","90.65","129.3","1.001","14000"
"dRR_Oir[9,12]","0.917","1.067","0.059","0.269","0.568","1.158","3.821","1.001","12000"
"dRR_Oir[9,13]","9.516","4.582","3.067","6.194","8.694","11.91","20.79","1.001","29000"
"dRR_Oir[9,14]","15.467","6.255","6.187","10.98","14.54","18.89","30.36","1.001","29000"
"dRR_Oir[9,15]","21.854","8.378","9.322","15.85","20.58","26.42","41.42","1.001","29000"
"dRR_Oir[9,16]","2.468","1.805","0.442","1.225","2.002","3.199","7.225","1.001","12000"
"dRR_Oir[9,17]","2.904","2.033","0.542","1.468","2.39","3.767","8.171","1.001","29000"
"dRR_Oir[9,18]","2.871","1.983","0.541","1.476","2.381","3.739","7.964","1.001","12000"
"dRR_Oir[9,19]","6.659","3.607","1.843","4.053","5.912","8.487","15.539","1.001","4500"
"dRR_Oir[9,20]","6.305","3.478","1.691","3.798","5.589","8.037","15.03","1.001","29000"
"dRR_Oir[9,21]","15.296","6.357","5.968","10.72","14.29","18.707","30.576","1.001","29000"
"dRR_Oir[9,22]","13.136","5.743","4.788","9.015","12.21","16.18","27","1.001","8600"
"dRR_Oir[10,13]","4.366","1.252","2.346","3.484","4.231","5.091","7.202","1.001","29000"
"dRR_Oir[10,14]","4.41","1.254","2.398","3.513","4.263","5.121","7.252","1.001","29000"
"dRR_Oir[10,15]","4.436","1.511","2.189","3.396","4.224","5.209","7.973","1.001","17000"
"dRR_Oir[10,16]","5.091","1.43","2.809","4.086","4.907","5.917","8.365","1.001","29000"
"dRR_Oir[10,17]","3.654","1.197","1.817","2.807","3.492","4.307","6.424","1.001","29000"
"dRR_Oir[10,18]","12.921","2.573","8.745","11.12","12.62","14.41","18.81","1.001","29000"
"dRR_Oir[10,19]","7.846","1.88","4.805","6.536","7.64","8.901","12.149","1.001","21000"
"dRR_Oir[10,20]","6.061","1.602","3.513","4.923","5.872","6.973","9.667","1.001","25000"
"dRR_Oir[10,21]","9.585","2.348","5.969","7.965","9.281","10.84","14.98","1.001","29000"
"dRR_Oir[10,22]","8.626","2.068","5.341","7.182","8.373","9.773","13.349","1.001","29000"
"dRR_Oir[11,13]","5.985","1.665","3.371","4.815","5.765","6.923","9.754","1.001","23000"
"dRR_Oir[11,14]","17.496","3.451","12.05","15.12","17.07","19.38","25.35","1.001","29000"
"dRR_Oir[11,15]","12.291","2.792","7.948","10.39","11.92","13.78","18.72","1.001","29000"
"dRR_Oir[11,16]","9.235","2.165","5.763","7.728","8.985","10.45","14.22","1.001","29000"
"dRR_Oir[11,17]","3.516","1.209","1.658","2.658","3.354","4.19","6.336","1.001","29000"
"dRR_Oir[11,18]","21.698","3.846","15.541","19.02","21.24","23.87","30.52","1.001","29000"
"dRR_Oir[11,19]","9.402","2.268","5.793","7.817","9.127","10.66","14.59","1.001","29000"
"dRR_Oir[11,20]","8.378","2.095","5.104","6.927","8.119","9.51","13.17","1.001","29000"
"dRR_Oir[11,21]","10.163","2.427","6.379","8.491","9.848","11.46","15.78","1.001","21000"
"dRR_Oir[11,22]","14.9","3.2","9.918","12.73","14.5","16.6","22.23","1.001","29000"
"dRR_Oir[12,10]","8.59","2.599","4.479","6.74","8.26","10.09","14.56","1.001","29000"
"dRR_Oir[12,11]","22.425","5.027","14.47","18.98","21.79","25.19","33.997","1.001","3900"
"dRR_Oir[12,12]","0.23","0.258","0.016","0.071","0.148","0.294","0.925","1.001","29000"
"dRR_Oir[12,13]","22.229","5.122","14.21","18.7","21.63","25.05","33.73","1.001","27000"
"dRR_Oir[12,14]","43.3","8.221","30.24","37.66","42.32","47.69","62.28","1.001","29000"
"dRR_Oir[13,1]","2.775","1.443","0.778","1.716","2.513","3.538","6.304","1.001","29000"
"dRR_Oir[13,2]","6.769","2.393","3.033","5.037","6.45","8.14","12.329","1.001","29000"
"dRR_Oir[13,3]","9.424","2.885","4.742","7.361","9.101","11.16","15.97","1.001","29000"
"dRR_Oir[13,5]","7.358","2.47","3.436","5.57","7.049","8.814","13.05","1.001","29000"
"dRR_Oir[13,6]","1.251","0.944","0.186","0.592","1.007","1.64","3.681","1.001","29000"
"dRR_Oir[13,7]","11.323","3.184","6.002","9.053","11.01","13.24","18.39","1.001","16000"
"dRR_Oir[13,8]","1.532","1.024","0.299","0.81","1.288","1.991","4.16","1.001","29000"
"dRR_Oir[13,9]","17.527","4.001","10.66","14.69","17.22","20.02","26.297","1.001","29000"
"dRR_Oir[13,10]","0.719","0.557","0.105","0.333","0.571","0.938","2.211","1.001","29000"
"dRR_Oir[13,11]","2.092","1.043","0.639","1.336","1.9","2.641","4.664","1.001","29000"
"dRR_Oir[13,12]","0.133","0.15","0.011","0.043","0.086","0.166","0.534","1.001","29000"
"dRR_Oir[13,13]","7.992","2.602","3.833","6.119","7.685","9.528","13.98","1.001","29000"
"dRR_Oir[13,14]","22.658","4.486","14.82","19.5","22.32","25.46","32.29","1.001","29000"
"dRR_Oir[13,15]","20.267","4.177","12.94","17.3","19.96","22.89","29.4","1.001","6400"
"dRR_Oir[13,16]","4.448","1.837","1.708","3.109","4.17","5.478","8.792","1.001","29000"
"dRR_Oir[13,17]","10.987","2.974","6.01","8.848","10.7","12.84","17.56","1.001","29000"
"dRR_Oir[13,18]","1.204","0.784","0.252","0.644","1.022","1.562","3.203","1.001","29000"
"dRR_Oir[13,19]","18.61","4.058","11.56","15.73","18.29","21.14","27.44","1.001","29000"
"dRR_Oir[13,20]","38.343","6.475","26.96","33.83","37.9","42.35","52.249","1.001","29000"
"dRR_Oir[13,21]","52.248","7.224","39.121","47.25","51.84","56.83","67.557","1.001","23000"
"dRR_Oir[13,22]","29.508","5.19","20.26","25.86","29.17","32.8","40.569","1.001","29000"
"dRR_Oir[14,1]","1.645","1.153","0.288","0.831","1.359","2.145","4.654","1.001","29000"
"dRR_Oir[14,2]","2.934","1.671","0.749","1.729","2.591","3.761","7.109","1.001","25000"
"dRR_Oir[14,3]","2.582","1.55","0.604","1.465","2.244","3.319","6.492","1.001","29000"
"dRR_Oir[14,5]","6.343","2.722","2.304","4.357","5.94","7.854","12.77","1.001","29000"
"dRR_Oir[14,6]","1.041","0.911","0.127","0.424","0.777","1.364","3.453","1.001","29000"
"dRR_Oir[14,7]","4.384","2.174","1.304","2.797","3.995","5.54","9.677","1.001","29000"
"dRR_Oir[14,8]","2.402","1.616","0.472","1.266","2.009","3.112","6.568","1.001","29000"
"dRR_Oir[14,9]","5.111","2.53","1.578","3.283","4.641","6.43","11.25","1.001","3000"
"dRR_Oir[14,10]","0.813","0.692","0.111","0.35","0.614","1.054","2.671","1.001","29000"
"dRR_Oir[14,11]","1.815","1.185","0.4","0.979","1.527","2.332","4.844","1.001","29000"
"dRR_Oir[14,12]","0.14","0.167","0.011","0.044","0.089","0.173","0.576","1.001","29000"
"dRR_Oir[14,13]","14.668","5.167","6.716","10.99","13.93","17.58","26.7","1.001","6500"
"dRR_Oir[14,14]","12.399","4.315","5.66","9.302","11.82","14.86","22.39","1.001","29000"
"dRR_Oir[14,15]","7.71","3.151","2.984","5.423","7.231","9.443","15.27","1.001","29000"
"dRR_Oir[14,16]","5.052","2.339","1.664","3.351","4.665","6.317","10.69","1.001","29000"
"dRR_Oir[14,17]","5.869","2.753","1.943","3.88","5.39","7.346","12.499","1.001","21000"
"dRR_Oir[14,18]","0.646","0.555","0.099","0.283","0.488","0.826","2.098","1.001","29000"
"dRR_Oir[14,20]","15.743","5.508","7.248","11.8","15.03","18.81","28.569","1.001","29000"
"dRR_Oir[14,21]","18.224","5.092","9.87","14.55","17.67","21.33","29.569","1.001","29000"
"dRR_Oir[14,22]","13.658","4.63","6.413","10.31","13.06","16.31","24.38","1.001","29000"
"dRR_Oir[15,1]","4.523","4.091","0.593","1.86","3.299","5.836","15.499","1.001","29000"
"dRR_Oir[15,2]","18.979","12.272","4.208","10.36","16.12","24.42","50.372","1.001","29000"
"dRR_Oir[15,3]","5.703","4.731","0.879","2.557","4.384","7.326","18.13","1.001","29000"
"dRR_Oir[15,5]","9.936","7.377","1.78","4.879","7.976","12.797","29.38","1.001","29000"
"dRR_Oir[15,6]","1.51","1.718","0.135","0.503","0.98","1.876","6.017","1.001","13000"
"dRR_Oir[15,8]","2.902","2.747","0.369","1.158","2.097","3.672","10.5","1.001","29000"
