"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"sd_prem","0.558932330891123","0.0753675161902116","0.4238","0.5069","0.5542","0.607","0.719422498788152","1.00101767852671","37000"
"mup_rem","0.804062859942068","0.0105650913054299","0.7827","0.7972","0.8044","0.8113","0.8238","1.0009789934672","47000"
"int_width","-0.775758003918896","0.106224222422772","-0.9842","-0.8464","-0.77545","-0.7048","-0.5688","1.00098001006978","47000"
"width_coef","0.789974644317601","0.0815528323343787","0.6305","0.7354","0.7896","0.8446","0.9502","1.00097788479565","47000"
"rate_lcpu","0.614385772704038","0.187854954930244","0.3514","0.4864","0.5816","0.7053","1.066","1.00100405298845","47000"
"sigma_dOir","0.725877655903902","0.023359892146858","0.6816","0.7098","0.7254","0.7413","0.7732","1.0009772450967","47000"
"mu_ydOir[1]","2.32922684869654","0.221657061246564","1.895","2.182","2.329","2.476","2.76722496849698","1.00102821346114","29000"
"mu_ydOir[2]","2.40317268699949","0.264119781560571","1.886","2.226","2.402","2.581","2.922","1.00098237036206","47000"
"mu_ydOir[3]","2.23328308485262","0.303422366649252","1.636","2.028","2.233","2.437","2.825","1.00103074580499","28000"
"mu_ydOir[4]","0.870493287438235","0.397985681543068","0.09006","0.6037","0.8723","1.138","1.647","1.00111025442382","11000"
"sigma_yOir","1.18839093542341","0.176757665274308","0.89317749902381","1.064","1.171","1.295","1.582","1.00099087596235","47000"
"year_dOir[1]","-1.22513541245314","0.547649376679549","-2.309","-1.593","-1.225","-0.854575","-0.155210000000001","1.00099981285601","47000"
"year_dOir[2]","0.0482484437410547","0.466325337350992","-0.864345","-0.265825","0.04801","0.3606","0.9640225","1.00103075950249","28000"
"year_dOir[3]","0.25007315635843","0.46734207959515","-0.6586675","-0.067045","0.24855","0.563125","1.174","1.00101337312216","41000"
"year_dOir[4]","-0.0863490222211194","1.11352517469055","-2.386","-0.8216","-0.046435","0.708","1.93","1.00105732922228","19000"
"year_dOir[5]","-0.37665968126427","0.467682787153992","-1.296","-0.6931","-0.3783","-0.0629575","0.5450225","1.00100621843077","47000"
"year_dOir[6]","-1.73674355303075","0.504044398650104","-2.734","-2.072","-1.734","-1.397","-0.757055","1.00098047694437","47000"
"year_dOir[7]","-0.557001947037187","0.477978861240414","-1.5","-0.8763","-0.553","-0.235875","0.3817225","1.00098454104055","47000"
"year_dOir[8]","-0.972860042210768","0.444563481280978","-1.85","-1.272","-0.96745","-0.673","-0.112155","1.00118547697337","7200"
"year_dOir[9]","-0.167808448665914","0.466864393075658","-1.093","-0.480525","-0.168","0.1476","0.7411","1.00099178825171","47000"
"year_dOir[10]","-1.54264467021639","0.408679897741332","-2.353","-1.816","-1.542","-1.268","-0.7442","1.00099220763951","47000"
"year_dOir[11]","0.179119962207638","0.373415770493345","-0.552945","-0.0712025","0.17875","0.4288","0.914145","1.00098415857056","47000"
"year_dOir[12]","-3.85044187681036","0.523514334397817","-4.907","-4.198","-3.839","-3.49275","-2.856","1.00098338445403","47000"
"year_dOir[13]","0.34342706198933","0.365539289427583","-0.377345","0.1014","0.3444","0.5842","1.066","1.0009961774205","47000"
"year_dOir[14]","0.334795201692431","0.358979227398466","-0.3649","0.0933675","0.3321","0.5785","1.035","1.00103083982167","28000"
"year_dOir[15]","0.976847099684784","0.367186305442355","0.2520775","0.7309","0.97935","1.222","1.693","1.00098521048698","47000"
"year_dOir[16]","-1.05951548594543","0.374708883131973","-1.799","-1.311","-1.058","-0.8059","-0.327555","1.00105784075646","19000"
"year_dOir[17]","0.270670034540573","0.368087193007062","-0.4499","0.02269","0.27155","0.517425","0.988234999999999","1.00099131879924","47000"
"year_dOir[18]","-1.72907606278753","0.392229725330438","-2.507","-1.99","-1.727","-1.467","-0.9659","1.00104070716539","24000"
"year_dOir[19]","0.30033685129609","0.361212341585416","-0.4076675","0.057495","0.3008","0.5435","1.011","1.0010356224761","26000"
"year_dOir[20]","0.217880766476188","0.361039043070212","-0.4904225","-0.026035","0.218","0.4611","0.9243","1.00100137606082","47000"
"year_dOir[21]","0.606019269226955","0.354377541346782","-0.09102675","0.3661","0.6055","0.8446","1.299225","1.0009914266043","47000"
"year_dOir[22]","0.80772163745932","0.359909417773253","0.101955","0.5662","0.8077","1.048","1.515","1.00100153858933","47000"
"year_dOir[23]","0.695694514560615","0.387685233826057","-0.07083025","0.4333","0.69635","0.958425","1.454","1.00097965732353","47000"
"year_dOir[24]","1.0770817088665","0.384632304086584","0.3269","0.8167","1.075","1.338","1.834","1.00098790592796","47000"
"year_dOir[25]","1.00890132289998","0.384384134669455","0.253055","0.748675","1.01","1.266","1.766","1.00098290724962","47000"
"year_dOir[26]","0.995533285071988","0.386714058720695","0.235865","0.7346","0.9952","1.259","1.75","1.00098451532176","47000"
