"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Plambda[17,1]","0.7581469875","0.0972649593493606","0.5408","0.6983","0.7678","0.8291","0.918302499867292","1.00104119598344","22000"
"Plambda[17,2]","0.24185301685","0.0972649574765308","0.0816592498656453","0.1709","0.2322","0.3017","0.4592","1.00101863456766","33000"
"Plambda[18,1]","0.727225745","0.0900406649532788","0.5263","0.6721","0.7364","0.7925","0.8761","1.00097607374918","40000"
"Plambda[18,2]","0.27277425375","0.0900406461087264","0.1239","0.2075","0.2636","0.3279","0.4737","1.00098001173256","40000"
"Plambda[19,1]","0.818843205","0.0571405397319626","0.6903","0.7843","0.8252","0.8601","0.912","1.00097456732002","40000"
"Plambda[19,2]","0.181156793","0.0571405429290036","0.088","0.1399","0.1748","0.2157","0.3097","1.0009772095205","40000"
"Plambda[20,1]","0.688129845","0.0874775025770192","0.5019","0.6323","0.6943","0.7497","0.8421","1.00108450882082","14000"
"Plambda[20,2]","0.31187013975","0.0874775191816848","0.1579","0.2503","0.3057","0.3677","0.4981","1.0010426122211","22000"
"Plambda[21,1]","0.6417513725","0.0643543101590495","0.506","0.6004","0.6446","0.6866","0.759","1.0009744765217","40000"
"Plambda[21,2]","0.35824863","0.0643543038578907","0.241","0.3134","0.3554","0.3996","0.494","1.00097749984362","40000"
"Plambda[22,1]","0.684644105","0.0467165024433442","0.5835","0.6556","0.6875","0.7172","0.7674","1.00099026823488","40000"
"Plambda[22,2]","0.315355885","0.0467165036005424","0.2326","0.2828","0.3125","0.3444","0.4165","1.00098313468675","40000"
