"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%"
"epsilon_Eu[11,1]";0.3030116973706;0.762657934519441;-1.168;-0.207025;0.2901;0.803625;1.84
"epsilon_Eu[11,2]";-0.0503076642782;0.930053552330541;-1.82;-0.688025;-0.060895;0.5774;1.8
"epsilon_Eu[12,1]";-1.5094754737;0.61244399135228;-2.743025;-1.916;-1.492;-1.091;-0.350395
"epsilon_Eu[12,2]";-0.2735350621082;0.973471940625771;-2.175025;-0.9351;-0.2815;0.374725;1.652
"epsilon_Eu[13,1]";-1.21030747221033;0.775595533817276;-2.69;-1.735;-1.223;-0.705175;0.3732
"epsilon_Eu[13,2]";-0.3513854869854;0.980054590604688;-2.216;-1.019;-0.37105;0.2984;1.625
"epsilon_Eu[14,1]";-0.0267991573096;0.939295856422645;-1.771025;-0.6812;-0.05757;0.592025;1.886025
"epsilon_Eu[14,2]";0.0627266155194;0.967237761002013;-1.837;-0.57745;0.058865;0.6955;1.982
"epsilon_Eu[15,1]";-0.456278670445;0.72662277828449;-1.866;-0.947025;-0.4632;0.031295;0.983712500000001
"epsilon_Eu[15,2]";-0.1942658013366;0.999614462535373;-2.118025;-0.8717;-0.19705;0.468125;1.815025
"epsilon_Eu[16,1]";-0.6463360717386;0.822635204399268;-2.149025;-1.213;-0.68055;-0.121275;1.079
"epsilon_Eu[16,2]";-0.6589452213866;0.973123336246637;-2.435;-1.326;-0.71815;-0.03866;1.391
"epsilon_Eu[17,1]";-0.2158939868948;1.02377776517854;-2.21;-0.911525;-0.2192;0.4783;1.792
"epsilon_Eu[17,2]";0.0629650461404;0.989523594384049;-1.881025;-0.6135;0.06496;0.7358;2.000025
"epsilon_Eu[18,1]";-0.3085133032072;0.986289210345982;-2.147025;-0.996025;-0.34455;0.3478;1.701
"epsilon_Eu[18,2]";-0.0980567617268;0.984836156168231;-2.007025;-0.7605;-0.10935;0.5543;1.88
"epsilon_Eu[19,1]";-0.358045255266;0.563095235773785;-1.496025;-0.724625;-0.3522;0.01436;0.7279025
"epsilon_Eu[19,2]";0.0141242031748;0.891485986209252;-1.708025;-0.596025;0.010305;0.608725;1.785
"epsilon_Eu[20,1]";-0.328186591;0.86859074261649;-1.867;-0.932725;-0.3934;0.2153;1.54105
"epsilon_Eu[20,2]";0.00439346737159999;0.94867992150336;-1.895025;-0.6247;0.0098405;0.6411;1.859025
"epsilon_Eu[21,1]";-0.4049673182344;0.575288855934195;-1.525;-0.790425;-0.4119;-0.027535;0.743922500000001
"epsilon_Eu[21,2]";-0.0319965277418;0.958500959128513;-1.921;-0.6699;-0.033885;0.6024;1.867
"epsilon_Eu[22,1]";-0.51989304615584;0.448463627574834;-1.434;-0.806125;-0.5113;-0.2207;0.3348075
"epsilon_Eu[22,2]";-0.1888771942812;0.921975784199111;-1.974;-0.8068;-0.2044;0.4244;1.649
"epsilon_Eu[23,1]";-0.0541396067822;0.56362372265981;-1.134025;-0.432925;-0.062595;0.312825;1.09
"epsilon_Eu[23,2]";-0.3586027646396;0.891652498665695;-2.037;-0.954125;-0.3971;0.200725;1.499
"epsilon_Eu[24,1]";-0.9477955149644;0.627918485788561;-2.182;-1.359;-0.9575;-0.5414;0.3192
"epsilon_Eu[24,2]";-0.06513592716852;0.973510113760558;-1.965025;-0.7103;-0.0805;0.58095;1.871
"epsilon_Eu[25,1]";0.0145218874306;0.6237323327497;-1.182;-0.4058;0.012175;0.4194;1.267
"epsilon_Eu[25,2]";-0.4847231151002;1.00743299535578;-2.423025;-1.174;-0.5024;0.194525;1.539
"epsilon_Eu[26,1]";0.92286602319278;0.686263004944815;-0.3794025;0.462675;0.8901;1.356;2.351
"epsilon_Eu[26,2]";0.5557135894942;1.01138855919683;-1.547025;-0.0888;0.5817;1.23625;2.473
"epsilon_Eu[27,1]";0.32207715295256;0.5981331919706;-0.7813025;-0.0826175;0.2885;0.7022;1.581
"epsilon_Eu[27,2]";-0.07147810670616;0.919833744135527;-1.880025;-0.6718;-0.08262;0.5412;1.757
"epsilon_Eu[28,1]";1.456939532324;0.743455288535867;0.04272825;0.951075;1.4375;1.939;2.976
"epsilon_Eu[28,2]";0.1260706803152;0.944387872928174;-1.692025;-0.527225;0.1192;0.7632;2.000025
"epsilon_Eu[29,1]";0.2696980600144;0.678167884398244;-0.997005;-0.196025;0.2541;0.712;1.662
"epsilon_Eu[29,2]";0.16894646422134;0.962812309630625;-1.711025;-0.4686;0.1512;0.8108;2.082025
"epsilon_Eu[30,1]";-0.18718747456602;0.680946626373204;-1.513025;-0.644025;-0.19255;0.2606;1.178
"epsilon_Eu[30,2]";-0.0427123471286;0.903503070644705;-1.811;-0.642025;-0.05557;0.5511;1.772
"epsilon_Eu[31,1]";0.01988633863918;0.636955522294572;-1.204;-0.4129;0.002913;0.4367;1.316
"epsilon_Eu[31,2]";0.1261826073198;0.904079172361641;-1.644;-0.476025;0.123;0.73335;1.881025
"epsilon_Eu[32,1]";1.4834091972472;0.712793979920107;0.1452975;0.9924;1.466;1.951;2.941
"epsilon_Eu[32,2]";0.2346700827878;0.913830066353292;-1.63;-0.356225;0.25485;0.8553;1.984
"mupi_B[1]";0.0903824902;0.0139670010276816;0.06501;0.08091;0.08962;0.09919;0.12
"mupi_B[2]";0.0618311068;0.0126875001938214;0.03905;0.05298;0.06127;0.06972;0.089
"sigmapi_B[1]";0.746339722;0.15431909155125;0.4926;0.6369;0.7297;0.8372;1.094
"sigmapi_B[2]";0.6870371216;0.248777376899339;0.2238;0.5188;0.6732;0.8409;1.222
"pi_Eu[1,1]";0.69500915;0.123460805072239;0.4359;0.6115;0.7018;0.79;0.9015
"pi_Eu[1,2]";0.572969298;0.0967022236744764;0.3798;0.5155;0.5664;0.6302;0.7777
"pi_Eu[2,1]";0.757414776;0.08078014091776;0.5824;0.7068;0.7633;0.8163;0.897102499864156
"pi_Eu[2,2]";0.457404922;0.113183370793957;0.2853;0.3789;0.4412;0.5104;0.73960249983523
"pi_Eu[3,1]";0.690261394;0.0870585325211634;0.5187;0.6302;0.6923;0.7523;0.8536
"pi_Eu[3,2]";0.484127184;0.0939261189879935;0.3106;0.4252;0.4855;0.5325;0.697702499825335
"pi_Eu[4,1]";0.733821044;0.0990040160167951;0.5306;0.6671;0.7413;0.8066;0.904009997843549
"pi_Eu[4,2]";0.571737524;0.105344656076522;0.3681;0.5058;0.5758;0.6305;0.7978
"pi_Eu[5,1]";0.553144504;0.141173150681578;0.3075;0.4449;0.5493;0.6498;0.8393
"pi_Eu[5,2]";0.3220272594;0.10241800522685;0.1649;0.2462;0.31254999600064;0.3766;0.5708
"pi_Eu[6,1]";0.690277256;0.132453155447042;0.4234;0.5959;0.6958;0.7885;0.9336
"pi_Eu[6,2]";0.408169048;0.107591903804743;0.231;0.3329;0.4076;0.4584;0.6668
"pi_Eu[7,1]";0.730204946;0.127637821855469;0.4506;0.6459;0.7451;0.8252;0.9339
"pi_Eu[7,2]";0.596596538;0.109300300777855;0.3961;0.5329;0.5828;0.6612;0.8405
"pi_Eu[8,1]";0.744611256;0.0936755881178157;0.5409;0.6847;0.7545;0.812;0.9068
"pi_Eu[8,2]";0.601449228;0.108732841022473;0.4045;0.539;0.585;0.6633;0.8456
"pi_Eu[9,1]";0.901057306;0.0681189256989798;0.727982491791679;0.8674;0.9161;0.9514;0.9875
"pi_Eu[9,2]";0.748112822;0.0975654094788663;0.548192497998412;0.6812;0.7483;0.8204;0.9321
"pi_Eu[10,1]";0.705724954;0.167704761975448;0.3371;0.5887;0.7339;0.8387;0.9584
"pi_Eu[10,2]";0.608663538;0.108304791519489;0.3607;0.5534;0.6062;0.6747;0.8269
"pi_Eu[11,1]";0.565465172;0.153506637621851;0.2782;0.4541;0.563;0.6769;0.86
"pi_Eu[11,2]";0.2831977102;0.0939453221881007;0.1279;0.2125;0.2716;0.3575;0.482602499747496
"pi_Eu[12,1]";0.2333158824;0.0754364456779089;0.1152;0.1785;0.2226;0.278;0.4089
"pi_Eu[12,2]";0.2493921065;0.102345119035553;0.0801382492543909;0.1735;0.2381;0.3289;0.4702
"pi_Eu[13,1]";0.5772776176;0.152822245340793;0.2806;0.4697;0.5811;0.6906;0.8533
"pi_Eu[13,2]";0.650031878;0.113097649694237;0.391397499688565;0.5903;0.6514;0.7328;0.8471
"pi_Eu[14,1]";0.76500355;0.146143635379858;0.4222;0.6721;0.7915;0.8804;0.971
"pi_Eu[14,2]";0.675750076;0.109615141986777;0.4479;0.6077;0.6733;0.7485;0.8918
"pi_Eu[15,1]";0.795032796;0.0801415038568356;0.6201;0.7441;0.8033;0.8559;0.9252
"pi_Eu[15,2]";0.721495796;0.105965210693151;0.473;0.6727;0.7205;0.7967;0.8998
"pi_Eu[16,1]";0.4663208544;0.168868483031527;0.172;0.3398;0.4581;0.5847;0.8043
"pi_Eu[16,2]";0.3166416708;0.0940606754674121;0.134097499090717;0.2486;0.3157;0.4002;0.4799
"pi_Eu[17,1]";0.6498817038;0.214596996957872;0.17709499724527;0.5028;0.6859;0.8247;0.9582
"pi_Eu[17,2]";0.489340985;0.13072207582101;0.2395;0.4037;0.4994;0.5542;0.782902499844342
"pi_Eu[18,1]";0.4387254158;0.218404745560972;0.09839;0.261274996411369;0.4136;0.5989;0.8809
"pi_Eu[18,2]";0.25051091416;0.113086213447518;0.07535;0.1658;0.2363;0.3339;0.506
"pi_Eu[19,1]";0.523665122;0.0867428807861052;0.355997499657591;0.4634;0.5236;0.5822;0.6929
"pi_Eu[19,2]";0.3708009274;0.0919273717343611;0.204;0.303;0.3674;0.4367;0.5686
"pi_Eu[20,1]";0.5150757984;0.178954442955384;0.1976;0.3805;0.5065;0.6417;0.8752
"pi_Eu[20,2]";0.4147871384;0.102575768212925;0.2275;0.3479;0.415749996993385;0.465;0.653
"pi_Eu[21,1]";0.559890186;0.103078976289991;0.3605;0.4887;0.558849997763264;0.6342;0.7565
"pi_Eu[21,2]";0.596639098;0.103274002220971;0.3898;0.5399;0.5887;0.66;0.8089
"pi_Eu[22,1]";0.618119166;0.0583924176340832;0.5035;0.5784;0.6186;0.6582;0.7298
"pi_Eu[22,2]";0.61421819;0.0921073038495447;0.426;0.5616;0.6104;0.6757;0.7949
"pi_Eu[23,1]";0.683261396;0.0889339344155255;0.5018;0.6227;0.6889;0.7473;0.8402
"pi_Eu[23,2]";0.571375912;0.0856703352852971;0.3948;0.5162;0.5705;0.6278;0.7414
"pi_Eu[24,1]";0.452256444;0.125650690845682;0.2228;0.3618;0.4469;0.5402;0.704
"pi_Eu[24,2]";0.596440328;0.1035836614392;0.38;0.5393;0.5871;0.6551;0.8239
"pi_Eu[25,1]";0.603977208;0.108948093561414;0.385;0.5294;0.6062;0.6797;0.8113
"pi_Eu[25,2]";0.384697183;0.109970073365781;0.1505;0.3152;0.3911;0.471;0.5778
"pi_Eu[26,1]";0.817002558;0.0848319566040644;0.621184992932563;0.7651;0.8264;0.8794;0.9533
"pi_Eu[26,2]";0.576660612;0.109434243326564;0.4117;0.509;0.5475;0.637;0.8471
"pi_Eu[27,1]";0.771919176;0.0824302321915;0.5927;0.7188;0.7779;0.8317;0.9119
"pi_Eu[27,2]";0.516914224;0.0842789906954472;0.347282482782001;0.463;0.5229;0.5641;0.694702499824581
"pi_Eu[28,1]";0.889719456;0.0654523008910909;0.7325;0.8514;0.9009;0.9388;0.9833
"pi_Eu[28,2]";0.639081336;0.107406236444853;0.4316;0.5737;0.6294;0.7067;0.8623
"pi_Eu[29,1]";0.75043813;0.0987548030493991;0.5465;0.6822;0.7577;0.82612499886523;0.9169
"pi_Eu[29,2]";0.595319072;0.102139364439251;0.4013;0.5342;0.5803;0.6525;0.829502499853086
"pi_Eu[30,1]";0.696521472;0.109370927558237;0.4612;0.6254;0.7033;0.7754;0.8844
"pi_Eu[30,2]";0.531589606;0.0930663182002836;0.34569499858928;0.4737;0.5384;0.5856;0.725712495803372
"pi_Eu[31,1]";0.549855644;0.115391947010933;0.3394;0.4662;0.5473;0.6304;0.7786
"pi_Eu[31,2]";0.437479246;0.0888605601212055;0.277492496044482;0.3729;0.442;0.4828;0.639
"pi_Eu[32,1]";0.858017832;0.077415661434315;0.6811;0.8115;0.8692;0.9178;0.9733
"pi_Eu[32,2]";0.50287796;0.0906879861748795;0.3475;0.4435;0.4953;0.5507;0.7219
"p_Eu00_tot[1]";0.18225332702;0.142067187976883;0.0335694998547241;0.08293;0.1377;0.236;0.581902499790581
"p_Eu00_tot[2]";0.2799317906;0.13341999257798;0.0703289997226318;0.1781;0.2644;0.3673;0.564802499784241
"p_Eu01_tot[1]";0.11811198144;0.0711000373882539;0.03291;0.06889;0.101;0.1489;0.3024
"p_Eu01_tot[2]";0.093202200329;0.0755792066547226;0.00823497499851992;0.03761;0.07284;0.1273;0.2903
"pi_B[1,1]";0.1195470958;0.0400801536882035;0.05516;0.09039;0.1152;0.1432;0.2102
"pi_B[1,2]";0.04553628024;0.0228567541932452;0.01141;0.02876;0.0424449997055012;0.05836;0.09978
"pi_B[2,1]";0.2176637554;0.0434554621641838;0.140197499130298;0.1874;0.2151;0.2458;0.3104
"pi_B[2,2]";0.04835540022;0.0252137632120537;0.01237;0.03032;0.04419;0.06178;0.1082
"pi_B[3,1]";0.08268026;0.021567429010438;0.0462197499736278;0.06726;0.08074;0.09574;0.1308
"pi_B[3,2]";0.0596567746;0.0282250911475822;0.01835;0.0397174997639381;0.0551249997732426;0.0739924998733037;0.129
"pi_B[4,1]";0.071928612;0.0223301249006587;0.03548;0.05572;0.06945;0.08535;0.122
"pi_B[4,2]";0.0804087409;0.0340782578333797;0.0307397499603445;0.0560574998327511;0.07469;0.0981574991404997;0.1644
"pi_B[5,1]";0.03335016986;0.0169104479530747;0.009427;0.02093;0.03042;0.04237;0.07423
"pi_B[5,2]";0.04978626144;0.0262114760024912;0.01219;0.03099;0.04572;0.06351;0.112102498913439
"pi_B[7,1]";0.05852744892;0.0246863880423735;0.0207897499413595;0.04087;0.05517;0.0723724998704678;0.1165
"pi_B[7,2]";0.033743185606;0.0192373588893331;0.00636897499808624;0.01926;0.03058;0.04481;0.07947
"pi_B[8,1]";0.0675263996;0.0196417295410538;0.03484;0.05336;0.06553;0.07978;0.111
"pi_B[8,2]";0.041524261058;0.023868848097836;0.00781897499844116;0.0237;0.03774;0.0546;0.09826
"pi_B[9,1]";0.04783054882;0.0166798608208797;0.0208797499416123;0.03585;0.04583;0.05777;0.08587
"pi_B[9,2]";0.05477970356;0.0247422765033821;0.01675;0.03697;0.0514449997570221;0.06879;0.1126
"pi_B[11,1]";0.06301539188;0.030474914780847;0.01932;0.0413074997730253;0.0575;0.07919;0.136402499106919
"pi_B[11,2]";0.063261126948;0.0361364464423393;0.0154397499210317;0.03863;0.05654;0.07902;0.1541
"pi_B[12,1]";0.149370447;0.0500873915438808;0.07184;0.1128;0.1429;0.1779;0.2667
"pi_B[12,2]";0.0831459265;0.0553633378062551;0.01894;0.0477;0.06961;0.1028;0.2266
"pi_B[13,1]";0.1482778354;0.0588799985942697;0.0590297499793514;0.10567499112566;0.1393;0.1815;0.2878
"pi_B[13,2]";0.1256574878;0.0568618036189591;0.0474;0.08387;0.1146;0.1564;0.2641
"pi_B[14,1]";0.062382481;0.0318948636849369;0.01711;0.03897;0.05656;0.0799724998827771;0.138502499120454
"pi_B[14,2]";0.051272880828;0.0301233682239056;0.00910897499866195;0.0297574996849181;0.04659;0.06622;0.1248
"pi_B[15,1]";0.0580512306;0.0155960070023167;0.0317;0.04694;0.05676;0.06762;0.0924812496706541
"pi_B[15,2]";0.11585187;0.0618109192219592;0.0382497499681318;0.07206;0.101;0.1447;0.2761
"pi_B[16,1]";0.08388304304;0.0435157041593537;0.02347;0.05278;0.07566;0.1064;0.1916
"pi_B[16,2]";0.0862472024;0.0376748303241067;0.03296;0.0591674998415426;0.07891;0.1057;0.179
"pi_B[19,1]";0.2133917876;0.0477892863593745;0.1301;0.1788;0.21;0.2437;0.3171
"pi_B[19,2]";0.1813882634;0.0793100483710965;0.06678;0.1216;0.1681;0.2279;0.368402499669237
"pi_B[20,1]";0.05114408082;0.0301464853470222;0.01119;0.02931;0.0447049997203892;0.06676;0.1261
"pi_B[20,2]";0.0584315991;0.031764357478284;0.01427;0.03621;0.05296;0.07382;0.137602499114704
"pi_B[21,1]";0.1992309822;0.0519071090085799;0.112;0.1614;0.1945;0.2313;0.3116
"pi_B[21,2]";0.11383358256;0.0603772750616702;0.0369597499670193;0.0711474998682253;0.1005;0.1419;0.265602499541247
"pi_B[22,1]";0.229258652;0.0314435731479223;0.1715;0.2073;0.228;0.2501;0.2938
"pi_B[22,2]";0.0856702896;0.0340952573506581;0.0349397499651122;0.06136;0.0801749998440911;0.1036;0.1682
"pi_B[23,1]";0.165809606;0.0389925763568526;0.0982792498883705;0.1379;0.1624;0.1907;0.2493
"pi_B[23,2]";0.0729875856;0.0228965317286697;0.03586;0.05633;0.07019;0.08692;0.1249
"pi_B[24,1]";0.08661784698;0.0342891027529044;0.035009749965182;0.0615;0.0820149998475888;0.1059;0.1676
"pi_B[24,2]";0.045852565408;0.0271691712726353;0.008143;0.02596;0.0414;0.06014;0.109302498885621
"pi_B[25,1]";0.0733225184;0.0234243695095386;0.03528;0.05639;0.07075;0.08756;0.1256
"pi_B[25,2]";0.07344559206;0.0442790995641272;0.0182194997322434;0.0442774997882513;0.06445;0.09075;0.188402499353331
"pi_B[26,1]";0.1439201248;0.0377305683798724;0.0785494999379272;0.117;0.1406;0.1681;0.2265
"pi_B[26,2]";0.06953297578;0.0285412435635807;0.02652974995405;0.04945;0.0651149998080319;0.08444;0.1387
"pi_B[27,1]";0.0958506924;0.0252838911010858;0.0538594999094654;0.07733;0.09344;0.1119;0.1506
"pi_B[27,2]";0.0891469338;0.0360945070315301;0.03725;0.06348;0.0827;0.1082;0.1766
"pi_B[28,1]";0.1076867314;0.0256187740141853;0.06294;0.08949;0.1058;0.1235;0.1632
"pi_B[28,2]";0.04912207452;0.0252180555672982;0.01216;0.03086;0.04556;0.06298;0.1074
"pi_B[29,1]";0.0735568068;0.0225153491440487;0.03682;0.0573174998364279;0.07093;0.08719;0.124
"pi_B[29,2]";0.047636808894;0.0240562715931954;0.01159;0.02997;0.04407;0.0613624998472277;0.1039
"pi_B[30,1]";0.065203749;0.0212396562455928;0.0309797499606517;0.04972;0.06289;0.07815;0.1131
"pi_B[30,2]";0.0483430495;0.0203238935743093;0.01606;0.03369;0.04598;0.0601249993763685;0.095000249987172
"pi_B[31,1]";0.05949670476;0.0220834083625977;0.02555;0.0435;0.05643;0.07226;0.1112
"pi_B[31,2]";0.07379166784;0.0289467681156159;0.03042;0.05328;0.0692;0.08935;0.1415
"pi_B[32,1]";0.0980815926;0.0261069018046964;0.0530694999081174;0.07947;0.09597;0.1143;0.1551
"pi_B[32,2]";0.06401873336;0.0263071312194941;0.02408;0.04533;0.06017;0.07846;0.1259
"test[1]";0.01928;0.137508762532413;0;0;0;0;0
"test[2]";0.00196;0.0442289218040693;0;0;0;0;0
"test[3]";0.93206;0.251645430931019;0;1;1;1;1
"test[4]";0.94924;0.219509421409929;0;1;1;1;1
"test[5]";0.5193;0.499632367496395;0;0;1;1;1
"test[6]";0.63726;0.480795502980543;0;0;1;1;1
"R2[1]";0.238481845411;0.163902828772731;-0.06319025;0.1282;0.2312;0.3439;0.570205
"R2[2]";0.77802552971;0.22314205909685;0.2379975;0.6336;0.8474;0.9734;0.9996
"n_tot[1]";110.77908;16.1327641672217;87;99;108;119;149
"n_tot[2]";141.743;14.5861045549839;118;131;140;150;175
"n_tot[3]";214.67162;24.3012995051448;176;197;212;229;270
"n_tot[4]";180.78558;21.8569036816373;147;165;178;193;232
"n_tot[5]";139.92192;31.9045116162406;92;117;135;158;216
"n_tot[6]";231.40846;41.2496604970056;172;202;224;253;333
"n_tot[7]";126.83106;19.2522687565244;98;113;124;137;172
"n_tot[8]";192.15974;22.9647514841466;159;176;188;204;248
"n_tot[9]";183.2104;14.0308128458113;164;174;181;190;217.024944006214
"n_tot[10]";79.14752;18.5478515819371;57;66;75;87;128
"n_tot[11]";69.32274;18.2790957489485;44;56;66;78;114
"n_tot[12]";123.70592;33.2201870640454;74;100;119;142;201
"n_tot[13]";63.35606;13.180370090385;46;54;61;70;96
"n_tot[14]";47.69462;9.48200196281484;36;41;45;52;73
"n_tot[15]";240.49172;24.3616937277363;207;223;236;253;300
"n_tot[16]";85.2774;24.2970594142979;51;68;81;98;145
"n_tot[17]";80.98026;45.2006129631075;24;48;71;103;193
"n_tot[18]";113.93044;49.3402858796198;43;79;106;140;230
"n_tot[19]";146.77058;20.5308571858443;115;132;144;158;194
"n_tot[20]";55.3253;16.2850982188773;33;44;52;63;94
"n_tot[21]";99.3722;15.7633396467099;76;88;97;108;137
"n_tot[22]";310.92668;23.729266439132;270;294;309;325;363
"n_tot[23]";228.66218;24.749378745386;190;211;225;242;287
"n_tot[24]";99.34844;24.0140367919611;67;82;95;111;159
"n_tot[25]";146.5388;26.1664439352344;108;128;142;160;211
"n_tot[26]";143.71612;14.7284116817739;119;133;142;153;176
"n_tot[27]";185.34162;18.2202962478525;157;172;183;195;228
"n_tot[28]";174.9546;13.2371810933924;155;166;173;182;206
"n_tot[29]";171.7419;20.4775084167244;141;157;169;183;220
"n_tot[30]";218.73904;28.9255062803864;176;198;214;234;289
"n_tot[31]";187.08704;30.3062903282977;140;165;183;205;256
"n_tot[32]";188.05392;17.6646203868033;159;176;186;198;228
"n_1SW[1]";64.25546;12.889270066767;48;55;61;70;97
"n_1SW[2]";102.14028;10.4703196738916;87;95;100;108;128
"n_1SW[3]";174.66212;22.5414551315923;141;158;171;187;227
"n_1SW[4]";135.99956;19.8808989939916;109;122;132;146;185
"n_1SW[5]";101.96372;28.5332901491317;63;81;96;117;171
"n_1SW[6]";181.12638;39.2617166937916;129;152;173;202;281
"n_1SW[7]";71.01078;14.9557045054235;53;61;67;78;110
"n_1SW[8]";160.67974;21.6429651825076;131;145;156;172;215
"n_1SW[9]";136.3397;11.563711268376;124;128;133;141;167
"n_1SW[10]";50.78596;17.1128970049866;34;39;45;57;98
"n_1SW[11]";48.99954;16.1209434427626;30;38;45;56;90
"n_1SW[12]";114.81204;32.8744905007046;66;91;110;133;191
"n_1SW[13]";36.03804;11.3285797738637;23;28;33;41;64
"n_1SW[14]";32.71476;8.62115100362431;24;27;30;36;56
"n_1SW[15]";225.5654;24.1403665669343;192;208;221;238;285
"n_1SW[16]";31.70014;14.796682155688;15;21;28;37;72
"n_1SW[17]";64.24746;43.742933285648;12;32;54;85;174
"n_1SW[18]";91.06638;45.1831955943676;30;59;83;113;198
"n_1SW[19]";110.24;17.261494697273;84;98;108;120;151
"n_1SW[20]";29.84544;14.0006368270529;14;20;26;35;65
"n_1SW[21]";83.62084;15.2355557869611;62;72.7487053935286;81;92;121
"n_1SW[22]";259.90052;22.0062879483066;223;244;258;273;309
"n_1SW[23]";108.36064;14.0466880430691;88;98;106;116;142
"n_1SW[24]";76.39352;23.2984007674168;46;60;71;88;135
"n_1SW[25]";133.30662;25.6250302832824;97;115;129;146;197
"n_1SW[26]";86.5269;9.64439198062447;74;80;85;91;111
"n_1SW[27]";137.09376;15.3913672864414;115;126;134;145;175
"n_1SW[28]";136.94964;10.5106723550431;124;129;135;142;164
"n_1SW[29]";131.26338;18.6173785241441;106;117;128;141;176
"n_1SW[30]";137.2916;24.3469395388681;106;120;132;148;199
"n_1SW[31]";121.54226;27.0084031954735;83;102;117;136;186
"n_1SW[32]";122.42546;11.7314191942973;108;114;120;128;152
"n_MSW[1]";46.52362;9.86527589928287;32;40;45;51;70
"n_MSW[2]";39.60272;10.3018450367797;23;32;38;45;64
"n_MSW[3]";40.0095;9.48215840284055;26;33;39;45;63
"n_MSW[4]";44.78602;9.77650163193784;30;38;43;50;69
"n_MSW[5]";37.9582;13.0019596130382;19;29;36;45;69
"n_MSW[6]";50.28208;14.9708180598612;28;40;48;58;86
"n_MSW[7]";55.82028;11.6075421783558;38;48;54;62;83
"n_MSW[8]";31.48;6.98298899059027;21;27;30;35;48
