"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"epsilon_Eu[14,2]","0.162","0.934","-1.644","-0.475","0.151","0.79","2.018","1.001","40000"
"epsilon_Eu[15,1]","-0.409","0.691","-1.759","-0.868","-0.41","0.048","0.963","1.001","35000"
"epsilon_Eu[15,2]","-0.258","0.918","-2.024","-0.88","-0.271","0.357","1.576","1.001","40000"
"epsilon_Eu[16,1]","-0.745","0.825","-2.258","-1.311","-0.792","-0.226","1.001","1.001","40000"
"epsilon_Eu[16,2]","-1.119","0.767","-2.591","-1.631","-1.133","-0.624","0.461","1.001","40000"
"epsilon_Eu[17,1]","-0.216","1.036","-2.227","-0.923","-0.221","0.48","1.844","1.001","40000"
"epsilon_Eu[17,2]","0.068","0.956","-1.804","-0.573","0.059","0.704","1.961","1.001","40000"
"epsilon_Eu[18,1]","-0.357","1.021","-2.262","-1.069","-0.388","0.324","1.72","1.001","40000"
"epsilon_Eu[18,2]","-0.214","0.985","-2.11","-0.885","-0.22","0.447","1.732","1.001","40000"
"epsilon_Eu[19,1]","-0.568","0.545","-1.664","-0.927","-0.56","-0.201","0.486","1.001","40000"
"epsilon_Eu[19,2]","-0.115","0.799","-1.685","-0.643","-0.125","0.41","1.49","1.001","40000"
"epsilon_Eu[20,1]","-0.781","0.879","-2.331","-1.388","-0.852","-0.244","1.132","1.001","40000"
"epsilon_Eu[20,2]","-0.197","0.898","-1.867","-0.814","-0.232","0.385","1.654","1.001","8000"
"epsilon_Eu[21,1]","-0.421","0.555","-1.513","-0.788","-0.423","-0.055","0.684","1.001","20000"
"epsilon_Eu[21,2]","-0.124","0.893","-1.838","-0.735","-0.14","0.469","1.676","1.001","40000"
"epsilon_Eu[22,1]","-0.446","0.419","-1.292","-0.719","-0.44","-0.165","0.358","1.001","40000"
"epsilon_Eu[22,2]","-0.328","0.794","-1.836","-0.867","-0.347","0.183","1.302","1.001","40000"
"epsilon_Eu[23,1]","0.03","0.54","-1.002","-0.335","0.018","0.377","1.137","1.001","12000"
"epsilon_Eu[23,2]","-0.501","0.715","-1.87","-0.972","-0.516","-0.05","0.963","1.001","40000"
"epsilon_Eu[24,1]","-0.981","0.592","-2.145","-1.374","-0.984","-0.598","0.204","1.001","40000"
"epsilon_Eu[24,2]","-0.055","0.931","-1.81","-0.697","-0.073","0.562","1.82","1.001","21000"
"epsilon_Eu[25,1]","-0.176","0.62","-1.38","-0.589","-0.185","0.227","1.068","1.001","40000"
"epsilon_Eu[25,2]","-0.835","0.925","-2.564","-1.468","-0.868","-0.23","1.068","1.001","40000"
"epsilon_Eu[26,1]","0.917","0.666","-0.314","0.458","0.894","1.339","2.299","1.001","17000"
"epsilon_Eu[26,2]","0.913","0.835","-0.708","0.354","0.902","1.464","2.576","1.001","40000"
"epsilon_Eu[27,1]","0.296","0.597","-0.815","-0.108","0.271","0.677","1.547","1.001","40000"
"epsilon_Eu[27,2]","-0.152","0.756","-1.595","-0.655","-0.176","0.333","1.394","1.001","40000"
"epsilon_Eu[28,1]","1.548","0.716","0.201","1.059","1.53","2.019","3.001","1.001","40000"
"epsilon_Eu[28,2]","0.274","0.912","-1.486","-0.352","0.261","0.884","2.1","1.001","15000"
"epsilon_Eu[29,1]","0.146","0.668","-1.119","-0.305","0.121","0.576","1.521","1.001","4300"
"epsilon_Eu[29,2]","0.308","0.898","-1.416","-0.304","0.29","0.913","2.095","1.001","40000"
"epsilon_Eu[30,1]","-0.283","0.694","-1.629","-0.748","-0.288","0.177","1.099","1.001","40000"
"epsilon_Eu[30,2]","-0.111","0.805","-1.678","-0.646","-0.114","0.411","1.504","1.001","4600"
"epsilon_Eu[31,1]","1.4","0.733","0.017","0.9","1.377","1.884","2.898","1.001","19000"
"epsilon_Eu[31,2]","0.261","0.775","-1.264","-0.249","0.252","0.766","1.818","1.001","40000"
"epsilon_Eu[32,1]","0.193","0.558","-0.856","-0.182","0.172","0.547","1.353","1.001","40000"
"epsilon_Eu[32,2]","0.952","0.83","-0.655","0.4","0.943","1.5","2.612","1.001","40000"
"epsilon_Eu[33,1]","-0.256","0.517","-1.276","-0.6","-0.252","0.087","0.754","1.001","40000"
"epsilon_Eu[33,2]","0.266","0.877","-1.408","-0.332","0.248","0.846","2.035","1.001","40000"
"epsilon_Eu[34,1]","0.674","0.723","-0.699","0.182","0.662","1.147","2.132","1.001","40000"
"epsilon_Eu[34,2]","0.001","0.86","-1.654","-0.58","-0.015","0.565","1.733","1.001","9900"
"epsilon_Eu[35,1]","0.826","0.755","-0.556","0.302","0.796","1.318","2.402","1.001","40000"
"epsilon_Eu[35,2]","0.335","0.803","-1.222","-0.203","0.317","0.858","1.963","1.001","40000"
"epsilon_Eu[36,1]","-0.197","0.746","-1.545","-0.707","-0.247","0.262","1.421","1.001","40000"
"epsilon_Eu[36,2]","-0.437","0.908","-2.129","-1.063","-0.47","0.159","1.43","1.001","18000"
"epsilon_Eu[37,1]","0.758","0.711","-0.524","0.264","0.713","1.213","2.265","1.001","40000"
"epsilon_Eu[37,2]","0.546","0.854","-1.103","-0.029","0.529","1.102","2.272","1.001","40000"
"epsilon_Eu[38,1]","0.534","0.749","-0.835","0.02","0.498","1.014","2.108","1.001","8700"
"epsilon_Eu[38,2]","-0.329","0.888","-2.001","-0.935","-0.361","0.247","1.489","1.001","40000"
"epsilon_Eu[39,1]","-0.189","0.904","-1.842","-0.82","-0.233","0.401","1.692","1.001","40000"
"epsilon_Eu[39,2]","0.242","0.874","-1.415","-0.356","0.224","0.82","2.01","1.001","40000"
"mupi_B[1]","0.156","0.024","0.113","0.139","0.154","0.17","0.208","1.001","40000"
"mupi_B[2]","0.114","0.022","0.075","0.099","0.113","0.128","0.163","1.001","40000"
"sigmapi_B[1]","0.793","0.147","0.546","0.69","0.779","0.883","1.122","1.001","33000"
"sigmapi_B[2]","0.692","0.22","0.297","0.54","0.678","0.83","1.164","1.001","40000"
"pi_Eu[1,1]","0.699","0.122","0.437","0.618","0.709","0.789","0.905","1.001","40000"
"pi_Eu[1,2]","0.621","0.129","0.359","0.534","0.624","0.711","0.864","1.001","12000"
"pi_Eu[2,1]","0.767","0.078","0.601","0.716","0.773","0.824","0.902","1.001","23000"
"pi_Eu[2,2]","0.577","0.145","0.324","0.47","0.568","0.677","0.875","1.001","40000"
"pi_Eu[3,1]","0.692","0.09","0.507","0.632","0.696","0.756","0.855","1.001","40000"
"pi_Eu[3,2]","0.545","0.13","0.306","0.453","0.538","0.63","0.815","1.001","40000"
"pi_Eu[4,1]","0.732","0.103","0.512","0.664","0.741","0.808","0.907","1.001","40000"
"pi_Eu[4,2]","0.627","0.137","0.353","0.532","0.631","0.727","0.88","1.001","40000"
"pi_Eu[5,1]","0.514","0.148","0.252","0.404","0.506","0.618","0.816","1.001","40000"
"pi_Eu[5,2]","0.369","0.142","0.154","0.265","0.346","0.45","0.711","1.001","40000"
"pi_Eu[6,1]","0.685","0.142","0.398","0.584","0.691","0.793","0.935","1.001","40000"
"pi_Eu[6,2]","0.476","0.15","0.228","0.366","0.459","0.572","0.811","1.001","40000"
"pi_Eu[7,1]","0.642","0.15","0.341","0.536","0.649","0.756","0.903","1.001","40000"
"pi_Eu[7,2]","0.634","0.142","0.36","0.533","0.633","0.736","0.905","1.001","40000"
"pi_Eu[8,1]","0.705","0.102","0.491","0.637","0.711","0.779","0.885","1.001","40000"
"pi_Eu[8,2]","0.642","0.141","0.366","0.543","0.641","0.744","0.91","1.001","28000"
"pi_Eu[9,1]","0.886","0.075","0.699","0.847","0.903","0.943","0.985","1.001","12000"
"pi_Eu[9,2]","0.782","0.118","0.512","0.71","0.798","0.872","0.963","1.001","40000"
"pi_Eu[10,1]","0.682","0.179","0.295","0.561","0.708","0.825","0.952","1.001","40000"
"pi_Eu[10,2]","0.624","0.153","0.301","0.522","0.634","0.734","0.898","1.001","40000"
"pi_Eu[11,1]","0.57","0.156","0.274","0.457","0.571","0.684","0.866","1.001","7100"
"pi_Eu[11,2]","0.312","0.129","0.113","0.218","0.294","0.387","0.613","1.001","40000"
"pi_Eu[12,1]","0.233","0.073","0.114","0.18","0.225","0.277","0.397","1.001","40000"
"pi_Eu[12,2]","0.265","0.146","0.061","0.159","0.238","0.342","0.628","1.001","8700"
"pi_Eu[13,1]","0.544","0.152","0.256","0.433","0.545","0.656","0.828","1.001","40000"
"pi_Eu[13,2]","0.631","0.137","0.345","0.538","0.64","0.731","0.87","1.001","40000"
"pi_Eu[14,1]","0.747","0.152","0.398","0.651","0.772","0.866","0.966","1.001","40000"
"pi_Eu[14,2]","0.713","0.135","0.423","0.625","0.724","0.814","0.942","1.001","25000"
"pi_Eu[15,1]","0.782","0.084","0.598","0.729","0.79","0.844","0.92","1.001","40000"
"pi_Eu[15,2]","0.74","0.13","0.442","0.66","0.758","0.837","0.938","1.001","40000"
"pi_Eu[16,1]","0.451","0.173","0.155","0.319","0.44","0.572","0.803","1.001","40000"
"pi_Eu[16,2]","0.272","0.098","0.113","0.198","0.261","0.333","0.492","1.001","40000"
"pi_Eu[17,1]","0.686","0.213","0.192","0.55","0.733","0.858","0.97","1.001","40000"
"pi_Eu[17,2]","0.569","0.177","0.225","0.44","0.572","0.699","0.896","1.001","40000"
"pi_Eu[18,1]","0.501","0.229","0.109","0.314","0.498","0.683","0.917","1.001","40000"
"pi_Eu[18,2]","0.302","0.167","0.06","0.177","0.274","0.399","0.706","1.001","40000"
"pi_Eu[19,1]","0.527","0.088","0.358","0.466","0.527","0.587","0.697","1.001","40000"
"pi_Eu[19,2]","0.417","0.118","0.206","0.332","0.41","0.495","0.663","1.001","40000"
"pi_Eu[20,1]","0.434","0.183","0.142","0.292","0.413","0.559","0.822","1.001","40000"
"pi_Eu[20,2]","0.434","0.147","0.185","0.33","0.419","0.523","0.763","1.001","15000"
"pi_Eu[21,1]","0.543","0.104","0.341","0.471","0.543","0.615","0.745","1.001","40000"
"pi_Eu[21,2]","0.613","0.138","0.331","0.52","0.616","0.711","0.868","1.001","40000"
"pi_Eu[22,1]","0.609","0.058","0.493","0.569","0.61","0.649","0.72","1.001","40000"
"pi_Eu[22,2]","0.62","0.114","0.388","0.544","0.624","0.701","0.831","1.001","40000"
"pi_Eu[23,1]","0.683","0.088","0.501","0.625","0.688","0.747","0.842","1.001","20000"
"pi_Eu[23,2]","0.568","0.098","0.375","0.501","0.57","0.637","0.758","1.001","40000"
"pi_Eu[24,1]","0.45","0.124","0.225","0.361","0.446","0.535","0.7","1.001","40000"
"pi_Eu[24,2]","0.635","0.142","0.345","0.54","0.638","0.735","0.899","1.001","13000"
"pi_Eu[25,1]","0.611","0.112","0.389","0.532","0.614","0.69","0.821","1.001","40000"
"pi_Eu[25,2]","0.373","0.149","0.116","0.262","0.366","0.475","0.68","1.001","40000"
"pi_Eu[26,1]","0.821","0.085","0.63","0.768","0.831","0.884","0.954","1.001","40000"
"pi_Eu[26,2]","0.691","0.125","0.451","0.599","0.691","0.783","0.924","1.001","40000"
"pi_Eu[27,1]","0.768","0.087","0.581","0.713","0.776","0.832","0.915","1.001","20000"
"pi_Eu[27,2]","0.551","0.112","0.333","0.474","0.551","0.628","0.774","1.001","27000"
"pi_Eu[28,1]","0.89","0.064","0.737","0.853","0.9","0.938","0.981","1.001","40000"
"pi_Eu[28,2]","0.69","0.134","0.419","0.597","0.694","0.79","0.93","1.001","17000"
"pi_Eu[29,1]","0.746","0.103","0.521","0.679","0.756","0.823","0.918","1.001","9100"
"pi_Eu[29,2]","0.672","0.133","0.404","0.58","0.675","0.768","0.917","1.001","40000"
"pi_Eu[30,1]","0.705","0.11","0.473","0.632","0.712","0.786","0.893","1.001","40000"
"pi_Eu[30,2]","0.586","0.118","0.357","0.504","0.587","0.669","0.812","1.001","11000"
"pi_Eu[31,1]","0.826","0.094","0.61","0.767","0.839","0.898","0.969","1.001","21000"
"pi_Eu[31,2]","0.53","0.12","0.31","0.445","0.524","0.61","0.779","1.001","40000"
"pi_Eu[32,1]","0.697","0.095","0.499","0.634","0.702","0.766","0.866","1.001","40000"
"pi_Eu[32,2]","0.667","0.13","0.425","0.572","0.664","0.761","0.914","1.001","40000"
"pi_Eu[33,1]","0.512","0.083","0.353","0.455","0.511","0.569","0.678","1.001","14000"
"pi_Eu[33,2]","0.53","0.145","0.273","0.425","0.52","0.625","0.84","1.001","40000"
"pi_Eu[34,1]","0.88","0.065","0.728","0.842","0.89","0.928","0.974","1.001","23000"
"pi_Eu[34,2]","0.71","0.116","0.466","0.634","0.718","0.794","0.912","1.001","13000"
"pi_Eu[35,1]","0.537","0.086","0.353","0.48","0.545","0.603","0.679","1.001","40000"
"pi_Eu[35,2]","0.352","0.094","0.192","0.283","0.343","0.412","0.561","1.001","17000"
"pi_Eu[36,1]","0.521","0.084","0.346","0.464","0.526","0.584","0.669","1.001","40000"
"pi_Eu[36,2]","0.406","0.102","0.203","0.336","0.409","0.478","0.602","1.001","40000"
"pi_Eu[37,1]","0.563","0.071","0.409","0.516","0.569","0.617","0.681","1.001","36000"
"pi_Eu[37,2]","0.405","0.101","0.228","0.332","0.398","0.473","0.617","1.001","40000"
"pi_Eu[38,1]","0.481","0.097","0.287","0.412","0.484","0.553","0.658","1.001","8400"
"pi_Eu[38,2]","0.318","0.102","0.139","0.246","0.311","0.382","0.54","1.001","40000"
"pi_Eu[39,1]","0.498","0.115","0.249","0.421","0.512","0.588","0.678","1.001","40000"
"pi_Eu[39,2]","0.45","0.096","0.268","0.382","0.449","0.517","0.638","1.001","40000"
"p_Eu00_tot[1]","0.173","0.14","0.03","0.076","0.13","0.223","0.576","1.001","40000"
"p_Eu00_tot[2]","0.325","0.163","0.078","0.199","0.302","0.426","0.692","1.001","40000"
"p_Eu01_tot[1]","0.111","0.068","0.03","0.064","0.094","0.14","0.289","1.001","40000"
"p_Eu01_tot[2]","0.106","0.093","0.009","0.04","0.078","0.143","0.354","1.001","34000"
"pi_B[1,1]","0.202","0.069","0.091","0.152","0.194","0.244","0.363","1.001","40000"
"pi_B[1,2]","0.083","0.042","0.022","0.053","0.077","0.106","0.182","1.001","40000"
"pi_B[2,1]","0.304","0.061","0.195","0.261","0.301","0.343","0.434","1.001","40000"
"pi_B[2,2]","0.086","0.043","0.023","0.055","0.079","0.109","0.188","1.001","37000"
"pi_B[3,1]","0.127","0.035","0.07","0.103","0.124","0.148","0.206","1.001","40000"
"pi_B[3,2]","0.105","0.049","0.033","0.07","0.097","0.131","0.224","1.001","16000"
"pi_B[4,1]","0.15","0.053","0.069","0.113","0.143","0.18","0.274","1.001","40000"
"pi_B[4,2]","0.166","0.075","0.063","0.113","0.152","0.203","0.351","1.001","27000"
"pi_B[5,1]","0.117","0.067","0.029","0.069","0.103","0.149","0.283","1.001","8600"
"pi_B[5,2]","0.142","0.083","0.036","0.086","0.124","0.177","0.358","1.001","40000"
"pi_B[7,1]","0.237","0.115","0.076","0.154","0.216","0.298","0.516","1.001","40000"
"pi_B[7,2]","0.102","0.062","0.021","0.059","0.091","0.131","0.258","1.001","40000"
"pi_B[8,1]","0.264","0.108","0.108","0.186","0.245","0.321","0.526","1.001","25000"
"pi_B[8,2]","0.103","0.063","0.02","0.059","0.091","0.131","0.257","1.001","40000"
"pi_B[9,1]","0.178","0.081","0.064","0.12","0.163","0.219","0.377","1.001","40000"
"pi_B[9,2]","0.154","0.083","0.047","0.097","0.136","0.191","0.364","1.001","40000"
"pi_B[10,1]","0.181","0.117","0.035","0.097","0.155","0.237","0.483","1.001","40000"
"pi_B[10,2]","0.133","0.089","0.026","0.074","0.113","0.167","0.372","1.001","21000"
"pi_B[11,1]","0.144","0.073","0.042","0.091","0.13","0.182","0.32","1.001","40000"
"pi_B[11,2]","0.134","0.077","0.034","0.082","0.118","0.168","0.33","1.001","40000"
"pi_B[12,1]","0.204","0.067","0.099","0.156","0.196","0.243","0.356","1.001","17000"
"pi_B[12,2]","0.143","0.087","0.035","0.085","0.124","0.178","0.369","1.001","30000"
"pi_B[13,1]","0.221","0.087","0.087","0.157","0.209","0.272","0.423","1.001","40000"
"pi_B[13,2]","0.197","0.083","0.078","0.136","0.182","0.242","0.399","1.001","40000"
"pi_B[14,1]","0.094","0.049","0.025","0.058","0.085","0.12","0.213","1.001","40000"
"pi_B[14,2]","0.089","0.051","0.018","0.053","0.081","0.115","0.214","1.001","28000"
"pi_B[15,1]","0.084","0.023","0.045","0.068","0.082","0.098","0.136","1.001","40000"
"pi_B[15,2]","0.189","0.091","0.065","0.124","0.17","0.234","0.415","1.001","40000"
"pi_B[16,1]","0.158","0.084","0.044","0.097","0.142","0.2","0.368","1.001","40000"
"pi_B[16,2]","0.161","0.074","0.06","0.109","0.146","0.195","0.345","1.001","40000"
"pi_B[17,1]","0.18","0.117","0.034","0.096","0.153","0.236","0.483","1.001","40000"
"pi_B[17,2]","0.134","0.089","0.026","0.075","0.113","0.167","0.371","1.001","32000"
"pi_B[18,1]","0.181","0.119","0.035","0.096","0.153","0.236","0.49","1.001","40000"
"pi_B[18,2]","0.133","0.088","0.026","0.074","0.113","0.167","0.366","1.001","40000"
"pi_B[19,1]","0.315","0.071","0.191","0.265","0.31","0.359","0.468","1.001","40000"
"pi_B[19,2]","0.287","0.114","0.117","0.202","0.269","0.354","0.555","1.001","29000"
"pi_B[20,1]","0.153","0.1","0.029","0.082","0.13","0.199","0.406","1.001","17000"
"pi_B[20,2]","0.166","0.102","0.042","0.097","0.141","0.208","0.435","1.001","29000"
"pi_B[21,1]","0.331","0.086","0.184","0.27","0.324","0.386","0.519","1.001","40000"
"pi_B[21,2]","0.196","0.097","0.067","0.126","0.175","0.243","0.44","1.001","40000"
"pi_B[22,1]","0.407","0.084","0.276","0.347","0.394","0.452","0.609","1.001","40000"
"pi_B[22,2]","0.157","0.065","0.063","0.111","0.145","0.191","0.315","1.001","11000"
"pi_B[23,1]","0.241","0.058","0.142","0.2","0.236","0.278","0.367","1.001","40000"
"pi_B[23,2]","0.111","0.035","0.054","0.086","0.107","0.131","0.191","1.001","40000"
"pi_B[24,1]","0.141","0.057","0.055","0.099","0.132","0.173","0.276","1.001","40000"
"pi_B[24,2]","0.083","0.048","0.017","0.049","0.075","0.108","0.198","1.001","40000"
"pi_B[25,1]","0.124","0.04","0.059","0.095","0.12","0.148","0.216","1.001","40000"
"pi_B[25,2]","0.13","0.075","0.034","0.079","0.114","0.162","0.323","1.001","40000"
"pi_B[26,1]","0.172","0.044","0.096","0.14","0.168","0.199","0.267","1.001","40000"
"pi_B[26,2]","0.104","0.04","0.041","0.075","0.099","0.127","0.198","1.001","40000"
"pi_B[27,1]","0.142","0.041","0.076","0.113","0.137","0.166","0.235","1.001","16000"
"pi_B[27,2]","0.146","0.059","0.06","0.105","0.137","0.177","0.289","1.001","26000"
"pi_B[28,1]","0.17","0.042","0.099","0.14","0.166","0.196","0.264","1.001","40000"
"pi_B[28,2]","0.087","0.044","0.023","0.055","0.08","0.111","0.191","1.001","40000"
"pi_B[29,1]","0.115","0.036","0.056","0.089","0.111","0.136","0.195","1.001","14000"
"pi_B[29,2]","0.086","0.043","0.023","0.055","0.08","0.11","0.188","1.001","40000"
"pi_B[30,1]","0.097","0.031","0.046","0.074","0.093","0.115","0.167","1.001","40000"
"pi_B[30,2]","0.08","0.034","0.028","0.056","0.076","0.1","0.159","1.001","30000"
"pi_B[31,1]","0.212","0.058","0.114","0.17","0.206","0.247","0.339","1.001","18000"
"pi_B[31,2]","0.113","0.046","0.043","0.08","0.106","0.138","0.222","1.001","40000"
"pi_B[32,1]","0.109","0.031","0.057","0.086","0.106","0.128","0.18","1.001","40000"
"pi_B[32,2]","0.072","0.035","0.019","0.046","0.067","0.092","0.155","1.001","40000"
"pi_B[33,1]","0.132","0.032","0.077","0.109","0.13","0.152","0.203","1.001","7400"
"pi_B[33,2]","0.114","0.055","0.035","0.075","0.104","0.142","0.245","1.001","40000"
"pi_B[34,1]","0.068","0.022","0.033","0.053","0.066","0.081","0.117","1.001","8300"
"pi_B[34,2]","0.113","0.049","0.04","0.078","0.106","0.139","0.227","1.001","21000"
"pi_B[35,1]","0.055","0.025","0.018","0.037","0.051","0.069","0.113","1.001","14000"
"pi_B[35,2]","0.089","0.04","0.03","0.061","0.083","0.111","0.184","1.001","40000"
"pi_B[36,1]","0.241","0.07","0.128","0.191","0.234","0.282","0.399","1.001","22000"
"pi_B[36,2]","0.166","0.082","0.057","0.109","0.149","0.205","0.375","1.001","40000"
"pi_B[37,1]","0.089","0.028","0.043","0.068","0.085","0.105","0.153","1.001","33000"
"pi_B[37,2]","0.09","0.046","0.023","0.056","0.082","0.114","0.202","1.001","40000"
"pi_B[38,1]","0.068","0.03","0.024","0.046","0.063","0.084","0.138","1.001","27000"
"pi_B[38,2]","0.118","0.06","0.035","0.076","0.107","0.146","0.268","1.001","40000"
"pi_B[39,1]","0.297","0.115","0.12","0.213","0.281","0.365","0.563","1.001","40000"
"pi_B[39,2]","0.149","0.069","0.053","0.101","0.136","0.183","0.321","1.001","40000"
"pi_B_eff[1,1]","0.121","0.04","0.056","0.093","0.117","0.145","0.212","1.001","40000"
"pi_B_eff[1,2]","0.05","0.025","0.013","0.032","0.046","0.064","0.109","1.001","40000"
"pi_B_eff[2,1]","0.224","0.044","0.145","0.194","0.222","0.252","0.316","1.001","40000"
"pi_B_eff[2,2]","0.063","0.031","0.017","0.04","0.058","0.08","0.138","1.001","39000"
"pi_B_eff[3,1]","0.084","0.022","0.047","0.069","0.082","0.098","0.133","1.001","40000"
"pi_B_eff[3,2]","0.07","0.033","0.022","0.047","0.065","0.087","0.148","1.001","19000"
"pi_B_eff[4,1]","0.069","0.022","0.033","0.053","0.067","0.082","0.118","1.001","29000"
"pi_B_eff[4,2]","0.077","0.034","0.028","0.052","0.071","0.095","0.162","1.001","40000"
"pi_B_eff[5,1]","0.018","0.01","0.004","0.011","0.016","0.023","0.043","1.001","20000"
"pi_B_eff[5,2]","0.022","0.014","0.005","0.013","0.019","0.028","0.058","1.001","40000"
"pi_B_eff[7,1]","0.027","0.013","0.009","0.018","0.025","0.035","0.059","1.001","40000"
"pi_B_eff[7,2]","0.012","0.008","0.002","0.007","0.01","0.015","0.031","1.001","40000"
"pi_B_eff[8,1]","0.053","0.017","0.026","0.041","0.051","0.063","0.091","1.001","30000"
"pi_B_eff[8,2]","0.022","0.014","0.004","0.012","0.019","0.028","0.057","1.001","40000"
"pi_B_eff[9,1]","0.036","0.014","0.015","0.026","0.035","0.044","0.068","1.001","26000"
"pi_B_eff[9,2]","0.032","0.018","0.009","0.02","0.029","0.041","0.077","1.001","40000"
"pi_B_eff[10,1]","0.041","0.029","0.007","0.02","0.033","0.053","0.116","1.001","40000"
"pi_B_eff[10,2]","0.03","0.023","0.005","0.015","0.024","0.038","0.09","1.001","21000"
"pi_B_eff[11,1]","0.052","0.026","0.015","0.033","0.047","0.065","0.116","1.001","40000"
"pi_B_eff[11,2]","0.049","0.029","0.012","0.029","0.042","0.061","0.122","1.001","40000"
"pi_B_eff[12,1]","0.154","0.05","0.076","0.119","0.148","0.184","0.268","1.001","15000"
"pi_B_eff[12,2]","0.108","0.065","0.027","0.064","0.094","0.135","0.278","1.001","29000"
"pi_B_eff[13,1]","0.15","0.058","0.06","0.108","0.142","0.185","0.285","1.001","40000"
"pi_B_eff[13,2]","0.134","0.056","0.054","0.094","0.124","0.165","0.269","1.001","40000"
"pi_B_eff[14,1]","0.068","0.035","0.018","0.042","0.062","0.087","0.152","1.001","40000"
"pi_B_eff[14,2]","0.064","0.037","0.013","0.038","0.058","0.083","0.154","1.001","29000"
