"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"epsilon_Eu[6,1]","0.72","0.796","-0.755","0.167","0.708","1.239","2.327","1.001","3300"
"epsilon_Eu[6,2]","0.277","0.878","-1.371","-0.316","0.253","0.849","2.092","1.001","15000"
"epsilon_Eu[7,1]","-0.184","0.793","-1.661","-0.729","-0.213","0.32","1.467","1.001","20000"
"epsilon_Eu[7,2]","0.405","0.88","-1.277","-0.193","0.38","0.988","2.174","1.001","8500"
"epsilon_Eu[8,1]","0.046","0.638","-1.152","-0.387","0.029","0.453","1.36","1.001","20000"
"epsilon_Eu[8,2]","0.422","0.89","-1.273","-0.189","0.4","1.02","2.2","1.001","20000"
"epsilon_Eu[9,1]","0.708","0.821","-0.839","0.149","0.685","1.243","2.388","1.001","12000"
"epsilon_Eu[9,2]","0.314","0.911","-1.445","-0.307","0.299","0.928","2.124","1.001","20000"
"epsilon_Eu[10,1]","0.108","0.934","-1.639","-0.54","0.081","0.727","2.015","1.001","20000"
"epsilon_Eu[10,2]","0.021","0.959","-1.789","-0.638","-0.003","0.673","1.937","1.001","20000"
"epsilon_Eu[11,1]","0.29","0.762","-1.135","-0.226","0.267","0.786","1.857","1.001","20000"
"epsilon_Eu[11,2]","-0.373","0.849","-1.978","-0.953","-0.389","0.184","1.332","1.001","20000"
"epsilon_Eu[12,1]","-1.655","0.581","-2.838","-2.033","-1.638","-1.265","-0.549","1.001","6500"
"epsilon_Eu[12,2]","-0.408","0.969","-2.25","-1.074","-0.435","0.221","1.545","1.001","14000"
"epsilon_Eu[13,1]","-0.979","0.741","-2.398","-1.485","-0.989","-0.491","0.525","1.001","20000"
"epsilon_Eu[13,2]","-0.534","0.834","-2.099","-1.101","-0.563","0.006","1.174","1.001","20000"
"epsilon_Eu[14,1]","0.286","0.896","-1.408","-0.334","0.268","0.88","2.109","1.001","20000"
"epsilon_Eu[14,2]","0.207","0.932","-1.581","-0.433","0.192","0.837","2.067","1.001","20000"
"epsilon_Eu[15,1]","-0.469","0.692","-1.812","-0.931","-0.472","-0.017","0.91","1.001","6800"
"epsilon_Eu[15,2]","-0.327","0.884","-2.013","-0.929","-0.349","0.255","1.453","1.001","6400"
"epsilon_Eu[16,1]","-0.334","0.825","-1.848","-0.904","-0.362","0.203","1.364","1.001","19000"
"epsilon_Eu[16,2]","-1.225","0.726","-2.649","-1.703","-1.241","-0.765","0.25","1.001","20000"
"epsilon_Eu[17,1]","-0.03","0.983","-1.921","-0.695","-0.045","0.628","1.932","1.001","3800"
"epsilon_Eu[17,2]","0.141","0.946","-1.688","-0.491","0.131","0.779","1.999","1.001","6700"
"epsilon_Eu[18,1]","-0.316","1.028","-2.243","-1.038","-0.342","0.381","1.736","1.001","20000"
"epsilon_Eu[18,2]","-0.087","0.976","-1.97","-0.747","-0.097","0.573","1.853","1.001","20000"
"epsilon_Eu[19,1]","-0.706","0.542","-1.791","-1.065","-0.705","-0.342","0.34","1.001","14000"
"epsilon_Eu[19,2]","-0.475","0.747","-1.897","-0.972","-0.487","0.009","1.028","1.001","20000"
"epsilon_Eu[20,1]","-0.698","0.945","-2.353","-1.364","-0.769","-0.095","1.314","1.001","5800"
"epsilon_Eu[20,2]","-0.209","0.931","-1.917","-0.854","-0.252","0.4","1.691","1.001","20000"
"epsilon_Eu[21,1]","-0.667","0.556","-1.752","-1.033","-0.671","-0.299","0.434","1.001","20000"
"epsilon_Eu[21,2]","-0.221","0.86","-1.827","-0.81","-0.247","0.34","1.528","1.001","20000"
"epsilon_Eu[22,1]","-0.72","0.421","-1.574","-0.995","-0.705","-0.437","0.083","1.001","4200"
"epsilon_Eu[22,2]","-0.631","0.75","-2.046","-1.134","-0.659","-0.159","0.938","1.001","15000"
"epsilon_Eu[23,1]","-0.119","0.538","-1.154","-0.483","-0.129","0.231","0.972","1.001","20000"
"epsilon_Eu[23,2]","-0.908","0.666","-2.184","-1.343","-0.925","-0.491","0.478","1.001","20000"
"epsilon_Eu[24,1]","-1.086","0.608","-2.266","-1.489","-1.094","-0.695","0.144","1.001","7900"
"epsilon_Eu[24,2]","0.013","0.948","-1.778","-0.642","-0.011","0.639","1.939","1.001","8400"
"epsilon_Eu[25,1]","-0.224","0.617","-1.414","-0.638","-0.236","0.179","1.017","1.001","20000"
"epsilon_Eu[25,2]","-0.63","0.901","-2.317","-1.25","-0.654","-0.032","1.212","1.001","20000"
"epsilon_Eu[26,1]","0.839","0.676","-0.412","0.368","0.813","1.285","2.237","1.001","19000"
"epsilon_Eu[26,2]","0.88","0.804","-0.641","0.339","0.862","1.409","2.515","1.001","20000"
"epsilon_Eu[27,1]","0.195","0.599","-0.92","-0.212","0.171","0.571","1.439","1.001","20000"
"epsilon_Eu[27,2]","-0.378","0.699","-1.685","-0.85","-0.408","0.064","1.081","1.001","20000"
"epsilon_Eu[28,1]","1.425","0.72","0.075","0.927","1.403","1.898","2.903","1.001","20000"
"epsilon_Eu[28,2]","0.376","0.885","-1.324","-0.223","0.367","0.962","2.146","1.001","20000"
"epsilon_Eu[29,1]","0.117","0.674","-1.14","-0.35","0.1","0.544","1.514","1.001","20000"
"epsilon_Eu[29,2]","0.443","0.873","-1.211","-0.163","0.426","1.023","2.193","1.001","20000"
"epsilon_Eu[30,1]","-0.291","0.691","-1.623","-0.761","-0.297","0.164","1.085","1.001","20000"
"epsilon_Eu[30,2]","-0.335","0.758","-1.804","-0.83","-0.348","0.148","1.206","1.001","20000"
"epsilon_Eu[31,1]","1.373","0.726","0.016","0.875","1.355","1.855","2.839","1.001","20000"
"epsilon_Eu[31,2]","0.1","0.739","-1.309","-0.404","0.083","0.582","1.613","1.001","20000"
"epsilon_Eu[32,1]","0.098","0.566","-0.96","-0.284","0.075","0.462","1.258","1.001","20000"
"epsilon_Eu[32,2]","0.878","0.802","-0.657","0.332","0.859","1.415","2.493","1.001","15000"
"epsilon_Eu[33,1]","-0.432","0.526","-1.471","-0.782","-0.431","-0.079","0.589","1.001","20000"
"epsilon_Eu[33,2]","0.353","0.864","-1.266","-0.238","0.326","0.915","2.124","1.001","20000"
"epsilon_Eu[34,1]","0.593","0.73","-0.774","0.094","0.572","1.064","2.102","1.001","17000"
"epsilon_Eu[34,2]","-0.133","0.817","-1.669","-0.683","-0.162","0.407","1.525","1.001","20000"
"epsilon_Eu[35,1]","0.816","0.763","-0.616","0.29","0.788","1.316","2.384","1.001","15000"
"epsilon_Eu[35,2]","0.277","0.805","-1.243","-0.274","0.25","0.8","1.931","1.001","20000"
"epsilon_Eu[36,1]","-0.144","0.793","-1.563","-0.692","-0.191","0.358","1.551","1.001","15000"
"epsilon_Eu[36,2]","-0.288","0.919","-1.951","-0.933","-0.339","0.315","1.628","1.001","20000"
"epsilon_Eu[37,1]","0.736","0.735","-0.587","0.23","0.697","1.202","2.283","1.001","4500"
"epsilon_Eu[37,2]","0.637","0.849","-0.99","0.062","0.62","1.19","2.348","1.001","19000"
"epsilon_Eu[38,1]","0.62","0.77","-0.795","0.087","0.588","1.112","2.231","1.001","6100"
"epsilon_Eu[38,2]","-0.092","0.905","-1.775","-0.712","-0.133","0.499","1.769","1.001","13000"
"epsilon_Eu[39,1]","-0.048","0.891","-1.677","-0.671","-0.093","0.524","1.809","1.001","20000"
"epsilon_Eu[39,2]","0.211","0.855","-1.373","-0.381","0.177","0.758","1.982","1.001","20000"
"epsilon_Eu[40,1]","-0.253","0.972","-2.055","-0.938","-0.291","0.405","1.714","1.001","20000"
"epsilon_Eu[40,2]","-0.088","0.93","-1.852","-0.724","-0.111","0.531","1.765","1.001","20000"
"mupi_B[1]","0.17","0.025","0.126","0.152","0.168","0.185","0.224","1.001","12000"
"mupi_B[2]","0.142","0.025","0.098","0.125","0.14","0.157","0.198","1.001","20000"
"sigmapi_B[1]","0.785","0.144","0.541","0.684","0.772","0.872","1.104","1.001","20000"
"sigmapi_B[2]","0.691","0.221","0.294","0.537","0.678","0.829","1.165","1.001","20000"
"pi_Eu[1,1]","0.737","0.114","0.487","0.664","0.75","0.822","0.921","1.001","20000"
"pi_Eu[1,2]","0.743","0.117","0.486","0.667","0.754","0.829","0.936","1.001","15000"
"pi_Eu[2,1]","0.791","0.072","0.636","0.746","0.796","0.843","0.914","1.001","11000"
"pi_Eu[2,2]","0.737","0.13","0.467","0.649","0.745","0.837","0.957","1.001","20000"
"pi_Eu[3,1]","0.727","0.085","0.545","0.672","0.733","0.788","0.875","1.001","6700"
"pi_Eu[3,2]","0.689","0.125","0.432","0.606","0.692","0.78","0.915","1.001","20000"
"pi_Eu[4,1]","0.778","0.091","0.574","0.722","0.787","0.846","0.924","1.001","20000"
"pi_Eu[4,2]","0.742","0.125","0.468","0.662","0.756","0.836","0.943","1.001","20000"
"pi_Eu[5,1]","0.634","0.141","0.353","0.536","0.639","0.738","0.889","1.001","20000"
"pi_Eu[5,2]","0.578","0.171","0.265","0.451","0.57","0.702","0.91","1.001","20000"
"pi_Eu[6,1]","0.763","0.122","0.494","0.684","0.777","0.858","0.955","1.001","2900"
"pi_Eu[6,2]","0.638","0.159","0.328","0.524","0.639","0.756","0.932","1.001","20000"
"pi_Eu[7,1]","0.735","0.128","0.453","0.652","0.75","0.832","0.939","1.001","20000"
"pi_Eu[7,2]","0.781","0.12","0.512","0.702","0.793","0.874","0.969","1.001","7200"
"pi_Eu[8,1]","0.747","0.094","0.545","0.686","0.755","0.816","0.907","1.001","20000"
"pi_Eu[8,2]","0.787","0.119","0.527","0.71","0.8","0.88","0.971","1.001","20000"
"pi_Eu[9,1]","0.908","0.062","0.752","0.877","0.922","0.954","0.988","1.003","2000"
"pi_Eu[9,2]","0.86","0.095","0.625","0.808","0.879","0.932","0.985","1.001","16000"
"pi_Eu[10,1]","0.801","0.128","0.487","0.729","0.827","0.899","0.973","1.001","20000"
"pi_Eu[10,2]","0.765","0.135","0.448","0.685","0.783","0.867","0.966","1.001","20000"
"pi_Eu[11,1]","0.667","0.139","0.38","0.57","0.674","0.772","0.909","1.001","20000"
"pi_Eu[11,2]","0.44","0.164","0.161","0.318","0.428","0.549","0.786","1.001","20000"
"pi_Eu[12,1]","0.279","0.081","0.143","0.221","0.271","0.328","0.454","1.001","3400"
"pi_Eu[12,2]","0.413","0.206","0.088","0.253","0.387","0.552","0.858","1.001","5000"
"pi_Eu[13,1]","0.631","0.139","0.344","0.535","0.64","0.735","0.875","1.001","11000"
"pi_Eu[13,2]","0.727","0.125","0.448","0.647","0.742","0.821","0.926","1.001","20000"
"pi_Eu[14,1]","0.822","0.117","0.538","0.758","0.847","0.911","0.978","1.001","20000"
"pi_Eu[14,2]","0.809","0.119","0.526","0.74","0.827","0.9","0.979","1.001","13000"
"pi_Eu[15,1]","0.813","0.076","0.641","0.766","0.822","0.869","0.933","1.001","20000"
"pi_Eu[15,2]","0.795","0.123","0.496","0.725","0.818","0.888","0.965","1.001","20000"
"pi_Eu[16,1]","0.603","0.161","0.278","0.489","0.611","0.723","0.887","1.001","18000"
"pi_Eu[16,2]","0.367","0.125","0.157","0.274","0.356","0.45","0.631","1.001","11000"
"pi_Eu[17,1]","0.759","0.172","0.333","0.662","0.801","0.893","0.976","1.001","5300"
"pi_Eu[17,2]","0.693","0.173","0.31","0.579","0.714","0.829","0.958","1.001","20000"
"pi_Eu[18,1]","0.561","0.225","0.137","0.39","0.575","0.746","0.935","1.001","20000"
"pi_Eu[18,2]","0.466","0.212","0.103","0.3","0.452","0.621","0.886","1.001","20000"
"pi_Eu[19,1]","0.562","0.086","0.393","0.504","0.563","0.621","0.726","1.001","20000"
"pi_Eu[19,2]","0.502","0.13","0.252","0.409","0.502","0.594","0.754","1.001","20000"
"pi_Eu[20,1]","0.516","0.193","0.176","0.368","0.51","0.659","0.886","1.001","13000"
"pi_Eu[20,2]","0.577","0.173","0.244","0.455","0.576","0.7","0.908","1.001","20000"
"pi_Eu[21,1]","0.565","0.103","0.365","0.493","0.566","0.637","0.761","1.001","14000"
"pi_Eu[21,2]","0.713","0.133","0.417","0.631","0.727","0.812","0.93","1.001","20000"
"pi_Eu[22,1]","0.623","0.058","0.507","0.584","0.624","0.663","0.733","1.001","20000"
"pi_Eu[22,2]","0.681","0.114","0.437","0.606","0.69","0.764","0.879","1.001","15000"
"pi_Eu[23,1]","0.717","0.082","0.542","0.663","0.722","0.776","0.863","1.001","4900"
"pi_Eu[23,2]","0.615","0.104","0.403","0.544","0.619","0.691","0.806","1.001","20000"
"pi_Eu[24,1]","0.498","0.125","0.261","0.408","0.497","0.585","0.745","1.001","15000"
"pi_Eu[24,2]","0.749","0.136","0.441","0.664","0.764","0.852","0.96","1.001","13000"
"pi_Eu[25,1]","0.66","0.104","0.447","0.59","0.665","0.734","0.849","1.001","11000"
"pi_Eu[25,2]","0.524","0.174","0.183","0.399","0.529","0.652","0.845","1.001","20000"
"pi_Eu[26,1]","0.847","0.075","0.676","0.803","0.857","0.903","0.962","1.001","20000"
"pi_Eu[26,2]","0.812","0.1","0.597","0.745","0.824","0.89","0.97","1.001","20000"
"pi_Eu[27,1]","0.798","0.078","0.625","0.749","0.806","0.855","0.927","1.001","20000"
"pi_Eu[27,2]","0.643","0.113","0.41","0.569","0.65","0.725","0.848","1.001","20000"
"pi_Eu[28,1]","0.905","0.056","0.77","0.874","0.915","0.947","0.984","1.001","4400"
"pi_Eu[28,2]","0.807","0.112","0.554","0.739","0.821","0.893","0.975","1.001","20000"
"pi_Eu[29,1]","0.785","0.091","0.583","0.727","0.795","0.854","0.935","1.001","20000"
"pi_Eu[29,2]","0.795","0.113","0.543","0.723","0.808","0.88","0.969","1.001","20000"
"pi_Eu[30,1]","0.749","0.099","0.534","0.685","0.758","0.822","0.913","1.001","20000"
"pi_Eu[30,2]","0.667","0.113","0.431","0.591","0.673","0.75","0.869","1.001","16000"
"pi_Eu[31,1]","0.855","0.081","0.667","0.807","0.868","0.917","0.974","1.001","20000"
"pi_Eu[31,2]","0.654","0.119","0.417","0.573","0.657","0.741","0.872","1.001","20000"
"pi_Eu[32,1]","0.734","0.088","0.547","0.677","0.741","0.799","0.888","1.001","20000"
"pi_Eu[32,2]","0.793","0.106","0.569","0.721","0.803","0.875","0.965","1.001","20000"
"pi_Eu[33,1]","0.544","0.082","0.385","0.487","0.544","0.601","0.702","1.001","20000"
"pi_Eu[33,2]","0.691","0.14","0.406","0.594","0.696","0.796","0.939","1.001","20000"
"pi_Eu[34,1]","0.897","0.057","0.764","0.864","0.906","0.939","0.978","1.001","8000"
"pi_Eu[34,2]","0.783","0.104","0.549","0.718","0.795","0.86","0.948","1.001","12000"
"pi_Eu[35,1]","0.568","0.076","0.398","0.52","0.578","0.626","0.686","1.001","20000"
"pi_Eu[35,2]","0.461","0.099","0.274","0.392","0.461","0.532","0.653","1.001","20000"
"pi_Eu[36,1]","0.559","0.077","0.393","0.508","0.568","0.618","0.684","1.001","20000"
"pi_Eu[36,2]","0.499","0.102","0.276","0.433","0.508","0.574","0.67","1.001","20000"
"pi_Eu[37,1]","0.589","0.063","0.448","0.549","0.596","0.637","0.69","1.001","5600"
"pi_Eu[37,2]","0.523","0.092","0.332","0.46","0.528","0.593","0.681","1.001","20000"
"pi_Eu[38,1]","0.531","0.087","0.347","0.473","0.537","0.597","0.676","1.001","13000"
"pi_Eu[38,2]","0.447","0.113","0.219","0.369","0.449","0.528","0.655","1.001","20000"
"pi_Eu[39,1]","0.552","0.094","0.337","0.494","0.567","0.625","0.69","1.001","20000"
"pi_Eu[39,2]","0.535","0.087","0.35","0.478","0.541","0.6","0.682","1.001","20000"
"pi_Eu[40,1]","0.549","0.107","0.292","0.484","0.57","0.633","0.693","1.001","20000"
"pi_Eu[40,2]","0.552","0.096","0.327","0.496","0.567","0.625","0.691","1.001","7800"
"p_Eu00_tot[1]","0.382","0.202","0.08","0.221","0.355","0.522","0.814","1.001","12000"
"p_Eu00_tot[2]","0.432","0.186","0.121","0.289","0.419","0.563","0.811","1.001","20000"
"p_Eu01_tot[1]","0.125","0.08","0.033","0.071","0.106","0.157","0.332","1.001","20000"
"p_Eu01_tot[2]","0.207","0.154","0.02","0.089","0.169","0.288","0.6","1.001","6900"
"pi_B[1,1]","0.214","0.071","0.098","0.162","0.205","0.256","0.374","1.001","20000"
"pi_B[1,2]","0.102","0.049","0.028","0.066","0.095","0.13","0.22","1.001","20000"
"pi_B[2,1]","0.315","0.061","0.205","0.271","0.312","0.354","0.443","1.001","20000"
"pi_B[2,2]","0.109","0.052","0.03","0.071","0.101","0.137","0.23","1.001","15000"
"pi_B[3,1]","0.133","0.035","0.074","0.108","0.13","0.155","0.213","1.001","6800"
"pi_B[3,2]","0.131","0.058","0.043","0.089","0.123","0.163","0.268","1.001","7500"
"pi_B[4,1]","0.165","0.056","0.078","0.125","0.156","0.196","0.296","1.001","17000"
"pi_B[4,2]","0.203","0.087","0.079","0.141","0.188","0.247","0.413","1.001","20000"
"pi_B[5,1]","0.135","0.076","0.035","0.081","0.12","0.172","0.323","1.001","18000"
"pi_B[5,2]","0.181","0.1","0.05","0.113","0.16","0.227","0.434","1.001","20000"
"pi_B[7,1]","0.26","0.121","0.086","0.172","0.239","0.328","0.554","1.001","20000"
"pi_B[7,2]","0.128","0.074","0.026","0.076","0.114","0.163","0.314","1.001","2800"
"pi_B[8,1]","0.284","0.111","0.12","0.204","0.266","0.346","0.551","1.001","12000"
"pi_B[8,2]","0.129","0.074","0.027","0.077","0.115","0.165","0.315","1.001","20000"
"pi_B[9,1]","0.187","0.084","0.069","0.128","0.172","0.23","0.394","1.001","15000"
"pi_B[9,2]","0.183","0.092","0.058","0.119","0.164","0.227","0.412","1.001","20000"
"pi_B[10,1]","0.196","0.123","0.038","0.107","0.168","0.258","0.508","1.001","20000"
"pi_B[10,2]","0.163","0.102","0.035","0.095","0.141","0.205","0.434","1.001","20000"
"pi_B[11,1]","0.165","0.08","0.05","0.108","0.151","0.208","0.359","1.001","12000"
"pi_B[11,2]","0.169","0.094","0.045","0.104","0.149","0.211","0.408","1.001","20000"
"pi_B[12,1]","0.24","0.073","0.12","0.187","0.231","0.284","0.403","1.001","20000"
"pi_B[12,2]","0.187","0.108","0.05","0.113","0.162","0.232","0.466","1.001","11000"
"pi_B[13,1]","0.253","0.094","0.106","0.185","0.241","0.308","0.469","1.001","13000"
"pi_B[13,2]","0.233","0.092","0.098","0.166","0.219","0.285","0.45","1.001","14000"
"pi_B[14,1]","0.105","0.052","0.03","0.067","0.096","0.133","0.229","1.001","20000"
"pi_B[14,2]","0.109","0.059","0.023","0.066","0.099","0.14","0.254","1.001","5000"
"pi_B[15,1]","0.089","0.024","0.049","0.072","0.087","0.104","0.141","1.001","20000"
"pi_B[15,2]","0.217","0.098","0.08","0.147","0.199","0.269","0.46","1.001","20000"
"pi_B[16,1]","0.193","0.096","0.056","0.122","0.175","0.245","0.428","1.001","20000"
"pi_B[16,2]","0.206","0.09","0.08","0.142","0.188","0.252","0.428","1.001","20000"
"pi_B[17,1]","0.195","0.123","0.039","0.106","0.168","0.256","0.51","1.001","20000"
"pi_B[17,2]","0.162","0.101","0.035","0.094","0.14","0.204","0.425","1.001","20000"
"pi_B[18,1]","0.195","0.122","0.037","0.107","0.167","0.256","0.506","1.001","11000"
"pi_B[18,2]","0.163","0.101","0.034","0.095","0.14","0.205","0.427","1.001","8500"
"pi_B[19,1]","0.335","0.072","0.207","0.284","0.329","0.38","0.49","1.001","20000"
"pi_B[19,2]","0.332","0.122","0.142","0.241","0.315","0.406","0.609","1.001","20000"
"pi_B[20,1]","0.169","0.106","0.034","0.093","0.146","0.22","0.442","1.001","3800"
"pi_B[20,2]","0.202","0.115","0.056","0.122","0.175","0.252","0.504","1.001","20000"
"pi_B[21,1]","0.345","0.088","0.194","0.282","0.338","0.401","0.539","1.001","18000"
"pi_B[21,2]","0.233","0.107","0.083","0.156","0.212","0.289","0.498","1.001","20000"
"pi_B[22,1]","0.419","0.087","0.285","0.358","0.406","0.467","0.629","1.001","20000"
"pi_B[22,2]","0.18","0.072","0.075","0.13","0.168","0.218","0.353","1.001","20000"
"pi_B[23,1]","0.254","0.059","0.154","0.212","0.249","0.291","0.382","1.001","15000"
"pi_B[23,2]","0.124","0.039","0.061","0.096","0.12","0.147","0.212","1.001","20000"
"pi_B[24,1]","0.156","0.061","0.063","0.111","0.147","0.19","0.3","1.001","20000"
"pi_B[24,2]","0.102","0.056","0.022","0.061","0.093","0.132","0.237","1.001","16000"
"pi_B[25,1]","0.135","0.042","0.066","0.104","0.13","0.16","0.23","1.001","13000"
"pi_B[25,2]","0.171","0.093","0.047","0.107","0.152","0.214","0.412","1.001","20000"
"pi_B[26,1]","0.178","0.045","0.101","0.146","0.175","0.206","0.276","1.001","20000"
"pi_B[26,2]","0.124","0.045","0.05","0.091","0.119","0.151","0.228","1.001","20000"
"pi_B[27,1]","0.149","0.042","0.081","0.12","0.144","0.174","0.244","1.001","20000"
"pi_B[27,2]","0.173","0.066","0.074","0.127","0.163","0.209","0.33","1.001","20000"
"pi_B[28,1]","0.177","0.043","0.103","0.146","0.173","0.204","0.272","1.001","20000"
"pi_B[28,2]","0.107","0.051","0.029","0.07","0.1","0.137","0.226","1.001","20000"
"pi_B[29,1]","0.122","0.036","0.061","0.096","0.118","0.144","0.202","1.001","9600"
"pi_B[29,2]","0.105","0.05","0.029","0.069","0.098","0.134","0.221","1.001","20000"
"pi_B[30,1]","0.104","0.033","0.05","0.08","0.1","0.123","0.179","1.001","20000"
"pi_B[30,2]","0.095","0.038","0.035","0.067","0.091","0.118","0.184","1.001","20000"
"pi_B[31,1]","0.221","0.058","0.123","0.18","0.216","0.257","0.348","1.001","20000"
"pi_B[31,2]","0.138","0.053","0.055","0.1","0.131","0.168","0.263","1.001","20000"
"pi_B[32,1]","0.116","0.033","0.061","0.092","0.113","0.136","0.187","1.001","20000"
"pi_B[32,2]","0.088","0.041","0.024","0.057","0.082","0.112","0.182","1.001","20000"
"pi_B[33,1]","0.141","0.034","0.083","0.117","0.138","0.162","0.216","1.001","20000"
"pi_B[33,2]","0.144","0.065","0.047","0.097","0.133","0.179","0.3","1.001","20000"
"pi_B[34,1]","0.071","0.022","0.035","0.056","0.069","0.085","0.122","1.001","17000"
"pi_B[34,2]","0.133","0.055","0.049","0.093","0.125","0.163","0.263","1.001","8200"
"pi_B[35,1]","0.06","0.026","0.02","0.041","0.056","0.075","0.121","1.001","20000"
"pi_B[35,2]","0.115","0.048","0.041","0.081","0.109","0.143","0.227","1.001","20000"
"pi_B[36,1]","0.261","0.073","0.141","0.209","0.252","0.304","0.424","1.001","20000"
"pi_B[36,2]","0.203","0.094","0.073","0.137","0.185","0.25","0.436","1.001","20000"
"pi_B[37,1]","0.095","0.03","0.047","0.074","0.092","0.113","0.162","1.001","14000"
"pi_B[37,2]","0.116","0.057","0.032","0.075","0.107","0.146","0.252","1.001","20000"
"pi_B[38,1]","0.076","0.032","0.027","0.053","0.071","0.094","0.15","1.001","8300"
"pi_B[38,2]","0.158","0.077","0.05","0.104","0.144","0.195","0.349","1.001","6900"
"pi_B[39,1]","0.323","0.117","0.136","0.237","0.308","0.394","0.587","1.001","20000"
"pi_B[39,2]","0.179","0.079","0.066","0.123","0.165","0.22","0.374","1.001","16000"
"pi_B[40,1]","0.211","0.094","0.072","0.142","0.196","0.264","0.437","1.001","20000"
"pi_B[40,2]","0.183","0.088","0.06","0.12","0.166","0.228","0.404","1.001","20000"
"pi_B_eff[1,1]","0.129","0.041","0.061","0.1","0.125","0.154","0.222","1.001","20000"
"pi_B_eff[1,2]","0.062","0.03","0.017","0.04","0.058","0.079","0.132","1.001","13000"
"pi_B_eff[2,1]","0.231","0.044","0.152","0.2","0.229","0.26","0.322","1.001","20000"
"pi_B_eff[2,2]","0.08","0.038","0.022","0.052","0.075","0.101","0.168","1.001","18000"
"pi_B_eff[3,1]","0.089","0.023","0.05","0.073","0.087","0.103","0.138","1.001","14000"
"pi_B_eff[3,2]","0.088","0.039","0.029","0.06","0.082","0.109","0.179","1.001","5200"
"pi_B_eff[4,1]","0.073","0.022","0.037","0.057","0.071","0.087","0.123","1.001","5300"
"pi_B_eff[4,2]","0.091","0.039","0.035","0.063","0.085","0.112","0.185","1.001","13000"
"pi_B_eff[5,1]","0.021","0.012","0.005","0.013","0.019","0.027","0.051","1.001","20000"
"pi_B_eff[5,2]","0.029","0.017","0.007","0.017","0.025","0.036","0.073","1.001","20000"
"pi_B_eff[7,1]","0.031","0.014","0.01","0.02","0.028","0.038","0.065","1.001","20000"
"pi_B_eff[7,2]","0.015","0.009","0.003","0.009","0.013","0.019","0.038","1.001","7400"
"pi_B_eff[8,1]","0.056","0.017","0.027","0.043","0.054","0.066","0.094","1.001","20000"
"pi_B_eff[8,2]","0.027","0.017","0.005","0.015","0.023","0.034","0.068","1.001","20000"
"pi_B_eff[9,1]","0.037","0.014","0.015","0.027","0.036","0.046","0.07","1.001","20000"
"pi_B_eff[9,2]","0.038","0.02","0.011","0.024","0.034","0.048","0.087","1.001","4500"
"pi_B_eff[10,1]","0.043","0.03","0.007","0.022","0.036","0.056","0.12","1.001","20000"
"pi_B_eff[10,2]","0.036","0.025","0.007","0.019","0.03","0.045","0.102","1.001","20000"
"pi_B_eff[11,1]","0.058","0.028","0.018","0.038","0.053","0.073","0.127","1.001","20000"
"pi_B_eff[11,2]","0.06","0.035","0.015","0.036","0.052","0.075","0.15","1.001","20000"
