"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"pi_Eu[34,2]","0.706","0.118","0.46","0.627","0.713","0.791","0.916","1.001","11000"
"pi_Eu[35,1]","0.531","0.088","0.345","0.471","0.539","0.598","0.676","1.001","20000"
"pi_Eu[35,2]","0.352","0.097","0.188","0.282","0.342","0.412","0.568","1.001","20000"
"pi_Eu[36,1]","0.528","0.084","0.351","0.471","0.534","0.59","0.672","1.001","20000"
"pi_Eu[36,2]","0.41","0.103","0.208","0.34","0.41","0.48","0.611","1.001","20000"
"pi_Eu[37,1]","0.561","0.072","0.406","0.514","0.567","0.615","0.68","1.001","20000"
"pi_Eu[37,2]","0.407","0.103","0.226","0.332","0.398","0.477","0.622","1.001","20000"
"pi_Eu[38,1]","0.475","0.1","0.277","0.404","0.479","0.55","0.658","1.001","16000"
"pi_Eu[38,2]","0.322","0.104","0.139","0.247","0.315","0.387","0.55","1.001","20000"
"p_Eu00_tot[1]","0.166","0.133","0.03","0.074","0.124","0.212","0.545","1.001","12000"
"p_Eu00_tot[2]","0.319","0.161","0.075","0.196","0.298","0.421","0.684","1.001","8100"
"p_Eu01_tot[1]","0.11","0.07","0.029","0.062","0.092","0.138","0.293","1.001","20000"
"p_Eu01_tot[2]","0.104","0.094","0.008","0.038","0.076","0.14","0.365","1.001","20000"
"pi_B[1,1]","0.118","0.041","0.052","0.088","0.113","0.143","0.212","1.001","20000"
"pi_B[1,2]","0.044","0.024","0.011","0.027","0.04","0.057","0.102","1.001","20000"
"pi_B[2,1]","0.221","0.045","0.142","0.19","0.219","0.25","0.315","1.001","20000"
"pi_B[2,2]","0.05","0.027","0.012","0.03","0.045","0.064","0.118","1.001","20000"
"pi_B[3,1]","0.08","0.022","0.043","0.065","0.078","0.094","0.129","1.001","20000"
"pi_B[3,2]","0.06","0.03","0.018","0.039","0.055","0.076","0.135","1.001","19000"
"pi_B[4,1]","0.069","0.022","0.033","0.053","0.067","0.083","0.119","1.001","20000"
"pi_B[4,2]","0.084","0.037","0.03","0.057","0.077","0.103","0.175","1.001","20000"
"pi_B[5,1]","0.028","0.016","0.007","0.017","0.025","0.036","0.066","1.001","20000"
"pi_B[5,2]","0.051","0.029","0.012","0.031","0.046","0.066","0.124","1.001","20000"
"pi_B[7,1]","0.052","0.024","0.017","0.035","0.048","0.065","0.11","1.001","20000"
"pi_B[7,2]","0.032","0.019","0.006","0.018","0.029","0.042","0.077","1.001","20000"
"pi_B[8,1]","0.064","0.019","0.032","0.05","0.062","0.076","0.107","1.001","20000"
"pi_B[8,2]","0.04","0.024","0.008","0.023","0.036","0.053","0.099","1.001","20000"
"pi_B[9,1]","0.044","0.016","0.018","0.032","0.042","0.053","0.08","1.001","20000"
"pi_B[9,2]","0.054","0.026","0.016","0.036","0.05","0.068","0.116","1.001","14000"
"pi_B[11,1]","0.057","0.03","0.016","0.036","0.052","0.073","0.13","1.001","20000"
"pi_B[11,2]","0.064","0.039","0.015","0.038","0.056","0.081","0.163","1.001","20000"
"pi_B[12,1]","0.143","0.049","0.067","0.107","0.136","0.172","0.256","1.001","20000"
"pi_B[12,2]","0.084","0.059","0.018","0.046","0.07","0.105","0.237","1.001","20000"
"pi_B[13,1]","0.142","0.06","0.052","0.098","0.132","0.176","0.282","1.001","20000"
"pi_B[13,2]","0.126","0.057","0.046","0.084","0.115","0.156","0.266","1.001","20000"
"pi_B[14,1]","0.054","0.031","0.013","0.031","0.047","0.069","0.13","1.001","20000"
"pi_B[14,2]","0.049","0.031","0.009","0.027","0.043","0.064","0.126","1.001","20000"
"pi_B[15,1]","0.055","0.015","0.029","0.044","0.054","0.064","0.09","1.001","20000"
"pi_B[15,2]","0.117","0.062","0.036","0.073","0.104","0.147","0.275","1.001","11000"
"pi_B[16,1]","0.075","0.043","0.019","0.044","0.066","0.097","0.184","1.001","20000"
"pi_B[16,2]","0.082","0.038","0.029","0.055","0.075","0.101","0.179","1.001","20000"
"pi_B[19,1]","0.217","0.049","0.131","0.182","0.213","0.248","0.322","1.001","20000"
"pi_B[19,2]","0.198","0.085","0.075","0.135","0.184","0.246","0.398","1.001","20000"
"pi_B[20,1]","0.042","0.028","0.008","0.022","0.035","0.055","0.114","1.001","20000"
"pi_B[20,2]","0.059","0.034","0.014","0.035","0.052","0.075","0.143","1.001","4400"
"pi_B[21,1]","0.2","0.053","0.109","0.161","0.195","0.233","0.316","1.001","7200"
"pi_B[21,2]","0.117","0.063","0.036","0.072","0.104","0.148","0.277","1.001","20000"
"pi_B[22,1]","0.228","0.032","0.169","0.206","0.227","0.249","0.294","1.001","20000"
"pi_B[22,2]","0.086","0.035","0.034","0.061","0.08","0.105","0.168","1.001","7800"
"pi_B[23,1]","0.166","0.039","0.098","0.138","0.162","0.191","0.25","1.001","20000"
"pi_B[23,2]","0.072","0.024","0.034","0.055","0.069","0.085","0.127","1.001","19000"
"pi_B[24,1]","0.081","0.034","0.031","0.056","0.075","0.1","0.161","1.001","20000"
"pi_B[24,2]","0.043","0.026","0.008","0.024","0.038","0.057","0.107","1.001","20000"
"pi_B[25,1]","0.07","0.023","0.033","0.053","0.067","0.084","0.123","1.001","20000"
"pi_B[25,2]","0.071","0.045","0.017","0.041","0.061","0.089","0.187","1.001","20000"
"pi_B[26,1]","0.143","0.038","0.077","0.116","0.14","0.167","0.227","1.001","16000"
"pi_B[26,2]","0.075","0.032","0.028","0.052","0.069","0.092","0.151","1.001","20000"
"pi_B[27,1]","0.093","0.025","0.05","0.075","0.091","0.108","0.149","1.001","20000"
"pi_B[27,2]","0.092","0.038","0.036","0.064","0.085","0.112","0.183","1.001","20000"
"pi_B[28,1]","0.107","0.026","0.062","0.088","0.104","0.123","0.163","1.001","19000"
"pi_B[28,2]","0.048","0.026","0.012","0.03","0.044","0.062","0.111","1.001","20000"
"pi_B[29,1]","0.07","0.022","0.034","0.054","0.067","0.083","0.12","1.001","3000"
"pi_B[29,2]","0.047","0.025","0.012","0.029","0.043","0.061","0.109","1.001","3200"
"pi_B[30,1]","0.062","0.021","0.028","0.047","0.06","0.075","0.111","1.001","20000"
"pi_B[30,2]","0.048","0.021","0.017","0.033","0.045","0.06","0.098","1.001","15000"
"pi_B[31,1]","0.145","0.041","0.076","0.115","0.141","0.171","0.233","1.001","19000"
"pi_B[31,2]","0.07","0.03","0.025","0.048","0.065","0.087","0.142","1.001","13000"
"pi_B[32,1]","0.072","0.022","0.037","0.057","0.07","0.085","0.122","1.001","9400"
"pi_B[32,2]","0.041","0.021","0.011","0.026","0.038","0.053","0.093","1.001","20000"
"pi_B[33,1]","0.09","0.023","0.052","0.074","0.088","0.104","0.14","1.001","20000"
"pi_B[33,2]","0.067","0.035","0.019","0.043","0.06","0.084","0.155","1.001","20000"
"pi_B[34,1]","0.03","0.009","0.015","0.023","0.029","0.035","0.05","1.001","20000"
"pi_B[34,2]","0.053","0.023","0.019","0.036","0.05","0.066","0.108","1.001","5600"
"pi_B[35,1]","0.027","0.013","0.008","0.018","0.025","0.034","0.057","1.001","20000"
"pi_B[35,2]","0.047","0.022","0.015","0.032","0.044","0.059","0.099","1.001","18000"
"pi_B[36,1]","0.103","0.028","0.055","0.083","0.1","0.121","0.166","1.001","20000"
"pi_B[36,2]","0.08","0.04","0.025","0.052","0.072","0.099","0.178","1.001","20000"
"pi_B[37,1]","0.041","0.013","0.02","0.032","0.04","0.049","0.07","1.001","20000"
"pi_B[37,2]","0.043","0.023","0.011","0.026","0.039","0.055","0.099","1.001","19000"
"pi_B[38,1]","0.033","0.015","0.011","0.022","0.031","0.041","0.068","1.001","13000"
"pi_B[38,2]","0.062","0.032","0.018","0.039","0.056","0.078","0.141","1.001","12000"
"logit_pi_B[1,1]","-2.07","0.403","-2.898","-2.333","-2.066","-1.794","-1.311","1.001","20000"
"logit_pi_B[1,2]","-3.221","0.593","-4.501","-3.581","-3.176","-2.812","-2.173","1.001","20000"
"logit_pi_B[2,1]","-1.276","0.263","-1.799","-1.451","-1.271","-1.097","-0.778","1.001","20000"
"logit_pi_B[2,2]","-3.092","0.598","-4.38","-3.467","-3.051","-2.684","-2.014","1.001","20000"
"logit_pi_B[3,1]","-2.473","0.3","-3.091","-2.668","-2.464","-2.269","-1.908","1.001","20000"
"logit_pi_B[3,2]","-2.869","0.546","-4.013","-3.209","-2.844","-2.501","-1.86","1.001","19000"
"logit_pi_B[4,1]","-2.649","0.351","-3.374","-2.878","-2.634","-2.402","-2.004","1.001","20000"
"logit_pi_B[4,2]","-2.487","0.486","-3.471","-2.804","-2.48","-2.161","-1.55","1.001","20000"
"logit_pi_B[5,1]","-3.701","0.589","-4.948","-4.073","-3.67","-3.287","-2.643","1.001","20000"
"logit_pi_B[5,2]","-3.07","0.611","-4.395","-3.451","-3.037","-2.649","-1.958","1.001","20000"
"logit_pi_B[7,1]","-3.005","0.497","-4.042","-3.319","-2.989","-2.662","-2.092","1.001","20000"
"logit_pi_B[7,2]","-3.589","0.66","-5.07","-3.98","-3.523","-3.128","-2.482","1.001","20000"
"logit_pi_B[8,1]","-2.732","0.329","-3.413","-2.948","-2.718","-2.504","-2.117","1.001","20000"
"logit_pi_B[8,2]","-3.361","0.676","-4.865","-3.766","-3.299","-2.892","-2.208","1.001","20000"
"logit_pi_B[9,1]","-3.148","0.395","-3.982","-3.397","-3.127","-2.875","-2.437","1.001","20000"
"logit_pi_B[9,2]","-2.98","0.522","-4.097","-3.302","-2.947","-2.624","-2.032","1.001","14000"
"logit_pi_B[11,1]","-2.938","0.57","-4.123","-3.302","-2.911","-2.543","-1.898","1.001","20000"
"logit_pi_B[11,2]","-2.844","0.634","-4.169","-3.238","-2.821","-2.429","-1.634","1.001","20000"
"logit_pi_B[12,1]","-1.847","0.402","-2.635","-2.117","-1.849","-1.574","-1.068","1.001","20000"
"logit_pi_B[12,2]","-2.584","0.702","-3.986","-3.027","-2.59","-2.149","-1.17","1.001","20000"
"logit_pi_B[13,1]","-1.888","0.502","-2.896","-2.218","-1.881","-1.547","-0.937","1.001","20000"
"logit_pi_B[13,2]","-2.036","0.516","-3.022","-2.386","-2.04","-1.69","-1.017","1.001","20000"
"logit_pi_B[14,1]","-3.036","0.629","-4.361","-3.436","-3","-2.603","-1.906","1.001","20000"
"logit_pi_B[14,2]","-3.16","0.696","-4.679","-3.58","-3.106","-2.683","-1.935","1.001","20000"
"logit_pi_B[15,1]","-2.882","0.301","-3.51","-3.079","-2.872","-2.675","-2.318","1.001","20000"
"logit_pi_B[15,2]","-2.145","0.588","-3.283","-2.541","-2.157","-1.757","-0.969","1.001","11000"
"logit_pi_B[16,1]","-2.668","0.63","-3.955","-3.078","-2.654","-2.235","-1.488","1.001","20000"
"logit_pi_B[16,2]","-2.516","0.496","-3.502","-2.844","-2.518","-2.19","-1.522","1.001","20000"
"logit_pi_B[19,1]","-1.308","0.293","-1.89","-1.506","-1.305","-1.11","-0.744","1.001","20000"
"logit_pi_B[19,2]","-1.484","0.541","-2.519","-1.861","-1.486","-1.121","-0.414","1.001","19000"
"logit_pi_B[20,1]","-3.351","0.722","-4.877","-3.799","-3.317","-2.852","-2.051","1.001","20000"
"logit_pi_B[20,2]","-2.937","0.624","-4.262","-3.32","-2.905","-2.519","-1.792","1.001","4400"
"logit_pi_B[21,1]","-1.423","0.337","-2.096","-1.648","-1.418","-1.192","-0.77","1.001","7500"
