"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"p_Btot[23]","0.276","0.039","0.204","0.248","0.274","0.301","0.355","1.001","20000"
"p_Btot[24]","0.376","0.041","0.297","0.348","0.376","0.404","0.459","1.001","20000"
"p_Btot[25]","0.284","0.017","0.251","0.272","0.284","0.295","0.318","1.001","20000"
"p_Btot[26]","0.302","0.018","0.267","0.289","0.301","0.314","0.338","1.001","8600"
"p_Btot[27]","0.27","0.038","0.199","0.243","0.268","0.295","0.348","1.001","16000"
"p_Btot[28]","0.158","0.025","0.111","0.14","0.157","0.174","0.211","1.001","14000"
"p_Btot[29]","0.259","0.021","0.22","0.246","0.259","0.273","0.301","1.001","20000"
"p_Btot[30]","0.446","0.02","0.407","0.433","0.446","0.46","0.487","1.001","20000"
"p_Btot[31]","0.279","0.032","0.22","0.257","0.278","0.3","0.343","1.001","20000"
"p_Btot[32]","0.124","0.02","0.088","0.11","0.123","0.136","0.166","1.001","2800"
"p_Btot[33]","0.247","0.024","0.201","0.23","0.246","0.263","0.296","1.001","20000"
"p_Btot[34]","0.018","0.032","0.002","0.005","0.008","0.017","0.106","1.001","20000"
"p_Btot[35]","0.225","0.047","0.139","0.191","0.223","0.255","0.325","1.002","2100"
"p_Btot[36]","0.142","0.026","0.095","0.124","0.141","0.159","0.198","1.001","4400"
"epsilon_B[1]","0.18","0.838","-1.43","-0.389","0.157","0.725","1.884","1.002","1500"
"epsilon_B[2]","0.132","0.853","-1.49","-0.454","0.107","0.692","1.858","1.003","860"
"epsilon_B[3]","-0.127","0.848","-1.702","-0.709","-0.159","0.418","1.62","1.002","1200"
"epsilon_B[4]","0.346","0.841","-1.213","-0.242","0.325","0.903","2.096","1.002","1300"
"epsilon_B[5]","0.628","0.33","-0.004","0.405","0.622","0.847","1.285","1.001","20000"
"epsilon_B[6]","-0.466","0.919","-2.174","-1.115","-0.502","0.138","1.431","1.002","1900"
"epsilon_B[7]","-0.476","0.929","-2.221","-1.121","-0.519","0.129","1.433","1.002","1100"
"epsilon_B[8]","0.256","0.317","-0.37","0.043","0.258","0.467","0.876","1.001","18000"
"epsilon_B[9]","0.682","0.314","0.083","0.467","0.676","0.89","1.314","1.001","20000"
"epsilon_B[10]","-0.404","1.022","-2.394","-1.099","-0.41","0.277","1.612","1.001","14000"
"epsilon_B[11]","-0.447","1.026","-2.446","-1.148","-0.443","0.241","1.59","1.001","20000"
"epsilon_B[12]","0.909","0.27","0.394","0.725","0.904","1.088","1.455","1.001","20000"
"epsilon_B[13]","1.295","0.354","0.639","1.049","1.283","1.525","2.029","1.001","20000"
"epsilon_B[14]","-0.433","1.009","-2.351","-1.133","-0.453","0.245","1.582","1.001","20000"
"epsilon_B[15]","-1.299","0.432","-2.179","-1.585","-1.28","-0.997","-0.499","1.001","20000"
"epsilon_B[16]","-0.396","1.016","-2.361","-1.091","-0.402","0.293","1.607","1.001","15000"
"epsilon_B[17]","-0.257","0.31","-0.886","-0.461","-0.248","-0.046","0.33","1.001","3800"
"epsilon_B[18]","1.944","0.37","1.262","1.684","1.932","2.186","2.696","1.001","13000"
"epsilon_B[19]","0.813","0.277","0.284","0.622","0.808","0.999","1.364","1.001","20000"
"epsilon_B[20]","0.719","0.318","0.111","0.503","0.712","0.925","1.359","1.001","20000"
"epsilon_B[21]","0.822","0.29","0.271","0.625","0.814","1.014","1.408","1.001","20000"
"epsilon_B[22]","0.26","0.247","-0.222","0.092","0.261","0.427","0.737","1.001","20000"
"epsilon_B[23]","-0.131","0.379","-0.895","-0.381","-0.126","0.127","0.596","1.001","20000"
"epsilon_B[24]","0.653","0.358","-0.032","0.414","0.645","0.888","1.376","1.001","20000"
"epsilon_B[25]","-0.054","0.25","-0.554","-0.22","-0.048","0.116","0.427","1.001","20000"
"epsilon_B[26]","0.093","0.25","-0.395","-0.074","0.092","0.262","0.586","1.001","20000"
"epsilon_B[27]","-0.181","0.38","-0.946","-0.433","-0.171","0.077","0.546","1.001","4900"
"epsilon_B[28]","-1.331","0.421","-2.213","-1.6","-1.312","-1.038","-0.57","1.001","20000"
"epsilon_B[29]","-0.262","0.279","-0.822","-0.447","-0.258","-0.072","0.276","1.001","20000"
"epsilon_B[30]","1.151","0.287","0.605","0.956","1.143","1.342","1.73","1.001","20000"
"epsilon_B[31]","-0.1","0.335","-0.765","-0.324","-0.095","0.128","0.545","1.001","11000"
"epsilon_B[32]","-1.808","0.448","-2.737","-2.1","-1.792","-1.493","-0.986","1.001","20000"
"epsilon_B[33]","-0.377","0.307","-1","-0.578","-0.369","-0.167","0.202","1.001","20000"
"epsilon_B[34]","-0.436","1.036","-2.468","-1.135","-0.445","0.26","1.609","1.001","13000"
"epsilon_B[35]","-0.604","0.49","-1.617","-0.921","-0.589","-0.274","0.328","1.001","3900"
"epsilon_B[36]","-1.54","0.453","-2.474","-1.832","-1.52","-1.225","-0.709","1.002","1900"
"p_Eu[1]","0.078","0.009","0.061","0.072","0.078","0.084","0.098","1.001","20000"
"p_Eu[2]","0.104","0.012","0.082","0.096","0.103","0.112","0.129","1.001","8800"
"p_Eu[3]","0.08","0.009","0.064","0.074","0.079","0.085","0.097","1.001","5400"
"p_Eu[4]","0.074","0.023","0.038","0.057","0.071","0.087","0.127","1.001","17000"
"p_Eu[5]","0.088","0.005","0.078","0.085","0.088","0.092","0.099","1.001","20000"
"p_Eu[6]","0.096","0.01","0.077","0.089","0.095","0.102","0.117","1.001","20000"
"p_Eu[7]","0.063","0.021","0.03","0.048","0.061","0.075","0.111","1.001","20000"
"p_Eu[8]","0.078","0.014","0.053","0.068","0.077","0.086","0.108","1.001","20000"
"p_Eu[9]","0.084","0.009","0.067","0.078","0.084","0.091","0.104","1.001","10000"
"p_Eu[10]","0.067","0.004","0.06","0.064","0.067","0.069","0.074","1.001","20000"
"p_Eu[11]","0.077","0.006","0.066","0.073","0.077","0.08","0.088","1.001","17000"
"p_Eu[12]","0.067","0.007","0.053","0.062","0.067","0.071","0.082","1.001","20000"
"p_Eu[13]","0.057","0.005","0.048","0.054","0.057","0.06","0.067","1.001","20000"
"p_Eu[14]","0.092","0.006","0.08","0.088","0.092","0.096","0.104","1.001","20000"
"p_Eu[15]","0.093","0.015","0.067","0.083","0.093","0.103","0.124","1.001","20000"
"p_Eu[16]","0.039","0.005","0.029","0.035","0.039","0.042","0.05","1.001","20000"
"p_Eu[17]","0.103","0.007","0.089","0.098","0.103","0.107","0.117","1.001","20000"
"p_Eu[18]","0.096","0.007","0.083","0.091","0.095","0.1","0.109","1.001","20000"
"p_Eu[19]","0.053","0.008","0.037","0.047","0.052","0.058","0.071","1.001","20000"
"p_Eu[20]","0.056","0.01","0.039","0.05","0.056","0.062","0.076","1.001","20000"
"p_Eu[21]","0.056","0.005","0.047","0.053","0.056","0.059","0.066","1.001","20000"
"p_Eu[22]","0.075","0.004","0.067","0.072","0.075","0.078","0.084","1.001","20000"
"p_Eu[23]","0.118","0.015","0.091","0.108","0.117","0.127","0.149","1.001","19000"
"p_Eu[24]","0.054","0.009","0.038","0.048","0.053","0.059","0.072","1.001","3700"
"p_Eu[25]","0.043","0.005","0.034","0.04","0.043","0.046","0.053","1.001","20000"
"p_Eu[26]","0.068","0.028","0.028","0.049","0.064","0.082","0.137","1.001","20000"
"p_Eu[27]","0.031","0.007","0.018","0.026","0.03","0.035","0.046","1.001","3200"
"p_Eu[28]","0.047","0.009","0.031","0.041","0.047","0.053","0.067","1.001","8600"
"epsilon_Eu[1]","0.383","0.387","-0.369","0.125","0.378","0.636","1.154","1.001","20000"
"epsilon_Eu[2]","1.037","0.408","0.272","0.76","1.026","1.304","1.874","1.001","20000"
"epsilon_Eu[3]","0.757","0.512","-0.235","0.408","0.749","1.103","1.765","1.001","4200"
"epsilon_Eu[4]","-0.356","0.81","-1.911","-0.914","-0.359","0.193","1.242","1.001","11000"
"epsilon_Eu[5]","0.299","0.461","-0.603","-0.018","0.298","0.61","1.202","1.001","20000"
"epsilon_Eu[6]","0.628","0.436","-0.212","0.336","0.623","0.917","1.494","1.001","20000"
"epsilon_Eu[7]","-0.168","0.85","-1.853","-0.739","-0.162","0.412","1.466","1.001","20000"
"epsilon_Eu[8]","0.539","0.559","-0.548","0.161","0.542","0.914","1.635","1.001","6500"
"epsilon_Eu[9]","0.648","0.389","-0.092","0.388","0.641","0.903","1.419","1.001","20000"
"epsilon_Eu[10]","-0.291","0.331","-0.956","-0.511","-0.285","-0.065","0.342","1.001","20000"
"epsilon_Eu[11]","0.045","0.368","-0.68","-0.2","0.042","0.294","0.765","1.001","20000"
"epsilon_Eu[12]","-0.333","0.416","-1.173","-0.607","-0.326","-0.051","0.464","1.001","20000"
"epsilon_Eu[13]","-0.636","0.344","-1.335","-0.863","-0.622","-0.402","0.002","1.001","20000"
"epsilon_Eu[14]","1.06","0.421","0.257","0.768","1.052","1.342","1.902","1.001","4700"
"epsilon_Eu[15]","0.81","0.473","-0.122","0.498","0.805","1.121","1.751","1.001","20000"
"epsilon_Eu[16]","-1.487","0.459","-2.452","-1.781","-1.464","-1.168","-0.656","1.001","20000"
"epsilon_Eu[17]","0.89","0.371","0.175","0.641","0.882","1.135","1.637","1.001","18000"
"epsilon_Eu[18]","0.939","0.314","0.355","0.727","0.929","1.14","1.586","1.001","4900"
"epsilon_Eu[19]","-0.586","0.493","-1.587","-0.908","-0.573","-0.256","0.355","1.001","20000"
"epsilon_Eu[20]","-0.354","0.523","-1.401","-0.699","-0.344","-0.002","0.656","1.001","20000"
"epsilon_Eu[21]","-0.442","0.351","-1.15","-0.669","-0.435","-0.203","0.225","1.001","20000"
"epsilon_Eu[22]","0.343","0.289","-0.217","0.148","0.34","0.532","0.919","1.001","20000"
"epsilon_Eu[23]","1.325","0.45","0.476","1.023","1.312","1.621","2.234","1.001","20000"
"epsilon_Eu[24]","-0.475","0.509","-1.492","-0.81","-0.465","-0.129","0.507","1.001","5500"
"epsilon_Eu[25]","-1.325","0.408","-2.184","-1.581","-1.306","-1.043","-0.581","1.001","20000"
"epsilon_Eu[26]","-0.002","0.999","-1.983","-0.67","-0.005","0.673","1.943","1.001","20000"
"epsilon_Eu[27]","-2.131","0.607","-3.373","-2.531","-2.108","-1.717","-1.003","1.001","14000"
"epsilon_Eu[28]","-1.152","0.543","-2.262","-1.505","-1.138","-0.777","-0.137","1.001","4500"
"Ntot[1]","3902.101","1458.288","1953.975","2883.75","3607.5","4599","7586.05","1.003","960"
"Ntot[2]","4052.487","1614.542","1980.95","2945","3707","4772","8057.075","1.005","650"
"Ntot[3]","3024.315","1218.767","1422","2165","2786","3586","6135.25","1.003","910"
"Ntot[4]","4972.228","1755.038","2526.975","3719","4639","5866.25","9202.025","1.003","850"
"Ntot[5]","2019.351","190.916","1686.975","1886","2004","2136","2437","1.001","20000"
"Ntot[6]","1943.537","923.166","802.975","1296","1721","2348","4355","1.001","2900"
"Ntot[11]","2024.02","962.344","829","1349","1797","2450.25","4439.075","1.002","970"
"Ntot[12]","1765.484","171.962","1470","1644","1752","1872","2145","1.001","20000"
"Ntot[13]","2491.338","211.186","2121","2343","2475","2622","2950.05","1.001","20000"
"Ntot[14]","2405.46","1977.317","283","993","1893","3237","7483.025","1.001","3000"
"Ntot[15]","2330.148","759.26","1225","1795.75","2200","2731","4164.025","1.001","20000"
"Ntot[16]","6313.264","299.526","5762","6109","6300","6509","6933","1.001","10000"
"Ntot[17]","1714.12","132.849","1480.975","1620.75","1704","1798","2002.025","1.001","14000"
"Ntot[18]","884.469","321.149","441","661","824","1038","1677.025","1.001","20000"
"Ntot[19]","1700.173","293.278","1224","1493.75","1666","1871","2370","1.001","11000"
"Ntot[21]","2444.074","1946.236","322.975","1050","1926","3290","7331","1.001","20000"
"Ntot[22]","3002.646","291.622","2498","2793","2982","3183","3626.025","1.001","8600"
"Ntot[23]","7678.886","285.781","7157","7480","7667","7864","8275","1.001","16000"
"Ntot[24]","5317.001","309.232","4756","5101","5302","5511","5967","1.001","20000"
"Ntot[25]","2806.168","240.243","2387","2634","2789","2959","3323.025","1.001","20000"
"Ntot[26]","5565.99","363.122","4912.975","5313","5544.5","5798","6337","1.001","8100"
"Ntot[27]","6694.881","368.712","6013.975","6440","6676","6931","7463","1.001","11000"
"Ntot[28]","1171.767","161.043","905","1057.75","1156","1268","1529","1.001","20000"
"Ntot[29]","3049.905","337.193","2473.975","2814","3020","3252","3794","1.001","20000"
"Ntot[30]","6468.839","375.448","5787","6208","6454","6709","7253","1.001","20000"
"Ntot[31]","6445.901","370.686","5762","6189","6429","6686","7221","1.001","13000"
"Ntot[32]","1976.733","282.447","1515","1777","1945","2145","2603.025","1.001","14000"
"Ntot[33]","2771.929","450.322","2048","2449","2721","3032.25","3802.025","1.001","20000"
"Ntot[34]","7631.897","592.147","6570","7222","7598","8000","8900.05","1.001","20000"
"Ntot[35]","7809.946","344.932","7172.975","7573","7795","8031","8539","1.001","20000"
"Ntot[36]","1502.564","162.373","1223","1387","1490","1603","1860","1.001","13000"
"Ntot[37]","4564.799","725.581","3353","4059","4488","4990","6175","1.002","2700"
"Ntot[38]","6797.556","656.814","5646","6337","6747","7206","8245","1.001","20000"
"Ntot[39]","2217.03","1875.793","136","855","1747","3058","6963.075","1.001","20000"
"Ntot[40]","1792.407","401.271","1190","1509","1731","2008","2748","1.002","2300"
"Ntot[41]","2649.945","499.343","1859.975","2293","2588.5","2931","3799","1.001","6700"
"shape_lambda","2.533","0.68","1.416","2.042","2.466","2.949","4.043","1.002","1000"
"rate_lambda","0.001","0","0","0.001","0.001","0.001","0.001","1.003","840"
"mean_gamma","3705.217","439.707","2920","3406","3677.5","3973","4657","1.001","6300"
"var_gamma","5900651.2","2286511.077","2980974.996","4365000","5415499.977","6885249.986","11650249.895","1.003","930"
"lambda[1]","3902.149","1458.296","1958.975","2883.75","3607.5","4590","7565.075","1.003","960"
"lambda[2]","4052.492","1615.356","1980.975","2938","3711","4775.25","8066","1.005","670"
"lambda[3]","3024.855","1219.906","1417","2168","2787","3586","6151.025","1.003","870"
"lambda[4]","4970.765","1756.369","2526","3719","4641","5867.5","9203.025","1.003","830"
"lambda[5]","2021.008","195.954","1678","1885","2005","2142","2449","1.001","20000"
"lambda[6]","1944.09","923.301","802.095","1297","1722","2349","4351.025","1.001","3000"
"lambda[11]","2025.306","963.084","824.792","1351","1801","2448","4449.025","1.002","1000"
"lambda[12]","1766.698","177.023","1458","1642","1753","1876","2154","1.001","20000"
"lambda[13]","2491.74","216.69","2110","2341","2475","2628","2957","1.001","15000"
"lambda[14]","2407.047","1977.26","284.297","996.175","1896","3238.25","7488.05","1.001","3000"
"lambda[15]","2331.014","760.276","1226","1793.75","2201.5","2728","4166","1.001","20000"
"lambda[16]","6311.511","309.15","5740.975","6099","6298","6514","6952","1.001","13000"
"lambda[17]","1715.823","139.009","1469","1618","1707","1805","2013.025","1.001","19000"
"lambda[18]","886.233","322.23","438.295","661","826.5","1040","1681","1.001","20000"
"lambda[19]","1701.897","296.429","1220","1492","1668","1875","2376.05","1.001","11000"
"lambda[21]","2445.047","1946.373","324.397","1050","1927","3289.25","7326.025","1.001","20000"
"lambda[22]","3003.604","296.813","2485","2792","2982","3187","3641","1.001","13000"
"lambda[23]","7675.935","298.692","7123","7469","7662","7872","8292.05","1.001","20000"
"lambda[24]","5316.673","317.344","4735","5096","5302","5518","5991","1.001","20000"
"lambda[25]","2806.916","246.562","2374","2629.75","2791","2964","3335","1.001","12000"
"lambda[26]","5565.048","369.723","4902","5306","5545","5801","6349","1.001","8100"
"lambda[27]","6693.404","378.64","5986.975","6432","6677","6938","7483","1.001","7400"
"lambda[28]","1173.722","164.397","899.7","1058","1158","1272","1540","1.001","20000"
"lambda[29]","3049.874","340.792","2470","2810","3021.5","3257","3807","1.001","20000"
"lambda[30]","6466.911","383.796","5768.975","6198","6450","6714","7271","1.001","20000"
"lambda[31]","6444.45","379.147","5746","6181","6430","6691","7232","1.001","14000"
"lambda[32]","1977.479","284.788","1506","1776","1946","2145","2614","1.001","20000"
"lambda[33]","2772.619","453.388","2043","2448","2722","3032","3808","1.001","20000"
"lambda[34]","7629.46","597.733","6556","7217","7594","8000","8913.025","1.001","20000"
"lambda[35]","7807.094","356.636","7145","7560","7790","8040.25","8547.025","1.001","20000"
"lambda[36]","1503.853","167.201","1215","1384","1491","1608","1867","1.001","17000"
"lambda[37]","4563.621","728.338","3345.975","4057","4487","4994.25","6182.075","1.002","2400"
"lambda[38]","6794.917","661.871","5641.975","6332","6746","7206","8252","1.001","18000"
"lambda[39]","2218.249","1875.59","137.1","859.375","1750.5","3057","6967.225","1.001","20000"
"lambda[40]","1793.287","402.78","1188","1509","1732","2010","2757.025","1.002","2500"
"lambda[41]","2650.552","501.511","1856.975","2291","2589","2935.25","3803.025","1.001","6700"
"Nesc[1]","3902.101","1458.288","1953.975","2883.75","3607.5","4599","7586.05","1.003","960"
"Nesc[2]","4052.487","1614.542","1980.95","2945","3707","4772","8057.075","1.005","650"
"Nesc[3]","3024.315","1218.767","1422","2165","2786","3586","6135.25","1.003","910"
"Nesc[4]","4972.228","1755.038","2526.975","3719","4639","5866.25","9202.025","1.003","850"
"Nesc[5]","2019.351","190.916","1686.975","1886","2004","2136","2437","1.001","20000"
"Nesc[6]","1943.537","923.166","802.975","1296","1721","2348","4355","1.001","2900"
"Nesc[11]","2024.02","962.344","829","1349","1797","2450.25","4439.075","1.002","970"
"Nesc[12]","1750.484","171.962","1455","1629","1737","1857","2130","1.001","20000"
"Nesc[13]","2471.338","211.186","2101","2323","2455","2602","2930.05","1.001","20000"
"Nesc[14]","2405.46","1977.317","283","993","1893","3237","7483.025","1.001","3000"
"Nesc[15]","2328.148","759.261","1223","1793.75","2198","2729","4162.025","1.001","20000"
"Nesc[16]","6307.264","299.526","5756","6103","6294","6503","6927","1.001","10000"
"Nesc[17]","1684.12","132.849","1450.975","1590.75","1674","1768","1972.025","1.001","14000"
"Nesc[18]","884.469","321.149","441","661","824","1038","1677.025","1.001","20000"
"Nesc[19]","1691.173","293.278","1215","1484.75","1657","1862","2361","1.001","11000"
"Nesc[21]","2444.074","1946.236","322.975","1050","1926","3290","7331","1.001","20000"
"Nesc[22]","2992.646","291.622","2488","2783","2972","3173","3616.025","1.001","8600"
"Nesc[23]","7624.886","285.781","7103","7426","7613","7810","8221","1.001","16000"
"Nesc[24]","5257.001","309.232","4696","5041","5242","5451","5907","1.001","20000"
"Nesc[25]","2774.168","240.243","2355","2602","2757","2927","3291.025","1.001","20000"
"Nesc[26]","5535.99","363.122","4882.975","5283","5514.5","5768","6307","1.001","8100"
"Nesc[27]","6634.881","368.712","5953.975","6380","6616","6871","7403","1.001","11000"
"Nesc[28]","1164.767","161.043","898","1050.75","1149","1261","1522","1.001","20000"
"Nesc[29]","3039.905","337.193","2463.975","2804","3010","3242","3784","1.001","20000"
"Nesc[30]","6439.839","375.448","5758","6179","6425","6680","7224","1.001","20000"
"Nesc[31]","6417.901","370.686","5734","6161","6401","6658","7193","1.001","13000"
"Nesc[32]","1966.733","282.447","1505","1767","1935","2135","2593.025","1.001","14000"
"Nesc[33]","2767.929","450.322","2044","2445","2717","3028.25","3798.025","1.001","20000"
"Nesc[34]","7625.895","592.14","6564","7216","7592","7994","8894.05","1.001","20000"
"Nesc[35]","7809.946","344.932","7172.975","7573","7795","8031","8539","1.001","20000"
"Nesc[36]","1502.564","162.373","1223","1387","1490","1603","1860","1.001","13000"
"Nesc[37]","4560.799","725.581","3349","4055","4484","4986","6171","1.002","2700"
"Nesc[38]","6793.556","656.814","5642","6333","6743","7202","8241","1.001","20000"
"Nesc[39]","2216.03","1875.79","135","854","1746","3057","6962.075","1.001","20000"
"Nesc[40]","1787.407","401.271","1185","1504","1726","2003","2743","1.002","2300"
"Nesc[41]","2645.945","499.343","1855.975","2289","2584.5","2927","3795","1.001","6700"
"test","0.17","0.376","0","0","0","0","1","1.001","20000"
"p_keep","0.808","0.114","0.542","0.74","0.827","0.896","0.973","1.001","9300"
