"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mu_B","0.283855295","0.0377347844522909","0.2156","0.258","0.2817","0.3077","0.364","1.04326888654294","54"
"sigmap_B","0.91707472","0.15567869678846","0.6627","0.80657499883763","0.898949998609489","1.01","1.27002499040851","1.24546620735388","10"
"logit_int_Eu","-2.49961095","0.071079359197046","-2.64","-2.546","-2.5","-2.453","-2.359","1.00101061540331","20000"
"logit_flow_Eu","-0.1074683426699","0.075451815324378","-0.2574","-0.156","-0.1069","-0.0583075","0.0403634999999997","1.00149616932828","2700"
"sigmap_Eu","0.308636125","0.0609336097709988","0.210997499422213","0.2661","0.3015","0.3433","0.448002499727997","1.00095559795406","20000"
"p_B[1]","0.424561585","0.184762331076269","0.17169249360432","0.285174996712161","0.3946","0.516","0.8687","1.26778982884159","11"
"p_B[2]","0.33494565","0.139001000082657","0.153797499207235","0.228674995899697","0.3074","0.4078","0.695604999299298","1.19003205715457","65"
"p_B[3]","0.2402632935","0.149939581998785","0.0632794999229454","0.1194","0.1895","0.337974975042519","0.5818","1.16233865399906","16"
"p_B[4]","0.4376358","0.182342875011785","0.1838","0.2927","0.3861","0.572","0.825502499852374","2.82687066280507","3"
"p_B[5]","0.37482839","0.0361998672860478","0.3063","0.3503","0.3739","0.399","0.4471","1.00113134977892","8200"
"p_B[6]","0.2339482225","0.119851615882503","0.07702","0.1441","0.2065","0.3004","0.5227","1.1863850053984","13"
"p_B[7]","0.23670444","0.121232544699644","0.0718069975533587","0.1559","0.2104","0.2906","0.5392","1.00228537482638","20000"
"p_B[8]","0.32173623","0.0327246075971007","0.260497499532031","0.2989","0.3209","0.3436","0.3888","1.00094849343496","20000"
"p_B[9]","0.382412845","0.0337596003091954","0.31659749961497","0.3583","0.3826","0.4055","0.4496","1.0065697108097","280"
"p_B[10]","0.2194703844","0.150514307546938","0.0351987491336002","0.1066","0.183349993182438","0.2942","0.605702499798808","1.00227856665719","4400"
"p_B[11]","0.02791262555","0.00812100114434892","0.01497","0.0222","0.02689","0.03252","0.04653","1.01339013944409","130"
"p_B[12]","0.413747095","0.0206032511574967","0.3739","0.3999","0.4133","0.4273","0.4551","1.00122350735831","5500"
"p_B[13]","0.476746995","0.0372668255259851","0.4043","0.45147499792332","0.4767","0.502","0.5502","1.00121922377839","5500"
"p_B[14]","0.0650133585","0.0200294570988098","0.0336594998551127","0.05078","0.06226","0.0762424998770425","0.112","1.00310929799382","700"
"p_B[15]","0.307107904","0.134697763214456","0.1424","0.202","0.2749","0.379024997526766","0.641717490700342","1.00121646989862","5600"
"p_B[16]","0.226610136","0.147200232272339","0.0459394998938529","0.1155","0.191349993467468","0.3012","0.599902499796863","1.02764612982514","91"
"p_B[17]","0.25898224","0.0256878745505997","0.2112","0.2406","0.2584","0.2764","0.3102","1.00250364398227","970"
"p_B[18]","0.5675343","0.0215867963347691","0.5249","0.5531","0.5676","0.5822","0.609502499800062","1.00169491672807","2000"
"p_B[19]","0.40218895","0.0238894945382895","0.3552","0.3863","0.4021","0.4176","0.4505","1.0010312728596","18000"
"p_B[20]","0.39530146","0.0337728228912939","0.3314","0.372","0.3944","0.4179","0.4642","1.0025861891191","920"
"p_B[21]","0.406439525","0.027543603972254","0.352697499654387","0.3878","0.4064","0.4244","0.4625","1.00394190481754","500"
"p_B[22]","0.321711","0.0186596779762972","0.285497499573019","0.3091","0.3214","0.3341","0.3595","1.00120929677874","5800"
"p_B[23]","0.27336153","0.0373930469079073","0.2042","0.2474","0.2719","0.2971","0.3531","1.00200899861224","1400"
"p_B[24]","0.39362576","0.0407820315718498","0.3152","0.3659","0.3925","0.4207","0.4763","1.00511961011204","2400"
"p_B[25]","0.283038205","0.0169949682354879","0.2503","0.2713","0.2828","0.294524996817269","0.3167","1.00167117837875","2100"
"p_B[26]","0.300455715","0.0181689009240189","0.2652","0.2881","0.3004","0.3129","0.3361","1.00141525772327","3200"
"p_B[27]","0.277666855","0.0367810852112936","0.2106","0.2518","0.2758","0.3018","0.354902499656657","1.00247197211606","990"
"p_B[28]","0.157831414","0.0244401546066809","0.1139","0.1405","0.1567","0.1737","0.209","1.00130793291982","4200"
"p_B[29]","0.263090835","0.0205989392765196","0.2232","0.2492","0.2626","0.2767","0.3042","1.0052495206512","370"
"p_B[30]","0.448416315","0.0200336732459118","0.4095","0.4349","0.4483","0.4619","0.488202499750392","1.00614913298695","290"
"p_B[31]","0.27369879","0.0316999944482377","0.2146","0.2517","0.2727","0.2948","0.3381","1.00097057397387","20000"
"p_B[32]","0.122066612","0.0188942851900276","0.0873892498744567","0.1088","0.1213","0.1341","0.1622","1.00242568491657","1000"
"p_B95","0.30158258865","0.251354172630744","0.031139749960854","0.1016","0.214249994165694","0.443924997888315","0.911602499866316","1.00127958138401","4500"
"p_B00","0.563748655","0.215025993331228","0.219694997779734","0.3871","0.541349997690958","0.73622499872667","0.9662","1.00185059787398","1700"
"p_B02","0.2922012375","0.23922610450194","0.0282674956788269","0.1059","0.2134","0.4187","0.8969","1.03798869367626","48"
