"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mu_B","0.291186116","0.0369796224150448","0.2216","0.2661","0.2899","0.3148","0.3675","1.00135562371771","4100"
"sigmap_B","0.871741019","0.146481828600693","0.6317","0.7682","0.8556","0.9576","1.203","1.00291956938067","780"
"logit_int_Eu","-2.47727364","0.0727067178726879","-2.622","-2.524","-2.477","-2.43","-2.332","1.00101770906912","51000"
"logit_flow_Eu","-0.09136312780077","0.0763350636306077","-0.2446","-0.1404","-0.09093","-0.04161","0.0575904999999999","1.00098959095032","1e+05"
"sigmap_Eu","0.30596216","0.0620081006399958","0.2055","0.2622","0.2987","0.3417","0.4479","1.00098873076604","1e+05"
"p_B[1]","0.3405235876","0.134512824208132","0.1323","0.2439","0.3237","0.4172","0.6556","1.00869487516889","200"
"p_B[2]","0.3469155256","0.138713072022399","0.1302","0.245","0.3266","0.4337","0.659902499815331","1.05758595896118","32"
"p_B[3]","0.3010252321","0.143066445375874","0.1048","0.1958","0.2722","0.3769","0.657507498332248","1.00324976154241","670"
"p_B[4]","0.3748444782","0.14065939646667","0.1451","0.2719","0.3587","0.4657","0.6837","1.00845749980162","1100"
"p_B[5]","0.377484413","0.0359802620993516","0.308697499605115","0.3529","0.377","0.4015","0.449502499728905","1.00118128081478","7800"
"p_B[6]","0.2538293433","0.131401856989732","0.07733","0.157","0.2264","0.3233","0.5787","1.00603373502041","1600"
"p_B[7]","0.242728177","0.130336313314242","0.072309749983144","0.1441","0.2147","0.3109","0.5622","1.01184338049211","160"
"p_B[8]","0.322097341","0.0328050136064428","0.2601","0.2995","0.3214","0.344","0.3883","1.00103797056975","30000"
"p_B[9]","0.382306495","0.0332499013393178","0.319","0.3596","0.3819","0.4044","0.4487","1.00098932241447","1e+05"
"p_B[10]","0.23422201443","0.149449099591117","0.04075","0.1204","0.2009","0.3156","0.6048","1.00217653980156","1300"
"p_B[11]","0.02874081983","0.00855547340474158","0.01522","0.02263","0.02767","0.0336","0.04854","1.00140246502841","3600"
"p_B[12]","0.413471331","0.0203600075119706","0.374","0.3996","0.4133","0.4272","0.4538","1.00109756864944","14000"
"p_B[13]","0.474849026","0.0375583229647912","0.402","0.4493","0.4745","0.500024998125219","0.5492","1.00114225456563","9800"
"p_B[14]","0.0671618453","0.0203971854900039","0.03498","0.05256","0.06454","0.07879","0.1143","1.00117662025557","8000"
"p_B[15]","0.3004488419","0.133248096943218","0.1377","0.2006","0.2666","0.3675","0.6429","1.00581957471279","310"
"p_B[16]","0.23970425742","0.151933615822293","0.04059","0.1242","0.2059","0.3227","0.6163","1.00219175254163","1500"
"p_B[17]","0.259867192","0.0256498393830788","0.2117","0.2421","0.2593","0.2769","0.312","1.00113544751133","10000"
"p_B[18]","0.568160767","0.0216385530556342","0.5255","0.5536","0.5683","0.5827","0.6102","1.00110806197588","13000"
"p_B[19]","0.401712846","0.0236687555541093","0.3559","0.3855","0.4016","0.4177","0.4484","1.00109295073268","14000"
"p_B[20]","0.393953647","0.0338761912803483","0.3288","0.371","0.3934","0.4168","0.4611","1.00128520619002","5100"
"p_B[21]","0.406339877","0.0268904527274895","0.3546","0.388","0.406","0.424224997790261","0.4602","1.00126721505487","5400"
"p_B[22]","0.322136825","0.0185032223223886","0.2861","0.3096","0.3219","0.3345","0.3589","1.00110365438778","13000"
"p_B[23]","0.274592142","0.0382943482647626","0.204","0.2479","0.273","0.2995","0.3539","1.00105627692346","22000"
"p_B[24]","0.397483067","0.0427701372667885","0.315","0.3684","0.3971","0.4261","0.483","1.0009887096773","1e+05"
"p_B[25]","0.28321122","0.0171894769580921","0.2505","0.2715","0.2829","0.2946","0.318","1.00117540840298","8000"
"p_B[26]","0.301228402","0.0180283131913987","0.2665","0.2889","0.301","0.3132","0.3373","1.00101759776336","52000"
"p_B[27]","0.280984143","0.0393078456942489","0.207997499413877","0.2536","0.2797","0.3069","0.3617","1.00113897652679","10000"
"p_B[28]","0.1597793234","0.0248988529039185","0.1147","0.1423","0.1586","0.1759","0.2118","1.00103552585838","32000"
"p_B[29]","0.262511365","0.0203550183739663","0.2232","0.2487","0.2621","0.2761","0.3033","1.00105562675877","22000"
"p_B[30]","0.448508238","0.0203215830437181","0.4089","0.4347","0.4485","0.4622","0.4884","1.00100975453555","71000"
"p_B[31]","0.274795752","0.0314855131501756","0.2156","0.2533","0.2739","0.2954","0.3393","1.00099159285012","1e+05"
"p_B95","0.2361425149","0.222326270827283","0.0222497499452085","0.07435","0.152549991805965","0.3236","0.8592","1.00403107516582","490"
"p_B00","0.5791341475","0.215670603481015","0.2203","0.4019","0.5638","0.753","0.9709","1.00404275301193","490"
"p_B02","0.2864904995","0.238715950289284","0.0291997499582526","0.1012","0.2059","0.41","0.897702499864246","1.00119321483977","7300"
"p_Btot[1]","0.3405235876","0.134512824208132","0.1323","0.2439","0.3237","0.4172","0.6556","1.00869487516889","200"
"p_Btot[2]","0.3469155256","0.138713072022399","0.1302","0.245","0.3266","0.4337","0.659902499815331","1.05758595896118","32"
