"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"epsilon_B[33]","-0.8","0.404","-1.642","-1.062","-0.782","-0.524","-0.052","1.001","20000"
"epsilon_B[34]","-0.096","0.283","-0.661","-0.283","-0.091","0.095","0.45","1.001","5200"
"epsilon_B[35]","0.879","0.295","0.306","0.677","0.877","1.073","1.463","1.001","3800"
"epsilon_B[36]","-0.083","0.292","-0.666","-0.275","-0.081","0.112","0.491","1.001","7800"
"epsilon_B[37]","-0.33","0.452","-1.224","-0.634","-0.328","-0.023","0.557","1.001","20000"
"epsilon_B[38]","0.735","0.485","-0.113","0.389","0.707","1.043","1.778","1.001","20000"
"epsilon_B[39]","-0.004","1.002","-1.95","-0.676","-0.006","0.672","1.957","1.001","20000"
"epsilon_B[40]","0.612","0.608","-0.494","0.19","0.579","0.999","1.904","1.001","14000"
"epsilon_B[41]","-0.24","0.507","-1.188","-0.595","-0.248","0.099","0.774","1.001","20000"
"epsilon_B[42]","0.191","0.499","-0.714","-0.162","0.17","0.515","1.213","1.001","20000"
"epsilon_B[43]","-0.244","0.477","-1.173","-0.57","-0.249","0.073","0.691","1.001","12000"
"p_Eutot[1]","0","0","0","0","0","0","0","1","1"
"p_Eutot[2]","0","0","0","0","0","0","0","1","1"
"p_Eutot[3]","0","0","0","0","0","0","0","1","1"
"p_Eutot[4]","0","0","0","0","0","0","0","1","1"
"p_Eutot[5]","0.08","0.009","0.063","0.073","0.079","0.086","0.098","1.001","20000"
"p_Eutot[6]","0","0","0","0","0","0","0","1","1"
"p_Eutot[7]","0","0","0","0","0","0","0","1","1"
"p_Eutot[8]","0","0","0","0","0","0","0","1","1"
"p_Eutot[9]","0","0","0","0","0","0","0","1","1"
"p_Eutot[10]","0","0","0","0","0","0","0","1","1"
"p_Eutot[11]","0","0","0","0","0","0","0","1","1"
"p_Eutot[12]","0.101","0.012","0.079","0.092","0.1","0.109","0.126","1.001","20000"
"p_Eutot[13]","0.079","0.008","0.064","0.074","0.079","0.085","0.097","1.001","11000"
"p_Eutot[14]","0","0","0","0","0","0","0","1","1"
"p_Eutot[15]","0.1","0.028","0.053","0.079","0.097","0.117","0.163","1.001","6900"
"p_Eutot[16]","0.089","0.006","0.079","0.085","0.089","0.093","0.1","1.001","20000"
"p_Eutot[17]","0.098","0.01","0.079","0.091","0.098","0.105","0.119","1.001","15000"
"p_Eutot[18]","0.079","0.024","0.041","0.062","0.076","0.092","0.132","1.001","6800"
"p_Eutot[19]","0.07","0.013","0.047","0.061","0.07","0.079","0.099","1.001","9300"
"p_Eutot[20]","0.005","0.008","0","0.001","0.002","0.006","0.028","1.001","7200"
"p_Eutot[21]","0","0","0","0","0","0","0","1","1"
"p_Eutot[22]","0.084","0.009","0.067","0.077","0.084","0.09","0.103","1.001","7800"
"p_Eutot[23]","0.068","0.004","0.06","0.065","0.068","0.07","0.075","1.001","8700"
"p_Eutot[24]","0.077","0.006","0.066","0.073","0.077","0.08","0.088","1.001","20000"
"p_Eutot[25]","0.068","0.007","0.054","0.063","0.068","0.073","0.083","1.001","20000"
"p_Eutot[26]","0.058","0.005","0.049","0.055","0.058","0.061","0.068","1.001","20000"
"p_Eutot[27]","0.092","0.006","0.08","0.088","0.092","0.096","0.105","1.001","5800"
"p_Eutot[28]","0.094","0.015","0.068","0.084","0.093","0.103","0.125","1.001","20000"
"p_Eutot[29]","0.04","0.006","0.03","0.036","0.04","0.044","0.052","1.001","20000"
"p_Eutot[30]","0.103","0.007","0.09","0.098","0.103","0.108","0.117","1.001","20000"
"p_Eutot[31]","0.096","0.007","0.083","0.091","0.096","0.1","0.109","1.001","18000"
"p_Eutot[32]","0.053","0.009","0.037","0.047","0.052","0.058","0.071","1.001","20000"
"p_Eutot[33]","0.055","0.009","0.038","0.048","0.055","0.061","0.075","1.001","20000"
"p_Eutot[34]","0.056","0.005","0.047","0.053","0.056","0.06","0.067","1.001","5800"
"p_Eutot[35]","0.076","0.004","0.067","0.073","0.076","0.079","0.085","1.001","20000"
"p_Eutot[36]","0.119","0.015","0.092","0.109","0.119","0.129","0.15","1.001","7700"
"p_Eutot[37]","0.047","0.008","0.033","0.042","0.047","0.052","0.064","1.001","6400"
"p_Eutot[38]","0.041","0.005","0.033","0.038","0.041","0.044","0.051","1.001","20000"
"p_Eutot[39]","0","0","0","0","0","0","0","1","1"
"p_Eutot[40]","0.026","0.006","0.015","0.021","0.025","0.03","0.04","1.001","20000"
"p_Eutot[41]","0.041","0.008","0.026","0.035","0.041","0.046","0.059","1.002","2300"
"p_Eutot[42]","0.07","0.009","0.053","0.064","0.069","0.076","0.089","1.001","20000"
"p_Eutot[43]","0.041","0.009","0.025","0.035","0.041","0.047","0.061","1.001","20000"
"p_Eu[1]","0.078","0.03","0.034","0.058","0.074","0.094","0.15","1.001","20000"
"p_Eu[2]","0.076","0.03","0.033","0.055","0.071","0.091","0.148","1.001","20000"
"p_Eu[3]","0.083","0.032","0.036","0.061","0.078","0.099","0.159","1.001","4600"
"p_Eu[4]","0.081","0.031","0.036","0.06","0.076","0.096","0.155","1.001","20000"
"p_Eu[5]","0.083","0.01","0.065","0.076","0.083","0.089","0.103","1.001","20000"
"p_Eu[6]","0.079","0.031","0.035","0.058","0.074","0.094","0.154","1.001","7500"
"p_Eu[7]","0.071","0.029","0.029","0.05","0.065","0.085","0.141","1.001","5000"
"p_Eu[8]","0.08","0.03","0.035","0.059","0.075","0.095","0.152","1.001","20000"
"p_Eu[9]","0.091","0.034","0.04","0.067","0.085","0.109","0.174","1.001","20000"
"p_Eu[10]","0.09","0.034","0.04","0.067","0.085","0.107","0.171","1.001","5200"
"p_Eu[11]","0.096","0.037","0.041","0.07","0.09","0.115","0.185","1.001","20000"
"p_Eu[12]","0.139","0.025","0.099","0.122","0.136","0.154","0.197","1.001","13000"
"p_Eu[13]","0.09","0.011","0.071","0.083","0.09","0.097","0.114","1.001","5100"
"p_Eu[14]","0.07","0.029","0.029","0.05","0.065","0.084","0.141","1.001","20000"
"p_Eu[15]","0.104","0.03","0.056","0.082","0.101","0.122","0.17","1.001","8000"
"p_Eu[16]","0.089","0.006","0.079","0.085","0.089","0.093","0.1","1.001","20000"
"p_Eu[17]","0.102","0.011","0.082","0.095","0.102","0.109","0.125","1.001","20000"
"p_Eu[18]","0.079","0.024","0.041","0.062","0.076","0.092","0.132","1.001","6800"
"p_Eu[19]","0.088","0.019","0.057","0.075","0.086","0.099","0.13","1.001","20000"
"p_Eu[20]","0.063","0.03","0.023","0.043","0.057","0.077","0.136","1.001","20000"
"p_Eu[21]","0.069","0.029","0.029","0.049","0.065","0.084","0.139","1.001","20000"
"p_Eu[22]","0.091","0.011","0.072","0.084","0.091","0.098","0.114","1.001","4800"
"p_Eu[23]","0.068","0.004","0.06","0.065","0.068","0.07","0.075","1.001","8700"
"p_Eu[24]","0.096","0.012","0.076","0.088","0.095","0.103","0.122","1.001","6800"
"p_Eu[25]","0.068","0.007","0.054","0.063","0.068","0.073","0.083","1.001","20000"
"p_Eu[26]","0.058","0.005","0.049","0.055","0.058","0.061","0.068","1.001","20000"
"p_Eu[27]","0.092","0.006","0.08","0.088","0.092","0.096","0.105","1.001","5800"
"p_Eu[28]","0.098","0.015","0.071","0.087","0.097","0.108","0.13","1.001","20000"
"p_Eu[29]","0.04","0.006","0.03","0.036","0.04","0.044","0.052","1.001","20000"
"p_Eu[30]","0.103","0.007","0.09","0.098","0.103","0.108","0.117","1.001","20000"
"p_Eu[31]","0.096","0.007","0.083","0.091","0.096","0.1","0.109","1.001","18000"
"p_Eu[32]","0.058","0.01","0.04","0.051","0.057","0.064","0.079","1.001","20000"
"p_Eu[33]","0.057","0.01","0.04","0.05","0.057","0.064","0.079","1.001","20000"
"p_Eu[34]","0.056","0.005","0.047","0.053","0.056","0.06","0.067","1.001","5800"
"p_Eu[35]","0.076","0.004","0.067","0.073","0.076","0.079","0.085","1.001","20000"
"p_Eu[36]","0.119","0.015","0.092","0.109","0.119","0.129","0.15","1.001","7700"
"p_Eu[37]","0.069","0.015","0.044","0.058","0.067","0.078","0.104","1.001","20000"
"p_Eu[38]","0.063","0.014","0.042","0.054","0.062","0.071","0.095","1.001","7000"
"p_Eu[39]","0.074","0.029","0.032","0.054","0.07","0.089","0.145","1.001","20000"
"p_Eu[40]","0.04","0.011","0.021","0.032","0.038","0.046","0.064","1.001","16000"
"p_Eu[41]","0.06","0.014","0.036","0.05","0.058","0.068","0.093","1.001","10000"
"p_Eu[42]","0.108","0.024","0.071","0.091","0.105","0.121","0.162","1.001","17000"
"p_Eu[43]","0.054","0.013","0.032","0.045","0.053","0.062","0.083","1.001","20000"
"epsilon_Eu[1]","-0.01","1.003","-1.981","-0.679","-0.003","0.664","1.948","1.001","20000"
"epsilon_Eu[2]","-0.006","1.01","-1.996","-0.685","-0.006","0.675","1.955","1.001","20000"
"epsilon_Eu[3]","-0.005","1.009","-1.982","-0.681","0","0.682","1.969","1.001","6600"
"epsilon_Eu[4]","-0.004","1.001","-1.966","-0.679","0","0.671","1.97","1.001","20000"
"epsilon_Eu[5]","0.195","0.397","-0.586","-0.067","0.197","0.456","0.98","1.001","20000"
"epsilon_Eu[6]","-0.011","1.009","-1.966","-0.697","-0.018","0.664","1.994","1.001","14000"
"epsilon_Eu[7]","-0.005","1.003","-1.961","-0.677","-0.008","0.666","1.963","1.001","11000"
"epsilon_Eu[8]","-0.012","0.999","-1.969","-0.688","-0.02","0.662","1.965","1.001","20000"
"epsilon_Eu[9]","0.004","1.002","-1.966","-0.665","0.006","0.68","1.955","1.001","20000"
"epsilon_Eu[10]","-0.003","0.996","-1.968","-0.676","-0.003","0.67","1.929","1.001","5000"
"epsilon_Eu[11]","0.011","0.996","-1.948","-0.659","0.003","0.692","1.963","1.001","20000"
"epsilon_Eu[12]","1.535","0.526","0.547","1.174","1.518","1.877","2.613","1.001","20000"
"epsilon_Eu[13]","0.9","0.497","-0.049","0.562","0.889","1.226","1.903","1.001","20000"
"epsilon_Eu[14]","0.007","1.001","-1.959","-0.669","0.012","0.68","1.97","1.001","20000"
"epsilon_Eu[15]","0.081","0.81","-1.514","-0.465","0.091","0.629","1.645","1.001","9600"
"epsilon_Eu[16]","-0.195","0.517","-1.227","-0.542","-0.192","0.157","0.805","1.001","20000"
"epsilon_Eu[17]","0.366","0.473","-0.567","0.046","0.366","0.682","1.291","1.001","19000"
"epsilon_Eu[18]","0.145","0.823","-1.477","-0.402","0.147","0.704","1.739","1.001","5000"
"epsilon_Eu[19]","0.659","0.6","-0.531","0.259","0.66","1.058","1.84","1.001","6400"
"epsilon_Eu[20]","0.006","0.995","-1.922","-0.663","0.002","0.675","1.959","1.001","14000"
"epsilon_Eu[21]","-0.01","1.003","-1.959","-0.69","-0.014","0.677","1.959","1.001","20000"
"epsilon_Eu[22]","0.617","0.406","-0.176","0.343","0.613","0.883","1.434","1.001","20000"
"epsilon_Eu[23]","-0.642","0.349","-1.355","-0.871","-0.636","-0.405","0.03","1.001","20000"
"epsilon_Eu[24]","0.318","0.392","-0.444","0.052","0.315","0.578","1.098","1.001","20000"
"epsilon_Eu[25]","-0.659","0.431","-1.525","-0.94","-0.649","-0.367","0.153","1.001","20000"
"epsilon_Eu[26]","-0.977","0.373","-1.732","-1.221","-0.968","-0.721","-0.283","1.001","20000"
"epsilon_Eu[27]","0.863","0.444","0.003","0.561","0.856","1.155","1.751","1.001","14000"
"epsilon_Eu[28]","0.686","0.503","-0.28","0.352","0.679","1.017","1.684","1.001","9500"
"epsilon_Eu[29]","-1.776","0.493","-2.802","-2.089","-1.755","-1.435","-0.864","1.001","20000"
"epsilon_Eu[30]","0.584","0.371","-0.131","0.334","0.579","0.83","1.327","1.001","13000"
"epsilon_Eu[31]","0.686","0.345","0.029","0.449","0.681","0.917","1.376","1.001","20000"
"epsilon_Eu[32]","-0.646","0.519","-1.702","-0.981","-0.635","-0.295","0.336","1.001","12000"
"epsilon_Eu[33]","-0.575","0.554","-1.718","-0.934","-0.556","-0.198","0.484","1.001","16000"
"epsilon_Eu[34]","-0.746","0.392","-1.548","-1.003","-0.736","-0.476","-0.013","1.001","4100"
"epsilon_Eu[35]","0.083","0.329","-0.571","-0.138","0.085","0.307","0.727","1.001","4500"
"epsilon_Eu[36]","1.077","0.469","0.188","0.761","1.067","1.383","2.018","1.001","3600"
"epsilon_Eu[37]","-0.097","0.582","-1.236","-0.481","-0.102","0.291","1.042","1.001","13000"
"epsilon_Eu[38]","-0.67","0.517","-1.685","-1.018","-0.675","-0.329","0.353","1.001","9200"
"epsilon_Eu[39]","-0.011","0.996","-1.976","-0.674","-0.014","0.656","1.952","1.001","20000"
"epsilon_Eu[40]","-1.91","0.675","-3.255","-2.358","-1.902","-1.451","-0.617","1.001","9000"
"epsilon_Eu[41]","-0.908","0.62","-2.136","-1.321","-0.897","-0.492","0.298","1.001","7400"
"epsilon_Eu[42]","0.897","0.552","-0.141","0.517","0.881","1.264","2.016","1.001","20000"
"epsilon_Eu[43]","-0.871","0.632","-2.141","-1.288","-0.86","-0.448","0.339","1.001","20000"
"Ntot[1]","3962.682","1760.563","1694","2686","3610","4795","8402.025","1.022","76"
"Ntot[2]","3967.214","1832.063","1643","2657","3585","4840","8558.075","1.005","340"
"Ntot[3]","3144.543","1645.45","1201","1967.75","2759","3902","7119.225","1.021","78"
"Ntot[4]","4601.142","1850.709","2248","3277.75","4213.5","5501.25","9142.05","1.004","1200"
"Ntot[5]","1991.967","188.815","1669.975","1858","1977","2108","2410","1.001","20000"
"Ntot[6]","3412.113","1805.862","1185.975","2161","2992","4182","8186.075","1.01","280"
"Ntot[7]","3728.122","2613.508","469.975","1870","3171","4938","10220","1.001","20000"
"Ntot[8]","3722.586","2580.748","468","1863","3147","4968","10290","1.001","5200"
"Ntot[9]","3706.833","2598.201","487","1843","3122","4910","10300.25","1.001","20000"
"Ntot[10]","3710.838","2589.077","440","1837.75","3150","4961.25","10230.25","1.001","20000"
"Ntot[11]","2349.276","1465.4","721","1354","1969","2929","6161.025","1.003","720"
"Ntot[12]","1802.963","181.713","1487","1674","1789","1916.25","2199.025","1.001","20000"
"Ntot[13]","2498.213","214.882","2122","2348","2483","2631","2964","1.001","4000"
"Ntot[14]","855.557","814.515","121","319","588.5","1106.25","3135.05","1.001","20000"
"Ntot[15]","1684.457","511.611","938","1325","1599","1948","2908.025","1.001","5700"
"Ntot[16]","6265.221","296.554","5725","6061","6252","6454","6881","1.001","20000"
"Ntot[17]","1678.722","128.384","1456","1588","1670","1758","1958","1.001","3500"
"Ntot[18]","682.821","218.736","366","528","646","795","1211.025","1.001","4700"
"Ntot[19]","1868.217","339.311","1313.975","1629","1827","2068","2651","1.001","17000"
"Ntot[20]","3721.34","2570.535","463.975","1876","3183.5","4939","10170.25","1.001","20000"
"Ntot[21]","986.52","912.099","145","380","690","1286","3489","1.001","20000"
"Ntot[22]","3022.28","297.999","2504.975","2812","2999","3207","3671.025","1.001","11000"
"Ntot[23]","7619.126","281.92","7102","7426","7605","7799.25","8209.025","1.001","8000"
"Ntot[24]","5307.425","306.562","4748.975","5092","5292","5507","5953","1.001","20000"
"Ntot[25]","2760.553","236.92","2346","2594","2742","2907","3278","1.001","20000"
"Ntot[26]","5512.629","358.359","4868","5261","5492","5741","6274","1.001","20000"
"Ntot[27]","6693.253","371.765","6020.975","6436","6675","6928","7468.025","1.001","20000"
"Ntot[28]","1166.101","161.465","901","1051","1150","1261","1535","1.001","20000"
"Ntot[29]","2977.212","329.816","2419.975","2743","2950","3178","3701","1.001","17000"
"Ntot[30]","6451.612","367.704","5790","6193","6435","6691","7222.025","1.001","20000"
"Ntot[31]","6439.023","368.221","5766","6182","6426","6674","7208","1.001","20000"
"Ntot[32]","1977.587","293.839","1497","1771","1946","2148","2648.025","1.001","13000"
"Ntot[33]","2846.32","469.841","2077","2515","2797","3123","3899.025","1.001","20000"
"Ntot[34]","7621.385","591.315","6562.975","7204","7584","7998.25","8888.025","1.001","12000"
"Ntot[35]","7775.188","343.973","7146","7537.75","7759","7998","8496","1.001","20000"
"Ntot[36]","1492.049","164.205","1214","1374","1479","1593","1848.025","1.001","20000"
"Ntot[37]","5177.601","849.956","3763","4582","5092","5690.25","7068.025","1.001","5100"
