"mean"	"sd"	"q0.025"	"q0.05"	"q0.25"	"q0.5"	"q0.75"	"q0.95"	"q0.975"
NA	NA	NA	NA	NA	NA	NA	NA	NA
0.0987689226885958	0.0160560319841129	0.0745801687598782	0.0775129406953709	0.0876844377893929	0.0962166557653411	0.107073618388404	0.129990686926108	0.137032164396626
0.151989570914159	0.0110643495963598	0.133562904781257	0.136003393838239	0.143954697286662	0.151119586929735	0.159169942578606	0.172214254772403	0.176776555555725
0.204218937401651	0.00972192825971387	0.187396476520627	0.18994469078797	0.197170812057468	0.203544909229071	0.210128693990293	0.220892930053364	0.224376828327404
0.200788300696759	0.0195854123582585	0.169199691662193	0.172495387548565	0.186679519286516	0.19891281226763	0.212165510573553	0.235857903536182	0.245393392116208
0.12957690849665	0.00871671278111594	0.115201324114783	0.116871667097819	0.123422034689975	0.128687462524712	0.134997388772993	0.145103278997917	0.148793683447987
0.0677333504258357	0.0112169490278728	0.0491603609178724	0.0512481570994659	0.0596085360941135	0.0662695229531605	0.0747345662548501	0.0881802370943943	0.0938794948695728
0.1042883541712	0.0114777491052895	0.0864140494006009	0.0882449528147238	0.0960542991819545	0.103178537668294	0.110704734086883	0.125789449140358	0.13023120688184
0.0764091308751917	0.0107767725969404	0.0601915586572287	0.0623105981673487	0.0687579330584416	0.0746924114390939	0.0822916077161157	0.0970697211278147	0.103460834821707
0.0699913077809645	0.00903251406042574	0.0552535432752468	0.0571909523749799	0.0635042768058118	0.0688891680971653	0.0752729362991353	0.0865361306507916	0.0901054979962764
0.140106844146406	0.0194344261510908	0.106647997535913	0.110572006508777	0.126054903495494	0.138447296203468	0.152386708437983	0.175312289462686	0.183975951155261
0.067068387177966	0.00933334411130729	0.0524625905223228	0.0540868285143845	0.0604524420009761	0.0660559664346893	0.0726660521096858	0.0839766847298285	0.0876188588358603
0.133390576265335	0.0180678898278095	0.104790171257839	0.10821865410509	0.12070766841025	0.131061555700329	0.144169473607139	0.166048104143831	0.173895044959813
0.129032850763421	0.0166878601168831	0.102846216428653	0.106226462366881	0.116686272129664	0.127008524865246	0.139259302818144	0.158706143560957	0.166035626143953
0.123345717083871	0.0162216444007716	0.0975945420152228	0.101004268476021	0.11182901640605	0.121247454318635	0.132977114106282	0.151527917038078	0.159552946145508
0.168022472601252	0.0147684526447982	0.143621366554766	0.14706310377578	0.157562692445486	0.166478117624797	0.176758593853961	0.194868669691282	0.202721237845295
0.184672318001361	0.0164768783106438	0.158263039725969	0.161081888387904	0.172638526494158	0.183103685795172	0.193701911826698	0.215978873468469	0.223569442973132
0.215834561286567	0.0244557464383472	0.176100531932528	0.180213399483577	0.198101491685304	0.213203396534445	0.231226353843932	0.261388415523814	0.2706564031299
0.275013370391621	0.0269942023107547	0.229201714582211	0.235866957931308	0.256470795018767	0.272667956406075	0.290442570313992	0.326575270693792	0.338385984820419
0.116191186748383	0.0101712283666691	0.0973806718995695	0.100663671193225	0.109152405577672	0.115455016909315	0.122554007762347	0.133950349194659	0.137209933656952
0.0610641858765331	0.00450458351723276	0.0532463738961892	0.0542616070539309	0.0579561146531856	0.060773375248322	0.0638914604466261	0.068887437576127	0.0713009384435124
0.174578160899871	0.0170723478521486	0.145413880547784	0.148467504445243	0.162881717860742	0.173894714274473	0.184862017851571	0.205679022362386	0.2127296972588
0.0389320893878931	0.00760247901940599	0.0259704618764128	0.0278585509894537	0.0338200081591861	0.0381008158752866	0.0433146477554714	0.0532750241002259	0.0561414077394854
0.0486502988738345	0.00900960077587599	0.0333354704040638	0.0350599419760595	0.0423726757557542	0.0479865716035194	0.0540324915678376	0.0642956864387809	0.0697460110605991
0.0865069618262394	0.0137158304564019	0.0624847909558587	0.0659679783738842	0.0770300699030858	0.0853108576796183	0.095117779265928	0.11095104095348	0.117284563748094
0.0432961624947518	0.00859223633579526	0.0285373846627224	0.0303492079371452	0.0373732894514651	0.0425448074596352	0.0484453804668027	0.0580084308734333	0.0625091879028641
0.127705259552919	0.0197414248876192	0.094545438475733	0.0984370389473846	0.113285382007725	0.126221234143945	0.141114392445892	0.161673170569226	0.169907131324192
0.0831802945257936	0.0136983564484472	0.0598953700720734	0.0635563146758339	0.0732661282988262	0.0820283461203181	0.0918832771996635	0.107203553623669	0.111628088007344
0.292455306792716	0.0387669458357055	0.225805672347832	0.234218751164315	0.265504422244073	0.289040837743772	0.316034411215834	0.360802380356005	0.382238076920654
0.0761721382216114	0.0130368172098129	0.0537195028980664	0.0569778850914363	0.0672194006053768	0.0748170150623582	0.084308451974525	0.099538761141947	0.102753220110289
0.116045319780241	0.0178676768688756	0.0852881833019243	0.0890734115930689	0.103698417572004	0.114486280623749	0.127666544065366	0.146808940289027	0.152833959347779
0.1544552000967	0.0224068446906288	0.116218526550121	0.120858284097295	0.138926544855417	0.152718176463609	0.167555329784636	0.195605087856493	0.204601522661238
0.196320419322408	0.0286486350967772	0.145106721308173	0.151600068520728	0.176324076953959	0.194771474746011	0.215912132592487	0.244738637500758	0.258245037158171
0.129729763640588	0.0201534003681001	0.0943055509821098	0.0998627466081975	0.115999498809477	0.128108630515596	0.141760371562576	0.16473638083043	0.172696639608405
0.0961825635682864	0.0152191533129377	0.0698071783540333	0.0726664007552956	0.0848720308564069	0.0960457096744091	0.105772611068559	0.121769734016126	0.127884719272491
0.25645105907435	0.034062828585684	0.193529211994549	0.202934138775437	0.233629409144636	0.254997589211456	0.278462854510429	0.315734586192096	0.328064947074684
0.140955597345601	0.0220731299254724	0.100621613380206	0.108388559675319	0.125685019488562	0.138925992560339	0.155452608949426	0.178836563109643	0.187360153304888
