"mean"	"sd"	"q0.025"	"q0.05"	"q0.25"	"q0.5"	"q0.75"	"q0.95"	"q0.975"
NA	NA	NA	NA	NA	NA	NA	NA	NA
0.0990279877421223	0.0155167219217384	0.0751571146425323	0.0776595103599104	0.0881503211287335	0.0967571471494539	0.107596899876164	0.127681989110922	0.135520697034319
0.0215040394474811	0.00470775244214274	0.0151147033245919	0.0157184580630379	0.0181346294702106	0.0205565416907024	0.0238318549295589	0.0305555393291133	0.0331204211170043
0.071174186900552	0.00490085510128756	0.0628816601221219	0.0640113422794456	0.0677310606797657	0.0707052449758469	0.0740842379593144	0.0798744982371682	0.0822294702819282
0.0250161442233888	0.00514335110054794	0.0174311419226161	0.0182596032235332	0.0213928304405577	0.0241985563846034	0.0277136184396374	0.0346108083521698	0.0374990342213514
0.0216608632326049	0.00275105740474165	0.0176077121720599	0.0180965413133495	0.0198235598719177	0.0212587063108094	0.0229796095019272	0.0265004027230828	0.0283336141849062
0.00690234549062464	0.00272327003861087	0.00381621172290671	0.00407530553533919	0.00512420699356534	0.00620889306758384	0.00785450167841249	0.0120612420941878	0.0141483294446025
0.0829139018329444	0.0105097808912307	0.0666029211866546	0.0685977927907472	0.0754372148063117	0.0814595165534036	0.0888128645882403	0.102229048774853	0.107213792049435
0.068992821656112	0.0104092022472666	0.0531359053521691	0.0548991329966273	0.0615296066900418	0.067509586447283	0.0746834646824329	0.0885013796185155	0.0932802652423291
0.0578670738141184	0.00928775713239782	0.0436795114893733	0.0453968819162681	0.0512697173274089	0.0565074150276907	0.0629423016857719	0.0749654947385732	0.0798045215152581
0.0369815556559506	0.00697011072081721	0.0264359751500646	0.0276416836319713	0.0320156114758384	0.035911493261126	0.0407526824255659	0.0499964216372041	0.0533129840592877
0.0395283164478264	0.00687689793276144	0.0292225549619873	0.0304552832901204	0.0346768140790562	0.0384435735735813	0.0431987512916173	0.0524100408818205	0.0559548256509708
0.127047802075992	0.018694519884141	0.0965526188718557	0.100401135053944	0.113958870932513	0.124755758408396	0.13775819662129	0.161295884318505	0.16940968307526
0.12906947858212	0.0169852503645301	0.102268577228426	0.105707203534767	0.116989874767858	0.12678494802327	0.138609420682006	0.160131948991624	0.168661769520843
0.119570179472817	0.0162853686826928	0.0927896955275218	0.0962316947669403	0.107978375125825	0.117804684615546	0.129182072983233	0.149018125579289	0.15633808619451
0.164093268193133	0.0152702035506803	0.138777900104724	0.141981724239717	0.153256887932126	0.162454930363875	0.173320529690386	0.191725981907452	0.198204240903683
0.183908399757403	0.0162570107352389	0.157233840317197	0.160581474473165	0.172425612060524	0.182090918478043	0.193492451078816	0.213174088904058	0.22061612645679
0.21770039415783	0.0246760852156694	0.17768628769218	0.182448326762517	0.199826019610454	0.214886517624653	0.232699870674453	0.262319950030432	0.272700197933633
0.274174994255334	0.0264050271217112	0.228663714705684	0.234829325557741	0.255712036371303	0.271747539083416	0.290417108555948	0.321611072723622	0.332271420895703
0.116514374393084	0.0103131156486979	0.0983736443500334	0.10087884602008	0.109278522037412	0.115783974416825	0.123011059231081	0.134601133572128	0.138752643575051
0.0529625843207761	0.00529721539819359	0.0430810739351731	0.0445189731891016	0.0493462174492027	0.052779384118509	0.0563516618466115	0.0619189300493751	0.0639270730995966
0.173561885882669	0.0172845922767073	0.143302784057072	0.147348514702674	0.161219951332521	0.172345074342591	0.184470871820245	0.204179184333767	0.210405145370307
0.0384845055273789	0.00777000553480672	0.0253637450474651	0.0272297555163046	0.0330344182333877	0.037709440651572	0.0431348679506799	0.0522497934978637	0.056007291139096
0.0451997501324733	0.00928820551731057	0.029136461898168	0.0312755598413452	0.0386480820166379	0.0444336661089155	0.0509270017725373	0.06167348021518	0.0654134600732625
0.0845030050182373	0.0145014624993881	0.0592910519497533	0.0628963604356776	0.0744177275731607	0.083206279588647	0.0934075898064682	0.110226709908924	0.116111280327422
0.0423681429384772	0.0087604670109539	0.0276322151468199	0.029539510936054	0.0361199985200719	0.0415324197141122	0.047668761616576	0.0581954073701506	0.0618228342241179
0.127688553378194	0.0200715392666984	0.0929402376524397	0.0977505748309136	0.113513631584474	0.126081200831095	0.140180926132869	0.163073121429117	0.171489194725445
0.0836639284325322	0.0138570090037534	0.0597204590034745	0.0629153583701047	0.0741069590366716	0.0824371088895011	0.092292346803259	0.10853337062912	0.113876578782052
0.295225672187225	0.0405618480756614	0.223624327605541	0.233567428580513	0.266693351552567	0.29281643782879	0.32110858173905	0.365804415113115	0.381341269430024
0.0766205244218494	0.0134489060841021	0.053731048222475	0.0568837380070913	0.0670085892491114	0.0755581815963054	0.0848532161240607	0.100386103940241	0.106224231498132
0.116279821191683	0.0180246979780652	0.0849427653339547	0.0893865216656551	0.103596891516739	0.114908627146441	0.127441946695704	0.147898317085716	0.155149146600943
0.154137960276519	0.022499746922617	0.114853453170004	0.120146269067249	0.138433287296701	0.152333985989446	0.168174905361574	0.194011884968637	0.202705734849507
0.196019118730458	0.029233904948989	0.144730029932307	0.152103103748958	0.175337710141523	0.19394865584047	0.214308363127148	0.247107461238591	0.258870570349024
0.130184772062082	0.0199081724725565	0.0957446865624194	0.100516466456327	0.116147426079064	0.128392075755363	0.142600971084732	0.165631269526049	0.173549087997028
0.0972292865152028	0.0154670531271721	0.0703367698067929	0.0741200338641526	0.0864352709620812	0.0959590638467225	0.106633452073381	0.124540354554236	0.131064180892777
0.25642620851871	0.0357228557013701	0.192517996144866	0.201920916047874	0.23164170980562	0.254132657642511	0.278823773909704	0.318692810729811	0.33272382092583
