"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Plambda[13,4]","0.045","0.032","0.008","0.022","0.037","0.06","0.127","1.001","2200"
"Plambda[14,1]","0.52","0.058","0.404","0.482","0.52","0.561","0.629","1.002","1200"
"Plambda[14,2]","0.296","0.049","0.209","0.263","0.293","0.329","0.399","1.001","3600"
"Plambda[14,3]","0.027","0.025","0.001","0.009","0.02","0.037","0.094","1.001","3600"
"Plambda[14,4]","0.157","0.055","0.071","0.117","0.149","0.188","0.283","1.001","3600"
"Plambda[15,1]","0.549","0.059","0.434","0.51","0.549","0.589","0.663","1.002","1500"
"Plambda[15,2]","0.281","0.049","0.19","0.247","0.279","0.313","0.384","1.001","3600"
"Plambda[15,3]","0.043","0.019","0.015","0.029","0.04","0.053","0.088","1.002","1300"
"Plambda[15,4]","0.127","0.04","0.063","0.098","0.122","0.151","0.219","1.001","2800"
"Plambda[16,1]","0.578","0.044","0.487","0.55","0.58","0.609","0.661","1.001","3600"
"Plambda[16,2]","0.286","0.034","0.222","0.262","0.285","0.309","0.353","1.001","3600"
"Plambda[16,3]","0.041","0.026","0.007","0.023","0.035","0.054","0.103","1.001","3600"
"Plambda[16,4]","0.095","0.041","0.034","0.065","0.089","0.118","0.193","1.001","3600"
"Plambda[17,1]","0.495","0.053","0.396","0.458","0.496","0.53","0.599","1.001","1900"
"Plambda[17,2]","0.425","0.052","0.324","0.39","0.425","0.46","0.528","1.001","3600"
"Plambda[17,3]","0.03","0.017","0.009","0.018","0.026","0.038","0.071","1.002","1900"
"Plambda[17,4]","0.05","0.023","0.018","0.033","0.045","0.061","0.109","1.001","3600"
"Plambda[18,1]","0.544","0.041","0.461","0.517","0.545","0.572","0.62","1.001","3600"
"Plambda[18,2]","0.285","0.033","0.222","0.262","0.285","0.307","0.352","1.001","3600"
"Plambda[18,3]","0.067","0.025","0.029","0.049","0.063","0.081","0.124","1.001","3400"
"Plambda[18,4]","0.104","0.032","0.053","0.082","0.1","0.123","0.177","1.001","3600"
"Plambda[19,1]","0.495","0.041","0.413","0.467","0.496","0.523","0.573","1.001","3600"
"Plambda[19,2]","0.396","0.039","0.321","0.369","0.396","0.422","0.474","1.001","3600"
"Plambda[19,3]","0.008","0.006","0.001","0.004","0.006","0.01","0.022","1.002","3600"
"Plambda[19,4]","0.101","0.023","0.062","0.084","0.099","0.116","0.152","1.001","3600"
"Plambda[20,1]","0.469","0.037","0.394","0.446","0.469","0.494","0.541","1.001","3600"
"Plambda[20,2]","0.259","0.029","0.202","0.239","0.258","0.278","0.318","1.001","3600"
"Plambda[20,3]","0.053","0.018","0.023","0.04","0.051","0.063","0.096","1.001","3600"
"Plambda[20,4]","0.219","0.037","0.156","0.193","0.217","0.242","0.298","1.001","3600"
"Plambda[21,1]","0.503","0.032","0.438","0.482","0.503","0.525","0.566","1.001","3600"
"Plambda[21,2]","0.417","0.032","0.356","0.395","0.417","0.438","0.479","1.001","3600"
"Plambda[21,3]","0.019","0.013","0.004","0.01","0.016","0.025","0.051","1.001","3600"
"Plambda[21,4]","0.061","0.025","0.026","0.043","0.056","0.074","0.123","1.002","1300"
"Plambda[22,1]","0.56","0.044","0.47","0.53","0.562","0.591","0.645","1.001","3600"
"Plambda[22,2]","0.237","0.034","0.173","0.213","0.237","0.261","0.306","1.001","3600"
"Plambda[22,3]","0.009","0.009","0","0.003","0.007","0.013","0.032","1.003","3600"
"Plambda[22,4]","0.193","0.039","0.126","0.165","0.19","0.217","0.278","1.001","3600"
"Plambda[23,1]","0.515","0.042","0.432","0.487","0.516","0.543","0.597","1.001","3600"
"Plambda[23,2]","0.344","0.038","0.272","0.318","0.344","0.37","0.42","1.001","3600"
"Plambda[23,3]","0.019","0.014","0.002","0.009","0.016","0.025","0.054","1.002","1600"
"Plambda[23,4]","0.122","0.036","0.065","0.095","0.117","0.143","0.204","1.001","3600"
"Plambda[24,1]","0.586","0.039","0.509","0.56","0.587","0.613","0.661","1.001","3600"
"Plambda[24,2]","0.307","0.033","0.242","0.284","0.306","0.328","0.374","1.001","3600"
"Plambda[24,3]","0.026","0.019","0.003","0.012","0.021","0.035","0.075","1.001","3600"
"Plambda[24,4]","0.081","0.03","0.036","0.06","0.076","0.098","0.152","1.001","3600"
"Plambda[25,1]","0.431","0.061","0.311","0.388","0.431","0.472","0.551","1.001","3600"
"Plambda[25,2]","0.372","0.056","0.264","0.332","0.371","0.41","0.484","1.001","3600"
"Plambda[25,3]","0.027","0.019","0.003","0.013","0.023","0.036","0.077","1.002","1000"
"Plambda[25,4]","0.17","0.05","0.086","0.134","0.165","0.201","0.28","1.001","3600"
"Plambda[26,1]","0.58","0.07","0.439","0.534","0.582","0.628","0.716","1.001","3200"
"Plambda[26,2]","0.266","0.059","0.162","0.224","0.263","0.304","0.391","1.001","3600"
"Plambda[26,3]","0.037","0.024","0.007","0.02","0.032","0.049","0.098","1.001","3600"
"Plambda[26,4]","0.116","0.047","0.045","0.081","0.109","0.143","0.223","1.003","770"
"Plambda[27,1]","0.549","0.041","0.47","0.522","0.548","0.576","0.629","1.002","1300"
"Plambda[27,2]","0.32","0.038","0.248","0.294","0.32","0.345","0.395","1.001","3600"
"Plambda[27,3]","0.015","0.008","0.004","0.009","0.013","0.019","0.036","1.001","3600"
"Plambda[27,4]","0.116","0.028","0.07","0.096","0.113","0.132","0.179","1.001","2200"
"Plambda[28,1]","0.429","0.044","0.343","0.4","0.429","0.459","0.516","1.001","3600"
"Plambda[28,2]","0.375","0.042","0.294","0.347","0.374","0.403","0.458","1.001","3300"
"Plambda[28,3]","0.054","0.026","0.016","0.035","0.049","0.067","0.118","1.001","3600"
"Plambda[28,4]","0.142","0.041","0.074","0.113","0.138","0.167","0.234","1.001","3600"
"Plambda[29,1]","0.543","0.061","0.426","0.502","0.543","0.585","0.661","1.001","3600"
"Plambda[29,2]","0.225","0.047","0.141","0.192","0.221","0.255","0.321","1.001","3500"
"Plambda[29,3]","0.048","0.021","0.016","0.033","0.045","0.06","0.099","1.001","3500"
"Plambda[29,4]","0.184","0.048","0.103","0.15","0.18","0.213","0.289","1.001","3600"
"Plambda[30,1]","0.578","0.051","0.477","0.545","0.579","0.613","0.678","1.001","3600"
"Plambda[30,2]","0.25","0.04","0.175","0.222","0.248","0.277","0.334","1.001","3600"
"Plambda[30,3]","0.028","0.019","0.005","0.014","0.024","0.037","0.078","1.001","3600"
"Plambda[30,4]","0.144","0.044","0.073","0.112","0.138","0.17","0.243","1.002","2000"
"Plambda[31,1]","0.57","0.062","0.448","0.528","0.57","0.612","0.688","1.002","1100"
"Plambda[31,2]","0.263","0.05","0.173","0.228","0.26","0.297","0.366","1.002","1700"
"Plambda[31,3]","0.032","0.018","0.007","0.019","0.028","0.041","0.081","1.001","3600"
"Plambda[31,4]","0.134","0.038","0.073","0.108","0.131","0.156","0.22","1.001","3600"
"Plambda[32,1]","0.485","0.065","0.362","0.44","0.485","0.53","0.611","1.001","3600"
"Plambda[32,2]","0.321","0.058","0.213","0.281","0.318","0.359","0.443","1.001","3600"
"Plambda[32,3]","0.02","0.014","0.003","0.01","0.017","0.027","0.055","1.003","660"
"Plambda[32,4]","0.174","0.049","0.093","0.14","0.168","0.201","0.285","1.001","3600"
"Plambda[33,1]","0.578","0.045","0.485","0.549","0.58","0.609","0.662","1.001","3600"
"Plambda[33,2]","0.28","0.036","0.211","0.255","0.279","0.304","0.352","1.001","3600"
"Plambda[33,3]","0.016","0.016","0","0.005","0.011","0.022","0.058","1.001","3600"
"Plambda[33,4]","0.127","0.045","0.058","0.094","0.12","0.153","0.232","1.001","3600"
"Plambda[34,1]","0.614","0.066","0.481","0.57","0.615","0.659","0.738","1.001","3600"
"Plambda[34,2]","0.225","0.052","0.132","0.187","0.222","0.258","0.336","1.003","690"
"Plambda[34,3]","0.035","0.022","0.007","0.019","0.03","0.045","0.088","1.002","1200"
"Plambda[34,4]","0.127","0.042","0.06","0.097","0.121","0.151","0.228","1.001","3600"
"Plambda[35,1]","0.495","0.073","0.354","0.445","0.496","0.544","0.637","1.001","3600"
"Plambda[35,2]","0.347","0.065","0.227","0.301","0.344","0.39","0.479","1.001","3600"
"Plambda[35,3]","0.037","0.019","0.011","0.023","0.034","0.046","0.08","1.001","3600"
"Plambda[35,4]","0.122","0.042","0.057","0.091","0.117","0.146","0.216","1.001","3000"
"Plambda[36,1]","0.585","0.048","0.489","0.552","0.586","0.617","0.677","1.001","2100"
"Plambda[36,2]","0.281","0.041","0.203","0.253","0.28","0.307","0.365","1.001","3600"
"Plambda[36,3]","0.048","0.022","0.016","0.032","0.044","0.059","0.1","1.001","3600"
"Plambda[36,4]","0.087","0.03","0.04","0.065","0.084","0.104","0.153","1.002","1400"
"Plambda[37,1]","0.516","0.042","0.431","0.488","0.516","0.544","0.596","1.002","1600"
"Plambda[37,2]","0.352","0.039","0.279","0.325","0.351","0.378","0.432","1.001","2700"
"Plambda[37,3]","0.03","0.015","0.008","0.019","0.027","0.038","0.066","1.001","3600"
"Plambda[37,4]","0.103","0.026","0.059","0.084","0.1","0.119","0.159","1.001","3600"
"Plambda[38,1]","0.65","0.053","0.542","0.615","0.651","0.686","0.748","1.001","3600"
"Plambda[38,2]","0.251","0.044","0.17","0.22","0.249","0.28","0.344","1.001","3600"
"Plambda[38,3]","0.024","0.017","0.003","0.012","0.02","0.033","0.069","1.001","3600"
"Plambda[38,4]","0.076","0.034","0.027","0.051","0.07","0.095","0.157","1.001","3600"
"Plambda[39,1]","0.54","0.083","0.369","0.485","0.541","0.596","0.696","1.001","3600"
"Plambda[39,2]","0.282","0.071","0.154","0.233","0.278","0.329","0.435","1.001","3600"
"Plambda[39,3]","0.045","0.04","0.002","0.016","0.033","0.062","0.153","1.003","790"
"Plambda[39,4]","0.133","0.066","0.033","0.086","0.124","0.171","0.284","1.001","3600"
"Plambda0[1]","0.537","0.088","0.362","0.477","0.54","0.599","0.702","1.001","3600"
"Plambda0[2]","0.293","0.082","0.143","0.235","0.288","0.346","0.463","1.001","3600"
"Plambda0[3]","0.034","0.018","0.011","0.021","0.031","0.043","0.079","1.001","3600"
"Plambda0[4]","0.136","0.048","0.062","0.101","0.129","0.163","0.249","1.002","1800"
"mup_recap[1]","0.211","0.034","0.147","0.187","0.21","0.234","0.279","1.001","3600"
"mup_recap[2]","0.318","0.029","0.265","0.298","0.318","0.337","0.377","1.001","3600"
"mup_recap[3]","0.123","0.036","0.063","0.098","0.121","0.144","0.204","1.002","1100"
"mup_recap[4]","0.207","0.038","0.139","0.182","0.203","0.231","0.291","1.001","3600"
"sigmap_recap[1]","1.23","0.184","0.913","1.101","1.216","1.339","1.626","1.001","3600"
"sigmap_recap[2]","0.648","0.137","0.402","0.553","0.642","0.731","0.944","1.002","910"
"sigmap_recap[3]","1.153","0.398","0.489","0.872","1.107","1.388","2.061","1.002","1800"
"sigmap_recap[4]","1.002","0.218","0.626","0.847","0.988","1.138","1.472","1.001","3600"
"pi_MC[1,1]","0.614","0.089","0.435","0.553","0.616","0.675","0.785","1.002","1100"
"pi_MC[1,2]","0.775","0.133","0.472","0.691","0.798","0.876","0.968","1.004","980"
"pi_MC[2,1]","0.868","0.065","0.713","0.83","0.876","0.916","0.965","1.001","3600"
"pi_MC[2,2]","0.881","0.077","0.693","0.84","0.897","0.94","0.984","1.001","3600"
"pi_MC[3,1]","0.823","0.103","0.586","0.761","0.842","0.904","0.969","1.001","3600"
"pi_MC[3,2]","0.691","0.122","0.443","0.608","0.697","0.78","0.904","1.001","3600"
"pi_MC[4,1]","0.101","0.038","0.045","0.074","0.096","0.122","0.19","1.003","810"
"pi_MC[4,2]","0.099","0.087","0.008","0.039","0.073","0.134","0.33","1.001","3600"
"pi_MC[5,1]","0.954","0.041","0.843","0.937","0.965","0.984","0.997","1.003","620"
"pi_MC[5,2]","0.875","0.088","0.656","0.829","0.895","0.942","0.987","1.001","3600"
"pi_MC[6,1]","0.979","0.019","0.931","0.972","0.985","0.993","0.999","1.001","3600"
"pi_MC[6,2]","0.92","0.065","0.752","0.891","0.937","0.968","0.994","1.001","3600"
"pi_MC[7,1]","0.537","0.288","0.1","0.27","0.523","0.809","0.987","1.001","3600"
"pi_MC[7,2]","0.627","0.223","0.206","0.445","0.644","0.815","0.969","1.001","3600"
"pi_MC[8,1]","0.906","0.06","0.764","0.873","0.918","0.952","0.985","1.004","3600"
"pi_MC[8,2]","0.463","0.236","0.082","0.27","0.439","0.641","0.924","1.001","2800"
"pi_MC[9,1]","0.634","0.149","0.335","0.534","0.638","0.745","0.903","1.001","3600"
"pi_MC[9,2]","0.298","0.152","0.079","0.18","0.275","0.391","0.654","1.003","700"
"pi_MC[10,1]","0.785","0.105","0.555","0.719","0.797","0.864","0.949","1.001","3600"
"pi_MC[10,2]","0.529","0.177","0.214","0.398","0.523","0.656","0.886","1.002","1400"
"pi_MC[11,1]","0.582","0.144","0.306","0.479","0.582","0.689","0.853","1.001","3600"
"pi_MC[11,2]","0.245","0.148","0.05","0.136","0.212","0.32","0.626","1.001","3600"
"pi_MC[12,1]","0.763","0.057","0.644","0.725","0.766","0.803","0.866","1.001","3600"
"pi_MC[12,2]","0.621","0.233","0.164","0.434","0.636","0.821","0.976","1.001","3600"
"pi_MC[13,1]","0.273","0.046","0.187","0.242","0.272","0.303","0.367","1.001","3600"
"pi_MC[13,2]","0.451","0.247","0.086","0.245","0.409","0.633","0.941","1.001","3600"
"pi_MC[14,1]","0.873","0.071","0.703","0.833","0.886","0.926","0.975","1.001","3600"
"pi_MC[14,2]","0.304","0.248","0.029","0.111","0.219","0.438","0.911","1.001","3600"
"pi_MC[15,1]","0.216","0.058","0.119","0.176","0.211","0.252","0.341","1.001","3600"
"pi_MC[15,2]","0.114","0.083","0.015","0.054","0.093","0.15","0.331","1.001","3600"
"pi_MC[16,1]","0.671","0.072","0.524","0.622","0.673","0.722","0.804","1.001","3600"
"pi_MC[16,2]","0.57","0.164","0.267","0.452","0.565","0.692","0.88","1.001","3600"
"pi_MC[17,1]","0.229","0.056","0.134","0.189","0.225","0.264","0.348","1.001","3600"
"pi_MC[17,2]","0.117","0.078","0.025","0.062","0.099","0.149","0.331","1.001","3600"
"pi_MC[18,1]","0.846","0.057","0.722","0.81","0.853","0.888","0.94","1.001","2700"
"pi_MC[18,2]","0.586","0.209","0.204","0.423","0.588","0.746","0.955","1.003","1300"
"pi_MC[19,1]","0.329","0.056","0.225","0.289","0.327","0.365","0.446","1.001","3600"
"pi_MC[19,2]","0.448","0.138","0.213","0.344","0.436","0.546","0.74","1.002","1100"
"pi_MC[20,1]","0.888","0.034","0.814","0.868","0.891","0.913","0.946","1.003","830"
"pi_MC[20,2]","0.76","0.113","0.513","0.686","0.775","0.846","0.939","1.001","3600"
"pi_MC[21,1]","0.653","0.046","0.56","0.621","0.653","0.685","0.741","1.002","1700"
"pi_MC[21,2]","0.469","0.093","0.298","0.404","0.466","0.533","0.652","1.001","3600"
"pi_MC[22,1]","0.581","0.065","0.451","0.537","0.583","0.627","0.705","1.001","2400"
"pi_MC[22,2]","0.324","0.144","0.106","0.216","0.304","0.412","0.659","1.001","3600"
"pi_MC[23,1]","0.584","0.061","0.465","0.543","0.584","0.627","0.701","1.001","3600"
"pi_MC[23,2]","0.514","0.114","0.297","0.434","0.513","0.594","0.736","1.001","3600"
"pi_MC[24,1]","0.914","0.031","0.844","0.896","0.917","0.936","0.964","1.001","3600"
"pi_MC[24,2]","0.382","0.135","0.158","0.281","0.369","0.472","0.665","1.001","2500"
"pi_MC[25,1]","0.303","0.077","0.168","0.248","0.299","0.354","0.46","1.001","3600"
"pi_MC[25,2]","0.234","0.117","0.069","0.145","0.214","0.302","0.506","1.001","3600"
"pi_MC[26,1]","0.105","0.039","0.046","0.077","0.1","0.128","0.197","1.002","1500"
"pi_MC[26,2]","0.307","0.121","0.115","0.217","0.292","0.379","0.588","1.001","3600"
"pi_MC[27,1]","0.141","0.024","0.099","0.124","0.14","0.156","0.191","1.001","3600"
"pi_MC[27,2]","0.179","0.105","0.041","0.103","0.156","0.232","0.442","1.001","3600"
"pi_MC[28,1]","0.405","0.061","0.289","0.363","0.404","0.444","0.526","1.001","3600"
"pi_MC[28,2]","0.323","0.087","0.173","0.261","0.316","0.382","0.512","1.002","890"
"pi_MC[29,1]","0.114","0.033","0.06","0.091","0.111","0.135","0.187","1.002","1800"
"pi_MC[29,2]","0.192","0.077","0.076","0.136","0.181","0.237","0.372","1.001","3600"
"pi_MC[30,1]","0.214","0.04","0.141","0.186","0.212","0.24","0.297","1.001","3600"
"pi_MC[30,2]","0.286","0.09","0.136","0.22","0.277","0.344","0.486","1.001","3600"
"pi_MC[31,1]","0.073","0.023","0.036","0.056","0.07","0.086","0.127","1.001","2100"
"pi_MC[31,2]","0.099","0.051","0.028","0.061","0.089","0.126","0.222","1.001","3600"
"pi_MC[32,1]","0.142","0.046","0.069","0.108","0.135","0.17","0.246","1.004","510"
"pi_MC[32,2]","0.247","0.085","0.111","0.186","0.238","0.3","0.437","1.001","3600"
"pi_MC[33,1]","0.349","0.042","0.269","0.32","0.348","0.376","0.438","1.003","800"
"pi_MC[33,2]","0.517","0.145","0.256","0.414","0.513","0.62","0.801","1.001","2300"
"pi_MC[34,1]","0.062","0.021","0.027","0.047","0.059","0.074","0.112","1.001","3600"
"pi_MC[34,2]","0.074","0.048","0.014","0.039","0.062","0.097","0.204","1.001","3600"
"pi_MC[35,1]","0.036","0.017","0.012","0.024","0.033","0.045","0.076","1.001","3600"
"pi_MC[35,2]","0.216","0.096","0.078","0.145","0.201","0.27","0.45","1.001","3600"
"pi_MC[36,1]","0.377","0.059","0.267","0.334","0.376","0.416","0.492","1.001","3200"
"pi_MC[36,2]","0.428","0.149","0.179","0.318","0.412","0.528","0.747","1.001","3600"
"pi_MC[37,1]","0.61","0.074","0.466","0.56","0.612","0.662","0.749","1.001","3600"
"pi_MC[37,2]","0.461","0.154","0.2","0.346","0.45","0.566","0.785","1.001","3600"
"pi_MC[38,1]","0.573","0.077","0.419","0.523","0.573","0.624","0.721","1.003","3600"
"pi_MC[38,2]","0.616","0.131","0.352","0.525","0.618","0.712","0.856","1.001","3600"
"pi_MC[39,1]","0.469","0.152","0.192","0.356","0.468","0.574","0.765","1.003","1000"
"pi_MC[39,2]","0.573","0.224","0.164","0.398","0.576","0.754","0.953","1.001","3600"
"p_MC90[1]","0.341","0.239","0.075","0.155","0.26","0.474","0.918","1.001","3600"
"p_MC90[2]","0.53","0.229","0.154","0.345","0.508","0.708","0.967","1.001","3600"
"epsilon_MC[1,1]","-0.539","0.432","-1.384","-0.82","-0.537","-0.25","0.296","1.001","3600"
"epsilon_MC[1,2]","0.181","0.694","-1.135","-0.299","0.176","0.615","1.617","1.001","2300"
"epsilon_MC[2,1]","0.19","0.515","-0.802","-0.161","0.187","0.529","1.189","1.002","1600"
"epsilon_MC[2,2]","0.578","0.687","-0.79","0.118","0.563","1.023","1.966","1.001","3600"
"epsilon_MC[3,1]","1.194","0.477","0.34","0.854","1.168","1.506","2.214","1.001","3600"
"epsilon_MC[3,2]","1.288","0.509","0.383","0.928","1.261","1.61","2.377","1.003","3600"
"epsilon_MC[4,1]","-1.21","0.317","-1.856","-1.423","-1.196","-0.998","-0.615","1.002","1700"
"epsilon_MC[4,2]","-1.469","0.693","-2.882","-1.914","-1.452","-1.003","-0.107","1.001","3600"
"epsilon_MC[5,1]","1.675","0.586","0.638","1.271","1.631","2.034","2.961","1.002","940"
"epsilon_MC[5,2]","1.551","0.638","0.413","1.113","1.52","1.954","2.906","1.001","3600"
"epsilon_MC[6,1]","1.656","0.621","0.52","1.222","1.631","2.05","2.997","1.001","2400"
"epsilon_MC[6,2]","1.267","0.692","-0.001","0.789","1.248","1.717","2.705","1.001","3600"
"epsilon_MC[7,1]","-0.327","0.929","-1.768","-1.033","-0.446","0.263","1.716","1.001","3600"
"epsilon_MC[7,2]","0.061","0.861","-1.464","-0.549","-0.012","0.622","1.887","1.001","3600"
"epsilon_MC[8,1]","1.172","0.475","0.342","0.838","1.138","1.464","2.2","1.001","2500"
"epsilon_MC[8,2]","-0.135","0.85","-1.691","-0.712","-0.193","0.402","1.672","1.001","3600"
"epsilon_MC[9,1]","0.687","0.453","-0.131","0.379","0.661","0.972","1.661","1.001","3600"
"epsilon_MC[9,2]","0.092","0.595","-1.049","-0.317","0.079","0.497","1.301","1.003","650"
"epsilon_MC[10,1]","1.015","0.431","0.234","0.715","0.992","1.291","1.943","1.001","3600"
"epsilon_MC[10,2]","0.722","0.604","-0.395","0.318","0.702","1.107","1.975","1.002","1700"
"epsilon_MC[11,1]","0.445","0.412","-0.317","0.159","0.423","0.706","1.312","1.001","3600"
"epsilon_MC[11,2]","-0.289","0.629","-1.51","-0.715","-0.306","0.106","0.998","1.001","3600"
"epsilon_MC[12,1]","0.078","0.348","-0.602","-0.154","0.084","0.31","0.751","1.001","2000"
"epsilon_MC[12,2]","-0.05","0.897","-1.647","-0.692","-0.11","0.545","1.804","1.001","3600"
"epsilon_MC[13,1]","-1.045","0.311","-1.668","-1.25","-1.043","-0.84","-0.443","1.001","2600"
"epsilon_MC[13,2]","-0.535","0.871","-2.032","-1.142","-0.635","-0.001","1.411","1.001","3600"
"epsilon_MC[14,1]","0.59","0.476","-0.301","0.263","0.578","0.899","1.585","1.002","1400"
"epsilon_MC[14,2]","-1.293","0.949","-2.914","-1.923","-1.397","-0.772","0.903","1.001","3600"
"epsilon_MC[15,1]","-0.335","0.306","-0.941","-0.538","-0.332","-0.135","0.267","1.001","3600"
"epsilon_MC[15,2]","-0.785","0.644","-2.075","-1.218","-0.775","-0.354","0.5","1.001","3600"
"epsilon_MC[16,1]","0.66","0.287","0.113","0.47","0.651","0.853","1.246","1.001","3600"
