"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"Plambda[24,1]","0.585","0.039","0.504","0.559","0.586","0.612","0.658","1.001","15000"
"Plambda[24,2]","0.305","0.033","0.242","0.283","0.305","0.327","0.37","1.001","22000"
"Plambda[24,3]","0.027","0.019","0.003","0.013","0.022","0.035","0.076","1.001","22000"
"Plambda[24,4]","0.084","0.031","0.038","0.062","0.079","0.1","0.157","1.001","22000"
"Plambda[25,1]","0.429","0.061","0.31","0.387","0.429","0.471","0.551","1.001","22000"
"Plambda[25,2]","0.37","0.056","0.264","0.332","0.369","0.407","0.484","1.001","21000"
"Plambda[25,3]","0.029","0.02","0.004","0.014","0.024","0.038","0.079","1.001","17000"
"Plambda[25,4]","0.172","0.051","0.089","0.136","0.167","0.202","0.287","1.001","22000"
"Plambda[26,1]","0.57","0.069","0.434","0.523","0.57","0.617","0.703","1.001","22000"
"Plambda[26,2]","0.265","0.057","0.161","0.224","0.262","0.302","0.385","1.001","22000"
"Plambda[26,3]","0.04","0.025","0.008","0.021","0.034","0.052","0.103","1.001","22000"
"Plambda[26,4]","0.126","0.05","0.048","0.09","0.12","0.155","0.24","1.001","22000"
"Plambda[27,1]","0.548","0.041","0.467","0.52","0.548","0.575","0.626","1.001","9800"
"Plambda[27,2]","0.318","0.037","0.249","0.293","0.317","0.343","0.394","1.001","22000"
"Plambda[27,3]","0.016","0.009","0.004","0.01","0.014","0.02","0.037","1.001","22000"
"Plambda[27,4]","0.118","0.029","0.071","0.098","0.115","0.135","0.183","1.001","22000"
"Plambda[28,1]","0.428","0.045","0.341","0.398","0.428","0.459","0.517","1.001","22000"
"Plambda[28,2]","0.373","0.043","0.29","0.344","0.373","0.402","0.457","1.001","22000"
"Plambda[28,3]","0.055","0.026","0.017","0.036","0.05","0.069","0.118","1.001","22000"
"Plambda[28,4]","0.143","0.041","0.077","0.114","0.139","0.167","0.237","1.001","22000"
"Plambda[29,1]","0.54","0.061","0.42","0.498","0.54","0.581","0.659","1.001","22000"
"Plambda[29,2]","0.225","0.046","0.143","0.193","0.222","0.255","0.322","1.001","22000"
"Plambda[29,3]","0.049","0.022","0.017","0.033","0.045","0.06","0.1","1.001","8900"
"Plambda[29,4]","0.187","0.048","0.106","0.152","0.182","0.216","0.293","1.001","22000"
"Plambda[30,1]","0.573","0.051","0.471","0.539","0.574","0.607","0.67","1.001","11000"
"Plambda[30,2]","0.249","0.04","0.174","0.221","0.247","0.275","0.331","1.001","22000"
"Plambda[30,3]","0.03","0.02","0.006","0.016","0.026","0.04","0.081","1.001","19000"
"Plambda[30,4]","0.148","0.045","0.076","0.115","0.143","0.174","0.251","1.001","20000"
"Plambda[31,1]","0.566","0.061","0.445","0.524","0.567","0.608","0.682","1.001","22000"
"Plambda[31,2]","0.265","0.05","0.173","0.229","0.262","0.297","0.369","1.001","22000"
"Plambda[31,3]","0.033","0.018","0.008","0.02","0.03","0.043","0.078","1.001","22000"
"Plambda[31,4]","0.136","0.037","0.076","0.109","0.132","0.158","0.22","1.001","14000"
"Plambda[32,1]","0.485","0.064","0.36","0.44","0.484","0.529","0.61","1.001","15000"
"Plambda[32,2]","0.317","0.058","0.209","0.276","0.315","0.355","0.435","1.001","22000"
"Plambda[32,3]","0.021","0.014","0.003","0.01","0.017","0.027","0.056","1.001","22000"
"Plambda[32,4]","0.178","0.049","0.096","0.143","0.173","0.208","0.287","1.001","22000"
"Plambda[33,1]","0.575","0.045","0.484","0.546","0.576","0.606","0.659","1.001","22000"
"Plambda[33,2]","0.278","0.035","0.213","0.254","0.277","0.302","0.349","1.001","21000"
"Plambda[33,3]","0.017","0.016","0.001","0.006","0.012","0.024","0.06","1.001","22000"
"Plambda[33,4]","0.129","0.045","0.059","0.097","0.124","0.156","0.231","1.001","22000"
"Plambda[34,1]","0.604","0.064","0.475","0.561","0.605","0.648","0.727","1.001","22000"
"Plambda[34,2]","0.224","0.051","0.133","0.187","0.221","0.257","0.332","1.001","22000"
"Plambda[34,3]","0.037","0.022","0.007","0.021","0.032","0.048","0.093","1.001","22000"
"Plambda[34,4]","0.136","0.045","0.065","0.103","0.13","0.162","0.238","1.001","22000"
"Plambda[35,1]","0.492","0.073","0.351","0.442","0.492","0.541","0.635","1.001","14000"
"Plambda[35,2]","0.345","0.065","0.226","0.299","0.342","0.387","0.48","1.001","13000"
"Plambda[35,3]","0.038","0.019","0.011","0.025","0.035","0.048","0.085","1.001","22000"
"Plambda[35,4]","0.125","0.042","0.058","0.095","0.12","0.15","0.222","1.001","22000"
"Plambda[36,1]","0.586","0.048","0.49","0.554","0.586","0.619","0.677","1.001","22000"
"Plambda[36,2]","0.282","0.042","0.204","0.254","0.281","0.31","0.368","1.001","16000"
"Plambda[36,3]","0.047","0.021","0.016","0.032","0.044","0.058","0.098","1.001","22000"
"Plambda[36,4]","0.085","0.03","0.039","0.064","0.081","0.102","0.155","1.001","8300"
"Plambda[37,1]","0.512","0.042","0.429","0.484","0.513","0.541","0.594","1.001","22000"
"Plambda[37,2]","0.352","0.039","0.277","0.325","0.351","0.378","0.43","1.001","8000"
"Plambda[37,3]","0.031","0.016","0.009","0.02","0.028","0.04","0.07","1.001","22000"
"Plambda[37,4]","0.105","0.027","0.06","0.086","0.102","0.121","0.164","1.001","4400"
"Plambda[38,1]","0.574","0.063","0.445","0.533","0.576","0.618","0.694","1.001","3600"
"Plambda[38,2]","0.248","0.046","0.163","0.216","0.246","0.278","0.341","1.001","13000"
"Plambda[38,3]","0.044","0.038","0.002","0.016","0.034","0.062","0.143","1.001","6100"
"Plambda[38,4]","0.134","0.063","0.036","0.087","0.126","0.171","0.279","1.001","22000"
"Plambda0[1]","0.533","0.086","0.361","0.474","0.534","0.592","0.695","1.001","22000"
"Plambda0[2]","0.292","0.08","0.146","0.236","0.288","0.344","0.46","1.001","17000"
"Plambda0[3]","0.035","0.017","0.011","0.022","0.032","0.044","0.076","1.001","22000"
"Plambda0[4]","0.141","0.047","0.066","0.106","0.135","0.168","0.25","1.001","12000"
"mup_recap[1]","0.205","0.035","0.143","0.181","0.203","0.227","0.28","1.001","7600"
"mup_recap[2]","0.315","0.028","0.262","0.296","0.314","0.333","0.373","1.001","13000"
"mup_recap[3]","0.112","0.033","0.056","0.089","0.109","0.132","0.188","1.001","9400"
"mup_recap[4]","0.197","0.037","0.13","0.171","0.194","0.22","0.276","1.001","15000"
"sigmap_recap[1]","1.23","0.189","0.913","1.096","1.212","1.345","1.647","1.001","22000"
"sigmap_recap[2]","0.636","0.136","0.4","0.541","0.625","0.719","0.934","1.001","22000"
"sigmap_recap[3]","1.125","0.376","0.487","0.858","1.09","1.355","1.951","1.001","22000"
"sigmap_recap[4]","1.048","0.232","0.65","0.885","1.031","1.187","1.562","1.001","22000"
"pi_MC[1,1]","0.609","0.089","0.433","0.548","0.61","0.671","0.779","1.001","18000"
"pi_MC[1,2]","0.716","0.149","0.396","0.616","0.733","0.833","0.951","1.001","22000"
"pi_MC[2,1]","0.86","0.065","0.711","0.821","0.869","0.909","0.961","1.001","22000"
"pi_MC[2,2]","0.851","0.088","0.643","0.801","0.866","0.918","0.975","1.001","15000"
"pi_MC[3,1]","0.83","0.104","0.581","0.769","0.848","0.911","0.976","1.001","5100"
"pi_MC[3,2]","0.706","0.122","0.45","0.625","0.714","0.798","0.913","1.001","22000"
"pi_MC[4,1]","0.102","0.038","0.045","0.075","0.096","0.123","0.192","1.001","8000"
"pi_MC[4,2]","0.08","0.075","0.005","0.029","0.057","0.107","0.286","1.001","22000"
"pi_MC[5,1]","0.955","0.04","0.849","0.937","0.966","0.984","0.997","1.001","22000"
"pi_MC[5,2]","0.879","0.088","0.661","0.832","0.899","0.947","0.989","1.001","7100"
"pi_MC[6,1]","0.977","0.021","0.921","0.968","0.983","0.992","0.999","1.001","22000"
"pi_MC[6,2]","0.903","0.074","0.713","0.866","0.922","0.959","0.992","1.001","22000"
"pi_MC[7,1]","0.473","0.285","0.085","0.219","0.413","0.724","0.979","1.001","14000"
"pi_MC[7,2]","0.526","0.234","0.14","0.334","0.508","0.714","0.953","1.001","22000"
"pi_MC[8,1]","0.906","0.062","0.753","0.873","0.919","0.953","0.987","1.001","7900"
"pi_MC[8,2]","0.379","0.237","0.057","0.187","0.327","0.534","0.91","1.001","7400"
"pi_MC[9,1]","0.641","0.151","0.335","0.534","0.648","0.755","0.905","1.001","20000"
"pi_MC[9,2]","0.31","0.161","0.076","0.186","0.282","0.407","0.685","1.001","22000"
"pi_MC[10,1]","0.789","0.104","0.555","0.724","0.803","0.868","0.952","1.001","22000"
"pi_MC[10,2]","0.551","0.183","0.211","0.415","0.55","0.688","0.894","1.001","22000"
"pi_MC[11,1]","0.568","0.148","0.288","0.461","0.568","0.675","0.847","1.001","22000"
"pi_MC[11,2]","0.241","0.154","0.049","0.127","0.203","0.316","0.636","1.001","22000"
"pi_MC[12,1]","0.758","0.058","0.637","0.72","0.762","0.8","0.861","1.001","16000"
"pi_MC[12,2]","0.487","0.242","0.106","0.286","0.46","0.676","0.949","1.001","22000"
"pi_MC[13,1]","0.271","0.045","0.189","0.239","0.269","0.3","0.365","1.001","13000"
"pi_MC[13,2]","0.32","0.213","0.057","0.157","0.262","0.434","0.864","1.001","22000"
"pi_MC[14,1]","0.865","0.074","0.688","0.823","0.878","0.921","0.972","1.001","22000"
"pi_MC[14,2]","0.158","0.156","0.016","0.057","0.106","0.198","0.636","1.001","22000"
"pi_MC[15,1]","0.22","0.057","0.123","0.179","0.215","0.256","0.345","1.001","22000"
"pi_MC[15,2]","0.12","0.086","0.015","0.056","0.099","0.16","0.34","1.001","22000"
"pi_MC[16,1]","0.674","0.072","0.527","0.626","0.676","0.724","0.807","1.001","6200"
"pi_MC[16,2]","0.594","0.168","0.276","0.469","0.593","0.72","0.903","1.001","22000"
"pi_MC[17,1]","0.233","0.055","0.139","0.194","0.229","0.268","0.35","1.001","9700"
"pi_MC[17,2]","0.135","0.088","0.029","0.072","0.113","0.174","0.362","1.001","22000"
"pi_MC[18,1]","0.846","0.057","0.718","0.811","0.852","0.888","0.94","1.001","22000"
"pi_MC[18,2]","0.559","0.221","0.178","0.381","0.552","0.738","0.954","1.001","22000"
"pi_MC[19,1]","0.335","0.057","0.231","0.295","0.332","0.372","0.452","1.001","22000"
"pi_MC[19,2]","0.453","0.141","0.211","0.347","0.443","0.548","0.751","1.001","4400"
"pi_MC[20,1]","0.888","0.033","0.815","0.867","0.89","0.912","0.944","1.001","22000"
"pi_MC[20,2]","0.737","0.12","0.475","0.66","0.75","0.826","0.931","1.001","22000"
"pi_MC[21,1]","0.655","0.046","0.561","0.624","0.655","0.687","0.742","1.001","4400"
"pi_MC[21,2]","0.47","0.093","0.297","0.404","0.467","0.533","0.657","1.001","4700"
"pi_MC[22,1]","0.582","0.065","0.453","0.537","0.582","0.626","0.708","1.001","22000"
"pi_MC[22,2]","0.303","0.143","0.093","0.195","0.278","0.389","0.637","1.001","22000"
"pi_MC[23,1]","0.584","0.062","0.462","0.542","0.585","0.627","0.704","1.001","22000"
"pi_MC[23,2]","0.517","0.116","0.298","0.435","0.515","0.598","0.745","1.001","22000"
"pi_MC[24,1]","0.917","0.03","0.849","0.898","0.92","0.938","0.965","1.001","13000"
"pi_MC[24,2]","0.379","0.136","0.154","0.277","0.367","0.469","0.672","1.001","22000"
"pi_MC[25,1]","0.303","0.078","0.168","0.246","0.297","0.353","0.469","1.001","14000"
"pi_MC[25,2]","0.236","0.119","0.064","0.146","0.214","0.304","0.522","1.001","22000"
"pi_MC[26,1]","0.103","0.038","0.045","0.076","0.098","0.124","0.192","1.001","22000"
"pi_MC[26,2]","0.303","0.122","0.111","0.213","0.287","0.378","0.578","1.001","22000"
"pi_MC[27,1]","0.143","0.023","0.1","0.126","0.141","0.158","0.192","1.001","4100"
"pi_MC[27,2]","0.155","0.095","0.034","0.086","0.133","0.2","0.399","1.001","12000"
"pi_MC[28,1]","0.406","0.06","0.292","0.364","0.405","0.447","0.527","1.001","22000"
"pi_MC[28,2]","0.32","0.089","0.166","0.255","0.313","0.377","0.512","1.001","22000"
"pi_MC[29,1]","0.115","0.033","0.061","0.091","0.111","0.135","0.191","1.001","22000"
"pi_MC[29,2]","0.195","0.077","0.077","0.138","0.184","0.24","0.376","1.001","4900"
"pi_MC[30,1]","0.215","0.041","0.143","0.187","0.213","0.241","0.3","1.001","22000"
"pi_MC[30,2]","0.283","0.092","0.135","0.216","0.273","0.34","0.491","1.001","22000"
"pi_MC[31,1]","0.073","0.023","0.036","0.056","0.07","0.086","0.124","1.001","22000"
"pi_MC[31,2]","0.092","0.048","0.026","0.058","0.083","0.118","0.211","1.001","22000"
"pi_MC[32,1]","0.139","0.045","0.067","0.106","0.133","0.166","0.242","1.001","8900"
"pi_MC[32,2]","0.24","0.084","0.103","0.179","0.231","0.292","0.428","1.001","22000"
"pi_MC[33,1]","0.349","0.042","0.269","0.32","0.348","0.377","0.434","1.001","22000"
"pi_MC[33,2]","0.496","0.145","0.233","0.39","0.49","0.597","0.792","1.001","22000"
"pi_MC[34,1]","0.062","0.022","0.028","0.046","0.059","0.075","0.112","1.001","22000"
"pi_MC[34,2]","0.072","0.047","0.014","0.038","0.061","0.093","0.194","1.001","22000"
"pi_MC[35,1]","0.034","0.016","0.011","0.023","0.032","0.043","0.073","1.001","22000"
"pi_MC[35,2]","0.189","0.086","0.064","0.125","0.175","0.238","0.396","1.001","19000"
"pi_MC[36,1]","0.372","0.058","0.263","0.331","0.37","0.411","0.491","1.001","22000"
"pi_MC[36,2]","0.413","0.155","0.164","0.295","0.395","0.513","0.755","1.001","15000"
"pi_MC[37,1]","0.613","0.076","0.46","0.562","0.613","0.666","0.756","1.001","22000"
"pi_MC[37,2]","0.496","0.162","0.209","0.374","0.488","0.611","0.822","1.001","9200"
"pi_MC[38,1]","0.554","0.079","0.398","0.5","0.554","0.608","0.706","1.001","22000"
"pi_MC[38,2]","0.602","0.136","0.331","0.506","0.606","0.703","0.852","1.001","3100"
"p_MC90[1]","0.374","0.251","0.072","0.169","0.295","0.542","0.941","1.001","17000"
"p_MC90[2]","0.564","0.236","0.156","0.374","0.556","0.76","0.972","1.001","22000"
"epsilon_MC[1,1]","-0.166","0.355","-0.86","-0.408","-0.167","0.072","0.536","1.001","7000"
"epsilon_MC[1,2]","0.695","0.597","-0.402","0.289","0.667","1.077","1.94","1.001","22000"
"epsilon_MC[2,1]","0.565","0.44","-0.262","0.261","0.555","0.856","1.448","1.001","22000"
"epsilon_MC[2,2]","1.207","0.583","0.122","0.804","1.186","1.585","2.4","1.001","22000"
"epsilon_MC[3,1]","1.016","0.481","0.177","0.677","0.98","1.317","2.059","1.001","9600"
"epsilon_MC[3,2]","1.014","0.464","0.193","0.692","0.983","1.306","2.003","1.001","6300"
"epsilon_MC[4,1]","-1.227","0.302","-1.838","-1.425","-1.219","-1.018","-0.652","1.001","5100"
"epsilon_MC[4,2]","-1.515","0.663","-2.882","-1.943","-1.49","-1.066","-0.284","1.001","22000"
"epsilon_MC[5,1]","1.692","0.575","0.699","1.282","1.647","2.052","2.938","1.001","22000"
"epsilon_MC[5,2]","1.676","0.608","0.597","1.246","1.635","2.058","2.993","1.001","17000"
"epsilon_MC[6,1]","1.846","0.583","0.803","1.433","1.809","2.216","3.087","1.001","22000"
"epsilon_MC[6,2]","1.678","0.636","0.522","1.234","1.648","2.082","3.023","1.001","22000"
"epsilon_MC[7,1]","-0.298","0.862","-1.621","-0.929","-0.441","0.225","1.697","1.001","12000"
"epsilon_MC[7,2]","0.218","0.77","-1.107","-0.319","0.147","0.689","1.9","1.001","22000"
"epsilon_MC[8,1]","1.193","0.473","0.361","0.864","1.156","1.484","2.215","1.001","6200"
"epsilon_MC[8,2]","-0.173","0.799","-1.589","-0.712","-0.239","0.296","1.59","1.001","12000"
"epsilon_MC[9,1]","0.452","0.427","-0.324","0.159","0.429","0.719","1.356","1.001","10000"
"epsilon_MC[9,2]","-0.167","0.557","-1.244","-0.534","-0.174","0.192","0.95","1.001","22000"
"epsilon_MC[10,1]","0.826","0.41","0.099","0.542","0.8","1.084","1.71","1.001","22000"
"epsilon_MC[10,2]","0.541","0.57","-0.497","0.152","0.51","0.901","1.741","1.001","22000"
"epsilon_MC[11,1]","0.22","0.39","-0.503","-0.047","0.202","0.472","1.035","1.001","22000"
"epsilon_MC[11,2]","-0.466","0.587","-1.581","-0.855","-0.479","-0.107","0.753","1.001","13000"
"epsilon_MC[12,1]","0.312","0.308","-0.277","0.103","0.307","0.517","0.926","1.001","8100"
"epsilon_MC[12,2]","0.065","0.787","-1.302","-0.479","-0.001","0.548","1.791","1.001","22000"
"epsilon_MC[13,1]","-0.806","0.272","-1.344","-0.99","-0.802","-0.62","-0.281","1.001","22000"
"epsilon_MC[13,2]","-0.456","0.731","-1.726","-0.949","-0.526","-0.039","1.219","1.001","22000"
"epsilon_MC[14,1]","0.771","0.441","-0.035","0.465","0.75","1.052","1.698","1.001","22000"
"epsilon_MC[14,2]","-1.236","0.724","-2.551","-1.716","-1.277","-0.814","0.358","1.001","22000"
"epsilon_MC[15,1]","-0.562","0.267","-1.099","-0.739","-0.556","-0.382","-0.046","1.001","18000"
"epsilon_MC[15,2]","-1.005","0.575","-2.209","-1.373","-0.979","-0.613","0.052","1.001","22000"
"epsilon_MC[16,1]","0.463","0.258","-0.024","0.284","0.457","0.633","0.977","1.001","3400"
"epsilon_MC[16,2]","0.68","0.534","-0.265","0.307","0.646","1.012","1.828","1.001","22000"
"epsilon_MC[17,1]","-0.333","0.316","-0.956","-0.541","-0.333","-0.122","0.291","1.001","22000"
"epsilon_MC[17,2]","-0.722","0.531","-1.765","-1.072","-0.723","-0.368","0.312","1.001","22000"
"epsilon_MC[18,1]","0.839","0.319","0.257","0.618","0.824","1.043","1.515","1.001","22000"
"epsilon_MC[18,2]","0.461","0.72","-0.765","-0.051","0.389","0.907","2.062","1.001","22000"
