"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%"
"Plambda[12,2]";0.371112958;0.0411357532335816;0.2915;0.3431;0.3708;0.3987;0.4523
"Plambda[12,3]";0.0112263813469715;0.0123046205049734;0.000227692495178624;0.002995;0.007358;0.01502;0.0444502499725856
"Plambda[12,4]";0.06217171404;0.034805765695067;0.01786;0.03762;0.05418;0.07797;0.1516
"Plambda[13,1]";0.542507942;0.0476213763580428;0.4467;0.511;0.5427;0.5745;0.6351
"Plambda[13,2]";0.413078;0.046376847674675;0.32269749962225;0.3814;0.4126;0.4448;0.5043
"Plambda[13,3]";0.00949868987785323;0.0118040329446965;0.000160282462638185;0.002133;0.005492;0.0120824992242984;0.0428702499715754
"Plambda[13,4]";0.034915282176;0.0288857457378047;0.005258;0.01527;0.02606;0.04527;0.1137
"Plambda[14,1]";0.509040534;0.0611048943519021;0.386997499685024;0.4683;0.5102;0.5513;0.624802499804958
"Plambda[14,2]";0.292982946;0.0501154389275946;0.1997;0.2584;0.2915;0.3258;0.3962
"Plambda[14,3]";0.0287832634456986;0.0290030183090106;0.0006831;0.008436;0.02005;0.03969;0.1069
"Plambda[14,4]";0.16919348;0.0611207137736352;0.07258;0.1246;0.1617;0.2056;0.308802499605411
"Plambda[15,1]";0.545938352;0.0601797219693048;0.4277;0.5056;0.546349997712089;0.5869;0.663702499816389
"Plambda[15,2]";0.279632724;0.0506911366746354;0.1879;0.244;0.2772;0.3127;0.384302499682919
"Plambda[15,3]";0.04508348728;0.0210063000832165;0.01512;0.03006;0.04148;0.05619;0.0957302499872698
"Plambda[15,4]";0.129345607;0.0407783732537488;0.0645094999244149;0.09998;0.1244;0.1532;0.2213
"Plambda[16,1]";0.571203004;0.0489330435128547;0.468797499739991;0.5402;0.5736;0.605;0.6596
"Plambda[16,2]";0.283187962;0.0362955513283306;0.2127;0.2588;0.2828;0.307;0.3559
"Plambda[16,3]";0.04571053972;0.0312501258429457;0.00818679990466568;0.02367;0.0387349996772944;0.05925;0.1249
"Plambda[16,4]";0.0998983044;0.0451929328451771;0.0334294998541155;0.06686;0.09255;0.1253;0.2077
"Plambda[17,1]";0.487842594;0.0537768545468482;0.383497499682149;0.4513;0.486749997431947;0.5245;0.5948
"Plambda[17,2]";0.435190132;0.0528149846111363;0.3321;0.3995;0.435;0.4712;0.539202499773998
"Plambda[17,3]";0.02971928812;0.016668860014939;0.00807797499849115;0.01802;0.0263249995251662;0.03758;0.0705607498445907
"Plambda[17,4]";0.04724781984;0.0230345355244137;0.0164097499257015;0.03107;0.04279;0.05817;0.105
"Plambda[18,1]";0.536748048;0.0424582967619872;0.45;0.5088;0.5379;0.5658;0.6172
"Plambda[18,2]";0.283514428;0.033707974990859;0.2203;0.2599;0.2828;0.3061;0.3511
"Plambda[18,3]";0.071408215;0.0267719781743539;0.0303;0.05208;0.06797;0.08645;0.1341
"Plambda[18,4]";0.1083292958;0.0342184539603696;0.05419;0.0837;0.1039;0.1283;0.1861
"Plambda[19,1]";0.4923839;0.041515116881548;0.4129;0.4639;0.4915;0.5207;0.5743
"Plambda[19,2]";0.399183636;0.0400598967762786;0.3223;0.3714;0.3995;0.4266;0.4768
"Plambda[19,3]";0.007450023379;0.00543113179519571;0.00087459749986064;0.0035067499732633;0.006172;0.00996824999059545;0.0214502499431993
"Plambda[19,4]";0.1009823912;0.0236710004886875;0.0608597499799724;0.08425;0.09882;0.1154;0.1535
"Plambda[20,1]";0.46260245;0.0367361918978193;0.3896;0.4381;0.4628;0.4875;0.5341
"Plambda[20,2]";0.257508014;0.0296386283917064;0.202;0.237;0.2567;0.2773;0.3174
"Plambda[20,3]";0.05437467794;0.018840492341772;0.0241897499496039;0.04063;0.05219;0.06542;0.0977604999501397
"Plambda[20,4]";0.2255145154;0.0376711865686112;0.1585;0.199;0.2233;0.2495;0.3061
"Plambda[21,1]";0.503216864;0.0323159807534561;0.4389;0.4819;0.5033;0.5256;0.5651
"Plambda[21,2]";0.419275382;0.0315564339798493;0.3577;0.3978;0.4192;0.4406;0.4813
"Plambda[21,3]";0.018388429986;0.0123318279495482;0.00326397499626533;0.009675;0.01553;0.02399;0.0502802499757639
"Plambda[21,4]";0.0591192432;0.0248232932615449;0.02457;0.04162;0.05452;0.07174;0.1194
"Plambda[22,1]";0.554781472;0.044803320027236;0.4647;0.5249;0.5555;0.5855;0.6402
"Plambda[22,2]";0.234903492;0.0352925661791614;0.1695;0.2105;0.2339;0.2578;0.308
"Plambda[22,3]";0.00889009175968544;0.00876454926095538;0.000219794997780745;0.00266;0.00622049997990515;0.01236;0.03252
"Plambda[22,4]";0.2014251194;0.0413285341912402;0.130397499064904;0.1723;0.1981;0.2272;0.2908
"Plambda[23,1]";0.509663148;0.0435016236588396;0.4235;0.4808;0.5097;0.5389;0.5952
"Plambda[23,2]";0.345118982;0.0388601935941729;0.271;0.3182;0.3445;0.3711;0.4226
"Plambda[23,3]";0.0199634412024;0.0147046080686964;0.00230189991519402;0.00935649995991806;0.01644;0.02681;0.0575802499788362
"Plambda[23,4]";0.1252544596;0.037502051287856;0.06529;0.0985374999048553;0.1205;0.147224993633637;0.2103
"Plambda[24,1]";0.58289344;0.0402588395616374;0.5002;0.5569;0.5841;0.6105;0.6589
"Plambda[24,2]";0.304423718;0.0331912707148357;0.2409;0.2819;0.3036;0.3262;0.3712
"Plambda[24,3]";0.0281350553132;0.022340668988183;0.00295894998351751;0.01248;0.02255;0.03747;0.0861704999434344
"Plambda[24,4]";0.08454747;0.0319224966071718;0.0364897499665944;0.06151;0.07961;0.1021;0.1607
"Plambda[25,1]";0.41554924;0.0646839469210266;0.291597499581953;0.3712;0.4147;0.4585;0.5444
"Plambda[25,2]";0.376247846;0.0593677175532126;0.266;0.3346;0.3747;0.4158;0.4965
"Plambda[25,3]";0.0283326427884;0.0208975920996295;0.0030659749960241;0.01302;0.0234;0.03809;0.0810899999999999
"Plambda[25,4]";0.1798701592;0.0548567772655567;0.0900497499864649;0.1403;0.1736;0.2128;0.3025
"Plambda[26,1]";0.57975312;0.0745443534191433;0.4337;0.5289;0.58;0.6308;0.7249
"Plambda[26,2]";0.2676886232;0.0608949431063889;0.16;0.2236;0.2645;0.3079;0.393702499690489
"Plambda[26,3]";0.036918085168;0.0247997157565154;0.006054;0.01902;0.03094;0.04866;0.1008
"Plambda[26,4]";0.1156401916;0.0509134292227188;0.0407197499700651;0.07839;0.1074;0.144;0.2361
"Plambda[27,1]";0.549001558;0.040842137497645;0.4672;0.5216;0.5493;0.577;0.626902499805612
"Plambda[27,2]";0.31993638;0.0376479708123788;0.2494;0.2939;0.3191;0.3451;0.3949
"Plambda[27,3]";0.014860458748;0.00856040278359629;0.003665;0.008657;0.01315;0.019;0.03649
"Plambda[27,4]";0.1162019146;0.0286856368588802;0.06991;0.0957274999020624;0.1126;0.133;0.1811
"Plambda[28,1]";0.420574496;0.0457389254719878;0.330497499631167;0.3896;0.4206;0.4515;0.5104
"Plambda[28,2]";0.373928708;0.0445370487754298;0.2866;0.3437;0.3736;0.4038;0.461702499736068
"Plambda[28,3]";0.05736484952;0.0277297336040264;0.01743;0.0373;0.05262;0.07209;0.124402499020816
"Plambda[28,4]";0.1481314524;0.0443828254339717;0.0764997499840673;0.1157;0.1433;0.1748;0.248
"Plambda[29,1]";0.53911041;0.0637875239494067;0.4142;0.4961;0.5383;0.5825;0.6648
"Plambda[29,2]";0.2215853074;0.0481135984343781;0.135197499098118;0.1875;0.2187;0.2528;0.3244
"Plambda[29,3]";0.04966922888;0.022843337426179;0.01614;0.03298;0.04581;0.06249;0.104
"Plambda[29,4]";0.1896350424;0.0513871985855405;0.1043;0.1528;0.1841;0.2206;0.3048
"Plambda[30,1]";0.576623712;0.0517662486358729;0.4718;0.5422;0.5773;0.6127;0.675602499819623
"Plambda[30,2]";0.248564068;0.0421786962878156;0.1724;0.219174995721945;0.2463;0.2756;0.3371
"Plambda[30,3]";0.028527740794;0.0199015211990125;0.004476;0.01436;0.02387;0.0375424997503052;0.0784207498601634
"Plambda[30,4]";0.1462843568;0.0464759853787161;0.0730797499833216;0.1127;0.1404;0.1733;0.2536
"Plambda[31,1]";0.565034518;0.0646860996608813;0.4353;0.522;0.564949997787415;0.6095;0.6911
"Plambda[31,2]";0.266520112;0.0526878118507289;0.1729;0.2299;0.2635;0.3003;0.3785
"Plambda[31,3]";0.031955408618;0.0183092100200995;0.007472;0.01876;0.02823;0.04086;0.0778102499843382
"Plambda[31,4]";0.1364896518;0.0395824770909883;0.07179;0.108;0.1322;0.1606;0.2256
"Plambda[32,1]";0.493926242;0.0755989013877534;0.3465;0.4427;0.4936;0.545;0.6422
"Plambda[32,2]";0.332808346;0.0666398258601574;0.21;0.2856;0.3304;0.3771;0.4697
"Plambda[32,3]";0.0452372768778367;0.0425034646952046;0.00124097499017408;0.01444;0.03317;0.0632724998518392;0.15550249921657
"Plambda[32,4]";0.12802840572;0.0675218867382117;0.02667;0.07833;0.1178;0.167324994398247;0.2861
"Plambda0[1]";0.530797198;0.0952690298161456;0.3387;0.467;0.5329;0.5973;0.7091
"Plambda0[2]";0.2977187098;0.0887008375369758;0.1382;0.2347;0.2928;0.3545;0.484
"Plambda0[3]";0.03391753882;0.0178901623994537;0.009748;0.02106;0.03032;0.04305;0.0782707498598955
"Plambda0[4]";0.1375664318;0.0512464176385468;0.0601297499797292;0.1002;0.13;0.1667;0.2571
"mup_recap[1]";0.182311479;0.0360382319218044;0.1176;0.1574;0.1803;0.2046;0.26
"mup_recap[2]";0.299803276;0.0299969713276791;0.2438;0.2795;0.2988;0.3188;0.3622
"mup_recap[3]";0.1176747034;0.0431652352882592;0.05329;0.0884;0.1112;0.1392;0.2216
"mup_recap[4]";0.1954255414;0.0390994537026348;0.126297499034532;0.1685;0.1928;0.2193;0.279902499564679
"sigmap_recap[1]";1.275831582;0.221508951372824;0.9128;1.119;1.253;1.404;1.778
"sigmap_recap[2]";0.623559506;0.148189478772511;0.369797499670371;0.5195;0.6106;0.7136;0.951802499871962
"sigmap_recap[3]";1.341557732;0.557088397264441;0.539994999097002;0.956774999020112;1.246;1.616;2.712
"sigmap_recap[4]";0.932267308;0.258734070432205;0.504994999034402;0.7511;0.9068;1.083;1.51702499196954
"pi_MC[1,1]";0.619960388;0.0937729932911116;0.4363;0.5547;0.6224;0.6866;0.7962
"pi_MC[1,2]";0.79490487;0.131247323154721;0.4727;0.718074998694365;0.8179;0.8974;0.9764
"pi_MC[2,1]";0.873168396;0.0634909269198616;0.7159;0.8364;0.8835;0.9198;0.9685
"pi_MC[2,2]";0.891299674;0.0748848590900466;0.7056;0.8531;0.9092;0.9471;0.9862
"pi_MC[3,1]";0.807864782;0.110319141086895;0.557;0.7379;0.8275;0.8932;0.9707
"pi_MC[3,2]";0.627011534;0.128369474538173;0.3806;0.5346;0.6239;0.7221;0.8679
"pi_MC[4,1]";0.105277095;0.0406015170457793;0.04487;0.07653;0.09896;0.1266;0.203402499401005
"pi_MC[4,2]";0.1084677111094;0.0900920772879601;0.0081199249864884;0.04397;0.08364;0.1465;0.3472
"pi_MC[5,1]";0.953595946;0.0382978830318593;0.8525;0.9349;0.9636;0.9823;0.9973
"pi_MC[5,2]";0.859402246;0.0935110977716742;0.6352;0.806974998838206;0.8789;0.931324998993406;0.9843
"pi_MC[6,1]";0.979586598;0.018673068581682;0.9289;0.9719;0.9849;0.9931;0.999
"pi_MC[6,2]";0.920817114;0.0641505840570427;0.7533;0.8912;0.9375;0.9687;0.9946
"pi_MC[7,1]";0.5829917276;0.290928373737702;0.1015;0.3121;0.6095;0.861;0.989602499876853
"pi_MC[7,2]";0.6574888116;0.216912071430518;0.208697499415844;0.49707499811384;0.6868;0.8391;0.972702499874713
"pi_MC[8,1]";0.903411462;0.0632796260785736;0.7453;0.8713;0.9163;0.950824999014049;0.986
"pi_MC[8,2]";0.4619464912;0.231810120306914;0.08837;0.2741;0.4388;0.639749994138946;0.9197
"pi_MC[9,1]";0.622995402;0.151224656887015;0.323994998494759;0.513649992698361;0.6307;0.7376;0.8899
"pi_MC[9,2]";0.2590538056;0.137641277611302;0.0672449927367052;0.1561;0.2326;0.336;0.5912
"pi_MC[10,1]";0.7730255;0.109663958257145;0.5369;0.6994;0.7885;0.8567;0.9452
"pi_MC[10,2]";0.4713096024;0.170042094143519;0.1788;0.3415;0.461699989170457;0.5899;0.8212
"pi_MC[11,1]";0.568242234;0.146526054090663;0.2803;0.466174997988809;0.57;0.6751;0.842202499855301
"pi_MC[11,2]";0.23272142116;0.138439230448527;0.0491694999008276;0.1316;0.2027;0.3026;0.583
"pi_MC[12,1]";0.764215294;0.057063811147385;0.6441;0.7268;0.7671;0.8051;0.8664
"pi_MC[12,2]";0.6664386586;0.225493840805827;0.1805;0.5063;0.705949998229336;0.854924998903455;0.9777
"pi_MC[13,1]";0.269942488;0.0452998000018484;0.1871;0.2378;0.2675;0.3;0.3647
"pi_MC[13,2]";0.5196088238;0.249854836234807;0.103594995288413;0.3067;0.5121;0.7291;0.952502499872056
"pi_MC[14,1]";0.87149261;0.0734965558843572;0.695;0.8299;0.88504999858765;0.9266;0.9746
"pi_MC[14,2]";0.43230132926;0.287734446749975;0.03618;0.1702;0.388;0.6789;0.9525
"pi_MC[15,1]";0.2128050298;0.0556428699695719;0.1203;0.1725;0.208;0.2459;0.3389
"pi_MC[15,2]";0.103824959986;0.0744915624531896;0.01443;0.0499049992484719;0.08541;0.1377;0.299
"pi_MC[16,1]";0.665564576;0.073721029030682;0.5141;0.615;0.669349998132517;0.718;0.801
"pi_MC[16,2]";0.54134128;0.159818648009444;0.2573;0.4197;0.5332;0.6571;0.8572
"pi_MC[17,1]";0.2235174882;0.0524073676660885;0.1339;0.1862;0.2195;0.257;0.3369
"pi_MC[17,2]";0.09757005612;0.0671177274284229;0.0195;0.05141;0.08121;0.12352499241249;0.273102499553843
"pi_MC[18,1]";0.84349748;0.0572621305775603;0.715;0.8091;0.8494;0.8853;0.937
"pi_MC[18,2]";0.5847840058;0.201415135773978;0.215784979631383;0.4287;0.59;0.7424;0.9413
"pi_MC[19,1]";0.328023264;0.0549088729994796;0.226597499462002;0.2897;0.3255;0.364024997424863;0.4443
"pi_MC[19,2]";0.4168484714;0.133816737061534;0.193294997476294;0.318674997057824;0.40354999690249;0.5031;0.7131
"pi_MC[20,1]";0.888949412;0.0336309981554963;0.8136;0.8688;0.892;0.913;0.9459
"pi_MC[20,2]";0.76126695;0.112627673731438;0.50509749975868;0.6925;0.7748;0.8461;0.937502499870009
"pi_MC[21,1]";0.651569704;0.047254154543858;0.5557;0.6205;0.6526;0.6837;0.7405
"pi_MC[21,2]";0.457406688;0.0919692404496984;0.2853;0.3924;0.455049997253049;0.5194;0.6435
"pi_MC[22,1]";0.582551056;0.0651568861355504;0.4544;0.5379;0.5829;0.6276;0.7097
"pi_MC[22,2]";0.333283384;0.141995380722893;0.106;0.2266;0.3163;0.4262;0.6513
"pi_MC[23,1]";0.58101124;0.0616528154414333;0.4625;0.5385;0.5809;0.6224;0.701602499826306
"pi_MC[23,2]";0.49004459;0.11335642334295;0.278797499562755;0.409674997711414;0.4876;0.5684;0.7146
"pi_MC[24,1]";0.91429633;0.0305741825392578;0.8442;0.895774998953381;0.9183;0.9361;0.9633
"pi_MC[24,2]";0.362397423;0.126323886310555;0.151;0.2698;0.3505;0.4434;0.6371
"pi_MC[25,1]";0.302228882;0.0770007631970796;0.1669;0.2469;0.2958;0.3517;0.4666
"pi_MC[25,2]";0.2161966214;0.107821333925008;0.06239;0.1347;0.1988;0.2758;0.4745
"pi_MC[26,1]";0.1044365742;0.038010731462628;0.04616;0.07682;0.0988;0.1261;0.1931
"pi_MC[26,2]";0.2873024632;0.111930403902796;0.1098;0.2048;0.2723;0.3557;0.5386
"pi_MC[27,1]";0.1399024268;0.0233998988267886;0.09803;0.1234;0.1387;0.155;0.19
"pi_MC[27,2]";0.1916755206;0.108866494899685;0.04577;0.1094;0.17;0.2509;0.454602499731946
"pi_MC[28,1]";0.403511922;0.0607497241824659;0.2887;0.3618;0.4015;0.4438;0.5276
"pi_MC[28,2]";0.3203787324;0.0870715030829385;0.1675;0.256574996345623;0.3141;0.3774;0.505707497831824
"pi_MC[29,1]";0.1146025636;0.0331246539102507;0.06104;0.09042;0.1108;0.1348;0.19
"pi_MC[29,2]";0.1817856828;0.0728717978769037;0.0714689997270577;0.128174992683878;0.1719;0.2238;0.3511
"pi_MC[30,1]";0.21424256;0.0406047654549309;0.1419;0.1853;0.2121;0.2409;0.299
"pi_MC[30,2]";0.2765200974;0.0905539291860178;0.1316;0.2106;0.2658;0.3318;0.4815
"pi_MC[31,1]";0.0724697738;0.023471748364582;0.03509;0.05557;0.0694349998199755;0.0861;0.1268
"pi_MC[31,2]";0.10283569822;0.0528695218728637;0.02924;0.06416;0.0928;0.1311;0.2312
"pi_MC[32,1]";0.1458055014;0.0479162209157727;0.06981;0.1108;0.1398;0.1744;0.2536
"pi_MC[32,2]";0.2453978356;0.0845686971134947;0.107897498869792;0.1837;0.2363;0.298;0.4339
"p_MC90[1]";0.3010669388;0.225872755952502;0.0632087495177246;0.137;0.22;0.3973;0.9048
"p_MC90[2]";0.5136464338;0.227618141924792;0.1436;0.3299;0.4935;0.6827;0.9579
"epsilon_MC[1,1]";-0.822410462819;0.467569659490139;-1.739025;-1.137;-0.8199;-0.508375;0.0894212500000001
"epsilon_MC[1,2]";-0.0363678729254;0.77326986495192;-1.530025;-0.549125;-0.048995;0.4691;1.525
"epsilon_MC[2,1]";-0.08655161669926;0.544725780881793;-1.144;-0.4516;-0.09243;0.2749;1.001
"epsilon_MC[2,2]";0.316338218768;0.771183170187042;-1.181;-0.2023;0.30785;0.830425;1.857
"epsilon_MC[3,1]";1.15071535628;0.51034731240192;0.2468975;0.7917;1.119;1.471;2.251
"epsilon_MC[3,2]";1.34247895824;0.535194445892176;0.3669875;0.976;1.314;1.68025;2.471
"epsilon_MC[4,1]";-1.29129192768;0.346806071589043;-2.001;-1.518;-1.281;-1.053;-0.6432975
"epsilon_MC[4,2]";-1.4479625140514;0.724819631710374;-2.901;-1.923;-1.4325;-0.9628;-0.0529702499999994
"epsilon_MC[5,1]";1.55765069232;0.584870934004523;0.558395;1.142;1.505;1.92;2.848
"epsilon_MC[5,2]";1.502916109592;0.669530940130155;0.2359975;1.049;1.486;1.936;2.868
"epsilon_MC[6,1]";1.464438545929;0.637674268982146;0.2995975;1.022;1.428;1.87;2.804
"epsilon_MC[6,2]";1.08189012655;0.768304896066303;-0.3738025;0.556275;1.06;1.591;2.640025
"epsilon_MC[7,1]";-0.3897791810888;0.987534587968633;-2.032;-1.131;-0.486;0.2665;1.732
"epsilon_MC[7,2]";-0.01917301477142;0.910612964671043;-1.674;-0.6639;-0.069495;0.5832;1.878
"epsilon_MC[8,1]";1.0604252125612;0.499229730840134;0.1803;0.713675;1.026;1.37;2.141025
"epsilon_MC[8,2]";-0.2183619211284;0.902050530610407;-1.849;-0.8364;-0.2739;0.35175;1.695
"epsilon_MC[9,1]";0.6784100504798;0.476357340250682;-0.198605;0.3512;0.6591;0.985325;1.668
"epsilon_MC[9,2]";0.14567777252352;0.642573627185061;-1.103025;-0.278325;0.1359;0.564;1.441
"epsilon_MC[10,1]";0.9770840539124;0.453742343853411;0.1663;0.656;0.95225;1.266;1.940025
"epsilon_MC[10,2]";0.7392257032254;0.630567636856146;-0.4553;0.319;0.7164;1.145;2.03
"epsilon_MC[11,1]";0.39766896058216;0.431450802138066;-0.4165025;0.105275;0.382;0.6736;1.291
"epsilon_MC[11,2]";-0.2061346794566;0.673475385823678;-1.523025;-0.645125;-0.22135;0.2226;1.167025
"epsilon_MC[12,1]";-0.1401685248966;0.370157033998332;-0.8620025;-0.387725;-0.1427;0.106925;0.5955025
"epsilon_MC[12,2]";-0.101301544094676;0.936142090669262;-1.829025;-0.7494;-0.13645;0.514925;1.819025
"epsilon_MC[13,1]";-1.29013967648;0.354605115043056;-2.000025;-1.527;-1.285;-1.047;-0.6125975
"epsilon_MC[13,2]";-0.4960593998388;0.945384683351084;-2.179025;-1.154;-0.5706;0.10375;1.53
"epsilon_MC[14,1]";0.378164382752;0.498426813050136;-0.5497125;0.03419;0.3622;0.705025;1.398
"epsilon_MC[14,2]";-1.07185249655176;1.09665633554264;-2.939025;-1.859;-1.186;-0.368075;1.312
"epsilon_MC[15,1]";-0.3379783280944;0.339873559625936;-1.007025;-0.566;-0.338;-0.1089;0.3242
"epsilon_MC[15,2]";-0.6963572930322;0.678920638494088;-2.077;-1.139;-0.6833;-0.2433;0.602820000000001
"epsilon_MC[16,1]";0.6498548393986;0.316858408253534;0.0448885;0.431675;0.6438;0.8613;1.292
"epsilon_MC[16,2]";1.0665039862012;0.58880870097513;-0.01890375;0.6625;1.035;1.444;2.305
"epsilon_MC[17,1]";0.2337690549718;0.478223955465533;-0.700805;-0.0932825;0.2362;0.5555;1.173
"epsilon_MC[17,2]";0.14613880492498;0.690823433632313;-1.198;-0.314325;0.1398;0.6046;1.519
"epsilon_MC[18,1]";0.75031877318;0.345190341372545;0.1198975;0.5126;0.7334;0.9711;1.477
"epsilon_MC[18,2]";0.418645732312;0.785031268390332;-1.002;-0.126;0.37325;0.9226;2.051
"epsilon_MC[19,1]";-0.1305107521116;0.283596540865173;-0.6891;-0.3189;-0.1297;0.0607075;0.4232
"epsilon_MC[19,2]";0.715332879316;0.529617992393422;-0.2611025;0.3531;0.6915;1.054;1.827
"epsilon_MC[20,1]";0.5358849650562;0.35698347858765;-0.1499;0.2944;0.5284;0.7727;1.256
"epsilon_MC[20,2]";0.3994727406728;0.627378234190033;-0.8063;-0.0175475;0.38925;0.8052;1.665
