"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logit_int_MC[1]","0.04706708224155","0.33290031320115","-0.6026","-0.1732","0.042955","0.264925","0.713212500000001","1.00097381689935","40000"
"logit_int_MC[2]","-0.56935896103","0.329551983275382","-1.212","-0.7876","-0.57075","-0.354375","0.0844112500000001","1.0011030875521","12000"
"logit_flow_MC[1]","-0.5642835831891","0.330999957929222","-1.22","-0.7824","-0.5618","-0.3431","0.0798942500000008","1.00097366634366","40000"
"logit_flow_MC[2]","-0.45099610556695","0.305550007796368","-1.065","-0.6497","-0.4477","-0.248475","0.1425075","1.00097684814855","40000"
"sigmap_eff[1]","1.909427675","0.254694544409314","1.475","1.729","1.887","2.066","2.47","1.00097673515429","40000"
"sigmap_eff[2]","1.570967335","0.268215903556763","1.109","1.38","1.549","1.736","2.1520249943384","1.00098181094163","40000"
"shape_lambda","4.2077252","1.06577705654293","2.44297499500991","3.44774997280572","4.098","4.844","6.594","1.00103572087932","24000"
"rate_lambda","0.0192310559","0.00518600348146604","0.01067","0.0155374993964916","0.01869","0.02233","0.0309202499605922","1.00101793628271","34000"
"s[1]","17.082695975","3.48001074488476","11.19","14.64","16.76","19.19","24.83","1.00107053988073","15000"
"s[2]","9.407770775","1.91506164169934","6.154","8.062","9.236","10.57","13.63","1.00108969456671","13000"
"s[3]","1.3443624175","0.315105321270354","0.8283","1.121","1.311","1.532","2.053","1.00108914524458","13000"
"s[4]","4.1921392","0.94445646160824","2.624","3.513","4.098","4.76","6.292","1.00108653661565","13000"
"Plambda[1,1]","0.5383090925","0.039029409167267","0.4616","0.5121","0.5384","0.5645","0.6142","1.00097470283686","40000"
"Plambda[1,2]","0.2287337","0.0273564106680704","0.1776","0.2099","0.2278","0.2468","0.2843","1.00098529715138","40000"
"Plambda[1,3]","0.062268045","0.0159190573228325","0.0355297499656916","0.05094","0.06079","0.07196","0.0978","1.00098755506053","40000"
"Plambda[1,4]","0.1706888965","0.02892005913588","0.1187","0.150474993768349","0.1691","0.1892","0.2318","1.00097522113697","40000"
"Plambda[2,1]","0.5008347525","0.0365848951259605","0.4257","0.4769","0.5018","0.5257","0.570502499786396","1.00099004578735","40000"
"Plambda[2,2]","0.2503479525","0.0268254865375438","0.199197499387975","0.2322","0.2499","0.2679","0.3045","1.00108023387625","14000"
"Plambda[2,3]","0.1259601285","0.0266893041300698","0.08104","0.107","0.1235","0.142","0.1856","1.00097437466948","40000"
"Plambda[2,4]","0.1228576435","0.0252702486168723","0.0800197499847681","0.105","0.1205","0.1383","0.1786","1.00098347632046","40000"
"Plambda[3,1]","0.6598652825","0.0583067473356628","0.5394","0.6217","0.662","0.7004","0.7672","1.00098307969759","40000"
"Plambda[3,2]","0.1825088635","0.0376520638556","0.1142","0.156","0.1806","0.207","0.2605","1.0009909480978","40000"
"Plambda[3,3]","0.04508274642","0.0314643776708742","0.00595892498158686","0.02201","0.0378249996695307","0.0604224998448511","0.12420249901924","1.00105834987508","18000"
"Plambda[3,4]","0.1125434942","0.0494760245704007","0.0370397499670905","0.0759774998766028","0.1058","0.141524993377288","0.227502499464441","1.0009772782647","40000"
"Plambda[4,1]","0.5118115575","0.0669340751555933","0.3794","0.4667","0.5118","0.5574","0.642","1.00098301118497","40000"
"Plambda[4,2]","0.171442839","0.0454321465568555","0.09305","0.1388","0.168","0.2003","0.2697","1.00105779850108","18000"
"Plambda[4,3]","0.052333899","0.0167884940611456","0.02541","0.04018","0.05032","0.06235","0.09088","1.00098568854393","40000"
"Plambda[4,4]","0.26441173875","0.0537126497770581","0.168697499277282","0.2264","0.2614","0.2993","0.377802499677465","1.00102603023831","29000"
"Plambda[5,1]","0.615805425","0.0344995655707429","0.547","0.5927","0.6163","0.6394","0.6822","1.00099912060726","40000"
"Plambda[5,2]","0.177985902","0.0259611970990412","0.1298","0.1599","0.177","0.1951","0.2313","1.00098721379189","40000"
"Plambda[5,3]","0.08935408475","0.0200262116005772","0.0545894999106764","0.07521","0.08795","0.1019","0.132602499081339","1.0009831479152","40000"
"Plambda[5,4]","0.11685454425","0.0229814141831446","0.0764294999362052","0.1008","0.1153","0.1314","0.1662","1.00097348741681","40000"
"Plambda[6,1]","0.58840798","0.0408970182161496","0.5035","0.562","0.590049997881535","0.6166","0.6641","1.00097434691833","40000"
"Plambda[6,2]","0.289275365","0.0312839847335549","0.2296","0.2679","0.2889","0.3102","0.3518","1.00103469373032","25000"
"Plambda[6,3]","0.040252590675","0.0226374675158622","0.01008","0.0239674996087909","0.03569","0.0515","0.0976202499875162","1.00097879891209","40000"
"Plambda[6,4]","0.08206419525","0.0351186441617066","0.0307","0.05654","0.07629","0.1015","0.164802499260763","1.00100508947778","40000"
"Plambda[7,1]","0.543873465","0.0781887343793744","0.3883","0.4911","0.5443","0.598","0.6942","1.00097347840433","40000"
"Plambda[7,2]","0.344898642","0.0710655371891343","0.213697499429515","0.2955","0.3417","0.391","0.4926","1.00099018170913","40000"
"Plambda[7,3]","0.0369345823625","0.0268275815741753","0.00454297499731691","0.01767","0.0306549995922362","0.04908","0.106102498852032","1.0011923668073","6900"
"Plambda[7,4]","0.0742933172","0.0395583889953052","0.0188897499354592","0.04531","0.06716","0.09548","0.171","1.00098346854422","40000"
"Plambda[8,1]","0.5424317075","0.0609260216934228","0.4216","0.5014","0.5432","0.5846","0.6586","1.0010192259185","33000"
"Plambda[8,2]","0.2653985205","0.0494305845230282","0.174","0.2311","0.2637","0.2978","0.3675","1.00101205145815","39000"
"Plambda[8,3]","0.0465235054","0.0312975723120984","0.00666897499817233","0.02347","0.03969","0.06214","0.1258","1.00097705521394","40000"
"Plambda[8,4]","0.14564602775","0.0530121554557479","0.06093","0.107","0.1395","0.1773","0.2664","1.00097384193165","40000"
"Plambda[9,1]","0.493874175","0.0648279853015758","0.3663","0.4503","0.4943","0.5382","0.619","1.00099132480647","40000"
"Plambda[9,2]","0.2960408825","0.0559868527295753","0.1922","0.2572","0.2939","0.3331","0.41080249970337","1.00097588464602","40000"
"Plambda[9,3]","0.086739552775","0.0395847353908096","0.0281697499567258","0.0580674998385407","0.0803349998444016","0.1088","0.180502499325039","1.00100023046643","40000"
"Plambda[9,4]","0.1233456095","0.0452569957081225","0.0508792497843355","0.09067","0.1179","0.1502","0.227","1.00097695996752","40000"
"Plambda[10,1]","0.6438316425","0.0532038752424174","0.5327","0.6093","0.6459","0.681","0.7417","1.00097410703652","40000"
"Plambda[10,2]","0.21943828","0.0368769241508829","0.1517","0.1939","0.2181","0.2438","0.2956","1.00099491030296","40000"
"Plambda[10,3]","0.0302667551775","0.0219820320257362","0.00386589994952588","0.01438","0.02505","0.04048","0.0864009997743744","1.00097634797843","40000"
"Plambda[10,4]","0.1064632354","0.0474991051881531","0.0358597499660074","0.0716774998691997","0.09914","0.1333","0.2178","1.00105108756336","19000"
"Plambda[11,1]","0.45540912","0.0649181975846144","0.329","0.4114","0.4557","0.4995","0.5824","1.00109754330019","12000"
"Plambda[11,2]","0.40557847","0.0627592973167649","0.2884","0.362","0.4036","0.4478","0.5331","1.00097864739781","40000"
"Plambda[11,3]","0.0216671328165542","0.0199953086023346","0.0008792","0.00744","0.01601","0.02976","0.0743607498525305","1.0009808460817","40000"
"Plambda[11,4]","0.117345055825","0.0499392043852145","0.0419794998838368","0.0809","0.1099","0.1457","0.2348","1.00107502454421","15000"
"Plambda[12,1]","0.53830454","0.0466962091586367","0.4434","0.5075","0.5397","0.5701","0.6275","1.00099358367033","40000"
"Plambda[12,2]","0.357455535","0.041777539652716","0.277","0.3288","0.3568","0.3856","0.4406","1.00121534587151","6200"
"Plambda[12,3]","0.0157453812059443","0.0154087096090537","0.00056958499229188","0.004993","0.0112","0.0215024995640718","0.05731","1.00097507518981","40000"
"Plambda[12,4]","0.088494530575","0.0438574851445651","0.02597","0.0559474998324222","0.08108","0.1126","0.1933","1.00103588869228","24000"
"Plambda[13,1]","0.5282051575","0.0484184107619479","0.4318","0.4958","0.5287","0.5611","0.6219","1.00097756423755","40000"
"Plambda[13,2]","0.3926178775","0.0457360141488056","0.3051","0.3613","0.392","0.423","0.4837","1.00098286129882","40000"
