"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mup_11_1","0.2400634945","0.0426396116232012","0.1632","0.2104","0.2374","0.2669","0.3313","1.00128347665137","4500"
"sigmap_11_1","0.547296005","0.0905660479925696","0.3734","0.4925","0.5447","0.5979","0.7371","1.00098891565532","20000"
"mup_11_2","0.1119320475","0.0148538432887171","0.0846797499856064","0.1017","0.1113","0.1214","0.1433","1.00095377200993","20000"
"sigmap_11_2","0.53406731","0.0847561600457287","0.363892496984142","0.4818","0.5344","0.5861","0.703702499826824","1.0009979316704","20000"
"mupi_U[1]","0.88458545","0.0139639325359332","0.8552","0.8757","0.8852","0.8943","0.9103","1.00096004478212","20000"
"mupi_U[2]","0.82853452","0.0265366625273885","0.773997499842525","0.8113","0.8295","0.8468","0.8773","1.00094886367208","20000"
"sigmapi_U[1]","0.54457801","0.0710462929942676","0.409497499702333","0.497574998115736","0.5421","0.5879","0.6932","1.0009572802054","20000"
"sigmapi_U[2]","0.53854348","0.085834970971054","0.364897499665944","0.4874","0.5377","0.5901","0.7119","1.00096241242416","20000"
"sigmapi_Ol","0.615857055","0.125934307353935","0.4477","0.5384","0.5926","0.6618","0.936517493626333","1.00102043692757","20000"
"eps_Ol[17]","2.130196933","0.571397162605622","1.012975","1.747","2.122","2.506","3.278025","1.00095973397734","20000"
"eps_Ol[29]","0.6110944026875","0.719304496699208","-0.758815","0.123275","0.5961","1.086","2.077025","1.00118728767547","6300"
"eps_Ol[30]","1.3172648226235","0.675227503547914","0.0367325","0.8622","1.302","1.761","2.69","1.00094912632004","20000"
"eps_Ol[31]","-0.317094629426","0.656990756543504","-1.5921","-0.752","-0.325","0.113","1.001","1.00116565088842","6900"
"eps_Ol[32]","-0.3056479564095","0.655727852371396","-1.594","-0.7389","-0.30485","0.129025","0.987807499999999","1.00107430366507","12000"
"eps_Ol[33]","-0.5990188750261","0.724762391251866","-1.982","-1.09","-0.61905","-0.132275","0.879707499999999","1.00111731034791","8900"
"eps_Ol[34]","-0.0477419502485","0.742974445217685","-1.424025","-0.5528","-0.07952","0.4336","1.498025","1.00109051311816","11000"
"eps_Ol[35]","-0.6337768190265","0.733367323025061","-2.013","-1.126","-0.6551","-0.156175","0.846505","1.00106429147494","13000"
"mupi_EF","0.244601895","0.0421006163732068","0.1699","0.2152","0.2419","0.2712","0.333702499634849","1.00094845702663","20000"
"sigmapi_EF","0.5741436","0.0957474758466068","0.419397499709361","0.5136","0.564349997785062","0.6209","0.79020499938317","1.00097172937683","20000"
"mup_n12[1]","0.71450179","0.0322189007055491","0.648","0.6938","0.7156","0.7366","0.7746","1.00122154662311","5500"
"mup_n12[2]","0.61946057","0.0335465661116007","0.5526","0.5972","0.6203","0.6421","0.6839","1.00100605558785","20000"
"mup_n12[3]","0.575782395","0.0657550825192078","0.44419749972559","0.531674998236594","0.5767","0.6204","0.702302499826479","1.001346046526","3800"
"mup_n12[4]","0.49815335","0.0405483600069406","0.42","0.4708","0.4978","0.5251","0.579102499789568","1.001068545082","13000"
