"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mup_11_1","0.2398216574","0.0423085516255808","0.1641","0.2103","0.2376","0.2668","0.3296","1.00101889734707","49000"
"sigmap_11_1","0.54839797","0.0861059960194678","0.3823","0.4964","0.5458","0.5973","0.7282","1.0010597241392","21000"
"mup_11_2","0.1136438912","0.0154538090368265","0.08527","0.103","0.113","0.1236","0.146","1.00100331436618","1e+05"
"sigmap_11_2","0.538393177","0.0799123737954363","0.3758","0.4898","0.5385","0.5872","0.6982","1.00118752428527","7500"
"mupi_U[1]","0.88470071","0.0139816328930667","0.8556","0.8757","0.8853","0.8944","0.9104","1.00118377987287","7700"
"mupi_U[2]","0.828472451","0.0265737916642814","0.7732","0.8113","0.8297","0.847","0.8771","1.0009889081605","1e+05"
"sigmapi_U[1]","0.546740157","0.0701936703131334","0.4121","0.501","0.5448","0.5903","0.6925","1.0014224361922","3500"
"sigmapi_U[2]","0.54371165","0.0823515996173547","0.3786","0.4942","0.5426","0.5929","0.7107","1.00105339077339","23000"
"sigmapi_Ol","0.596111506","0.114385316561255","0.4394","0.5279","0.5774","0.638424998531619","0.875002499860724","1.00126363655948","5500"
"eps_Ol[17]","2.15984840558","0.573416844869356","1.047","1.773","2.153","2.543","3.299","1.00098916292296","1e+05"
"eps_Ol[29]","0.48815306170178","0.732240129589314","-0.9075","-0.00843325","0.47415","0.97","1.963","1.00100231537788","1e+05"
"eps_Ol[30]","0.8537457524325","0.720813850554208","-0.5123","0.3626","0.8345","1.327","2.321","1.00098942897734","1e+05"
"eps_Ol[31]","-0.47452209848533","0.680475260729557","-1.791","-0.9315","-0.48115","-0.026505","0.888704999999999","1.00109911082434","14000"
"eps_Ol[32]","-0.4558610388896","0.682141482911812","-1.788025","-0.9145","-0.4592","-0.0022625","0.8966","1.00102295140024","44000"
"eps_Ol[33]","-0.3558394686901","0.719789348836065","-1.741","-0.8428","-0.3706","0.1166","1.09602499999999","1.00112393775588","11000"
"eps_Ol[34]","-0.0486920738077","0.762570772358004","-1.473025","-0.5736","-0.07074","0.4474","1.51602499999999","1.00100142114853","1e+05"
"mupi_EF","0.2450145723","0.0419453596113921","0.1696","0.2158","0.2426","0.2714","0.3337","1.00100949196756","72000"
"sigmapi_EF","0.571151938","0.0901310901219897","0.4222","0.5147","0.5621","0.6155","0.7781","1.00110821067334","13000"
"mup_n12[1]","0.712663183","0.0324131477356022","0.6461","0.6915","0.7137","0.7349","0.7736","1.00098849285625","1e+05"
