"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"mup_11_1","0.239529518","0.0424236126646525","0.1637","0.2101","0.2368","0.2662","0.330102499630867","1.00098888314341","40000"
"sigmap_11_1","0.5522202725","0.0975352003953375","0.377097499676753","0.4904","0.5459","0.6067","0.7652","1.00097509742139","40000"
"mup_11_2","0.11109863625","0.0148065241146123","0.0841097499855089","0.1008","0.1105","0.1206","0.142","1.00099707580415","40000"
"sigmap_11_2","0.5347696875","0.0869649663084881","0.366597499667493","0.4793","0.5324","0.5885","0.7137","1.00098556398272","40000"
"mupi_U[1]","0.88486652","0.0139534820772864","0.8563","0.8759","0.8854","0.8945","0.9107","1.00098999102082","40000"
"mupi_U[2]","0.8282791","0.0265637496602023","0.77259749984224","0.811","0.8294","0.8469","0.8768","1.00107824709995","14000"
"sigmapi_U[1]","0.55001984","0.0756678355043122","0.411897499704068","0.4992","0.5458","0.5966","0.7102","1.00105777010767","18000"
"sigmapi_U[2]","0.537919625","0.0887856438937254","0.3661","0.4817","0.5356","0.5914","0.7222","1.00097910608624","40000"
"sigmapi_Ol","0.6268535475","0.129049240067791","0.4478","0.543","0.6041","0.68242499862629","0.9489","1.00097452578283","40000"
"eps_Ol[17]","2.1145265358825","0.563853028665319","1.031","1.734","2.104","2.49","3.25","1.001002202323","40000"
"eps_Ol[29]","0.673809736381","0.701293048849489","-0.658505","0.19885","0.65435","1.13","2.092","1.00098399078432","40000"
"eps_Ol[30]","1.3738058795325","0.660595072824684","0.136795","0.92","1.354","1.807","2.728","1.00097599599105","40000"
"eps_Ol[31]","-0.2693207927905","0.63925256985771","-1.502","-0.6958","-0.2748","0.1531","1.013","1.00100691519155","40000"
"eps_Ol[32]","-0.2489974947115","0.644438261078903","-1.503025","-0.6798","-0.2523","0.1726","1.037","1.00101142671896","40000"
"eps_Ol[33]","-0.539030296566","0.707461165559998","-1.886","-1.014","-0.55825","-0.085835","0.9256","1.00111614773749","11000"
"eps_Ol[34]","0.00469888576075","0.739897734013813","-1.377025","-0.503925","-0.025775","0.477","1.541","1.00097670103393","40000"
"eps_Ol[35]","-0.645310137502375","0.71518749900172","-2.014","-1.124","-0.6639","-0.1834","0.825505","1.00098241796463","40000"
"eps_Ol[36]","-0.36270310769575","0.631632235437521","-1.579","-0.787725","-0.36935","0.05414","0.8969025","1.00097348363393","40000"
"mupi_EF","0.24546934325","0.0428913284957191","0.1687","0.2157","0.2428","0.2718","0.3367","1.00097517881632","40000"
"sigmapi_EF","0.5854226525","0.105955141569038","0.417197499707828","0.5169","0.572","0.637","0.8336","1.0011080292457","11000"
"mup_n12[1]","0.717392375","0.0321423385133612","0.6514","0.6966","0.7181","0.7392","0.7781","1.0009992158996","40000"
"mup_n12[2]","0.6110403175","0.0338932843144071","0.5427","0.5889","0.6115","0.6341","0.6759","1.00099415700075","40000"
"mup_n12[3]","0.578804545","0.0667314259470244","0.4458","0.5346","0.5799","0.6238","0.708","1.0010529358745","19000"
"mup_n12[4]","0.500443775","0.040618843502869","0.422197499711288","0.4731","0.4998","0.5275","0.5817","1.00101423027961","37000"
"sigmap_12[1]","0.59941818","0.0913757773061579","0.449297499728705","0.5369","0.5891","0.6499","0.8097","1.00097582472647","40000"
"sigmap_12[2]","0.571566765","0.0827427841666152","0.428697499715667","0.5151","0.5649","0.6193","0.754202499838419","1.00106895683703","16000"
"sigmap_12[3]","0.6538740325","0.189355611693002","0.435","0.5412","0.6094","0.7091","1.16302498952657","1.00097812277541","40000"
"sigmap_12[4]","0.5990432275","0.0977561699809914","0.4405","0.5333","0.5874","0.6516","0.8276","1.00120726536899","6400"
"mup_21","0.65278199","0.0304269542614528","0.5925","0.6327","0.6531","0.6735","0.7111","1.00114997637758","8500"
"sigmap_21","0.55354165","0.0817154014763953","0.4039","0.4996","0.5492","0.6023","0.7293","1.00098438750079","40000"
"p_11_1[1]","0.227913659","0.0515982398197413","0.136297499105401","0.1913","0.225","0.2614","0.337","1.00097358281453","40000"
"p_11_1[2]","0.21350291275","0.0596350631215582","0.1099","0.1705","0.2094","0.251","0.3418","1.0010133927128","38000"
"p_11_1[3]","0.2502550005","0.0493408261426895","0.1602","0.2156","0.2481","0.2828","0.3524","1.00100164455743","40000"
"p_11_1[4]","0.15493623525","0.0403187551449021","0.08485","0.1261","0.1519","0.1804","0.2428","1.00098298223928","40000"
"p_11_1[5]","0.2820990975","0.0549249498105213","0.181","0.243574996150556","0.28","0.3184","0.394502499691116","1.00102066402174","32000"
"p_11_1[6]","0.349767035","0.0565709536743793","0.2429","0.3106","0.3485","0.3877","0.4637","1.0009793871125","40000"
"p_11_1[7]","0.18025892675","0.0574607033291563","0.0833997499853855","0.1387","0.1753","0.2161","0.306602499602581","1.00100374876444","40000"
"p_11_1[8]","0.281382151","0.0566882768196072","0.178","0.2414","0.2793","0.3183","0.399002499694599","1.00099856278453","40000"
"p_11_2[9]","0.141784921","0.0486865626952492","0.0640897499809818","0.1065","0.1358","0.1704","0.2523","1.00097483714151","40000"
"p_11_2[10]","0.1415446125","0.029355369329776","0.0892797499863481","0.1209","0.1398","0.1601","0.2037","1.0010515679777","19000"
"p_11_2[11]","0.15928949325","0.0369051090365891","0.0942789997931115","0.1331","0.1567","0.1825","0.2387","1.00097965703191","40000"
"p_11_2[12]","0.11737754075","0.0352151919043204","0.0582789996652571","0.0922","0.114","0.1388","0.196102499378715","1.00097736775766","40000"
"p_11_2[13]","0.07585608225","0.0233647531537567","0.0381494998721708","0.05905","0.07328","0.08963","0.129","1.00101601971628","35000"
"p_11_2[14]","0.0739374491","0.0289695805237115","0.0289697499579211","0.05292","0.07016","0.0907324998966781","0.14","1.00097368285474","40000"
"p_11_2[15]","0.1038688305","0.0319694855909896","0.05117","0.08092","0.1004","0.1232","0.1758","1.0010351034999","24000"
"p_11_2[16]","0.112390878","0.0356835898419528","0.0540397499774445","0.08674","0.1086","0.1338","0.192802499368084","1.00097831228379","40000"
"p_11_2[17]","0.100794564","0.0329320979205203","0.0473894998971016","0.07705","0.09719","0.1205","0.1759","1.00105998252325","17000"
"p_11_2[18]","0.136535995","0.0356579433650218","0.0756194999355217","0.1111","0.1334","0.1586","0.215","1.00099599578672","40000"
"p_11_2[19]","0.1199668025","0.0292035972551895","0.0697694999301144","0.09927","0.1176","0.1383","0.1837","1.00099801469187","40000"
"p_11_2[20]","0.1651805245","0.0481364467757811","0.0848387496407287","0.1302","0.1605","0.195","0.2714","1.00120203937138","6600"
"p_11_2[21]","0.14276052625","0.0459432181509188","0.0667097499817288","0.1098","0.1379","0.1706","0.246102499504907","1.00101752223343","34000"
"p_11_2[22]","0.179106812","0.0554418068593129","0.0868397499859645","0.1389","0.1737","0.2133","0.301802499596261","1.00100510545796","40000"
"p_11_2[23]","0.1632085845","0.0527552397357774","0.0772294999368661","0.1251","0.1573","0.1953","0.2819","1.00099499965418","40000"
"p_11_2[24]","0.15246368375","0.0516591485298892","0.0683092498393804","0.1152","0.1466","0.1833","0.2697","1.00105300453492","19000"
"p_11_2[25]","0.1496723025","0.0495286347011996","0.0689497499823225","0.1138","0.1443","0.1794","0.2611","1.0009859054824","40000"
"p_11_2[26]","0.12541876175","0.0472917544446725","0.0510994999045742","0.09134","0.1197","0.1524","0.234502499480423","1.00099536557149","40000"
"p_11_2[27]","0.1201530085","0.038031560374688","0.05711","0.0927274998988937","0.1161","0.1433","0.2051","1.00099160696168","40000"
"p_11_2[28]","0.110654971","0.0409007711555808","0.04546","0.08113","0.1057","0.1348","0.204","1.0009885104537","40000"
"p_11_2[29]","0.08755599565","0.038790049818817","0.0300092496342561","0.05944","0.08159","0.1091","0.1807","1.00098942319235","40000"
"p_11_2[30]","0.07758738865","0.029668293528863","0.0307094998411888","0.0560174998326316","0.07382","0.09543","0.1445","1.00097804049195","40000"
"p_11_2[31]","0.0649688566","0.0272518487864226","0.0230497499471107","0.04537","0.06118","0.0805624998836355","0.128102499049084","1.00103628475502","24000"
"p_11_2[32]","0.11584401875","0.0428091884554304","0.0483797499748054","0.0851","0.1105","0.1403","0.214402499431728","1.00097791427097","40000"
"p_11_2[33]","0.08677303875","0.0383603475880612","0.0296694998356197","0.05892","0.08098","0.10832499134815","0.1782","1.0010477694776","20000"
