"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"p_11_2[36]","0.1","0.042","0.037","0.07","0.094","0.124","0.198","1.001","1e+05"
"p_11_2[37]","0.074","0.031","0.028","0.052","0.07","0.092","0.147","1.001","1e+05"
"pi_U[1,1]","0.898","0.036","0.816","0.877","0.902","0.924","0.955","1.001","1e+05"
"pi_U[1,2]","0.844","0.066","0.689","0.806","0.853","0.892","0.946","1.001","1e+05"
"pi_U[2,1]","0.9","0.045","0.792","0.876","0.908","0.933","0.966","1.001","44000"
"pi_U[2,2]","0.857","0.059","0.719","0.822","0.864","0.9","0.949","1.001","1e+05"
"pi_U[3,1]","0.877","0.037","0.793","0.854","0.881","0.904","0.938","1.001","73000"
"pi_U[3,2]","0.864","0.056","0.734","0.831","0.872","0.905","0.951","1.001","1e+05"
"pi_U[4,1]","0.882","0.036","0.802","0.86","0.885","0.907","0.941","1.001","41000"
"pi_U[4,2]","0.845","0.06","0.708","0.809","0.852","0.888","0.939","1.001","1e+05"
"pi_U[5,1]","0.804","0.054","0.687","0.771","0.809","0.843","0.895","1.001","1e+05"
"pi_U[5,2]","0.782","0.074","0.616","0.737","0.79","0.836","0.904","1.001","1e+05"
"pi_U[6,1]","0.915","0.031","0.842","0.896","0.918","0.937","0.964","1.001","1e+05"
"pi_U[6,2]","0.808","0.064","0.664","0.769","0.815","0.854","0.914","1.001","1e+05"
"pi_U[7,1]","0.877","0.034","0.802","0.856","0.88","0.901","0.934","1.001","1e+05"
"pi_U[7,2]","0.86","0.058","0.726","0.826","0.868","0.902","0.95","1.001","1e+05"
"pi_U[8,1]","0.925","0.032","0.85","0.907","0.93","0.948","0.973","1.001","1e+05"
"pi_U[8,2]","0.775","0.075","0.606","0.728","0.783","0.83","0.899","1.001","17000"
"pi_U[9,1]","0.86","0.029","0.799","0.842","0.862","0.881","0.911","1.001","49000"
"pi_U[9,2]","0.862","0.052","0.744","0.831","0.869","0.9","0.946","1.001","29000"
"pi_U[10,1]","0.843","0.024","0.793","0.827","0.844","0.859","0.887","1.001","1e+05"
"pi_U[10,2]","0.787","0.076","0.618","0.741","0.796","0.842","0.911","1.001","1e+05"
"pi_U[11,1]","0.834","0.036","0.758","0.811","0.836","0.86","0.898","1.001","1e+05"
"pi_U[11,2]","0.803","0.071","0.644","0.76","0.811","0.854","0.918","1.001","98000"
"pi_U[12,1]","0.921","0.021","0.874","0.908","0.922","0.936","0.956","1.001","66000"
"pi_U[12,2]","0.748","0.077","0.579","0.699","0.755","0.803","0.876","1.001","47000"
"pi_U[13,1]","0.937","0.019","0.896","0.926","0.939","0.951","0.969","1.001","1e+05"
"pi_U[13,2]","0.831","0.053","0.713","0.798","0.836","0.869","0.92","1.001","1e+05"
"pi_U[14,1]","0.937","0.022","0.887","0.924","0.94","0.953","0.973","1.001","1e+05"
"pi_U[14,2]","0.837","0.071","0.67","0.797","0.847","0.888","0.944","1.001","12000"
"pi_U[15,1]","0.915","0.024","0.864","0.901","0.917","0.932","0.955","1.001","1e+05"
"pi_U[15,2]","0.738","0.093","0.527","0.682","0.75","0.807","0.888","1.001","26000"
"pi_U[16,1]","0.889","0.027","0.831","0.873","0.892","0.909","0.936","1.001","1e+05"
"pi_U[16,2]","0.729","0.078","0.558","0.679","0.735","0.785","0.862","1.001","1e+05"
"pi_U[17,1]","0.863","0.054","0.739","0.832","0.871","0.902","0.946","1.001","1e+05"
"pi_U[17,2]","0.818","0.079","0.633","0.772","0.83","0.875","0.938","1.001","33000"
"pi_U[18,1]","0.885","0.025","0.83","0.869","0.887","0.903","0.93","1.001","1e+05"
"pi_U[18,2]","0.779","0.071","0.619","0.735","0.786","0.83","0.897","1.001","26000"
"pi_U[19,1]","0.764","0.028","0.706","0.745","0.765","0.783","0.817","1.001","33000"
"pi_U[19,2]","0.837","0.059","0.704","0.802","0.844","0.879","0.932","1.001","1e+05"
"pi_U[20,1]","0.893","0.045","0.787","0.868","0.9","0.926","0.96","1.001","1e+05"
"pi_U[20,2]","0.898","0.041","0.806","0.874","0.903","0.928","0.962","1.001","1e+05"
"pi_U[21,1]","0.885","0.039","0.797","0.862","0.889","0.912","0.947","1.001","32000"
"pi_U[21,2]","0.861","0.059","0.724","0.827","0.869","0.904","0.951","1.001","82000"
"pi_U[22,1]","0.877","0.037","0.794","0.854","0.88","0.903","0.938","1.001","1e+05"
"pi_U[22,2]","0.841","0.068","0.682","0.802","0.851","0.891","0.945","1.001","28000"
"pi_U[23,1]","0.807","0.061","0.668","0.77","0.814","0.851","0.907","1.001","48000"
"pi_U[23,2]","0.796","0.069","0.641","0.754","0.804","0.847","0.91","1.001","1e+05"
"pi_U[24,1]","0.868","0.042","0.773","0.842","0.872","0.898","0.936","1.001","1e+05"
"pi_U[24,2]","0.794","0.076","0.619","0.748","0.804","0.849","0.915","1.001","86000"
"pi_U[25,1]","0.824","0.055","0.701","0.791","0.83","0.864","0.914","1.001","1e+05"
"pi_U[25,2]","0.832","0.061","0.694","0.795","0.839","0.876","0.929","1.001","31000"
"pi_U[26,1]","0.871","0.044","0.773","0.845","0.876","0.903","0.941","1.001","74000"
"pi_U[26,2]","0.838","0.063","0.694","0.801","0.846","0.884","0.937","1.001","18000"
"pi_U[27,1]","0.887","0.028","0.825","0.87","0.89","0.908","0.936","1.001","1e+05"
"pi_U[27,2]","0.782","0.07","0.625","0.739","0.79","0.833","0.898","1.001","67000"
"pi_U[28,1]","0.891","0.042","0.794","0.867","0.896","0.921","0.956","1.001","1e+05"
"pi_U[28,2]","0.844","0.052","0.727","0.812","0.849","0.881","0.93","1.001","1e+05"
"pi_U[29,1]","0.28","0.063","0.169","0.235","0.276","0.32","0.412","1.001","1e+05"
"pi_U[29,2]","0.625","0.106","0.408","0.553","0.628","0.7","0.819","1.001","1e+05"
"pi_U[30,1]","0.63","0.069","0.491","0.584","0.632","0.678","0.762","1.001","7500"
"pi_U[30,2]","0.66","0.079","0.498","0.608","0.663","0.715","0.805","1.001","13000"
"pi_U[31,1]","0.401","0.08","0.254","0.344","0.397","0.454","0.565","1.001","22000"
"pi_U[31,2]","0.665","0.083","0.494","0.609","0.667","0.724","0.818","1.001","1e+05"
"pi_U[32,1]","0.514","0.092","0.338","0.45","0.513","0.577","0.698","1.001","7400"
"pi_U[32,2]","0.678","0.09","0.494","0.619","0.683","0.742","0.841","1.001","1e+05"
"pi_U[33,1]","0.455","0.083","0.299","0.398","0.453","0.511","0.621","1.001","1e+05"
"pi_U[33,2]","0.719","0.09","0.525","0.661","0.726","0.785","0.875","1.001","1e+05"
"pi_U[34,1]","0.611","0.071","0.47","0.564","0.613","0.66","0.746","1.001","1e+05"
"pi_U[34,2]","0.7","0.097","0.493","0.637","0.706","0.77","0.867","1.001","9700"
"pi_U[35,1]","0.532","0.097","0.343","0.465","0.533","0.6","0.721","1.001","33000"
"pi_U[35,2]","0.74","0.085","0.556","0.686","0.747","0.802","0.886","1.001","1e+05"
"pi_U[36,1]","0.665","0.067","0.529","0.62","0.666","0.711","0.79","1.001","5000"
"pi_U[36,2]","0.68","0.1","0.469","0.614","0.687","0.753","0.857","1.001","1e+05"
"pi_U[37,1]","0.423","0.089","0.261","0.36","0.419","0.482","0.606","1.001","1e+05"
"pi_U[37,2]","0.589","0.093","0.405","0.525","0.591","0.655","0.766","1.001","1e+05"
"eps_U[1,1]","0.347","0.728","-1.051","-0.148","0.33","0.828","1.812","1.001","1e+05"
"eps_U[1,2]","0.355","0.919","-1.407","-0.272","0.345","0.969","2.196","1.001","1e+05"
"eps_U[2,1]","0.458","0.9","-1.274","-0.158","0.449","1.059","2.255","1.001","27000"
"eps_U[2,2]","0.533","0.888","-1.164","-0.074","0.52","1.126","2.323","1.001","1e+05"
"eps_U[3,1]","-0.07","0.654","-1.315","-0.515","-0.084","0.361","1.259","1.001","1e+05"
"eps_U[3,2]","0.652","0.874","-1.037","0.057","0.644","1.233","2.392","1.001","1e+05"
"eps_U[4,1]","0.012","0.649","-1.222","-0.432","-0.003","0.44","1.321","1.001","36000"
"eps_U[4,2]","0.335","0.844","-1.283","-0.243","0.32","0.9","2.029","1.001","1e+05"
"eps_U[5,1]","-1.093","0.645","-2.35","-1.527","-1.101","-0.662","0.197","1.001","1e+05"
"eps_U[5,2]","-0.468","0.82","-2.034","-1.023","-0.486","0.077","1.188","1.001","1e+05"
"eps_U[6,1]","0.711","0.739","-0.697","0.207","0.696","1.198","2.207","1.001","1e+05"
"eps_U[6,2]","-0.172","0.786","-1.675","-0.706","-0.187","0.348","1.403","1.001","1e+05"
"eps_U[7,1]","-0.089","0.605","-1.245","-0.498","-0.104","0.308","1.135","1.001","1e+05"
"eps_U[7,2]","0.587","0.881","-1.108","-0.012","0.573","1.174","2.348","1.001","83000"
"eps_U[8,1]","0.998","0.824","-0.57","0.433","0.984","1.542","2.66","1.001","33000"
"eps_U[8,2]","-0.547","0.814","-2.095","-1.104","-0.559","-0.012","1.095","1.001","35000"
"eps_U[9,1]","-0.383","0.491","-1.334","-0.714","-0.387","-0.059","0.6","1.001","58000"
"eps_U[9,2]","0.601","0.818","-0.972","0.045","0.588","1.142","2.244","1.001","24000"
"eps_U[10,1]","-0.658","0.406","-1.457","-0.929","-0.658","-0.387","0.137","1.001","1e+05"
"eps_U[10,2]","-0.396","0.844","-1.993","-0.971","-0.421","0.16","1.321","1.001","1e+05"
"eps_U[11,1]","-0.75","0.523","-1.751","-1.105","-0.759","-0.407","0.31","1.001","1e+05"
"eps_U[11,2]","-0.214","0.841","-1.806","-0.79","-0.234","0.34","1.482","1.001","1e+05"
"eps_U[12,1]","0.806","0.564","-0.265","0.42","0.794","1.175","1.951","1.001","1e+05"
"eps_U[12,2]","-0.85","0.764","-2.313","-1.367","-0.865","-0.348","0.699","1.001","1e+05"
"eps_U[13,1]","1.292","0.604","0.162","0.88","1.272","1.685","2.534","1.001","1e+05"
"eps_U[13,2]","0.104","0.733","-1.305","-0.396","0.089","0.588","1.579","1.001","49000"
"eps_U[14,1]","1.319","0.691","0.01","0.848","1.296","1.77","2.726","1.001","1e+05"
"eps_U[14,2]","0.258","0.94","-1.557","-0.381","0.252","0.887","2.125","1.001","8800"
"eps_U[15,1]","0.684","0.586","-0.424","0.283","0.67","1.066","1.875","1.001","66000"
"eps_U[15,2]","-0.906","0.882","-2.603","-1.508","-0.919","-0.316","0.861","1.001","1e+05"
"eps_U[16,1]","0.125","0.54","-0.905","-0.242","0.114","0.48","1.219","1.001","1e+05"
"eps_U[16,2]","-1.045","0.75","-2.48","-1.553","-1.06","-0.551","0.471","1.001","1e+05"
"eps_U[17,1]","-0.238","0.836","-1.825","-0.809","-0.254","0.316","1.452","1.001","1e+05"
"eps_U[17,2]","0.012","0.966","-1.847","-0.647","0.003","0.656","1.935","1.001","54000"
"eps_U[18,1]","0.038","0.505","-0.922","-0.305","0.028","0.368","1.063","1.001","1e+05"
"eps_U[18,2]","-0.515","0.786","-2.027","-1.048","-0.529","0.006","1.068","1.001","35000"
"eps_U[19,1]","-1.602","0.401","-2.417","-1.865","-1.591","-1.326","-0.842","1.001","77000"
"eps_U[19,2]","0.214","0.807","-1.335","-0.336","0.202","0.748","1.834","1.001","1e+05"
"eps_U[20,1]","0.294","0.846","-1.335","-0.285","0.281","0.858","1.983","1.001","1e+05"
"eps_U[20,2]","1.256","0.801","-0.269","0.709","1.242","1.79","2.861","1.001","1e+05"
"eps_U[21,1]","0.082","0.706","-1.255","-0.399","0.067","0.545","1.511","1.001","61000"
"eps_U[21,2]","0.603","0.891","-1.118","-0.002","0.588","1.195","2.383","1.001","1e+05"
"eps_U[22,1]","-0.077","0.65","-1.313","-0.521","-0.092","0.352","1.237","1.001","1e+05"
"eps_U[22,2]","0.321","0.929","-1.478","-0.311","0.317","0.943","2.16","1.001","48000"
"eps_U[23,1]","-1.037","0.726","-2.421","-1.531","-1.049","-0.557","0.423","1.001","34000"
"eps_U[23,2]","-0.305","0.804","-1.832","-0.854","-0.321","0.225","1.321","1.001","1e+05"
"eps_U[24,1]","-0.213","0.688","-1.523","-0.684","-0.228","0.239","1.19","1.001","1e+05"
"eps_U[24,2]","-0.315","0.865","-1.98","-0.904","-0.328","0.261","1.417","1.001","1e+05"
"eps_U[25,1]","-0.828","0.703","-2.165","-1.304","-0.842","-0.364","0.599","1.001","1e+05"
"eps_U[25,2]","0.144","0.812","-1.413","-0.409","0.131","0.685","1.774","1.001","1e+05"
"eps_U[26,1]","-0.145","0.724","-1.519","-0.638","-0.16","0.332","1.313","1.001","1e+05"
"eps_U[26,2]","0.249","0.857","-1.39","-0.333","0.235","0.821","1.966","1.001","13000"
"eps_U[27,1]","0.087","0.556","-0.972","-0.293","0.075","0.454","1.213","1.001","1e+05"
"eps_U[27,2]","-0.474","0.783","-1.977","-1.008","-0.488","0.042","1.107","1.001","1e+05"
"eps_U[28,1]","0.226","0.788","-1.279","-0.311","0.21","0.748","1.826","1.001","93000"
"eps_U[28,2]","0.293","0.753","-1.139","-0.218","0.278","0.794","1.81","1.001","1e+05"
"eps_U[29,1]","-1.25","0.632","-2.505","-1.673","-1.243","-0.823","-0.023","1.001","78000"
"eps_U[29,2]","0.042","0.839","-1.574","-0.526","0.032","0.598","1.717","1.001","1e+05"
"eps_U[30,1]","1.075","0.618","-0.128","0.658","1.07","1.485","2.308","1.001","27000"
"eps_U[30,2]","-0.08","0.714","-1.462","-0.562","-0.085","0.397","1.337","1.001","13000"
"eps_U[31,1]","-0.71","0.657","-1.995","-1.151","-0.712","-0.271","0.586","1.001","51000"
"eps_U[31,2]","-0.059","0.741","-1.489","-0.562","-0.068","0.434","1.414","1.001","82000"
"eps_U[32,1]","0.237","0.71","-1.134","-0.241","0.233","0.709","1.647","1.001","12000"
"eps_U[32,2]","0.146","0.781","-1.357","-0.384","0.135","0.666","1.711","1.001","1e+05"
"eps_U[33,1]","-0.613","0.659","-1.902","-1.054","-0.617","-0.176","0.69","1.001","1e+05"
"eps_U[33,2]","0.184","0.825","-1.415","-0.378","0.179","0.736","1.819","1.001","50000"
"eps_U[34,1]","0.542","0.62","-0.661","0.123","0.537","0.953","1.778","1.001","1e+05"
"eps_U[34,2]","-0.021","0.845","-1.653","-0.594","-0.028","0.541","1.66","1.001","7700"
"eps_U[35,1]","-0.251","0.736","-1.681","-0.748","-0.26","0.24","1.222","1.001","20000"
"eps_U[35,2]","0.204","0.818","-1.359","-0.357","0.194","0.747","1.848","1.001","1e+05"
"eps_U[36,1]","1.156","0.62","-0.037","0.737","1.147","1.568","2.394","1.001","14000"
"eps_U[36,2]","-0.041","0.845","-1.665","-0.614","-0.055","0.516","1.65","1.001","1e+05"
"eps_U[37,1]","-0.19","0.701","-1.548","-0.664","-0.195","0.279","1.201","1.001","65000"
"eps_U[37,2]","-0.374","0.753","-1.828","-0.885","-0.384","0.128","1.13","1.001","1e+05"
"pi_U_eff[29,1]","0.687","0.011","0.665","0.68","0.688","0.695","0.707","1.001","1e+05"
"pi_U_eff[29,2]","0.643","0.021","0.601","0.63","0.644","0.658","0.681","1.001","1e+05"
"pi_U_eff[30,1]","0.737","0.012","0.713","0.73","0.738","0.746","0.759","1.001","1e+05"
"pi_U_eff[30,2]","0.69","0.022","0.645","0.676","0.691","0.706","0.731","1.001","1e+05"
"pi_U_eff[31,1]","0.74","0.012","0.716","0.733","0.741","0.748","0.762","1.001","1e+05"
"pi_U_eff[31,2]","0.693","0.022","0.647","0.679","0.694","0.708","0.734","1.001","1e+05"
"pi_U_eff[32,1]","0.732","0.012","0.708","0.724","0.732","0.74","0.753","1.001","1e+05"
"pi_U_eff[32,2]","0.685","0.022","0.64","0.67","0.686","0.7","0.725","1.001","1e+05"
"pi_U_eff[33,1]","0.773","0.012","0.748","0.765","0.773","0.781","0.795","1.001","1e+05"
"pi_U_eff[33,2]","0.723","0.023","0.676","0.708","0.724","0.739","0.766","1.001","1e+05"
"pi_U_eff[34,1]","0.776","0.012","0.75","0.768","0.776","0.784","0.798","1.001","1e+05"
"pi_U_eff[34,2]","0.726","0.023","0.678","0.711","0.727","0.742","0.769","1.001","1e+05"
"pi_U_eff[35,1]","0.794","0.012","0.767","0.786","0.794","0.802","0.816","1.001","1e+05"
"pi_U_eff[35,2]","0.743","0.024","0.694","0.727","0.744","0.759","0.786","1.001","1e+05"
"pi_U_eff[36,1]","0.758","0.012","0.733","0.75","0.759","0.766","0.78","1.001","1e+05"
"pi_U_eff[36,2]","0.71","0.023","0.663","0.695","0.71","0.725","0.751","1.001","1e+05"
"pi_U_eff[37,1]","0.702","0.011","0.679","0.695","0.703","0.71","0.722","1.001","1e+05"
"pi_U_eff[37,2]","0.657","0.021","0.614","0.644","0.658","0.672","0.696","1.001","1e+05"
"pi_EF[1]","0.276","0.064","0.164","0.231","0.272","0.318","0.413","1.001","1e+05"
"pi_EF[2]","0.164","0.05","0.08","0.128","0.16","0.195","0.274","1.001","32000"
"pi_EF[3]","0.158","0.031","0.103","0.136","0.156","0.178","0.223","1.001","1e+05"
"pi_EF[4]","0.311","0.051","0.217","0.275","0.308","0.344","0.415","1.001","82000"
"pi_EF[5]","0.464","0.071","0.329","0.414","0.462","0.512","0.606","1.001","1e+05"
"pi_EF[6]","0.188","0.036","0.123","0.163","0.187","0.212","0.266","1.001","82000"
"pi_EF[7]","0.264","0.035","0.199","0.24","0.263","0.287","0.336","1.001","1e+05"
"pi_EF[8]","0.192","0.036","0.127","0.167","0.19","0.216","0.269","1.001","1e+05"
"p_n12[9,1]","0.711","0.058","0.592","0.673","0.713","0.751","0.817","1.001","39000"
"p_n12[9,2]","0.559","0.056","0.449","0.521","0.56","0.598","0.668","1.001","1e+05"
"p_n12[9,3]","0.381","0.133","0.129","0.287","0.378","0.473","0.641","1.001","1e+05"
"p_n12[9,4]","0.265","0.07","0.141","0.216","0.261","0.311","0.411","1.001","1e+05"
"p_n12[10,1]","0.87","0.031","0.803","0.85","0.872","0.892","0.925","1.001","1e+05"
"p_n12[10,2]","0.562","0.038","0.488","0.537","0.562","0.588","0.636","1.001","1e+05"
"p_n12[10,3]","0.464","0.137","0.196","0.368","0.466","0.56","0.726","1.001","1e+05"
"p_n12[10,4]","0.399","0.08","0.25","0.344","0.397","0.453","0.561","1.001","1e+05"
"p_n12[11,1]","0.691","0.055","0.578","0.655","0.692","0.729","0.793","1.001","42000"
"p_n12[11,2]","0.441","0.049","0.348","0.408","0.441","0.474","0.538","1.001","1e+05"
"p_n12[11,3]","0.65","0.132","0.375","0.562","0.658","0.746","0.885","1.001","1e+05"
"p_n12[11,4]","0.372","0.077","0.229","0.318","0.369","0.423","0.53","1.001","41000"
"p_n12[12,1]","0.879","0.044","0.782","0.852","0.884","0.911","0.951","1.001","1e+05"
"p_n12[12,2]","0.61","0.059","0.493","0.57","0.611","0.65","0.721","1.001","1e+05"
"p_n12[12,3]","0.512","0.12","0.276","0.429","0.513","0.597","0.741","1.001","23000"
"p_n12[12,4]","0.245","0.065","0.13","0.199","0.241","0.287","0.382","1.001","1e+05"
"p_n12[13,1]","0.684","0.057","0.567","0.646","0.686","0.724","0.789","1.001","1e+05"
"p_n12[13,2]","0.8","0.041","0.715","0.774","0.802","0.829","0.874","1.001","87000"
"p_n12[13,3]","0.577","0.137","0.299","0.484","0.582","0.675","0.826","1.001","1e+05"
"p_n12[13,4]","0.609","0.075","0.458","0.558","0.61","0.661","0.752","1.001","1e+05"
"p_n12[14,1]","0.638","0.075","0.484","0.588","0.641","0.691","0.776","1.001","45000"
"p_n12[14,2]","0.706","0.057","0.588","0.669","0.708","0.746","0.81","1.001","1e+05"
"p_n12[14,3]","0.602","0.146","0.3","0.504","0.61","0.708","0.862","1.001","69000"
"p_n12[14,4]","0.498","0.11","0.288","0.422","0.498","0.574","0.714","1.001","59000"
"p_n12[15,1]","0.671","0.053","0.563","0.636","0.673","0.707","0.769","1.001","1e+05"
"p_n12[15,2]","0.733","0.053","0.622","0.698","0.735","0.771","0.831","1.001","1e+05"
"p_n12[15,3]","0.593","0.147","0.289","0.493","0.601","0.7","0.858","1.001","1e+05"
"p_n12[15,4]","0.606","0.113","0.379","0.529","0.609","0.686","0.817","1.001","1e+05"
"p_n12[16,1]","0.806","0.045","0.71","0.777","0.809","0.838","0.886","1.001","48000"
"p_n12[16,2]","0.765","0.051","0.658","0.732","0.768","0.801","0.857","1.001","1e+05"
"p_n12[16,3]","0.601","0.12","0.358","0.52","0.606","0.687","0.821","1.001","1e+05"
"p_n12[16,4]","0.449","0.089","0.281","0.388","0.448","0.51","0.626","1.001","1e+05"
"p_n12[17,1]","0.735","0.104","0.501","0.67","0.746","0.812","0.904","1.001","27000"
"p_n12[17,2]","0.606","0.109","0.384","0.533","0.61","0.683","0.808","1.001","1e+05"
"p_n12[17,3]","0.558","0.157","0.236","0.45","0.564","0.672","0.841","1.001","18000"
"p_n12[17,4]","0.51","0.13","0.26","0.419","0.509","0.601","0.765","1.001","32000"
"p_n12[18,1]","0.812","0.042","0.723","0.785","0.814","0.841","0.887","1.001","1e+05"
"p_n12[18,2]","0.685","0.057","0.568","0.647","0.686","0.724","0.79","1.001","1e+05"
"p_n12[18,3]","0.506","0.141","0.223","0.409","0.51","0.607","0.769","1.001","1e+05"
"p_n12[18,4]","0.608","0.091","0.428","0.547","0.61","0.672","0.779","1.001","1e+05"
"p_n12[19,1]","0.544","0.041","0.463","0.516","0.545","0.573","0.625","1.001","1e+05"
