"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"p_11_1[3]","0.252","0.05","0.162","0.217","0.25","0.284","0.357","1.002","2200"
"p_11_1[4]","0.154","0.04","0.085","0.125","0.151","0.179","0.24","1.001","60000"
"p_11_1[5]","0.283","0.056","0.18","0.243","0.28","0.319","0.396","1.001","36000"
"p_11_1[6]","0.353","0.057","0.245","0.313","0.351","0.391","0.469","1.001","93000"
"p_11_1[7]","0.178","0.058","0.082","0.137","0.173","0.214","0.305","1.001","1e+05"
"p_11_1[8]","0.279","0.056","0.176","0.24","0.277","0.316","0.396","1.001","4800"
"p_11_2[9]","0.138","0.049","0.061","0.103","0.132","0.167","0.25","1.001","7200"
"p_11_2[10]","0.141","0.03","0.089","0.12","0.139","0.16","0.204","1.001","1e+05"
"p_11_2[11]","0.158","0.037","0.093","0.132","0.156","0.181","0.237","1.001","54000"
"p_11_2[12]","0.115","0.035","0.056","0.09","0.112","0.136","0.193","1.001","91000"
"p_11_2[13]","0.074","0.023","0.037","0.058","0.071","0.088","0.126","1.001","71000"
"p_11_2[14]","0.071","0.028","0.027","0.051","0.067","0.088","0.137","1.001","1e+05"
"p_11_2[15]","0.102","0.032","0.05","0.079","0.098","0.121","0.173","1.001","1e+05"
"p_11_2[16]","0.11","0.035","0.052","0.084","0.106","0.131","0.189","1.001","1e+05"
"p_11_2[17]","0.101","0.034","0.046","0.076","0.097","0.12","0.177","1.001","1e+05"
"p_11_2[18]","0.136","0.036","0.074","0.11","0.133","0.158","0.215","1.002","2700"
"p_11_2[19]","0.118","0.029","0.068","0.098","0.116","0.137","0.18","1.001","5000"
"p_11_2[20]","0.163","0.048","0.083","0.128","0.158","0.192","0.27","1.001","61000"
"p_11_2[21]","0.14","0.046","0.065","0.107","0.135","0.168","0.244","1.001","55000"
"p_11_2[22]","0.177","0.055","0.084","0.137","0.171","0.211","0.299","1.001","5400"
"p_11_2[23]","0.16","0.052","0.075","0.123","0.154","0.192","0.277","1.001","15000"
"p_11_2[24]","0.149","0.051","0.066","0.112","0.143","0.18","0.266","1.001","90000"
"p_11_2[25]","0.146","0.049","0.067","0.111","0.141","0.176","0.258","1.001","51000"
"p_11_2[26]","0.122","0.047","0.049","0.088","0.116","0.149","0.231","1.001","56000"
"p_11_2[27]","0.118","0.038","0.055","0.091","0.114","0.141","0.204","1.001","5700"
"p_11_2[28]","0.107","0.04","0.043","0.078","0.102","0.13","0.2","1.001","1e+05"
"p_11_2[29]","0.082","0.037","0.028","0.056","0.077","0.103","0.172","1.001","1e+05"
"p_11_2[30]","0.074","0.029","0.029","0.053","0.071","0.091","0.14","1.001","82000"
"p_11_2[31]","0.062","0.027","0.022","0.043","0.058","0.077","0.124","1.001","27000"
"p_11_2[32]","0.111","0.042","0.045","0.081","0.106","0.136","0.208","1.001","1e+05"
"p_11_2[33]","0.082","0.037","0.028","0.056","0.076","0.102","0.17","1.001","24000"
"p_11_2[34]","0.097","0.044","0.033","0.065","0.09","0.121","0.204","1.001","11000"
"p_11_2[35]","0.099","0.042","0.036","0.069","0.093","0.122","0.198","1.001","1e+05"
"p_11_2[36]","0.099","0.041","0.036","0.069","0.093","0.123","0.197","1.001","16000"
"p_11_2[37]","0.073","0.031","0.027","0.051","0.069","0.09","0.146","1.001","79000"
"p_11_2[38]","0.102","0.048","0.033","0.067","0.094","0.127","0.218","1.001","1e+05"
"p_11_2[39]","0.114","0.047","0.043","0.08","0.107","0.14","0.224","1.001","83000"
"p_11_2[40]","0.104","0.05","0.033","0.068","0.095","0.129","0.226","1.001","1e+05"
"pi_U[1,1]","0.898","0.036","0.816","0.877","0.902","0.924","0.955","1.001","1e+05"
"pi_U[1,2]","0.84","0.068","0.682","0.802","0.85","0.89","0.945","1.001","9800"
"pi_U[2,1]","0.901","0.044","0.796","0.877","0.908","0.933","0.966","1.001","6600"
"pi_U[2,2]","0.852","0.061","0.711","0.816","0.86","0.897","0.948","1.001","20000"
"pi_U[3,1]","0.876","0.038","0.79","0.853","0.88","0.903","0.938","1.001","20000"
"pi_U[3,2]","0.859","0.058","0.727","0.824","0.866","0.902","0.95","1.001","30000"
"pi_U[4,1]","0.882","0.036","0.802","0.86","0.886","0.908","0.941","1.001","18000"
"pi_U[4,2]","0.841","0.061","0.703","0.804","0.848","0.885","0.938","1.001","1e+05"
"pi_U[5,1]","0.806","0.053","0.691","0.773","0.811","0.844","0.895","1.001","8500"
"pi_U[5,2]","0.777","0.075","0.609","0.731","0.785","0.832","0.901","1.001","9400"
"pi_U[6,1]","0.914","0.032","0.842","0.895","0.918","0.936","0.963","1.001","45000"
"pi_U[6,2]","0.802","0.066","0.656","0.761","0.809","0.85","0.911","1.001","16000"
"pi_U[7,1]","0.876","0.034","0.801","0.855","0.879","0.901","0.934","1.001","1e+05"
"pi_U[7,2]","0.857","0.059","0.721","0.822","0.865","0.9","0.949","1.001","33000"
"pi_U[8,1]","0.924","0.032","0.85","0.906","0.929","0.947","0.973","1.001","22000"
"pi_U[8,2]","0.769","0.078","0.596","0.721","0.777","0.825","0.897","1.001","10000"
"pi_U[9,1]","0.86","0.029","0.798","0.842","0.862","0.88","0.911","1.001","1e+05"
"pi_U[9,2]","0.858","0.054","0.735","0.826","0.865","0.897","0.944","1.001","1e+05"
"pi_U[10,1]","0.842","0.024","0.792","0.827","0.844","0.859","0.887","1.001","10000"
"pi_U[10,2]","0.782","0.076","0.612","0.735","0.789","0.837","0.908","1.001","7000"
"pi_U[11,1]","0.833","0.036","0.758","0.81","0.835","0.858","0.897","1.001","98000"
"pi_U[11,2]","0.799","0.072","0.638","0.755","0.806","0.851","0.916","1.001","1e+05"
"pi_U[12,1]","0.92","0.021","0.874","0.907","0.922","0.935","0.957","1.001","1e+05"
"pi_U[12,2]","0.742","0.078","0.573","0.693","0.75","0.799","0.873","1.001","6000"
"pi_U[13,1]","0.937","0.019","0.895","0.926","0.939","0.95","0.968","1.001","1e+05"
"pi_U[13,2]","0.828","0.054","0.707","0.794","0.833","0.867","0.918","1.001","1e+05"
"pi_U[14,1]","0.937","0.022","0.886","0.923","0.939","0.953","0.973","1.001","1e+05"
"pi_U[14,2]","0.833","0.072","0.663","0.791","0.843","0.885","0.943","1.001","1e+05"
"pi_U[15,1]","0.915","0.024","0.863","0.9","0.917","0.932","0.955","1.001","1e+05"
"pi_U[15,2]","0.731","0.095","0.518","0.673","0.742","0.801","0.884","1.001","1e+05"
"pi_U[16,1]","0.89","0.027","0.832","0.873","0.892","0.909","0.936","1.001","1e+05"
"pi_U[16,2]","0.722","0.079","0.551","0.672","0.729","0.779","0.858","1.001","1e+05"
"pi_U[17,1]","0.873","0.049","0.758","0.844","0.88","0.908","0.949","1.001","1e+05"
"pi_U[17,2]","0.816","0.079","0.632","0.77","0.828","0.874","0.937","1.001","32000"
"pi_U[18,1]","0.885","0.026","0.83","0.869","0.887","0.903","0.93","1.001","1e+05"
"pi_U[18,2]","0.774","0.072","0.614","0.73","0.782","0.827","0.894","1.001","16000"
"pi_U[19,1]","0.763","0.029","0.705","0.745","0.764","0.783","0.817","1.001","36000"
"pi_U[19,2]","0.833","0.06","0.699","0.797","0.84","0.877","0.929","1.001","1e+05"
"pi_U[20,1]","0.893","0.044","0.79","0.868","0.9","0.925","0.96","1.001","60000"
"pi_U[20,2]","0.896","0.042","0.8","0.871","0.901","0.926","0.962","1.001","69000"
"pi_U[21,1]","0.884","0.038","0.797","0.861","0.888","0.912","0.946","1.001","1e+05"
"pi_U[21,2]","0.856","0.06","0.716","0.822","0.865","0.9","0.949","1.001","1e+05"
"pi_U[22,1]","0.876","0.037","0.794","0.854","0.88","0.903","0.938","1.001","1e+05"
"pi_U[22,2]","0.837","0.07","0.673","0.797","0.847","0.888","0.943","1.001","31000"
"pi_U[23,1]","0.807","0.061","0.67","0.77","0.814","0.851","0.907","1.001","58000"
"pi_U[23,2]","0.791","0.071","0.632","0.747","0.799","0.842","0.907","1.001","22000"
"pi_U[24,1]","0.868","0.042","0.774","0.842","0.872","0.898","0.936","1.001","28000"
"pi_U[24,2]","0.788","0.078","0.61","0.742","0.797","0.845","0.912","1.001","4900"
"pi_U[25,1]","0.824","0.055","0.701","0.791","0.83","0.864","0.913","1.001","26000"
"pi_U[25,2]","0.827","0.062","0.685","0.79","0.834","0.872","0.927","1.001","23000"
"pi_U[26,1]","0.871","0.043","0.773","0.846","0.876","0.902","0.941","1.001","42000"
"pi_U[26,2]","0.834","0.064","0.685","0.796","0.841","0.88","0.936","1.001","1e+05"
"pi_U[27,1]","0.887","0.028","0.826","0.869","0.889","0.907","0.935","1.001","26000"
"pi_U[27,2]","0.777","0.071","0.619","0.733","0.784","0.829","0.895","1.001","1e+05"
"pi_U[28,1]","0.891","0.041","0.795","0.867","0.896","0.921","0.955","1.001","77000"
"pi_U[28,2]","0.841","0.053","0.724","0.808","0.847","0.879","0.928","1.001","76000"
"pi_U[29,1]","0.273","0.062","0.164","0.229","0.269","0.312","0.406","1.001","37000"
"pi_U[29,2]","0.623","0.111","0.4","0.548","0.627","0.703","0.825","1.001","30000"
"pi_U[30,1]","0.63","0.069","0.492","0.584","0.631","0.678","0.761","1.001","8500"
"pi_U[30,2]","0.658","0.08","0.495","0.605","0.661","0.715","0.804","1.002","2700"
"pi_U[31,1]","0.404","0.079","0.258","0.349","0.401","0.456","0.567","1.001","63000"
"pi_U[31,2]","0.661","0.084","0.49","0.604","0.663","0.72","0.816","1.001","9600"
"pi_U[32,1]","0.513","0.092","0.338","0.449","0.512","0.577","0.695","1.001","38000"
"pi_U[32,2]","0.675","0.091","0.489","0.615","0.679","0.74","0.841","1.001","19000"
"pi_U[33,1]","0.471","0.083","0.313","0.413","0.469","0.527","0.635","1.001","11000"
"pi_U[33,2]","0.72","0.088","0.532","0.663","0.726","0.784","0.873","1.001","8800"
"pi_U[34,1]","0.624","0.07","0.484","0.577","0.625","0.672","0.755","1.001","1e+05"
"pi_U[34,2]","0.701","0.094","0.5","0.64","0.707","0.77","0.865","1.001","40000"
"pi_U[35,1]","0.567","0.095","0.38","0.502","0.568","0.633","0.748","1.001","1e+05"
"pi_U[35,2]","0.741","0.082","0.564","0.688","0.748","0.801","0.883","1.001","12000"
"pi_U[36,1]","0.67","0.066","0.535","0.626","0.672","0.716","0.792","1.001","1e+05"
"pi_U[36,2]","0.681","0.099","0.472","0.616","0.687","0.752","0.855","1.001","1e+05"
"pi_U[37,1]","0.415","0.086","0.258","0.354","0.412","0.472","0.592","1.001","91000"
"pi_U[37,2]","0.583","0.096","0.393","0.516","0.583","0.65","0.767","1.001","38000"
"pi_U[38,1]","0.583","0.106","0.372","0.51","0.585","0.658","0.782","1.001","19000"
"pi_U[38,2]","0.712","0.098","0.5","0.65","0.721","0.784","0.88","1.001","1e+05"
"pi_U[39,1]","0.684","0.108","0.454","0.615","0.692","0.763","0.87","1.001","1e+05"
"pi_U[39,2]","0.635","0.086","0.459","0.578","0.639","0.696","0.792","1.001","90000"
"pi_U[40,1]","0.626","0.102","0.415","0.557","0.629","0.699","0.812","1.001","1e+05"
"pi_U[40,2]","0.756","0.092","0.552","0.698","0.766","0.825","0.908","1.001","8300"
"eps_U[1,1]","0.351","0.733","-1.041","-0.151","0.334","0.835","1.825","1.001","1e+05"
"eps_U[1,2]","0.383","0.918","-1.388","-0.241","0.374","0.994","2.215","1.001","40000"
"eps_U[2,1]","0.479","0.896","-1.246","-0.134","0.466","1.077","2.269","1.001","5200"
"eps_U[2,2]","0.545","0.882","-1.141","-0.059","0.53","1.134","2.307","1.001","1e+05"
"eps_U[3,1]","-0.076","0.667","-1.359","-0.528","-0.09","0.365","1.263","1.001","22000"
"eps_U[3,2]","0.645","0.874","-1.027","0.045","0.633","1.231","2.39","1.001","5800"
"eps_U[4,1]","0.025","0.659","-1.224","-0.422","0.011","0.457","1.354","1.001","15000"
"eps_U[4,2]","0.361","0.839","-1.247","-0.214","0.346","0.92","2.035","1.001","38000"
"eps_U[5,1]","-1.08","0.645","-2.323","-1.516","-1.085","-0.654","0.209","1.001","5300"
"eps_U[5,2]","-0.442","0.815","-1.998","-0.997","-0.458","0.098","1.196","1.001","1e+05"
"eps_U[6,1]","0.707","0.746","-0.711","0.197","0.692","1.202","2.215","1.001","26000"
"eps_U[6,2]","-0.159","0.786","-1.663","-0.698","-0.178","0.362","1.421","1.001","1e+05"
"eps_U[7,1]","-0.085","0.611","-1.25","-0.497","-0.101","0.314","1.146","1.001","1e+05"
"eps_U[7,2]","0.613","0.876","-1.079","0.017","0.601","1.198","2.356","1.001","1e+05"
"eps_U[8,1]","1.004","0.829","-0.577","0.437","0.989","1.551","2.677","1.001","26000"
"eps_U[8,2]","-0.528","0.816","-2.073","-1.086","-0.548","0.008","1.123","1.001","1e+05"
"eps_U[9,1]","-0.385","0.495","-1.337","-0.718","-0.394","-0.058","0.608","1.001","1e+05"
"eps_U[9,2]","0.613","0.815","-0.959","0.062","0.603","1.154","2.241","1.001","13000"
"eps_U[10,1]","-0.662","0.411","-1.478","-0.934","-0.66","-0.388","0.145","1.001","31000"
"eps_U[10,2]","-0.377","0.835","-1.956","-0.947","-0.4","0.172","1.333","1.001","80000"
"eps_U[11,1]","-0.77","0.52","-1.768","-1.122","-0.779","-0.431","0.281","1.001","31000"
"eps_U[11,2]","-0.182","0.838","-1.765","-0.758","-0.198","0.37","1.516","1.001","47000"
"eps_U[12,1]","0.817","0.571","-0.259","0.425","0.801","1.189","1.981","1.001","1e+05"
"eps_U[12,2]","-0.813","0.768","-2.273","-1.337","-0.829","-0.302","0.733","1.001","36000"
"eps_U[13,1]","1.303","0.611","0.153","0.883","1.287","1.7","2.557","1.001","1e+05"
"eps_U[13,2]","0.144","0.728","-1.255","-0.348","0.134","0.623","1.606","1.001","31000"
"eps_U[14,1]","1.319","0.694","0.002","0.843","1.305","1.773","2.727","1.001","1e+05"
"eps_U[14,2]","0.284","0.935","-1.521","-0.354","0.277","0.909","2.147","1.001","15000"
"eps_U[15,1]","0.686","0.594","-0.429","0.281","0.667","1.075","1.892","1.001","1e+05"
"eps_U[15,2]","-0.89","0.878","-2.571","-1.492","-0.903","-0.302","0.866","1.001","28000"
"eps_U[16,1]","0.136","0.546","-0.907","-0.234","0.125","0.492","1.249","1.001","1e+05"
"eps_U[16,2]","-1.015","0.742","-2.438","-1.519","-1.029","-0.526","0.483","1.001","15000"
"eps_U[17,1]","-0.084","0.822","-1.659","-0.643","-0.098","0.46","1.579","1.001","1e+05"
"eps_U[17,2]","0.072","0.957","-1.756","-0.586","0.057","0.715","1.982","1.001","1e+05"
"eps_U[18,1]","0.043","0.512","-0.932","-0.304","0.032","0.38","1.083","1.001","1e+05"
"eps_U[18,2]","-0.48","0.777","-1.965","-1.009","-0.494","0.038","1.083","1.001","1e+05"
"eps_U[19,1]","-1.619","0.408","-2.45","-1.886","-1.607","-1.341","-0.853","1.001","1e+05"
"eps_U[19,2]","0.242","0.802","-1.291","-0.309","0.228","0.775","1.842","1.001","55000"
"eps_U[20,1]","0.296","0.85","-1.325","-0.284","0.285","0.862","1.996","1.001","72000"
"eps_U[20,2]","1.277","0.798","-0.259","0.739","1.264","1.805","2.867","1.001","13000"
"eps_U[21,1]","0.08","0.712","-1.273","-0.406","0.065","0.546","1.527","1.001","1e+05"
"eps_U[21,2]","0.608","0.884","-1.11","0.009","0.6","1.195","2.373","1.001","62000"
"eps_U[22,1]","-0.077","0.657","-1.327","-0.526","-0.091","0.353","1.25","1.001","1e+05"
"eps_U[22,2]","0.334","0.922","-1.458","-0.289","0.329","0.952","2.163","1.001","1e+05"
"eps_U[23,1]","-1.037","0.729","-2.43","-1.532","-1.051","-0.556","0.439","1.001","23000"
"eps_U[23,2]","-0.288","0.805","-1.826","-0.836","-0.302","0.243","1.34","1.001","1e+05"
"eps_U[24,1]","-0.207","0.694","-1.528","-0.679","-0.22","0.247","1.205","1.001","40000"
"eps_U[24,2]","-0.3","0.861","-1.954","-0.886","-0.316","0.27","1.427","1.001","27000"
"eps_U[25,1]","-0.833","0.71","-2.186","-1.317","-0.845","-0.367","0.596","1.001","44000"
"eps_U[25,2]","0.162","0.809","-1.392","-0.39","0.154","0.7","1.779","1.001","1e+05"
"eps_U[26,1]","-0.139","0.727","-1.52","-0.632","-0.155","0.341","1.333","1.001","74000"
"eps_U[26,2]","0.266","0.855","-1.38","-0.315","0.252","0.833","1.973","1.001","1e+05"
"eps_U[27,1]","0.088","0.562","-0.98","-0.295","0.072","0.457","1.225","1.001","54000"
"eps_U[27,2]","-0.448","0.773","-1.931","-0.974","-0.461","0.067","1.104","1.001","44000"
"eps_U[28,1]","0.232","0.787","-1.273","-0.306","0.211","0.755","1.822","1.001","92000"
"eps_U[28,2]","0.334","0.751","-1.111","-0.176","0.324","0.83","1.834","1.001","1e+05"
"eps_U[29,1]","-1.069","0.654","-2.361","-1.505","-1.063","-0.627","0.206","1.001","43000"
"eps_U[29,2]","0.026","0.845","-1.612","-0.55","0.018","0.587","1.714","1.001","1e+05"
"eps_U[30,1]","1.054","0.618","-0.144","0.636","1.048","1.463","2.286","1.001","31000"
"eps_U[30,2]","-0.103","0.713","-1.482","-0.585","-0.109","0.37","1.32","1.001","10000"
"eps_U[31,1]","-0.742","0.654","-2.018","-1.182","-0.746","-0.306","0.549","1.001","66000"
"eps_U[31,2]","-0.099","0.735","-1.514","-0.595","-0.112","0.39","1.374","1.001","1e+05"
"eps_U[32,1]","0.239","0.714","-1.138","-0.243","0.23","0.716","1.663","1.001","92000"
"eps_U[32,2]","0.112","0.782","-1.388","-0.422","0.101","0.634","1.672","1.001","1e+05"
"eps_U[33,1]","-0.778","0.654","-2.055","-1.216","-0.781","-0.342","0.514","1.001","12000"
"eps_U[33,2]","0.181","0.816","-1.389","-0.375","0.168","0.722","1.821","1.001","34000"
"eps_U[34,1]","0.351","0.607","-0.824","-0.061","0.345","0.756","1.563","1.001","51000"
"eps_U[34,2]","-0.02","0.838","-1.629","-0.587","-0.031","0.534","1.661","1.001","1e+05"
"eps_U[35,1]","-0.419","0.736","-1.834","-0.913","-0.43","0.063","1.066","1.001","85000"
"eps_U[35,2]","0.198","0.807","-1.345","-0.35","0.185","0.735","1.816","1.001","27000"
"eps_U[36,1]","1.047","0.615","-0.14","0.629","1.041","1.454","2.272","1.001","52000"
"eps_U[36,2]","-0.045","0.841","-1.663","-0.621","-0.055","0.512","1.632","1.001","17000"
"eps_U[37,1]","-0.073","0.697","-1.426","-0.543","-0.079","0.393","1.306","1.001","29000"
"eps_U[37,2]","-0.429","0.765","-1.918","-0.944","-0.438","0.077","1.097","1.001","82000"
"eps_U[38,1]","-0.17","0.816","-1.722","-0.73","-0.188","0.37","1.475","1.001","16000"
"eps_U[38,2]","-0.009","0.884","-1.707","-0.614","-0.018","0.579","1.76","1.001","1e+05"
"eps_U[39,1]","0.21","0.928","-1.57","-0.424","0.193","0.831","2.066","1.001","1e+05"
"eps_U[39,2]","-0.946","0.711","-2.311","-1.426","-0.959","-0.479","0.485","1.001","1e+05"
"eps_U[40,1]","0.172","0.819","-1.402","-0.384","0.161","0.718","1.804","1.001","1e+05"
"eps_U[40,2]","0.436","0.915","-1.328","-0.186","0.425","1.049","2.25","1.001","18000"
"pi_U_eff[29,1]","0.396","0.062","0.279","0.353","0.395","0.438","0.523","1.001","1e+05"
"pi_U_eff[29,2]","0.624","0.078","0.467","0.57","0.625","0.679","0.77","1.001","6900"
"pi_U_eff[30,1]","0.494","0.056","0.385","0.456","0.494","0.532","0.606","1.001","1e+05"
"pi_U_eff[30,2]","0.672","0.061","0.547","0.632","0.674","0.716","0.783","1.001","8800"
"pi_U_eff[31,1]","0.501","0.056","0.392","0.462","0.501","0.538","0.611","1.001","1e+05"
"pi_U_eff[31,2]","0.675","0.06","0.552","0.635","0.677","0.718","0.784","1.001","9000"
"pi_U_eff[32,1]","0.482","0.057","0.371","0.443","0.482","0.52","0.596","1.001","1e+05"
"pi_U_eff[32,2]","0.666","0.063","0.537","0.624","0.668","0.711","0.781","1.001","8500"
"pi_U_eff[33,1]","0.573","0.049","0.476","0.54","0.574","0.607","0.668","1.001","1e+05"
"pi_U_eff[33,2]","0.707","0.048","0.608","0.676","0.709","0.741","0.794","1.001","13000"
"pi_U_eff[34,1]","0.58","0.048","0.485","0.548","0.581","0.613","0.673","1.001","1e+05"
"pi_U_eff[34,2]","0.71","0.047","0.613","0.679","0.712","0.743","0.795","1.001","14000"
"pi_U_eff[35,1]","0.624","0.043","0.537","0.595","0.624","0.653","0.706","1.001","1e+05"
"pi_U_eff[35,2]","0.728","0.041","0.643","0.702","0.73","0.756","0.802","1.001","22000"
"pi_U_eff[36,1]","0.539","0.052","0.437","0.504","0.54","0.575","0.641","1.001","1e+05"
"pi_U_eff[36,2]","0.693","0.053","0.582","0.657","0.695","0.731","0.789","1.001","11000"
"pi_U_eff[37,1]","0.423","0.061","0.307","0.381","0.422","0.464","0.547","1.001","1e+05"
"pi_U_eff[37,2]","0.638","0.073","0.49","0.588","0.639","0.69","0.774","1.001","7200"
"pi_U_eff[38,1]","0.609","0.045","0.519","0.579","0.61","0.639","0.695","1.001","1e+05"
"pi_U_eff[38,2]","0.722","0.043","0.633","0.694","0.724","0.752","0.799","1.001","18000"
"pi_U_eff[39,1]","0.669","0.037","0.594","0.644","0.67","0.694","0.739","1.001","1e+05"
"pi_U_eff[39,2]","0.746","0.035","0.674","0.724","0.747","0.77","0.809","1.001","54000"
"pi_U_eff[40,1]","0.609","0.045","0.519","0.579","0.61","0.639","0.695","1.001","1e+05"
"pi_U_eff[40,2]","0.722","0.043","0.633","0.694","0.724","0.752","0.799","1.001","18000"
"pi_EF[1]","0.277","0.064","0.164","0.231","0.272","0.318","0.413","1.001","1e+05"
"pi_EF[2]","0.163","0.05","0.079","0.127","0.158","0.193","0.274","1.001","1e+05"
"pi_EF[3]","0.157","0.031","0.102","0.135","0.155","0.177","0.223","1.001","1e+05"
"pi_EF[4]","0.311","0.051","0.216","0.275","0.309","0.345","0.417","1.001","70000"
"pi_EF[5]","0.465","0.072","0.33","0.415","0.464","0.514","0.61","1.001","12000"
"pi_EF[6]","0.187","0.036","0.122","0.162","0.185","0.21","0.264","1.001","1e+05"
"pi_EF[7]","0.264","0.035","0.199","0.24","0.263","0.287","0.336","1.001","76000"
"pi_EF[8]","0.191","0.036","0.126","0.166","0.19","0.215","0.268","1.001","9200"
"p_n12[9,1]","0.708","0.059","0.587","0.669","0.711","0.749","0.816","1.001","1e+05"
"p_n12[9,2]","0.558","0.056","0.446","0.52","0.559","0.597","0.667","1.001","78000"
"p_n12[9,3]","0.371","0.133","0.119","0.276","0.369","0.464","0.635","1.001","5800"
"p_n12[9,4]","0.264","0.07","0.139","0.214","0.259","0.309","0.411","1.001","41000"
"p_n12[10,1]","0.87","0.032","0.802","0.85","0.872","0.892","0.925","1.001","20000"
"p_n12[10,2]","0.561","0.038","0.488","0.536","0.561","0.587","0.635","1.001","1e+05"
"p_n12[10,3]","0.456","0.138","0.187","0.36","0.457","0.554","0.719","1.001","1e+05"
"p_n12[10,4]","0.399","0.08","0.249","0.342","0.396","0.452","0.561","1.001","33000"
"p_n12[11,1]","0.688","0.055","0.575","0.651","0.689","0.726","0.791","1.001","1e+05"
"p_n12[11,2]","0.44","0.048","0.347","0.407","0.439","0.472","0.535","1.001","1e+05"
"p_n12[11,3]","0.648","0.134","0.372","0.559","0.655","0.745","0.888","1.001","1e+05"
"p_n12[11,4]","0.371","0.078","0.227","0.316","0.368","0.423","0.529","1.001","7700"
"p_n12[12,1]","0.88","0.044","0.781","0.852","0.884","0.912","0.952","1.001","1e+05"
"p_n12[12,2]","0.609","0.059","0.491","0.57","0.61","0.649","0.72","1.001","1e+05"
"p_n12[12,3]","0.507","0.121","0.269","0.423","0.508","0.592","0.737","1.001","1e+05"
"p_n12[12,4]","0.242","0.065","0.128","0.196","0.237","0.284","0.379","1.001","76000"
"p_n12[13,1]","0.681","0.057","0.563","0.643","0.683","0.721","0.787","1.001","78000"
"p_n12[13,2]","0.8","0.041","0.714","0.773","0.802","0.829","0.874","1.001","1e+05"
"p_n12[13,3]","0.574","0.139","0.292","0.48","0.579","0.674","0.829","1.001","25000"
"p_n12[13,4]","0.611","0.076","0.458","0.56","0.613","0.664","0.754","1.001","1e+05"
