"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"pi_U[23,1]","0.806","0.062","0.666","0.769","0.812","0.85","0.907","1.001","5200"
"pi_U[23,2]","0.797","0.069","0.641","0.755","0.805","0.847","0.909","1.001","20000"
"pi_U[24,1]","0.867","0.042","0.772","0.842","0.872","0.898","0.937","1.001","20000"
"pi_U[24,2]","0.796","0.076","0.621","0.751","0.805","0.85","0.916","1.001","4600"
"pi_U[25,1]","0.824","0.055","0.7","0.791","0.83","0.863","0.915","1.001","20000"
"pi_U[25,2]","0.832","0.061","0.694","0.796","0.84","0.876","0.929","1.001","20000"
"pi_U[26,1]","0.871","0.044","0.77","0.844","0.876","0.902","0.941","1.001","8700"
"pi_U[26,2]","0.839","0.062","0.697","0.802","0.847","0.884","0.938","1.001","20000"
"pi_U[27,1]","0.887","0.028","0.826","0.87","0.89","0.908","0.936","1.001","20000"
"pi_U[27,2]","0.783","0.07","0.628","0.741","0.79","0.834","0.899","1.001","20000"
"pi_U[28,1]","0.891","0.042","0.794","0.866","0.896","0.922","0.956","1.001","20000"
"pi_U[28,2]","0.844","0.052","0.729","0.812","0.849","0.882","0.93","1.001","20000"
"pi_U[29,1]","0.279","0.063","0.169","0.234","0.274","0.319","0.414","1.001","20000"
"pi_U[29,2]","0.623","0.106","0.404","0.55","0.627","0.698","0.819","1.001","20000"
"pi_U[30,1]","0.63","0.069","0.492","0.583","0.631","0.678","0.763","1.001","13000"
"pi_U[30,2]","0.659","0.079","0.496","0.605","0.662","0.715","0.806","1.001","20000"
"pi_U[31,1]","0.395","0.079","0.251","0.339","0.392","0.447","0.558","1.001","20000"
"pi_U[31,2]","0.663","0.083","0.493","0.607","0.666","0.721","0.819","1.001","7400"
"pi_U[32,1]","0.511","0.093","0.333","0.446","0.51","0.574","0.695","1.001","20000"
"pi_U[32,2]","0.675","0.089","0.49","0.616","0.678","0.739","0.837","1.001","20000"
"pi_U[33,1]","0.453","0.082","0.298","0.395","0.45","0.509","0.617","1.001","20000"
"pi_U[33,2]","0.717","0.09","0.527","0.658","0.723","0.782","0.872","1.001","20000"
"pi_U[34,1]","0.61","0.071","0.47","0.563","0.611","0.659","0.746","1.001","16000"
"pi_U[34,2]","0.697","0.097","0.491","0.634","0.704","0.768","0.866","1.001","20000"
"pi_U[35,1]","0.528","0.098","0.34","0.459","0.528","0.596","0.718","1.001","20000"
"pi_U[35,2]","0.735","0.086","0.551","0.679","0.742","0.798","0.884","1.001","20000"
"pi_U[36,1]","0.663","0.066","0.529","0.619","0.664","0.709","0.79","1.001","3700"
"pi_U[36,2]","0.679","0.101","0.467","0.612","0.684","0.753","0.855","1.001","3700"
"pi_U[37,1]","0.425","0.086","0.267","0.364","0.421","0.481","0.602","1.001","9000"
"pi_U[37,2]","0.586","0.093","0.403","0.522","0.587","0.65","0.765","1.001","5300"
"pi_U[38,1]","0.602","0.106","0.388","0.531","0.606","0.677","0.799","1.001","20000"
"pi_U[38,2]","0.712","0.101","0.494","0.648","0.719","0.785","0.883","1.001","20000"
"eps_U[1,1]","0.347","0.723","-1.016","-0.149","0.327","0.819","1.8","1.001","4600"
"eps_U[1,2]","0.357","0.921","-1.418","-0.253","0.346","0.963","2.198","1.001","20000"
"eps_U[2,1]","0.454","0.893","-1.254","-0.15","0.437","1.055","2.237","1.001","8000"
"eps_U[2,2]","0.541","0.89","-1.174","-0.061","0.532","1.134","2.308","1.001","6300"
"eps_U[3,1]","-0.07","0.653","-1.323","-0.508","-0.088","0.364","1.25","1.001","20000"
"eps_U[3,2]","0.645","0.87","-1.015","0.056","0.631","1.221","2.388","1.001","5000"
"eps_U[4,1]","0.017","0.644","-1.215","-0.418","0.006","0.442","1.307","1.001","20000"
"eps_U[4,2]","0.328","0.844","-1.29","-0.247","0.313","0.89","2.026","1.001","20000"
"eps_U[5,1]","-1.091","0.638","-2.308","-1.526","-1.095","-0.668","0.189","1.001","20000"
"eps_U[5,2]","-0.472","0.819","-2.04","-1.024","-0.487","0.075","1.174","1.001","20000"
"eps_U[6,1]","0.711","0.738","-0.692","0.211","0.695","1.198","2.202","1.001","20000"
"eps_U[6,2]","-0.178","0.788","-1.678","-0.712","-0.188","0.338","1.418","1.001","20000"
"eps_U[7,1]","-0.093","0.603","-1.233","-0.502","-0.113","0.304","1.149","1.001","20000"
"eps_U[7,2]","0.579","0.886","-1.12","-0.024","0.549","1.178","2.343","1.001","6900"
"eps_U[8,1]","0.999","0.824","-0.573","0.434","0.985","1.546","2.651","1.001","20000"
"eps_U[8,2]","-0.549","0.814","-2.111","-1.106","-0.566","-0.016","1.115","1.001","20000"
"eps_U[9,1]","-0.38","0.493","-1.331","-0.712","-0.388","-0.057","0.624","1.001","20000"
"eps_U[9,2]","0.587","0.813","-0.965","0.026","0.568","1.138","2.211","1.001","2800"
"eps_U[10,1]","-0.655","0.406","-1.445","-0.928","-0.656","-0.381","0.137","1.001","7100"
"eps_U[10,2]","-0.401","0.838","-2","-0.976","-0.421","0.149","1.305","1.001","10000"
"eps_U[11,1]","-0.753","0.516","-1.734","-1.106","-0.766","-0.413","0.283","1.001","11000"
"eps_U[11,2]","-0.211","0.842","-1.798","-0.786","-0.231","0.35","1.501","1.001","20000"
"eps_U[12,1]","0.809","0.568","-0.254","0.422","0.792","1.187","1.954","1.001","20000"
"eps_U[12,2]","-0.848","0.759","-2.285","-1.365","-0.864","-0.35","0.68","1.001","20000"
"eps_U[13,1]","1.289","0.601","0.147","0.88","1.269","1.683","2.521","1.001","20000"
"eps_U[13,2]","0.105","0.731","-1.3","-0.394","0.096","0.582","1.582","1.001","20000"
"eps_U[14,1]","1.319","0.688","0.017","0.851","1.303","1.77","2.714","1.001","9800"
"eps_U[14,2]","0.264","0.943","-1.564","-0.37","0.257","0.883","2.159","1.001","20000"
"eps_U[15,1]","0.677","0.586","-0.423","0.277","0.666","1.062","1.857","1.001","20000"
"eps_U[15,2]","-0.917","0.882","-2.603","-1.513","-0.931","-0.335","0.844","1.001","20000"
"eps_U[16,1]","0.13","0.542","-0.902","-0.237","0.117","0.481","1.256","1.001","20000"
"eps_U[16,2]","-1.046","0.742","-2.468","-1.544","-1.059","-0.558","0.447","1.001","20000"
"eps_U[17,1]","-0.225","0.828","-1.796","-0.8","-0.246","0.319","1.449","1.001","4600"
"eps_U[17,2]","0.02","0.965","-1.819","-0.64","0.011","0.669","1.942","1.001","20000"
"eps_U[18,1]","0.043","0.505","-0.918","-0.3","0.033","0.375","1.067","1.001","15000"
"eps_U[18,2]","-0.524","0.784","-2.022","-1.063","-0.531","0.006","1.051","1.001","20000"
"eps_U[19,1]","-1.595","0.4","-2.417","-1.852","-1.584","-1.323","-0.844","1.001","20000"
"eps_U[19,2]","0.214","0.807","-1.346","-0.331","0.202","0.755","1.818","1.001","3200"
"eps_U[20,1]","0.287","0.843","-1.306","-0.288","0.272","0.848","1.976","1.001","13000"
"eps_U[20,2]","1.256","0.802","-0.279","0.704","1.238","1.789","2.866","1.001","20000"
"eps_U[21,1]","0.075","0.7","-1.262","-0.405","0.062","0.536","1.506","1.001","6500"
"eps_U[21,2]","0.59","0.889","-1.138","-0.014","0.577","1.181","2.377","1.001","16000"
"eps_U[22,1]","-0.072","0.652","-1.313","-0.514","-0.082","0.349","1.248","1.001","11000"
"eps_U[22,2]","0.324","0.931","-1.481","-0.303","0.313","0.939","2.168","1.001","20000"
"eps_U[23,1]","-1.044","0.722","-2.428","-1.532","-1.061","-0.566","0.422","1.002","2000"
"eps_U[23,2]","-0.303","0.8","-1.844","-0.847","-0.313","0.226","1.302","1.001","20000"
"eps_U[24,1]","-0.216","0.691","-1.516","-0.689","-0.23","0.232","1.194","1.001","20000"
"eps_U[24,2]","-0.303","0.861","-1.963","-0.888","-0.313","0.268","1.427","1.001","11000"
"eps_U[25,1]","-0.826","0.702","-2.171","-1.306","-0.845","-0.362","0.601","1.001","20000"
"eps_U[25,2]","0.145","0.812","-1.41","-0.41","0.139","0.681","1.764","1.001","20000"
"eps_U[26,1]","-0.15","0.722","-1.531","-0.643","-0.164","0.328","1.307","1.001","17000"
"eps_U[26,2]","0.25","0.849","-1.389","-0.328","0.245","0.816","1.923","1.001","20000"
"eps_U[27,1]","0.088","0.555","-0.977","-0.289","0.078","0.452","1.205","1.001","20000"
"eps_U[27,2]","-0.477","0.778","-1.955","-1.007","-0.486","0.035","1.11","1.001","20000"
"eps_U[28,1]","0.227","0.794","-1.274","-0.324","0.211","0.758","1.825","1.001","20000"
"eps_U[28,2]","0.291","0.75","-1.129","-0.219","0.274","0.787","1.795","1.001","20000"
"eps_U[29,1]","-1.267","0.631","-2.518","-1.688","-1.271","-0.841","-0.043","1.001","20000"
"eps_U[29,2]","0.047","0.836","-1.58","-0.509","0.033","0.597","1.715","1.001","20000"
"eps_U[30,1]","1.053","0.614","-0.138","0.645","1.05","1.463","2.281","1.001","20000"
"eps_U[30,2]","-0.065","0.714","-1.443","-0.553","-0.071","0.411","1.342","1.001","20000"
"eps_U[31,1]","-0.768","0.647","-2.012","-1.206","-0.774","-0.331","0.509","1.001","20000"
"eps_U[31,2]","-0.05","0.739","-1.475","-0.548","-0.061","0.437","1.45","1.001","20000"
"eps_U[32,1]","0.195","0.711","-1.176","-0.292","0.195","0.668","1.616","1.001","20000"
"eps_U[32,2]","0.136","0.777","-1.353","-0.394","0.126","0.649","1.686","1.001","20000"
"eps_U[33,1]","-0.649","0.653","-1.932","-1.083","-0.658","-0.206","0.637","1.001","20000"
"eps_U[33,2]","0.18","0.817","-1.378","-0.375","0.164","0.726","1.829","1.001","20000"
"eps_U[34,1]","0.512","0.614","-0.675","0.101","0.509","0.922","1.745","1.001","20000"
"eps_U[34,2]","-0.024","0.84","-1.637","-0.589","-0.029","0.54","1.656","1.001","20000"
"eps_U[35,1]","-0.301","0.738","-1.736","-0.796","-0.311","0.188","1.169","1.001","5300"
"eps_U[35,2]","0.174","0.816","-1.397","-0.382","0.162","0.71","1.812","1.001","20000"
"eps_U[36,1]","1.121","0.615","-0.073","0.703","1.114","1.524","2.357","1.001","20000"
"eps_U[36,2]","-0.035","0.844","-1.637","-0.613","-0.047","0.531","1.647","1.001","4000"
"eps_U[37,1]","-0.192","0.682","-1.524","-0.652","-0.196","0.26","1.193","1.001","20000"
"eps_U[37,2]","-0.375","0.746","-1.836","-0.885","-0.388","0.125","1.112","1.001","6500"
"eps_U[38,1]","0.309","0.809","-1.267","-0.234","0.307","0.841","1.922","1.001","11000"
"eps_U[38,2]","-0.006","0.885","-1.713","-0.604","-0.02","0.577","1.786","1.001","20000"
"pi_U_eff[29,1]","0.687","0.011","0.665","0.68","0.688","0.695","0.707","1.001","12000"
"pi_U_eff[29,2]","0.644","0.02","0.601","0.631","0.645","0.658","0.681","1.001","20000"
"pi_U_eff[30,1]","0.738","0.012","0.713","0.73","0.738","0.746","0.759","1.001","12000"
"pi_U_eff[30,2]","0.691","0.022","0.645","0.677","0.692","0.706","0.731","1.001","20000"
"pi_U_eff[31,1]","0.74","0.012","0.716","0.733","0.741","0.749","0.762","1.001","12000"
"pi_U_eff[31,2]","0.694","0.022","0.648","0.679","0.694","0.709","0.734","1.001","20000"
"pi_U_eff[32,1]","0.732","0.012","0.707","0.724","0.732","0.74","0.753","1.001","12000"
"pi_U_eff[32,2]","0.685","0.022","0.64","0.671","0.686","0.7","0.725","1.001","20000"
"pi_U_eff[33,1]","0.773","0.012","0.747","0.765","0.774","0.781","0.795","1.001","12000"
"pi_U_eff[33,2]","0.724","0.023","0.676","0.709","0.725","0.74","0.766","1.001","20000"
"pi_U_eff[34,1]","0.776","0.012","0.75","0.768","0.776","0.784","0.798","1.001","12000"
"pi_U_eff[34,2]","0.727","0.023","0.678","0.712","0.728","0.743","0.769","1.001","20000"
"pi_U_eff[35,1]","0.794","0.013","0.767","0.786","0.794","0.802","0.816","1.001","12000"
"pi_U_eff[35,2]","0.743","0.024","0.694","0.728","0.744","0.76","0.786","1.001","20000"
"pi_U_eff[36,1]","0.758","0.012","0.733","0.75","0.759","0.766","0.78","1.001","12000"
"pi_U_eff[36,2]","0.71","0.023","0.663","0.696","0.711","0.726","0.751","1.001","20000"
"pi_U_eff[37,1]","0.702","0.011","0.679","0.695","0.703","0.71","0.722","1.001","12000"
"pi_U_eff[37,2]","0.658","0.021","0.614","0.644","0.658","0.672","0.696","1.001","20000"
"pi_U_eff[38,1]","0.791","0.012","0.764","0.783","0.791","0.799","0.813","1.001","12000"
"pi_U_eff[38,2]","0.741","0.023","0.691","0.725","0.742","0.757","0.784","1.001","20000"
"pi_EF[1]","0.277","0.064","0.163","0.232","0.274","0.319","0.413","1.001","16000"
"pi_EF[2]","0.163","0.05","0.078","0.126","0.158","0.194","0.273","1.001","20000"
"pi_EF[3]","0.158","0.031","0.103","0.136","0.156","0.178","0.223","1.001","20000"
"pi_EF[4]","0.311","0.051","0.216","0.274","0.309","0.344","0.416","1.001","20000"
"pi_EF[5]","0.466","0.071","0.33","0.417","0.464","0.513","0.611","1.001","20000"
"pi_EF[6]","0.188","0.037","0.122","0.162","0.186","0.212","0.266","1.001","20000"
"pi_EF[7]","0.264","0.035","0.198","0.24","0.263","0.287","0.335","1.001","20000"
"pi_EF[8]","0.192","0.036","0.127","0.166","0.19","0.215","0.268","1.001","20000"
"p_n12[9,1]","0.71","0.058","0.589","0.672","0.713","0.751","0.816","1.001","10000"
"p_n12[9,2]","0.559","0.056","0.447","0.521","0.56","0.598","0.668","1.001","20000"
"p_n12[9,3]","0.374","0.136","0.117","0.277","0.372","0.468","0.641","1.001","20000"
"p_n12[9,4]","0.263","0.071","0.137","0.213","0.258","0.309","0.413","1.001","19000"
"p_n12[10,1]","0.871","0.031","0.804","0.851","0.873","0.893","0.926","1.001","20000"
"p_n12[10,2]","0.562","0.038","0.488","0.537","0.563","0.588","0.636","1.001","20000"
"p_n12[10,3]","0.46","0.141","0.185","0.361","0.462","0.559","0.729","1.001","12000"
"p_n12[10,4]","0.4","0.08","0.251","0.344","0.398","0.455","0.563","1.001","20000"
"p_n12[11,1]","0.689","0.056","0.576","0.653","0.691","0.728","0.794","1.001","3900"
"p_n12[11,2]","0.441","0.049","0.347","0.408","0.44","0.474","0.538","1.001","20000"
"p_n12[11,3]","0.66","0.133","0.386","0.573","0.667","0.756","0.897","1.001","20000"
"p_n12[11,4]","0.371","0.077","0.228","0.317","0.369","0.422","0.53","1.001","8600"
"p_n12[12,1]","0.882","0.044","0.783","0.855","0.886","0.914","0.953","1.001","20000"
"p_n12[12,2]","0.61","0.058","0.493","0.57","0.61","0.65","0.721","1.001","20000"
"p_n12[12,3]","0.513","0.122","0.271","0.43","0.514","0.598","0.742","1.001","20000"
"p_n12[12,4]","0.243","0.064","0.128","0.197","0.239","0.285","0.379","1.001","20000"
"p_n12[13,1]","0.683","0.057","0.565","0.645","0.685","0.723","0.788","1.001","20000"
"p_n12[13,2]","0.801","0.041","0.716","0.775","0.803","0.83","0.874","1.001","14000"
"p_n12[13,3]","0.584","0.14","0.299","0.489","0.589","0.684","0.836","1.001","20000"
"p_n12[13,4]","0.612","0.075","0.46","0.561","0.612","0.664","0.754","1.001","20000"
"p_n12[14,1]","0.634","0.076","0.478","0.584","0.637","0.688","0.774","1.001","20000"
"p_n12[14,2]","0.706","0.057","0.588","0.669","0.709","0.746","0.811","1.001","20000"
"p_n12[14,3]","0.611","0.149","0.302","0.51","0.617","0.72","0.878","1.001","20000"
"p_n12[14,4]","0.502","0.11","0.29","0.424","0.502","0.577","0.717","1.001","20000"
"p_n12[15,1]","0.67","0.053","0.562","0.634","0.671","0.706","0.768","1.001","20000"
"p_n12[15,2]","0.734","0.054","0.623","0.699","0.736","0.772","0.833","1.001","20000"
"p_n12[15,3]","0.601","0.151","0.288","0.5","0.609","0.71","0.874","1.001","20000"
"p_n12[15,4]","0.611","0.114","0.381","0.532","0.614","0.692","0.823","1.001","9400"
"p_n12[16,1]","0.807","0.045","0.709","0.778","0.81","0.839","0.887","1.001","20000"
"p_n12[16,2]","0.766","0.051","0.66","0.733","0.769","0.802","0.858","1.001","12000"
"p_n12[16,3]","0.608","0.122","0.36","0.525","0.612","0.696","0.831","1.001","20000"
"p_n12[16,4]","0.451","0.089","0.279","0.389","0.45","0.512","0.626","1.001","5100"
"p_n12[17,1]","0.728","0.11","0.481","0.66","0.74","0.809","0.906","1.001","20000"
"p_n12[17,2]","0.603","0.109","0.38","0.529","0.606","0.68","0.805","1.001","20000"
"p_n12[17,3]","0.561","0.162","0.229","0.449","0.569","0.679","0.85","1.001","20000"
"p_n12[17,4]","0.512","0.133","0.259","0.418","0.511","0.604","0.77","1.001","20000"
"p_n12[18,1]","0.813","0.042","0.724","0.785","0.815","0.842","0.888","1.001","20000"
"p_n12[18,2]","0.685","0.057","0.568","0.648","0.687","0.724","0.791","1.001","20000"
"p_n12[18,3]","0.506","0.145","0.22","0.407","0.509","0.61","0.776","1.001","20000"
"p_n12[18,4]","0.612","0.091","0.428","0.55","0.614","0.676","0.786","1.001","20000"
