"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"epsilon[4,2]","0.152","0.308","-0.451","-0.055","0.152","0.357","0.756","1.007","270"
"epsilon[5,1]","1.856","0.469","0.959","1.537","1.847","2.17","2.791","1.001","7400"
"epsilon[5,2]","0.058","0.379","-0.691","-0.198","0.059","0.314","0.792","1.001","5000"
"epsilon[6,1]","0.336","0.319","-0.286","0.12","0.336","0.55","0.958","1.002","2100"
"epsilon[6,2]","0.311","0.312","-0.302","0.104","0.31","0.518","0.928","1.003","810"
"epsilon[7,1]","0.694","0.44","-0.16","0.395","0.694","0.993","1.552","1.001","6200"
"epsilon[7,2]","-0.408","0.43","-1.255","-0.695","-0.407","-0.118","0.432","1.001","20000"
"epsilon[8,1]","1.456","0.356","0.782","1.213","1.444","1.689","2.183","1.002","2200"
"epsilon[8,2]","0.614","0.307","0.02","0.408","0.612","0.82","1.23","1.001","6300"
"epsilon[9,1]","1.214","0.376","0.478","0.961","1.209","1.468","1.949","1.001","4300"
"epsilon[9,2]","0.936","0.371","0.212","0.683","0.932","1.186","1.665","1.001","20000"
"epsilon[10,1]","1.132","0.275","0.594","0.947","1.127","1.317","1.677","1.001","3300"
"epsilon[10,2]","1.784","0.356","1.104","1.543","1.774","2.022","2.508","1.002","1300"
"epsilon[11,1]","1.441","0.385","0.687","1.184","1.439","1.701","2.206","1.001","20000"
"epsilon[11,2]","-0.126","0.331","-0.785","-0.346","-0.125","0.098","0.515","1.001","6700"
"epsilon[12,1]","0.536","0.327","-0.113","0.316","0.536","0.758","1.181","1.004","470"
"epsilon[12,2]","0.192","0.315","-0.426","-0.017","0.19","0.402","0.808","1.003","640"
"epsilon[13,1]","0.436","0.238","-0.03","0.277","0.435","0.592","0.911","1.001","3200"
"epsilon[13,2]","0.405","0.245","-0.069","0.24","0.403","0.568","0.89","1.001","20000"
"epsilon[14,1]","-0.221","0.241","-0.693","-0.382","-0.22","-0.058","0.247","1.001","5200"
"epsilon[14,2]","-1.015","0.278","-1.581","-1.197","-1.009","-0.824","-0.487","1.001","3000"
"epsilon[15,1]","-0.088","0.236","-0.55","-0.247","-0.086","0.072","0.37","1.001","5300"
"epsilon[15,2]","-0.883","0.271","-1.423","-1.062","-0.876","-0.7","-0.364","1.001","4200"
"epsilon[16,1]","-0.622","0.266","-1.153","-0.801","-0.619","-0.44","-0.11","1.001","3800"
"epsilon[16,2]","1.197","0.311","0.604","0.985","1.191","1.403","1.823","1.003","840"
"epsilon[17,1]","-1.581","0.418","-2.421","-1.856","-1.577","-1.296","-0.777","1.001","9500"
"epsilon[17,2]","-1.252","0.402","-2.049","-1.52","-1.246","-0.979","-0.483","1.002","1100"
"epsilon[18,1]","-0.738","0.328","-1.408","-0.953","-0.732","-0.513","-0.111","1.001","3100"
"epsilon[18,2]","-0.889","0.319","-1.541","-1.101","-0.881","-0.668","-0.296","1.003","690"
"epsilon[19,1]","-0.49","0.405","-1.288","-0.76","-0.488","-0.215","0.294","1.029","63"
"epsilon[19,2]","-2.205","0.476","-3.166","-2.522","-2.193","-1.881","-1.297","1.004","470"
"epsilon[20,1]","-0.57","0.252","-1.077","-0.736","-0.565","-0.398","-0.092","1.004","500"
"epsilon[20,2]","0.035","0.235","-0.434","-0.123","0.035","0.192","0.497","1.003","680"
"epsilon[21,1]","-0.753","0.282","-1.318","-0.94","-0.747","-0.561","-0.219","1.002","1800"
"epsilon[21,2]","-0.314","0.261","-0.829","-0.49","-0.311","-0.135","0.188","1.002","1200"
"epsilon[22,1]","-0.021","0.236","-0.483","-0.179","-0.02","0.139","0.436","1.001","20000"
"epsilon[22,2]","0.96","0.278","0.423","0.772","0.956","1.142","1.519","1.003","590"
"epsilon[23,1]","-0.82","0.41","-1.637","-1.09","-0.817","-0.541","-0.021","1.004","460"
"epsilon[23,2]","-1.361","0.442","-2.244","-1.655","-1.356","-1.062","-0.511","1.001","3200"
"epsilon[24,1]","-1.359","0.427","-2.224","-1.638","-1.352","-1.067","-0.537","1.017","95"
"epsilon[24,2]","1.043","0.407","0.262","0.766","1.037","1.313","1.858","1.011","160"
"epsilon[25,1]","-0.329","0.239","-0.805","-0.487","-0.327","-0.166","0.133","1.001","20000"
"epsilon[25,2]","0.696","0.257","0.203","0.521","0.693","0.867","1.209","1.002","1400"
"epsilon[26,1]","0.004","1","-1.972","-0.66","0.002","0.681","1.944","1.001","20000"
"epsilon[26,2]","-0.002","0.998","-1.967","-0.672","-0.003","0.667","1.977","1.001","20000"
"epsilon[27,1]","-1.241","0.357","-1.96","-1.482","-1.233","-0.996","-0.559","1.002","1700"
"epsilon[27,2]","-0.484","0.323","-1.136","-0.699","-0.481","-0.265","0.131","1.002","2000"
"epsilon[28,1]","-0.663","0.323","-1.308","-0.877","-0.662","-0.444","-0.032","1.004","440"
"epsilon[28,2]","-0.056","0.318","-0.677","-0.27","-0.055","0.159","0.566","1.005","400"
"epsilon[29,1]","-0.904","0.415","-1.741","-1.182","-0.896","-0.619","-0.114","1.001","20000"
"epsilon[29,2]","-0.496","0.386","-1.261","-0.75","-0.495","-0.235","0.26","1.002","20000"
"p_MP[1]","0.102","0.013","0.079","0.093","0.102","0.111","0.128","1.096","33"
"p_MP[2]","0.175","0.023","0.135","0.158","0.175","0.191","0.221","1.009","240"
"p_MP[3]","0.213","0.007","0.2","0.208","0.213","0.218","0.228","1.009","190"
"p_MP[4]","0.141","0.011","0.121","0.133","0.141","0.149","0.164","1.01","160"
"p_MP[5]","0.251","0.022","0.208","0.236","0.25","0.265","0.294","1.001","8100"
"p_MP[6]","0.139","0.012","0.117","0.131","0.139","0.147","0.163","1.014","150"
"p_MP[7]","0.149","0.01","0.13","0.142","0.149","0.156","0.169","1.02","93"
"p_MP[8]","0.252","0.02","0.213","0.238","0.251","0.265","0.292","1.001","3600"
"p_MP[9]","0.243","0.007","0.23","0.238","0.243","0.247","0.256","1.004","1300"
"p_MP[10]","0.218","0.007","0.205","0.214","0.218","0.222","0.231","1.001","20000"
"p_MP[11]","0.264","0.008","0.249","0.259","0.264","0.269","0.279","1.001","4900"
"p_MP[12]","0.149","0.01","0.131","0.143","0.149","0.156","0.169","1.004","560"
"p_MP[13]","0.163","0.007","0.149","0.158","0.163","0.168","0.178","1.001","3100"
"p_MP[14]","0.12","0.008","0.106","0.115","0.12","0.125","0.135","1.009","180"
"p_MP[15]","0.13","0.006","0.118","0.126","0.13","0.134","0.143","1.013","130"
"p_MP[16]","0.092","0.005","0.083","0.089","0.092","0.095","0.102","1.004","540"
"p_MP[17]","0.071","0.006","0.06","0.066","0.07","0.074","0.083","1.003","5800"
"p_MP[18]","0.087","0.009","0.071","0.081","0.087","0.093","0.104","1.001","5700"
"p_MP[19]","0.093","0.013","0.07","0.085","0.093","0.101","0.122","1.091","24"
"p_MP[20]","0.098","0.006","0.086","0.094","0.098","0.102","0.109","1.002","1800"
"p_MP[21]","0.094","0.008","0.08","0.088","0.093","0.099","0.109","1.001","20000"
"p_MP[22]","0.123","0.006","0.112","0.12","0.123","0.127","0.135","1.011","160"
"p_MP[23]","0.104","0.008","0.089","0.098","0.103","0.109","0.12","1.036","48"
"p_MP[24]","0.06","0.007","0.048","0.056","0.06","0.065","0.074","1.041","46"
"p_MP[25]","0.114","0.007","0.101","0.109","0.114","0.119","0.128","1.004","520"
"p_MP[26]","0.141","0.066","0.049","0.094","0.129","0.175","0.302","1.001","20000"
"p_MP[27]","0.08","0.006","0.069","0.076","0.08","0.085","0.093","1.014","120"
"p_MP[28]","0.106","0.006","0.095","0.102","0.106","0.11","0.118","1.01","170"
"p_MP[29]","0.075","0.009","0.059","0.069","0.075","0.081","0.094","1.012","450"
"p_ML[3]","0.5","0.015","0.472","0.49","0.5","0.51","0.529","1.014","120"
"p_ML[4]","0.198","0.015","0.17","0.187","0.197","0.208","0.229","1.011","160"
"p_ML[5]","0.159","0.015","0.131","0.149","0.159","0.169","0.189","1.001","5900"
"p_ML[6]","0.216","0.018","0.183","0.204","0.216","0.228","0.253","1.017","120"
"p_ML[7]","0.107","0.007","0.093","0.102","0.107","0.112","0.122","1.02","93"
"p_ML[8]","0.378","0.028","0.325","0.359","0.378","0.396","0.433","1.002","2000"
"p_ML[9]","0.503","0.012","0.48","0.495","0.504","0.511","0.527","1.008","780"
"p_ML[10]","0.535","0.013","0.51","0.526","0.535","0.543","0.559","1.001","20000"
"p_ML[11]","0.342","0.009","0.324","0.336","0.342","0.349","0.36","1.002","2300"
"p_ML[12]","0.192","0.012","0.169","0.184","0.192","0.2","0.216","1.004","450"
"p_ML[13]","0.332","0.014","0.306","0.323","0.332","0.341","0.359","1.002","2200"
"p_ML[14]","0.165","0.01","0.147","0.158","0.165","0.172","0.186","1.01","160"
"p_ML[15]","0.191","0.009","0.174","0.185","0.191","0.197","0.208","1.015","110"
"p_ML[16]","0.346","0.015","0.317","0.336","0.346","0.356","0.376","1.008","250"
"p_ML[17]","0.211","0.017","0.181","0.199","0.21","0.222","0.246","1.005","2400"
"p_ML[18]","0.128","0.012","0.105","0.119","0.128","0.136","0.152","1.001","5700"
"p_ML[19]","0.051","0.007","0.038","0.046","0.051","0.055","0.067","1.08","27"
"p_ML[20]","0.233","0.013","0.207","0.224","0.233","0.242","0.258","1.002","1600"
"p_ML[21]","0.228","0.017","0.198","0.216","0.227","0.239","0.263","1.001","18000"
"p_ML[22]","0.329","0.014","0.303","0.32","0.329","0.338","0.356","1.017","110"
"p_ML[23]","0.22","0.016","0.19","0.208","0.219","0.23","0.251","1.04","43"
"p_ML[24]","0.261","0.024","0.216","0.245","0.26","0.277","0.312","1.053","37"
"p_ML[25]","0.356","0.017","0.322","0.344","0.356","0.367","0.39","1.005","370"
"p_ML[26]","0.258","0.116","0.082","0.174","0.241","0.326","0.529","1.001","20000"
"p_ML[27]","0.271","0.018","0.236","0.258","0.271","0.284","0.307","1.016","98"
"p_ML[28]","0.336","0.016","0.305","0.325","0.335","0.346","0.368","1.013","120"
"p_ML[29]","0.124","0.014","0.098","0.114","0.123","0.134","0.152","1.013","460"
"p10c","0.874","0.09","0.649","0.832","0.9","0.943","0.97","1.211","11"
"lambda0","3976.798","2390.785","889.495","2154.75","3290.5","5847","9215.05","2.312","3"
"N0","3976.275","2391.777","890","2156","3292","5854","9208.05","2.313","3"
"Ntot[1]","5882.795","777.65","4605.975","5314","5781","6373","7556","1.11","29"
"Ntot[2]","1949.945","276.572","1477","1748","1914","2140","2533.025","1.011","190"
"Ntot[3]","9949.363","272.225","9428","9764","9938","10140","10480","1.015","110"
"Ntot[4]","4830.049","340.044","4195","4589","4818.5","5059","5524","1.012","130"
"Ntot[5]","2570.756","212.095","2208","2422","2554","2697","3040.025","1.001","4500"
"Ntot[6]","2995.698","226.394","2583.975","2835","2985","3145","3471","1.021","100"
"Ntot[7]","11754.696","760.536","10370","11230","11680","12240","13410","1.023","84"
"Ntot[8]","1246.985","80.413","1105","1191","1241","1297","1425","1.002","2400"
"Ntot[9]","10151.881","219.892","9739","10000","10140","10300","10610","1.009","850"
"Ntot[10]","7872.047","164.732","7559","7762","7867","7978","8210","1.001","20000"
"Ntot[11]","10772.906","256.815","10290","10600","10770","10940","11300","1.002","2400"
"Ntot[12]","7138.765","420.088","6384","6844","7116","7410","8025","1.004","460"
"Ntot[13]","7553.468","282.777","7026","7358","7547","7738","8124","1.002","1900"
"Ntot[14]","10318.037","586.335","9228","9918","10290","10710","11500.25","1.011","150"
"Ntot[15]","13608.084","590.253","12540","13180","13590","14000","14820","1.017","97"
"Ntot[16]","10527.427","443.721","9718","10220","10510","10830","11430","1.008","260"
"Ntot[17]","8629.603","654.881","7410","8173","8607","9059.25","9928","1.004","3500"
"Ntot[18]","8035.157","760.405","6738","7471","7961.5","8537","9667","1.001","4900"
"Ntot[19]","7931.452","1053.406","6011.975","7232","7816","8579","10330","1.099","23"
"Ntot[20]","10210.466","556.814","9239","9823","10170","10560","11390","1.002","1200"
"Ntot[21]","6513.076","463.37","5651","6182","6504","6830","7422.025","1.001","12000"
"Ntot[22]","9729.309","377.311","9027.975","9469.75","9714","9976.25","10510","1.019","97"
"Ntot[23]","6162.899","422.146","5406","5860","6148","6448","7025","1.044","40"
"Ntot[24]","5027.813","454.344","4199","4719","5008","5312.25","6008.025","1.057","35"
"Ntot[25]","5175.875","232.056","4748","5019","5169","5321","5667","1.005","340"
"Ntot[26]","4265.398","1099.445","2578.975","3651","4156","4667","7675.075","1.173","13"
"Ntot[27]","6594.791","431.046","5839","6284","6569","6881","7482.025","1.018","92"
"Ntot[28]","7323.028","326.126","6699.975","7099","7312","7543","7983","1.016","100"
"Ntot[29]","5318.257","586.646","4314.975","4885","5266","5722","6573","1.016","380"
"N[1]","5906.538","743.786","4667","5348","5832","6367","7493","1.081","56"
"N[2]","1602.009","226.021","1204","1431.75","1583","1767","2054","1.007","360"
"N[3]","10849.754","302.854","10260","10640","10840","11070","11420","1.022","80"
"N[4]","4764.52","315.129","4174","4538","4765","4985","5380","1.009","190"
"N[5]","2009.051","177.807","1699","1883","1995","2123","2392.025","1.003","790"
"N[6]","3422.241","290.431","2879","3229","3420","3601","4007","1.093","23"
"N[7]","11519.215","733.826","10150","11010","11460","11950","13120","1.01","350"
"N[8]","916.848","91.086","751","853.75","912","975","1108","1.001","19000"
"N[9]","10552.93","245.903","10110","10380","10540","10720","11060","1.006","860"
"N[10]","10227.396","299.228","9639","10030","10230","10420","10840","1.002","2100"
"N[11]","10128.524","388.878","9387","9857","10130","10400","10880","1.006","290"
"N[12]","8338.559","427.926","7512","8049","8340","8620","9181","1.006","310"
"N[13]","7732.001","416.729","6923","7442","7726","8010","8565","1.009","180"
"N[14]","8659.39","528.272","7631","8303","8656","9003","9722","1.005","560"
"N[15]","14532.916","636.542","13330","14110","14500","14940","15890","1.011","220"
"N[16]","9574.572","462.092","8685","9268","9567","9887","10500","1.02","80"
"N[17]","8460.6","626.224","7307","8017","8431","8894","9677","1.001","5900"
"N[18]","7955.811","705.732","6713.975","7460.75","7905","8420","9397.025","1.006","310"
"N[19]","9001.463","906.007","7329.975","8374","8957","9551","10880","1.079","29"
"N[20]","9187.253","503.29","8239.975","8840","9180","9521.25","10190","1.002","1500"
"N[21]","5857.721","440.922","4987","5555","5861","6158","6685.025","1.002","3200"
"N[22]","11103.069","437.384","10240","10810","11100","11390","11970","1.048","38"
"N[23]","4900.436","340.11","4280.975","4662","4881.5","5121","5602","1.012","140"
"N[24]","6248.459","399.083","5496","5984","6234.5","6501","7083","1.041","45"
"N[25]","2794.811","217.23","2430.975","2646","2775","2922","3282.025","1.009","4400"
"N[26]","7348.377","1051.213","5709.975","6736","7268","7641","10870","1.236","11"
"N[27]","4246.608","303.507","3690","4034","4233","4451","4856.025","1.009","200"
"N[28]","8229.284","390.331","7483","7963","8222","8488","8998.025","1.018","190"
"N[29]","4247.748","766.339","3173","3722.75","4093","4612","6396.025","1.013","140"
"Nc[1,1]","5501.306","750.905","4258","4951","5417","5939","7129.025","1.076","67"
"Nc[1,2]","405.231","88.528","258","341","395","458","606","1.016","110"
"Nc[2,1]","1544.714","220.874","1159","1383","1524","1697","1991.025","1.007","350"
"Nc[2,2]","57.296","34.997","14","34","50","71","149","1.002","9500"
"Nc[3,1]","9892.044","274.216","9367","9707","9880","10080","10430","1.015","110"
"Nc[3,2]","957.395","124.204","727","870","952","1041","1211","1.007","240"
"Nc[4,1]","3872.654","297.079","3325","3662.75","3865","4070","4472","1.009","190"
"Nc[4,2]","891.867","107.787","700","817","883","959","1125","1.001","4100"
"Nc[5,1]","1678.889","161.407","1399","1564","1666","1781","2026","1.002","1100"
"Nc[5,2]","330.162","66.371","214","284","325","371","475","1.002","3900"
"Nc[6,1]","2665.536","209.784","2280.975","2520","2659","2799","3098","1.021","100"
"Nc[6,2]","756.705","188.541","423","623.75","743","875","1157","1.081","25"
"Nc[7,1]","10997.98","730.909","9635.975","10480","10940","11430","12590","1.011","320"
"Nc[7,2]","521.189","53.184","422","484","519","556","633","1.003","670"
"Nc[8,1]","725.796","62.461","614","683","723","766","859","1.001","14000"
"Nc[8,2]","191.052","64.158","85","144","186","230","333","1.001","20000"
"Nc[9,1]","9960.666","229.591","9546","9798","9946","10120","10440","1.009","950"
"Nc[9,2]","591.984","101.872","402","522","589","660","801","1.001","7300"
"Nc[10,1]","7280.063","185.499","6922","7156","7276","7404","7643","1.001","20000"
"Nc[10,2]","2946.939","238.349","2491","2787","2939","3100","3442","1.002","1100"
"Nc[11,1]","7825.473","292.407","7247","7631","7825","8018","8404","1.003","610"
"Nc[11,2]","2302.777","247.013","1844","2129","2296","2465","2813","1.004","500"
"Nc[12,1]","4835.989","362.65","4169.975","4578","4825","5079.25","5548.05","1.011","150"
"Nc[12,2]","3502.57","242.521","3043","3334","3495","3663.25","3990","1.002","2400"
"Nc[13,1]","4050.897","249.17","3575","3877","4050","4218","4550","1.001","20000"
"Nc[13,2]","3681.104","332.912","3058","3451","3673","3902","4358","1.013","130"
"Nc[14,1]","6636.592","452.266","5786","6324","6630","6929","7571","1.004","540"
"Nc[14,2]","2022.792","267.763","1542","1836","2006","2194","2584.05","1.007","4200"
"Nc[15,1]","11585.271","569.67","10550","11200","11550","11930","12850","1.019","94"
"Nc[15,2]","2947.597","269.082","2451","2760","2940","3124","3494.025","1.006","280"
"Nc[16,1]","7579.386","396.854","6848","7304","7569","7841","8390","1.021","82"
"Nc[16,2]","1995.088","239.076","1561","1824","1987","2159","2491","1.006","770"
"Nc[17,1]","6634.5","560.94","5632","6236","6616","6990","7737","1.001","20000"
"Nc[17,2]","1826.096","266.443","1352","1643","1808","1987","2400","1.003","1100"
"Nc[18,1]","6209.058","617.969","5109.975","5771","6163","6598","7501","1.002","20000"
"Nc[18,2]","1746.752","338.698","1193","1506","1716","1940","2524","1.02","80"
"Nc[19,1]","6184.671","852.724","4532","5610","6108","6739","7984","1.111","22"
"Nc[19,2]","2816.715","282.629","2308","2619","2803","3004","3408","1.004","510"
"Nc[20,1]","7393.447","456.987","6545.975","7079","7379","7696","8307","1.001","16000"
"Nc[20,2]","1793.787","213.46","1404","1644","1784","1934","2234","1.008","410"
"Nc[21,1]","4719.289","400.429","3962","4439","4712","4996.25","5497","1.003","790"
"Nc[21,2]","1138.432","177.18","802","1015","1133","1254","1495","1.004","610"
"Nc[22,1]","8590.785","372.227","7883.975","8335","8582","8840","9349","1.026","70"
"Nc[22,2]","2511.784","223.103","2104","2356","2503.5","2656","2977","1.025","67"
"Nc[23,1]","3651.115","300.796","3106","3435","3647","3853","4261.025","1.029","58"
"Nc[23,2]","1249.322","146.745","982","1150","1241.5","1341","1561.025","1.01","170"
"Nc[24,1]","3778.491","360.762","3127","3529","3763","4005","4546","1.069","30"
"Nc[24,2]","2469.968","176.345","2137","2349","2463","2587","2829","1.004","490"
"Nc[25,1]","2705.907","174.685","2359","2589","2702","2827","3042","1.002","1700"
"Nc[25,2]","88.903","127.367","1","8","33","118","444","1.013","20000"
"Nc[26,1]","4176.494","1048.068","2534.975","3593","4110","4558","7512.025","1.196","12"
"Nc[26,2]","3171.867","256.29","2708","2991","3159","3340","3692.05","1.016","120"
"Nc[27,1]","3422.924","282.73","2917","3224","3409","3607","4012","1.01","180"
"Nc[27,2]","823.684","114.937","614.975","743","820","899","1064","1.003","8500"
"Nc[28,1]","6499.344","306.881","5906.975","6288","6495","6708","7099","1.019","87"
"Nc[28,2]","1729.941","220.005","1359","1568.75","1708","1878","2194","1.013","3400"
"Nc[29,1]","3588.316","421.898","2849","3291","3555","3862","4507.025","1.01","250"
"Nc[29,2]","659.432","588.631","74","250","481","812","2360","1.029","66"
"p1c[1]","0.931","0.017","0.893","0.92","0.932","0.944","0.958","1.002","8300"
"p1c[2]","0.964","0.021","0.909","0.955","0.968","0.978","0.99","1.003","16000"
"p1c[3]","0.912","0.01","0.891","0.905","0.912","0.919","0.932","1.004","470"
"p1c[4]","0.812","0.022","0.768","0.799","0.813","0.827","0.853","1.002","1400"
"p1c[5]","0.836","0.029","0.776","0.816","0.837","0.856","0.888","1.003","20000"
"p1c[6]","0.78","0.044","0.692","0.751","0.782","0.811","0.862","1.066","32"
"p1c[7]","0.955","0.005","0.944","0.951","0.955","0.958","0.964","1.007","260"
"p1c[8]","0.795","0.055","0.683","0.759","0.796","0.833","0.894","1.001","20000"
"p1c[9]","0.944","0.009","0.926","0.938","0.944","0.95","0.961","1.001","20000"
"p1c[10]","0.712","0.017","0.677","0.7","0.712","0.724","0.746","1.002","1300"
"p1c[11]","0.773","0.02","0.733","0.76","0.773","0.786","0.81","1.002","1200"
"p1c[12]","0.58","0.025","0.53","0.562","0.58","0.597","0.63","1.009","190"
"p1c[13]","0.525","0.027","0.471","0.506","0.525","0.543","0.578","1.009","190"
"p1c[14]","0.766","0.026","0.714","0.749","0.767","0.785","0.814","1.003","8500"
"p1c[15]","0.797","0.016","0.764","0.786","0.797","0.808","0.829","1.017","94"
"p1c[16]","0.792","0.021","0.749","0.777","0.792","0.807","0.832","1.002","6900"
"p1c[17]","0.784","0.028","0.725","0.766","0.785","0.803","0.837","1.004","3200"
"p1c[18]","0.78","0.036","0.7","0.757","0.783","0.807","0.843","1.017","100"
"p1c[19]","0.685","0.036","0.607","0.661","0.686","0.71","0.751","1.099","23"
"p1c[20]","0.805","0.021","0.761","0.791","0.805","0.819","0.845","1.004","810"
"p1c[21]","0.805","0.027","0.751","0.787","0.806","0.824","0.857","1.004","430"
"p1c[22]","0.774","0.017","0.739","0.762","0.774","0.786","0.806","1.006","290"
"p1c[23]","0.745","0.026","0.69","0.728","0.746","0.763","0.793","1.041","45"
"p1c[24]","0.604","0.029","0.545","0.585","0.605","0.623","0.659","1.058","34"
