"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"p1c[11]","0.773","0.02","0.734","0.76","0.773","0.787","0.81","1.001","3800"
"p1c[12]","0.582","0.024","0.534","0.566","0.582","0.599","0.63","1.002","1100"
"p1c[13]","0.525","0.027","0.471","0.507","0.525","0.543","0.58","1.001","4100"
"p1c[14]","0.766","0.026","0.712","0.748","0.766","0.784","0.815","1.002","980"
"p1c[15]","0.796","0.017","0.761","0.784","0.796","0.807","0.827","1.001","10000"
"p1c[16]","0.789","0.022","0.743","0.775","0.79","0.804","0.83","1.001","10000"
"p1c[17]","0.783","0.028","0.725","0.765","0.785","0.802","0.834","1.01","210"
"p1c[18]","0.776","0.037","0.697","0.751","0.778","0.803","0.841","1.003","1100"
"p1c[19]","0.682","0.038","0.607","0.656","0.682","0.707","0.754","1.009","180"
"p1c[20]","0.8","0.021","0.755","0.786","0.8","0.815","0.84","1.001","10000"
"p1c[21]","0.803","0.028","0.747","0.784","0.803","0.822","0.854","1.001","5000"
"p1c[22]","0.773","0.018","0.737","0.761","0.773","0.785","0.806","1.001","8000"
"p1c[23]","0.743","0.027","0.686","0.727","0.745","0.761","0.793","1.012","190"
"p1c[24]","0.603","0.029","0.547","0.584","0.603","0.622","0.66","1.007","240"
"p1c[25]","0.838","0.082","0.65","0.786","0.847","0.899","0.967","1.001","8100"
"p1c[26]","0.68","0.097","0.456","0.62","0.69","0.755","0.829","1.005","10000"
"p1c[27]","0.805","0.024","0.755","0.789","0.805","0.821","0.85","1.002","1900"
"p1c[28]","0.786","0.024","0.735","0.77","0.787","0.803","0.83","1.005","520"
"p1c[29]","0.886","0.022","0.839","0.872","0.887","0.901","0.923","1.001","10000"
"p1c[30]","0.746","0.131","0.438","0.67","0.765","0.842","0.946","1.003","2900"
"p1y[1]","0.926","0.031","0.855","0.907","0.93","0.949","0.974","1.001","10000"
"p1y[2]","0.787","0.031","0.722","0.766","0.788","0.809","0.844","1.001","3700"
"p1y[3]","0.992","0.004","0.981","0.99","0.993","0.995","0.998","1.001","10000"
"p1y[4]","0.799","0.021","0.756","0.785","0.8","0.814","0.84","1.003","860"
"p1y[5]","0.652","0.031","0.59","0.631","0.652","0.673","0.711","1.001","10000"
"p1y[6]","0.885","0.02","0.843","0.872","0.886","0.899","0.921","1.001","10000"
"p1y[7]","0.935","0.014","0.905","0.926","0.936","0.945","0.96","1.016","100"
"p1y[8]","0.578","0.031","0.516","0.557","0.578","0.599","0.639","1.001","10000"
"p1y[9]","0.98","0.006","0.965","0.976","0.98","0.984","0.99","1.002","1600"
"p1y[10]","0.923","0.013","0.897","0.915","0.924","0.932","0.946","1.011","150"
"p1y[11]","0.724","0.022","0.682","0.71","0.725","0.739","0.765","1.01","650"
"p1y[12]","0.68","0.028","0.623","0.661","0.68","0.7","0.733","1.001","10000"
"p1y[13]","0.537","0.026","0.487","0.52","0.537","0.554","0.587","1.002","1800"
"p1y[14]","0.643","0.025","0.595","0.626","0.643","0.66","0.691","1.002","1800"
"p1y[15]","0.851","0.019","0.814","0.839","0.852","0.864","0.886","1.006","320"
"p1y[16]","0.718","0.023","0.671","0.703","0.718","0.734","0.761","1.001","2600"
"p1y[17]","0.767","0.023","0.72","0.752","0.768","0.783","0.81","1.003","830"
"p1y[18]","0.771","0.024","0.722","0.755","0.771","0.787","0.814","1.002","1300"
"p1y[19]","0.774","0.03","0.714","0.753","0.774","0.796","0.83","1.002","2900"
"p1y[20]","0.721","0.024","0.674","0.705","0.722","0.738","0.768","1.005","350"
"p1y[21]","0.718","0.027","0.663","0.699","0.718","0.737","0.77","1.002","1200"
"p1y[22]","0.882","0.017","0.846","0.871","0.883","0.894","0.913","1.002","10000"
"p1y[23]","0.59","0.025","0.541","0.574","0.59","0.606","0.638","1.002","1100"
"p1y[24]","0.751","0.019","0.713","0.739","0.751","0.764","0.786","1.001","3600"
"p1y[25]","0.524","0.025","0.475","0.507","0.523","0.541","0.574","1.002","2300"
"p1y[26]","0.923","0.059","0.764","0.9","0.939","0.964","0.988","1.003","10000"
"p1y[27]","0.513","0.024","0.467","0.497","0.513","0.529","0.559","1.002","2400"
"p1y[28]","0.887","0.014","0.857","0.877","0.887","0.896","0.912","1.001","7500"
"p1y[29]","0.671","0.023","0.625","0.655","0.671","0.687","0.715","1.001","4200"
"p1y[30]","0.747","0.028","0.691","0.728","0.748","0.765","0.799","1.002","1100"
"s1","10.708","2.997","5.719","8.576","10.41","12.52","17.4","1.001","10000"
"s2","2.863","0.754","1.622","2.318","2.785","3.324","4.526","1.001","10000"
"l1","0.097","0.03","0.047","0.076","0.094","0.115","0.164","1.001","10000"
"l2","0.019","0.008","0.006","0.013","0.018","0.023","0.035","1.001","10000"
"shape_lambda","2.909","0.75","1.647","2.369","2.835","3.375","4.559","1.01","170"
"rate_lambda","0","0","0","0","0","0","0.001","1.012","140"
"mean_gamma","7181.403","799.628","5792.975","6632.75","7117","7654.25","8929.025","1.003","920"
"var_gamma","19267164.3","7391343.863","9833924.989","14200000","17760000","22420000","37740000","1.011","160"
"lambda[1]","5872.721","767.062","4575.975","5338","5781","6354.25","7703","1.027","91"
"lambda[2]","1570.34","200.791","1220","1433","1557","1689","2027.025","1.004","8000"
"lambda[3]","10849.581","322.253","10259.75","10620","10840","11060","11500","1.01","170"
"lambda[4]","4748.467","315.238","4165.975","4536","4739","4950","5395.025","1.005","370"
"lambda[5]","2021.317","179.828","1694","1895","2011","2137","2399.025","1.002","940"
"lambda[6]","3421.68","289.312","2896","3223","3407","3604","4022.025","1.002","2000"
"lambda[7]","11535.961","687.016","10270","11060","11530","11990","12930","1.246","10"
"lambda[8]","933.48","97.01","757.597","865.5","929.4","997.6","1134","1.001","4300"
"lambda[9]","10532.114","254.06","10060","10360","10530","10700","11040","1.001","10000"
"lambda[10]","10252.68","316.361","9650.975","10040","10250","10470","10870","1.012","170"
"lambda[11]","10090.43","397.091","9343.95","9817","10080","10350","10890","1.003","6500"
"lambda[12]","8360.417","429.585","7557.975","8063","8354","8644","9214","1.001","10000"
"lambda[13]","7717.211","423.821","6895.95","7431","7714","7995","8571","1.002","1400"
"lambda[14]","8637.589","548.227","7626","8254","8618.5","9000","9751.025","1.002","2200"
"lambda[15]","14551.701","645.78","13320","14110","14530","14980","15840","1.012","160"
"lambda[16]","9596.223","496.002","8661.975","9256","9577","9920","10620","1.001","10000"
"lambda[17]","8518.652","601.538","7398","8100","8499.5","8905","9748.05","1.003","930"
"lambda[18]","7989.116","714.543","6708","7485.75","7950","8458","9508","1.014","110"
"lambda[19]","8975.018","982.473","7308.975","8325","8874","9501","11180","1.005","1300"
"lambda[20]","9177.503","542.577","8159.975","8798","9162","9527","10310","1.001","10000"
"lambda[21]","5818.612","438.646","5009","5516","5796","6112","6726.05","1.005","370"
"lambda[22]","11118.642","447.895","10260","10810","11110","11410","12050","1.006","270"
"lambda[23]","4885.663","331.481","4275","4657.75","4872","5105","5561.025","1.005","340"
"lambda[24]","6260.246","420.849","5492","5974","6239.5","6518","7151","1.004","820"
"lambda[25]","3290.818","408.795","2652","3000","3240","3502.25","4312.075","1.001","10000"
"lambda[26]","11086.399","3403.562","5902.975","8517.75","10430","13240","18580","1.032","320"
"lambda[27]","4246.292","311.91","3662","4029","4237","4454","4872.025","1.005","350"
"lambda[28]","8249.462","421.363","7476","7961","8234.5","8525","9107.075","1.004","8500"
"lambda[29]","4070.133","458.738","3250.975","3749.75","4044","4359","5060.05","1.012","320"
"lambda[30]","1901.768","533.107","1239.975","1563","1789","2105","3233","1.004","3900"
"Nesc[1]","5899.785","796.641","4560","5337.75","5824","6371","7772.025","1.033","83"
"Nesc[2]","1886.259","229.771","1480","1728","1872.5","2024.25","2412","1.005","10000"
"Nesc[3]","9929.962","271.877","9431","9734","9919","10110","10470","1.014","120"
"Nesc[4]","4709.943","344.33","4106","4468","4686","4923.25","5461.025","1.008","310"
"Nesc[5]","2546.943","205.586","2180.975","2406","2536","2676","2974","1.003","830"
"Nesc[6]","2982.488","237.862","2558","2815","2965.5","3137","3490","1.001","5700"
"Nesc[7]","11593.261","687.265","10310","11120","11600","12050","13000","1.235","11"
"Nesc[8]","1241.46","77.995","1100","1187","1237","1291","1406","1.001","10000"
"Nesc[9]","10101.079","206.138","9711.975","9958","10100","10240","10510","1.003","1000"
"Nesc[10]","7836.589","166.859","7517","7720","7834","7947","8169.025","1.001","5600"
"Nesc[11]","10740.496","252.749","10270","10570","10740","10900","11260","1.005","400"
"Nesc[12]","7130.983","415.704","6377","6839","7111","7399","8014.025","1.002","1100"
"Nesc[13]","7520.139","273.915","7013","7329","7511","7697.25","8083.025","1.001","7700"
"Nesc[14]","10254.465","591.63","9155.925","9857","10230","10630","11490","1.001","9400"
"Nesc[15]","13574.04","612.267","12419.75","13160","13550","13970","14850","1.005","400"
"Nesc[16]","10517.264","456.763","9660.975","10200","10500","10820","11460","1.002","1400"
"Nesc[17]","8684.541","637.461","7501","8237","8658.5","9102","9980","1.005","390"
"Nesc[18]","7938.244","744.297","6627.975","7424","7882","8396.25","9575.025","1.016","100"
"Nesc[19]","7928.806","1149.091","6045","7141","7795","8566","10440.25","1.005","480"
"Nesc[20]","10136.632","552.74","9143","9750","10100","10500","11290","1.002","1300"
"Nesc[21]","6494.113","486.809","5623.975","6153","6460.5","6806","7527.025","1.003","600"
"Nesc[22]","9735.234","364.434","9049","9488","9721","9969","10480","1.006","280"
"Nesc[23]","6143.104","414.682","5400","5848","6122","6404","7024.025","1.009","180"
"Nesc[24]","4926.759","470.119","4105","4606","4889","5206","5967.025","1.008","350"
"Nesc[25]","5130.45","266.36","4657","4944","5118.5","5304","5693.075","1.002","1200"
"Nesc[26]","8401.596","3385.456","3220.875","5813.75","7745","10560","15810","1.024","580"
"Nesc[27]","6645.477","445.916","5825","6330","6638","6940","7546.05","1.005","350"
"Nesc[28]","7294.342","335.133","6673.975","7062","7284","7515","7984.025","1.001","4400"
"Nesc[29]","5370.424","638.138","4232","4929","5329","5766","6777.025","1.011","360"
"Nesc[30]","1821.773","254.977","1392","1645","1798","1975","2388.05","1.001","7600"
"p_male[1,1]","0.44","0.057","0.329","0.403","0.44","0.477","0.554","1.001","10000"
"p_male[1,2]","0.425","0.075","0.285","0.376","0.421","0.47","0.59","1.001","10000"
"p_male[2,1]","0.439","0.051","0.342","0.405","0.438","0.472","0.539","1.001","10000"
"p_male[2,2]","0.468","0.076","0.336","0.415","0.46","0.512","0.639","1.001","10000"
"p_male[3,1]","0.486","0.05","0.39","0.451","0.484","0.519","0.59","1.001","10000"
"p_male[3,2]","0.403","0.068","0.272","0.358","0.403","0.446","0.541","1.001","2800"
"p_male[4,1]","0.408","0.037","0.336","0.384","0.407","0.432","0.479","1.001","7800"
"p_male[4,2]","0.409","0.06","0.293","0.368","0.408","0.448","0.531","1.001","6700"
"p_male[5,1]","0.416","0.049","0.321","0.384","0.416","0.449","0.511","1.001","7500"
"p_male[5,2]","0.371","0.066","0.236","0.328","0.373","0.416","0.497","1.001","10000"
"p_male[6,1]","0.451","0.049","0.356","0.419","0.451","0.484","0.548","1.001","2900"
"p_male[6,2]","0.477","0.079","0.343","0.423","0.469","0.522","0.655","1.001","10000"
"p_male[7,1]","0.422","0.037","0.348","0.397","0.422","0.447","0.495","1.001","10000"
"p_male[7,2]","0.435","0.068","0.309","0.389","0.431","0.475","0.582","1.001","10000"
"p_male[8,1]","0.446","0.052","0.346","0.411","0.446","0.48","0.549","1.001","10000"
"p_male[8,2]","0.363","0.069","0.22","0.319","0.366","0.408","0.496","1.001","10000"
"p_male[9,1]","0.479","0.049","0.389","0.446","0.478","0.511","0.579","1.001","9300"
"p_male[9,2]","0.425","0.068","0.3","0.38","0.423","0.467","0.569","1.001","10000"
"p_male[10,1]","0.498","0.044","0.415","0.468","0.497","0.527","0.586","1.001","5300"
"p_male[10,2]","0.435","0.068","0.31","0.39","0.431","0.476","0.581","1.001","10000"
"p_male[11,1]","0.433","0.046","0.342","0.402","0.433","0.464","0.524","1.001","10000"
"p_male[11,2]","0.408","0.067","0.281","0.365","0.406","0.451","0.547","1.001","10000"
"p_male[12,1]","0.416","0.048","0.321","0.385","0.417","0.449","0.51","1.001","10000"
"p_male[12,2]","0.419","0.065","0.295","0.375","0.417","0.46","0.553","1.001","10000"
"p_male[13,1]","0.446","0.048","0.353","0.414","0.445","0.477","0.542","1.001","10000"
"p_male[13,2]","0.398","0.064","0.276","0.356","0.397","0.44","0.527","1.001","4100"
"p_male[14,1]","0.448","0.048","0.355","0.416","0.447","0.48","0.543","1.001","10000"
"p_male[14,2]","0.386","0.063","0.262","0.346","0.386","0.426","0.51","1.001","10000"
"p_male[15,1]","0.401","0.045","0.311","0.371","0.401","0.431","0.487","1.001","3200"
"p_male[15,2]","0.403","0.066","0.273","0.36","0.402","0.444","0.539","1.001","6200"
"p_male[16,1]","0.373","0.05","0.271","0.34","0.375","0.408","0.468","1.001","10000"
"p_male[16,2]","0.408","0.067","0.279","0.364","0.408","0.45","0.544","1.001","4200"
"p_male[17,1]","0.419","0.048","0.322","0.387","0.419","0.451","0.512","1.001","10000"
"p_male[17,2]","0.426","0.067","0.301","0.381","0.423","0.468","0.568","1.001","2800"
"p_male[18,1]","0.442","0.041","0.362","0.415","0.442","0.47","0.524","1.002","1000"
"p_male[18,2]","0.402","0.066","0.271","0.359","0.401","0.443","0.531","1.001","8500"
"p_male[19,1]","0.458","0.05","0.36","0.424","0.457","0.491","0.559","1.001","10000"
"p_male[19,2]","0.405","0.069","0.271","0.359","0.403","0.448","0.549","1.001","10000"
"p_male[20,1]","0.44","0.044","0.354","0.411","0.44","0.47","0.525","1.001","10000"
"p_male[20,2]","0.367","0.065","0.233","0.325","0.369","0.41","0.489","1.001","5900"
"p_male[21,1]","0.437","0.05","0.338","0.403","0.437","0.47","0.536","1.001","10000"
"p_male[21,2]","0.411","0.067","0.285","0.367","0.409","0.453","0.55","1.001","5800"
"p_male[22,1]","0.454","0.049","0.362","0.421","0.454","0.487","0.552","1.001","10000"
"p_male[22,2]","0.381","0.063","0.254","0.34","0.381","0.421","0.503","1.001","10000"
"p_male[23,1]","0.487","0.049","0.394","0.453","0.485","0.519","0.587","1.001","10000"
"p_male[23,2]","0.459","0.072","0.329","0.411","0.455","0.503","0.618","1.001","8500"
"p_male[24,1]","0.489","0.037","0.418","0.464","0.489","0.513","0.563","1.002","2300"
"p_male[24,2]","0.418","0.05","0.323","0.384","0.417","0.451","0.52","1.001","6600"
"p_male[25,1]","0.511","0.037","0.441","0.486","0.51","0.536","0.585","1.001","10000"
"p_male[25,2]","0.448","0.037","0.377","0.424","0.448","0.472","0.521","1.001","9200"
"p_male[26,1]","0.444","0.06","0.325","0.404","0.443","0.483","0.563","1.002","2100"
"p_male[26,2]","0.41","0.077","0.259","0.361","0.408","0.457","0.571","1.001","10000"
"p_male[27,1]","0.412","0.037","0.339","0.386","0.411","0.437","0.486","1.001","10000"
"p_male[27,2]","0.41","0.038","0.337","0.385","0.41","0.435","0.485","1.001","10000"
"p_male[28,1]","0.432","0.031","0.371","0.411","0.432","0.452","0.493","1.001","10000"
"p_male[28,2]","0.289","0.056","0.174","0.252","0.292","0.328","0.395","1.001","10000"
"p_male[29,1]","0.454","0.058","0.343","0.416","0.453","0.491","0.57","1.001","7600"
"p_male[29,2]","0.43","0.082","0.284","0.377","0.425","0.477","0.609","1.001","10000"
"p_male[30,1]","0.444","0.059","0.33","0.405","0.444","0.483","0.564","1.001","10000"
"p_male[30,2]","0.411","0.077","0.262","0.361","0.409","0.458","0.575","1.001","5000"
"p_smp[1,1]","0.001","0.001","0","0.001","0.001","0.002","0.003","1.003","750"
"p_smp[1,2]","0.013","0.006","0.004","0.008","0.012","0.016","0.028","1.001","10000"
"p_smp[2,1]","0.018","0.004","0.011","0.015","0.017","0.02","0.026","1.001","6400"
"p_smp[2,2]","0.241","0.182","0.047","0.109","0.182","0.316","0.74","1.001","6800"
"p_smp[3,1]","0.003","0.001","0.002","0.003","0.003","0.004","0.004","1.001","3800"
"p_smp[3,2]","0.151","0.097","0.038","0.085","0.127","0.191","0.408","1.001","10000"
"p_smp[4,1]","0.029","0.004","0.023","0.027","0.029","0.031","0.036","1.002","1200"
"p_smp[4,2]","0.026","0.006","0.015","0.021","0.025","0.029","0.039","1.001","2800"
"p_smp[5,1]","0.026","0.005","0.017","0.022","0.026","0.029","0.038","1.001","2900"
"p_smp[5,2]","0.021","0.006","0.012","0.017","0.021","0.025","0.034","1.001","10000"
"p_smp[6,1]","0.011","0.002","0.007","0.009","0.01","0.012","0.015","1.001","3200"
"p_smp[6,2]","0.026","0.01","0.011","0.019","0.025","0.031","0.048","1.001","5100"
"p_smp[7,1]","0.009","0.001","0.007","0.008","0.009","0.01","0.012","1.054","34"
"p_smp[7,2]","0.018","0.006","0.008","0.014","0.017","0.022","0.033","1.001","8100"
"p_smp[8,1]","0.041","0.01","0.024","0.034","0.04","0.048","0.064","1.001","10000"
"p_smp[8,2]","0.028","0.009","0.014","0.022","0.027","0.034","0.048","1.002","1800"
"p_smp[9,1]","0.004","0.001","0.003","0.003","0.004","0.004","0.005","1.001","10000"
"p_smp[9,2]","0.061","0.028","0.024","0.041","0.055","0.074","0.131","1.002","1400"
"p_smp[10,1]","0.007","0.001","0.005","0.006","0.007","0.007","0.008","1.003","920"
"p_smp[10,2]","0.017","0.005","0.008","0.013","0.016","0.02","0.03","1.004","570"
"p_smp[11,1]","0.006","0.001","0.004","0.005","0.006","0.006","0.008","1.001","10000"
"p_smp[11,2]","0.004","0.001","0.002","0.003","0.004","0.005","0.007","1.001","10000"
"p_smp[12,1]","0.006","0.001","0.004","0.006","0.006","0.007","0.009","1.001","6200"
"p_smp[12,2]","0.006","0.002","0.003","0.005","0.005","0.007","0.009","1.001","10000"
"p_smp[13,1]","0.008","0.002","0.005","0.006","0.007","0.008","0.011","1.002","1900"
"p_smp[13,2]","0.004","0.001","0.003","0.004","0.004","0.005","0.007","1.001","10000"
"p_smp[14,1]","0.006","0.001","0.004","0.005","0.006","0.007","0.009","1.001","4500"
"p_smp[14,2]","0.006","0.001","0.003","0.005","0.006","0.007","0.009","1.001","10000"
"p_smp[15,1]","0.004","0.001","0.003","0.004","0.004","0.005","0.005","1.001","2800"
"p_smp[15,2]","0.006","0.002","0.003","0.005","0.006","0.007","0.01","1.001","7700"
"p_smp[16,1]","0.006","0.001","0.004","0.005","0.006","0.006","0.008","1.001","10000"
"p_smp[16,2]","0.004","0.001","0.002","0.004","0.004","0.005","0.007","1.001","10000"
"p_smp[17,1]","0.005","0.001","0.003","0.004","0.005","0.006","0.007","1.001","10000"
"p_smp[17,2]","0.007","0.002","0.004","0.006","0.007","0.008","0.012","1.001","7100"
"p_smp[18,1]","0.011","0.002","0.008","0.01","0.011","0.013","0.015","1.006","300"
"p_smp[18,2]","0.007","0.002","0.004","0.006","0.007","0.009","0.012","1.002","1200"
"p_smp[19,1]","0.004","0.001","0.002","0.003","0.004","0.004","0.006","1.001","3300"
"p_smp[19,2]","0.005","0.002","0.002","0.004","0.005","0.006","0.009","1.001","10000"
"p_smp[20,1]","0.008","0.001","0.006","0.007","0.008","0.009","0.011","1.001","10000"
"p_smp[20,2]","0.006","0.002","0.004","0.005","0.006","0.007","0.01","1.001","4000"
"p_smp[21,1]","0.006","0.001","0.004","0.005","0.006","0.007","0.009","1.003","580"
"p_smp[21,2]","0.009","0.002","0.005","0.007","0.008","0.01","0.014","1.001","5900"
"p_smp[22,1]","0.003","0.001","0.002","0.003","0.003","0.003","0.004","1.001","4600"
"p_smp[22,2]","0.015","0.004","0.008","0.012","0.014","0.017","0.024","1.001","10000"
"p_smp[23,1]","0.013","0.002","0.008","0.011","0.012","0.014","0.018","1.002","2100"
"p_smp[23,2]","0.006","0.002","0.003","0.005","0.006","0.007","0.01","1.001","10000"
"p_smp[24,1]","0.026","0.003","0.02","0.024","0.026","0.028","0.032","1.002","1200"
"p_smp[24,2]","0.033","0.005","0.023","0.029","0.033","0.037","0.045","1.001","10000"
"p_smp[25,1]","0.073","0.012","0.051","0.065","0.073","0.081","0.099","1.001","10000"
"p_smp[25,2]","0.093","0.013","0.068","0.085","0.093","0.101","0.118","1.001","10000"
"p_smp[26,1]","0.5","0.223","0.095","0.325","0.501","0.674","0.904","1.001","10000"
"p_smp[26,2]","0.5","0.226","0.092","0.329","0.497","0.678","0.907","1.001","10000"
"p_smp[27,1]","0.047","0.007","0.035","0.042","0.046","0.051","0.061","1.003","710"
"p_smp[27,2]","0.061","0.007","0.049","0.057","0.061","0.065","0.075","1.002","1200"
"p_smp[28,1]","0.024","0.002","0.02","0.023","0.024","0.026","0.029","1.002","10000"
"p_smp[28,2]","0.056","0.01","0.039","0.049","0.056","0.063","0.079","1.001","3800"
"p_smp[29,1]","0.003","0.001","0.001","0.002","0.002","0.003","0.005","1.002","2200"
"p_smp[29,2]","0.004","0.003","0.001","0.002","0.003","0.005","0.01","1.001","3600"
"p_smp[30,1]","0.499","0.221","0.094","0.327","0.499","0.671","0.9","1.001","10000"
"p_smp[30,2]","0.498","0.223","0.091","0.325","0.499","0.672","0.899","1.001","10000"
"ll[1]","0.386","0.144","0.149","0.275","0.373","0.483","0.691","1.001","4900"
"ll[2]","0.484","0.178","0.189","0.348","0.47","0.606","0.86","1.001","6300"
"ll[3]","0.249","0.136","0.056","0.141","0.225","0.339","0.557","1.001","10000"
"ll[4]","0.365","0.198","0.081","0.208","0.328","0.494","0.807","1.001","10000"
"test[1]","0.127","0.333","0","0","0","0","1","1.001","10000"
"test[2]","0.001","0.032","0","0","0","0","0","1.143","2800"
