"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%"
"mupi_D[2,2]";0.050187257696;0.042258846762986;0.00769797499841667;0.0231;0.03872;0.06346;0.1603
"sigmapi_D[1]";1.250217564;0.481990772037383;0.472089995867214;0.919174998980027;1.187;1.50924993789677;2.394
"sigmapi_D[2]";2.910041048;0.885560457351577;1.67297499271231;2.29;2.753;3.345;5.12502499762226
"rho_D[1]";0.3819746252948;0.468992146819377;-0.8434125;0.112475;0.48505;0.752425;0.9765025
"rho_D[2]";0.78997679284;0.158306054123118;0.3765875;0.7175;0.8294;0.9043;0.9795
"mupi_oF";0.643027432;0.0612450177608709;0.5124;0.6069;0.6456;0.6824;0.7578
"sigmapi_oF";0.722198416;0.268406935557843;0.3606;0.5402;0.6712;0.843;1.39
"test[1]";0.09748;0.29661323164718;0;0;0;0;1
"test[2]";0.02262;0.148690207396303;0;0;0;0;0
"test[3]";0.0113;0.105700205537497;0;0;0;0;0
"test[4]";0.0084;0.091266678432667;0;0;0;0;0
"test[5]";0.81126;0.391305858383817;0;1;1;1;1
"test[6]";0.90388;0.294758686477032;0;1;1;1;1
"test[7]";0.99706;0.0541425436075972;1;1;1;1;1
"test[8]";0.98418;0.124779962336827;1;1;1;1;1
"test[9]";0.00318;0.0563023178831918;0;0;0;0;0
"test[10]";0.42658;0.494585074469416;0;0;0;1;1
"diffF_1SW";-0.318262659424;0.134674475267373;-0.5842025;-0.4066;-0.3181;-0.2303;-0.05047975
"diffF_MSW";-0.629121613854;0.264326785176458;-1.16;-0.8014;-0.6266;-0.455075;-0.116395
"diff1SW";0.5414149966902;0.631060028353687;-0.6652025;0.127375;0.52945;0.933725;1.823
"diffMSW";0.86825078792;0.685210363039487;-0.51001;0.4373;0.8718;1.301;2.237
"pi_MP[1,1]";0.639578416;0.0863807516916599;0.4431;0.5876;0.645749998064266;0.6982;0.7928
"pi_MP[1,2]";0.3543280572;0.0893899831017498;0.186597499346634;0.2926;0.3506;0.413;0.5394
"pi_MP[2,1]";0.644524568;0.0374334169750439;0.5663;0.6204;0.6452;0.6693;0.7166
"pi_MP[2,2]";0.470055924;0.0639620587208178;0.3476;0.4263;0.4685;0.5123;0.5967
"pi_MP[3,1]";0.714620928;0.0355743297319504;0.6413;0.691;0.7163;0.7396;0.7797
"pi_MP[3,2]";0.401742158;0.0676428529972995;0.2688;0.3558;0.4027;0.4482;0.528502499769423
"pi_MP[4,1]";0.716481008;0.0453536679884652;0.624297499804761;0.6872;0.7166;0.7472;0.8044
"pi_MP[4,2]";0.513265834;0.0738496055491784;0.3689;0.4634;0.5134;0.5628;0.6574
"pi_MP[5,1]";0.752663106;0.0381618742831866;0.674;0.7271;0.7539;0.779124998796779;0.825
"pi_MP[5,2]";0.36543416;0.0751435941214496;0.2249;0.3137;0.3628;0.4144;0.5215
"pi_MP[6,1]";0.673729738;0.0508699066954078;0.5698;0.6403;0.6745;0.7092;0.7688
"pi_MP[6,2]";0.406624222;0.0660502040548235;0.2827;0.3611;0.4051;0.4497;0.5417
"pi_MP[7,1]";0.511787558;0.0632818984494781;0.3837;0.4685;0.5132;0.5582;0.6258
"pi_MP[7,2]";0.325630526;0.0668982335419729;0.2017;0.2791;0.3235;0.3696;0.4638
"pi_MP[8,1]";0.697359852;0.0420640085935052;0.6138;0.6692;0.6977;0.7264;0.7782
"pi_MP[8,2]";0.377723558;0.0768510932220956;0.238397499488638;0.3235;0.3745;0.4264;0.5402
"pi_MP[9,1]";0.732127344;0.0414381304003775;0.6487;0.7045;0.7334;0.7604;0.810902499849716
"pi_MP[9,2]";0.414681862;0.0809905539344527;0.2541;0.3594;0.4162;0.4699;0.5693
"pi_MP[10,1]";0.595258478;0.0582393292553491;0.4795;0.5555;0.5961;0.6374;0.702802499826603
"pi_MP[10,2]";0.477613548;0.0756494388690605;0.3282;0.4265;0.4781;0.5293;0.6244
"pi_MP[11,1]";0.683051488;0.0266395649798247;0.6293;0.665;0.6834;0.7015;0.7334
"pi_MP[11,2]";0.489686004;0.0669093392323188;0.3606;0.4452;0.4881;0.5335;0.6243
"pi_MP[12,1]";0.736562762;0.0361179516038758;0.663;0.7122;0.7377;0.7615;0.8045
"pi_MP[12,2]";0.53469625;0.0639179846233645;0.4062;0.4911;0.5363;0.5781;0.6573
"pi_MP[13,1]";0.73895831;0.0327657196837125;0.6717;0.7176;0.7399;0.7614;0.8003
"pi_MP[13,2]";0.385242994;0.0585157222796664;0.2739;0.3448;0.384;0.4248;0.5025
"pi_MP[14,1]";0.654619644;0.0447939966128935;0.5655;0.6243;0.6554;0.6862;0.7391
"pi_MP[14,2]";0.47809335;0.0660555293933579;0.3517;0.4332;0.4769;0.5218;0.6129
"pi_MP[15,1]";0.668393908;0.0492695444899567;0.5687;0.636;0.6692;0.7017;0.7621
"pi_MP[15,2]";0.36365619;0.0603490652775791;0.2456;0.3226;0.3626;0.4045;0.4834
"pi_MP[16,1]";0.712525338;0.0536142509631897;0.6017;0.6771;0.714;0.7482;0.8123
"pi_MP[16,2]";0.456543544;0.0648972049017841;0.3291;0.4119;0.4565;0.5002;0.5825
"pi_MP[17,1]";0.694569284;0.0320847335025526;0.6302;0.6732;0.6952;0.716;0.7562
"pi_MP[17,2]";0.476053986;0.0722584218295854;0.3445;0.4254;0.4723;0.5235;0.627
"pi_MP[18,1]";0.781028688;0.0417263702662737;0.698;0.7539;0.7817;0.8099;0.8595
"pi_MP[18,2]";0.616371172;0.0604888984317212;0.497;0.5752;0.6161;0.658;0.7333
"pi_MP[19,1]";0.609402696;0.052074849066797;0.504297499758297;0.573374998364849;0.6105;0.6453;0.709602499828264
"pi_MP[19,2]";0.385054814;0.0586263238498063;0.2755;0.3444;0.384;0.4223;0.5062
"pi_MP[20,1]";0.65536175;0.0386397054760293;0.5772;0.6303;0.6565;0.6816;0.7283
"pi_MP[20,2]";0.398765078;0.0642382399173831;0.279;0.3541;0.3971;0.4409;0.5307
"pi_MP[21,1]";0.641770084;0.037241647227784;0.567;0.6172;0.6427;0.6674;0.712
"pi_MP[21,2]";0.522564662;0.0621146416716699;0.4052;0.4792;0.5216;0.5641;0.646
"pi_MP[22,1]";0.643985918;0.0385695098910933;0.5667;0.6178;0.6452;0.6705;0.7172
"pi_MP[22,2]";0.41351236;0.0535853157436967;0.3085;0.3775;0.4131;0.4496;0.5176
"pi_MP94[1]";0.478655806;0.112841102629225;0.3049;0.4006;0.463;0.5374;0.754304999353818
"pi_MP94[2]";0.3077593702;0.159359519179811;0.0933897499869489;0.1916;0.2745;0.3873;0.7163
"p_MP94_tot[1]";0.299901404;0.052646341897373;0.2084;0.2625;0.2962;0.3331;0.412102499704306
"p_MP94_tot[2]";0.1027086414;0.0467674699231107;0.0349497499651222;0.06835;0.09512;0.1283;0.21520249943384
"epsilon_MP[1,1]";-0.12375715535596;1.03040851338825;-2.166;-0.8173;-0.1167;0.571;1.886025
"epsilon_MP[1,2]";-0.2022302053038;1.00581373641575;-2.183;-0.880425;-0.1983;0.4761;1.775
"epsilon_MP[2,1]";-0.7263931803744;0.569814953526899;-1.883;-1.088;-0.717;-0.3496;0.3740025
"epsilon_MP[2,2]";0.1440119815216;0.757851620944601;-1.329;-0.3647;0.14225;0.6518;1.643025
"epsilon_MP[3,1]";0.2948186274911;0.588030810459513;-0.8488025;-0.096025;0.2852;0.679925;1.471
"epsilon_MP[3,2]";-0.79398106203056;0.793067635591781;-2.341;-1.325;-0.79295;-0.262275;0.767415000000001
"epsilon_MP[4,1]";0.2986912850114;0.698802529629413;-1.071;-0.1618;0.2945;0.7579;1.695
"epsilon_MP[4,2]";0.2373105871248;0.838970809491538;-1.418;-0.31895;0.2421;0.7924;1.884
"epsilon_MP[5,1]";1.32221313919;0.633276935930837;0.09999225;0.8952;1.316;1.738;2.602
"epsilon_MP[5,2]";-0.33309613382282;0.896013698526868;-2.07;-0.938325;-0.33805;0.265825;1.436025
"epsilon_MP[6,1]";0.1032913645846;0.720698212897547;-1.305025;-0.3783;0.093365;0.575925;1.554
"epsilon_MP[6,2]";0.57446684441368;0.789793204233402;-0.9788175;0.0448975;0.57795;1.105;2.133025
"epsilon_MP[7,1]";-1.7704065531;0.7176170036754;-3.181;-2.246;-1.772;-1.29;-0.3769975
"epsilon_MP[7,2]";-0.6503549980972;0.847030638664047;-2.311;-1.217;-0.65465;-0.0926575;1.036025
"epsilon_MP[8,1]";0.3822454864642;0.6465566574442;-0.8587025;-0.050185;0.3746;0.802;1.671
"epsilon_MP[8,2]";0.34133245498744;0.872270585518962;-1.389;-0.24135;0.3454;0.9221;2.042025
"epsilon_MP[9,1]";0.9366556097538;0.660358826750247;-0.3418;0.4981;0.93205;1.372;2.262
"epsilon_MP[9,2]";-0.7191884769818;0.917639171635014;-2.501025;-1.342;-0.726;-0.096945;1.088
"epsilon_MP[10,1]";-1.6376671410656;0.714115009995587;-3.044;-2.115;-1.634;-1.161;-0.226395
"epsilon_MP[10,2]";-0.6896171211734;0.831674093992107;-2.296;-1.25;-0.69985;-0.1292;0.9606075
"epsilon_MP[11,1]";-0.00155146908482;0.461041140520967;-0.9046025;-0.3033;-0.0045935;0.296825;0.916705
"epsilon_MP[11,2]";0.22497690239544;0.78955135953858;-1.337;-0.2996;0.2273;0.7428;1.793
"epsilon_MP[12,1]";0.379125411332;0.639604844049988;-0.874;-0.0468825;0.37115;0.8042;1.65505
"epsilon_MP[12,2]";0.305954374496252;0.761062531657209;-1.2;-0.195125;0.3089;0.8124;1.799025
"epsilon_MP[13,1]";0.4801873976842;0.595874929379243;-0.68211;0.0840675;0.4757;0.8734;1.669025
"epsilon_MP[13,2]";-0.10765154298704;0.753644369623839;-1.589025;-0.6086;-0.1079;0.397925;1.377
"epsilon_MP[14,1]";0.4485798612888;0.734234832327846;-1.002025;-0.040595;0.4481;0.9424;1.884
"epsilon_MP[14,2]";0.224357987581;0.774701361928699;-1.318;-0.2896;0.2295;0.740025;1.737025
"epsilon_MP[15,1]";0.09713831983678;0.703433444384286;-1.281;-0.3731;0.09443;0.564925;1.493
"epsilon_MP[15,2]";-0.9170264031246;0.749043021926785;-2.401025;-1.41425;-0.91225;-0.4237;0.572412500000001
"epsilon_MP[16,1]";0.4278354652194;0.790048488174868;-1.120025;-0.09285;0.4247;0.9417;1.995
"epsilon_MP[16,2]";-0.1607093464491;0.77938444090126;-1.661;-0.6903;-0.1703;0.35705;1.401025
"epsilon_MP[17,1]";-0.230292666297;0.572328847892121;-1.344;-0.611;-0.2374;0.147525;0.9084025
"epsilon_MP[17,2]";0.633076338257;0.816269052676747;-0.9526025;0.0770225;0.6322;1.18125;2.249
"epsilon_MP[18,1]";1.085038343512;0.73334015620517;-0.348515;0.591075;1.081;1.573;2.536025
"epsilon_MP[18,2]";0.9389413035;0.783457575534313;-0.6103075;0.4182;0.94255;1.462;2.481025
"epsilon_MP[19,1]";-0.29304588004746;0.720444410380513;-1.715025;-0.774125;-0.2887;0.190325;1.115025
"epsilon_MP[19,2]";0.079223799458;0.751858125298488;-1.397;-0.4229;0.078305;0.576425;1.557
"epsilon_MP[20,1]";-0.2989352338709;0.576475603957497;-1.436;-0.677425;-0.2968;0.083805;0.838605
"epsilon_MP[20,2]";0.18187510077878;0.779292480839685;-1.339;-0.341025;0.179;0.7013;1.71
"epsilon_MP[21,1]";-0.47731755888976;0.55417975907974;-1.603;-0.8345;-0.4686;-0.110775;0.593610000000001
"epsilon_MP[21,2]";1.1046319172552;0.717235197426107;-0.3004025;0.6304;1.102;1.583;2.514
"epsilon_MP[22,1]";-0.640386600715;0.573689583873013;-1.769;-1.019;-0.6387;-0.2594;0.482005
"epsilon_MP[22,2]";-0.4472360080992;0.672283381485654;-1.772;-0.8917;-0.4439;-0.004895;0.8769025
"pi_oF[1]";0.612381926;0.0577266778752883;0.497597499755042;0.5735;0.6131;0.6531;0.722602499831354
"pi_oF[2]";0.629484446;0.0494269067073312;0.5307;0.5963;0.6304;0.6631;0.7232
"pi_oF[3]";0.4033377;0.0483387341308639;0.3111;0.3705;0.4029;0.4356;0.4986
"pi_oF[4]";0.68553907;0.0634865250404551;0.5563;0.6432;0.6871;0.73;0.805
"pi_oF[5]";0.778085052;0.0455869463021023;0.6837;0.7482;0.7803;0.8101;0.8615
"pi_oF[6]";0.698447606;0.0707732243242767;0.551297499778905;0.6521;0.7007;0.7482;0.8276
"pi_oF[7]";0.788880568;0.0533117881048122;0.6772;0.7549;0.7918;0.8263;0.884
"pi_oF[8]";0.606740084;0.0703443995493877;0.465;0.5598;0.6088;0.6558;0.738102499834895
"pi_oF[9]";0.555272686;0.0867858957986815;0.376097499675894;0.4983;0.5575;0.6153;0.715302499829633
"piF_1SW[1,1]";0.0517777966;0.0132204661384358;0.0287;0.042537499779589;0.05084;0.05998;0.08011
"piF_1SW[1,2]";0.0944439482;0.0240531092933752;0.05655;0.07727;0.09125;0.1081;0.1496
"piF_1SW[2,1]";0.086917001;0.011551543524705;0.06553;0.07894;0.08643;0.0943;0.1109
"piF_1SW[2,2]";0.1068605992;0.0205011496140989;0.07145;0.09244;0.1054;0.1192;0.1513
"piF_1SW[3,1]";0.1151346858;0.0133770686778758;0.09031;0.1058;0.1148;0.1238;0.1426
"piF_1SW[3,2]";0.1514477438;0.0300172845471237;0.1008;0.13;0.1485;0.1698;0.2184
"piF_1SW[4,1]";0.0750044734;0.0127859652909298;0.0519997499765595;0.0659;0.0744;0.08326;0.1022
"piF_1SW[4,2]";0.0895906122;0.0231757390447169;0.05113;0.07336;0.08733;0.1032;0.1419
"piF_1SW[5,1]";0.1108755112;0.0139113084559553;0.08526;0.1012;0.1102;0.1199;0.1399
"piF_1SW[5,2]";0.1279156116;0.029335233063876;0.07758;0.1075;0.1253;0.1461;0.1925
"piF_1SW[6,1]";0.1017431886;0.0205289101226988;0.06662;0.08721;0.1;0.1143;0.1469
"piF_1SW[6,2]";0.0881936248;0.0261817399918914;0.04328;0.0694574998650189;0.0858049998543209;0.1046;0.1443
"piF_1SW[7,1]";0.107060364;0.0210832617084262;0.0697997499825377;0.09205;0.1058;0.1204;0.1526
"piF_1SW[7,2]";0.1402896508;0.0343920865884357;0.08332;0.1162;0.1369;0.1605;0.2181
"piF_1SW[8,1]";0.0801648436;0.0154203002309528;0.05299;0.06921;0.07903;0.09015;0.1131
"piF_1SW[8,2]";0.1195739242;0.0292421035468219;0.07163;0.09872;0.1163;0.1371;0.1847
"piF_1SW[9,1]";0.0461256972;0.00898933873708911;0.0302397499596886;0.03981;0.04555;0.05181;0.06524
"piF_1SW[9,2]";0.0584002828;0.0162829093253861;0.03094;0.04709;0.05666;0.06805;0.09488
"piF_1SW[11,1]";0.0764136548;0.00901174222580716;0.06;0.07016;0.07593;0.08229;0.0950702499871814
"piF_1SW[11,2]";0.080884234;0.0148739624181455;0.05403;0.0703;0.07997;0.09073;0.1118
"piF_1SW[12,1]";0.0558617814;0.0106806602201675;0.03677;0.0484;0.05521;0.06273;0.0789
"piF_1SW[12,2]";0.085005026;0.0211219238221485;0.05016;0.0700374998661368;0.08271;0.0975;0.1328
"piF_1SW[13,1]";0.0694001356;0.00916156949483683;0.0525897499768225;0.0629674998511058;0.0691;0.07545;0.08824
"piF_1SW[13,2]";0.1045732326;0.0211630815335739;0.0687697499822762;0.0894674998952094;0.1024;0.1177;0.151
"piF_1SW[14,1]";0.090431225;0.0142333967015962;0.0650297499812568;0.08032;0.0898049998608095;0.09952;0.1205
"piF_1SW[14,2]";0.1178362938;0.0262005874230657;0.07409;0.09928;0.1153;0.1334;0.178
"piF_1SW[15,1]";0.0491423234;0.0123419839007813;0.02801;0.04039;0.04816;0.05671;0.07617
"piF_1SW[15,2]";0.064308817;0.0192642953889325;0.03324;0.05034;0.06223;0.07579;0.108
"piF_1SW[16,1]";0.03818861934;0.0113032707512273;0.0190994997445883;0.03012;0.03722;0.04533;0.06315
"piF_1SW[16,2]";0.04790918762;0.0172999080479796;0.02004;0.03519;0.04602;0.05831;0.08686
"piF_1SW[17,1]";0.0632884702;0.0095415889303668;0.045749499893412;0.05685;0.06279;0.06928;0.08324
"piF_1SW[17,2]";0.1045077094;0.0209862481097348;0.06898;0.08958;0.1026;0.1169;0.1518
"piF_1SW[18,1]";0.0686679094;0.0124783678984353;0.04674;0.05998;0.06782;0.07663;0.09536
"piF_1SW[18,2]";0.0921341568;0.0255392120301319;0.05126;0.07465;0.08895;0.1065;0.1497
"piF_1SW[19,1]";0.0779739708;0.0148004451910172;0.0515997499763778;0.06761;0.07708;0.08722;0.1097
"piF_1SW[19,2]";0.1068425266;0.0259084339926081;0.06442;0.08871;0.1037;0.1218;0.164502499259415
"piF_1SW[20,1]";0.042556302;0.00874657774888226;0.02702;0.03641;0.04202;0.04817;0.06134
"piF_1SW[20,2]";0.075185994;0.0176646492026474;0.04605;0.06265;0.07346;0.08558;0.1151
"piF_1SW[21,1]";0.0821383024;0.0118328718655822;0.06098;0.07373;0.08152;0.08976;0.1072
"piF_1SW[21,2]";0.0839074954;0.0179679251482096;0.05234;0.07125;0.08266;0.09533;0.1225
"piF_1SW[22,1]";0.0572618394;0.0109428614939129;0.03758;0.04949;0.05675;0.06435;0.08012
"piF_1SW[22,2]";0.134396292;0.0296350981157738;0.08531;0.1134;0.1316;0.1525;0.1995
"piF_MSW[1,1]";0.0931228733;0.0499836288341476;0.0236694997939285;0.05736;0.08391;0.1186;0.214
"piF_MSW[1,2]";0.2632943588;0.094114012244994;0.1218;0.1953;0.2471;0.3166;0.4866
"piF_MSW[2,1]";0.1440841758;0.0466012746066521;0.0691597499823761;0.1105;0.1386;0.1711;0.24930249951126
"piF_MSW[2,2]";0.10745114572;0.0432032526302305;0.04041;0.0765;0.1017;0.1318;0.208602499415932
"piF_MSW[3,1]";0.1112681766;0.0409217150713958;0.04681;0.0824;0.1057;0.1347;0.2067
"piF_MSW[3,2]";0.1470932876;0.050022955683142;0.0670194999272462;0.111174991564819;0.1409;0.1768;0.262504998143788
"piF_MSW[4,1]";0.0988442994;0.0359970012619268;0.0429784989782372;0.073197499871916;0.09427;0.1187;0.1833
"piF_MSW[4,2]";0.1390263976;0.0540946254716013;0.05636;0.1006;0.1316;0.1683;0.2641
"piF_MSW[5,1]";0.1272757384;0.0600706426499412;0.04429;0.08417;0.1162;0.1564;0.2774
"piF_MSW[5,2]";0.1708239458;0.0718420903021581;0.064;0.1194;0.1594;0.2085;0.3426
"piF_MSW[6,1]";0.06997657972;0.0285047067813015;0.0255497499522871;0.0497474998115357;0.06619;0.08584;0.13690249911018
"piF_MSW[6,2]";0.1133709178;0.0423301670823131;0.0487;0.08281;0.1076;0.1378;0.2118
"piF_MSW[7,1]";0.2067770088;0.0859169805491304;0.08109;0.1438;0.1928;0.2529;0.411204998814825
"piF_MSW[7,2]";0.181251736;0.0691138995054135;0.07247;0.1308;0.173;0.2211;0.3376
"piF_MSW[8,1]";0.08732950188;0.0399645059073819;0.02913;0.05891;0.08084;0.1085;0.1858
"piF_MSW[8,2]";0.1840580628;0.0719872100134417;0.0763;0.133;0.1724;0.2222;0.3574
"piF_MSW[9,1]";0.079760421306;0.0429276347484368;0.0211497499423579;0.04923;0.07158;0.1003;0.1871
"piF_MSW[9,2]";0.125303972;0.0579659642549268;0.0408;0.08356;0.1156;0.1566;0.2642
"piF_MSW[10,1]";0.07641559784;0.0335689739182434;0.0257;0.05242;0.0714749998251137;0.09515;0.1571
"piF_MSW[10,2]";0.1736022654;0.0629686531765101;0.07795;0.1279;0.1647;0.2086;0.3232
"piF_MSW[11,1]";0.07140707334;0.0308840890350354;0.02344;0.04902;0.06729;0.0893;0.1433
"piF_MSW[11,2]";0.2306008896;0.0796520632308301;0.1088;0.1734;0.2196;0.276824996613792;0.4132
"piF_MSW[12,1]";0.1823075182;0.041682266182598;0.1093;0.1525;0.1795;0.2088;0.2705
"piF_MSW[12,2]";0.1726877446;0.0569680963204418;0.08158;0.131;0.1659;0.2066;0.3045
"piF_MSW[13,1]";0.123195323;0.0445975147956272;0.05124;0.09076;0.1175;0.1497;0.2232
"piF_MSW[13,2]";0.349382562;0.0917647667221161;0.1967;0.2829;0.3408;0.4053;0.5524
"piF_MSW[14,1]";0.1009298534;0.0341217135480506;0.04625;0.07661;0.09679;0.1212;0.178402499317096
"piF_MSW[14,2]";0.1506031714;0.0519265220729649;0.0689994999293343;0.1134;0.1438;0.1804;0.2726
"piF_MSW[15,1]";0.08724532172;0.0350810090862311;0.03229;0.06208;0.08227;0.108;0.1674
"piF_MSW[15,2]";0.1937632786;0.0578294070074999;0.100897498791332;0.1524;0.1879;0.2269;0.3279
"piF_MSW[16,1]";0.0918337864;0.0304417145888814;0.04274;0.0699;0.08812;0.1098;0.1609
"piF_MSW[16,2]";0.1355325052;0.045006539182205;0.06392;0.1038;0.1298;0.1616;0.2379
"piF_MSW[17,1]";0.05329065376;0.024838975673546;0.01522;0.03506;0.04976;0.0679;0.1117
"piF_MSW[17,2]";0.118823844;0.0509829168987022;0.0445392497536233;0.082074995886905;0.1108;0.1461;0.2409
"piF_MSW[18,1]";0.04975875394;0.0161244424302333;0.02329;0.03827;0.04799;0.05937;0.0857107498720544
"piF_MSW[18,2]";0.103476211;0.0373886049348335;0.04673;0.07674;0.09779;0.1245;0.1922
"piF_MSW[19,1]";0.0946991206;0.031040501238076;0.04369;0.07229;0.0915;0.1137;0.164
"piF_MSW[19,2]";0.2248273234;0.0619940816389192;0.1238;0.1803;0.2173;0.2618;0.365602499666704
"piF_MSW[20,1]";0.067474068;0.0277411534480243;0.0250197499512761;0.04732;0.06346;0.08318;0.1314
"piF_MSW[20,2]";0.1037537842;0.0385700300753089;0.0440594998893223;0.0761474998768783;0.09838;0.1257;0.1936
"piF_MSW[21,1]";0.067135052;0.0227123303745854;0.02977;0.05109;0.0642749998055231;0.08085;0.1189
"piF_MSW[21,2]";0.1369103732;0.0449674290108981;0.06612;0.1042;0.131;0.1627;0.240602499493593
"piF_MSW[22,1]";0.1245417958;0.0329557509280472;0.06933;0.1008;0.1212;0.1448;0.1987
"piF_MSW[22,2]";0.1882132808;0.0484325257813736;0.1081;0.1539;0.1833;0.2181;0.2967
"pi_oD";0.2262563282;0.0537669490736469;0.1371;0.188;0.2203;0.2586;0.34780249964965
"piD_1SW[1,1]";0.00821272247896;0.00953091782709121;0.0001713;0.002102;0.005171;0.01089;0.03437
"piD_1SW[1,2]";0.004481767714078;0.00545961093664951;9.66089997981024e-05;0.001121;0.002859;0.00595424998425583;0.0183804997349559
"piD_1SW[2,1]";0.05666762016;0.0293659088172393;0.01765;0.0356;0.05032;0.07038;0.1295
"piD_1SW[2,2]";0.01035348259409;0.0109945463256128;0.0003278;0.002802;0.006725;0.01449;0.03881
"piD_1SW[3,1]";0.019227760652;0.0132645423767007;0.003163;0.0099;0.01599;0.0248224996223692;0.0551902499779198
"piD_1SW[3,2]";0.024417505928;0.0223576480879347;0.002922;0.009995;0.01768;0.03131;0.08785
"piD_1SW[4,1]";0.022073739244;0.0172209853539484;0.00327289994037365;0.01041;0.01748;0.02882;0.0684819988618567
"piD_1SW[4,2]";0.00868734045234;0.0102897269276061;0.000314087490289488;0.002446;0.005424;0.01092;0.0361247378612661
"piD_1SW[5,1]";0.005914975431328;0.00613593810241522;0.000171397499288671;0.001643;0.003934;0.008249;0.02293
"piD_1SW[5,2]";0.0053757494766282;0.00716434997790543;9.269e-05;0.001077;0.002978;0.006847;0.02429
"piD_1SW[6,1]";0.00838121383423;0.00937447508987865;0.0002202;0.002286;0.005468;0.01121;0.0345
"piD_1SW[6,2]";0.0061886700618364;0.00828915841295929;0.0001206;0.001392;0.003584;0.0079;0.02697
"piD_1SW[7,1]";0.00826637381498;0.00989165642057643;0.0001958;0.002231;0.005371;0.01044;0.03482
"piD_1SW[7,2]";0.005630918494028;0.00724349683493808;0.00011579749894694;0.00127574992649461;0.00323149996131827;0.0070677498806366;0.0249212487789502
"piD_1SW[8,1]";0.00716778484597;0.00771559445944686;0.0001913;0.002094;0.004856;0.00941;0.02833
"piD_1SW[8,2]";0.00649738206999;0.0114918848596856;0.0001116;0.001271;0.003249;0.007609;0.02921
"piD_1SW[9,1]";0.005890086656152;0.0058698120505455;0.0001743;0.001758;0.004133;0.008084;0.02158
"piD_1SW[9,2]";0.0052336306001704;0.00711184529850949;9.1e-05;0.001146;0.002942;0.006499;0.02459
"piD_1SW[10,1]";0.008655127071108;0.0101530199938804;0.0002074;0.002198;0.005394;0.01157;0.0358
"piD_1SW[10,2]";0.00584551244074748;0.00750327463790647;0.000110797498899391;0.00129274992746147;0.003439;0.007616;0.0266
"piD_1SW[11,1]";0.0088997186354;0.00668904346639536;0.001059;0.004236;0.0072684999828025;0.0118;0.02621
"piD_1SW[11,2]";0.0088940351284;0.00832964163299941;0.000823164970949613;0.00342;0.006489;0.0114924991844871;0.0313402499611202
"piD_1SW[12,1]";0.018710306466;0.0135155700920761;0.003184;0.009168;0.01544;0.02467;0.05194
"piD_1SW[12,2]";0.00848276081006;0.0106516341766992;0.000275779971664514;0.002292;0.00527;0.01076;0.0352
"piD_1SW[13,1]";0.005154603677176;0.00555991160761117;0.0001407;0.001429;0.003441;0.006904;0.01982
