"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"epsilon_MP[4,2]","0.125","0.806","-1.436","-0.421","0.12","0.665","1.713","1.001","20000"
"epsilon_MP[5,1]","1.596","0.623","0.42","1.176","1.581","2.01","2.859","1.001","20000"
"epsilon_MP[5,2]","-0.226","0.876","-1.943","-0.813","-0.233","0.351","1.511","1.001","20000"
"epsilon_MP[6,1]","-0.142","0.706","-1.514","-0.611","-0.146","0.318","1.268","1.001","18000"
"epsilon_MP[6,2]","0.706","0.77","-0.807","0.195","0.707","1.226","2.229","1.001","20000"
"epsilon_MP[7,1]","-1.436","0.723","-2.838","-1.917","-1.431","-0.951","-0.012","1.001","20000"
"epsilon_MP[7,2]","-0.929","0.821","-2.524","-1.486","-0.937","-0.375","0.697","1.001","20000"
"epsilon_MP[8,1]","0.695","0.669","-0.613","0.252","0.69","1.132","2.038","1.001","20000"
"epsilon_MP[8,2]","0.706","0.856","-0.955","0.126","0.702","1.283","2.366","1.001","20000"
"epsilon_MP[9,1]","0.726","0.66","-0.548","0.277","0.724","1.163","2.049","1.001","20000"
"epsilon_MP[9,2]","-0.817","0.902","-2.553","-1.43","-0.823","-0.206","0.956","1.001","20000"
"epsilon_MP[10,1]","-1.728","0.683","-3.068","-2.181","-1.726","-1.269","-0.412","1.001","20000"
"epsilon_MP[10,2]","-0.758","0.796","-2.298","-1.294","-0.762","-0.217","0.825","1.001","20000"
"epsilon_MP[11,1]","-0.015","0.438","-0.873","-0.303","-0.021","0.272","0.855","1.001","20000"
"epsilon_MP[11,2]","0.175","0.772","-1.311","-0.346","0.176","0.693","1.682","1.001","20000"
"epsilon_MP[12,1]","0.12","0.623","-1.097","-0.293","0.114","0.529","1.357","1.001","20000"
"epsilon_MP[12,2]","0.375","0.733","-1.08","-0.11","0.374","0.864","1.819","1.001","20000"
"epsilon_MP[13,1]","0.234","0.587","-0.894","-0.167","0.227","0.625","1.401","1.001","20000"
"epsilon_MP[13,2]","-0.099","0.71","-1.482","-0.574","-0.103","0.384","1.285","1.001","20000"
"epsilon_MP[14,1]","0.656","0.67","-0.662","0.211","0.655","1.101","1.976","1.001","20000"
"epsilon_MP[14,2]","0.327","0.752","-1.133","-0.178","0.329","0.822","1.812","1.001","20000"
"epsilon_MP[15,1]","0.096","0.685","-1.245","-0.364","0.092","0.554","1.446","1.001","20000"
"epsilon_MP[15,2]","-0.851","0.723","-2.279","-1.335","-0.85","-0.369","0.564","1.001","6500"
"epsilon_MP[16,1]","0.194","0.778","-1.315","-0.33","0.188","0.71","1.745","1.001","13000"
"epsilon_MP[16,2]","-0.157","0.743","-1.616","-0.655","-0.16","0.34","1.297","1.001","17000"
"epsilon_MP[17,1]","-0.244","0.524","-1.275","-0.592","-0.25","0.103","0.8","1.001","20000"
"epsilon_MP[17,2]","0.71","0.793","-0.86","0.18","0.714","1.242","2.28","1.001","3800"
"epsilon_MP[18,1]","0.996","0.726","-0.404","0.514","0.991","1.478","2.44","1.001","20000"
"epsilon_MP[18,2]","0.754","0.741","-0.695","0.256","0.745","1.25","2.225","1.001","20000"
"epsilon_MP[19,1]","-0.086","0.73","-1.522","-0.577","-0.084","0.401","1.357","1.001","6700"
"epsilon_MP[19,2]","0.345","0.719","-1.077","-0.136","0.348","0.828","1.779","1.001","20000"
"epsilon_MP[20,1]","-0.234","0.562","-1.348","-0.601","-0.236","0.137","0.862","1.001","20000"
"epsilon_MP[20,2]","0.431","0.749","-1.02","-0.074","0.426","0.93","1.919","1.001","20000"
"epsilon_MP[21,1]","-0.536","0.54","-1.609","-0.892","-0.533","-0.177","0.516","1.001","20000"
"epsilon_MP[21,2]","1.143","0.694","-0.195","0.667","1.141","1.61","2.511","1.001","20000"
"epsilon_MP[22,1]","-0.573","0.543","-1.658","-0.931","-0.574","-0.214","0.488","1.001","20000"
"epsilon_MP[22,2]","-0.35","0.644","-1.632","-0.776","-0.343","0.072","0.909","1.001","20000"
"epsilon_MP[23,1]","-0.866","0.513","-1.89","-1.203","-0.864","-0.526","0.135","1.001","9700"
"epsilon_MP[23,2]","0.281","0.746","-1.196","-0.212","0.274","0.786","1.753","1.001","20000"
"epsilon_MP[24,1]","0.933","0.6","-0.221","0.528","0.92","1.325","2.136","1.001","20000"
"epsilon_MP[24,2]","0.953","0.739","-0.493","0.464","0.946","1.44","2.406","1.001","13000"
"epsilon_MP[25,1]","-0.268","0.745","-1.711","-0.768","-0.284","0.227","1.233","1.001","20000"
"epsilon_MP[25,2]","-0.575","0.746","-2.017","-1.078","-0.58","-0.073","0.893","1.001","20000"
"epsilon_MP[26,1]","0.083","0.81","-1.483","-0.467","0.082","0.621","1.682","1.001","20000"
"epsilon_MP[26,2]","-0.038","0.836","-1.677","-0.6","-0.044","0.521","1.605","1.001","20000"
"epsilon_MP[27,1]","-0.805","0.653","-2.084","-1.235","-0.807","-0.379","0.486","1.001","20000"
"epsilon_MP[27,2]","-0.194","1.01","-2.163","-0.876","-0.196","0.487","1.786","1.001","20000"
"epsilon_MP[28,1]","0.077","0.601","-1.091","-0.323","0.065","0.475","1.258","1.001","6400"
"epsilon_MP[28,2]","-1.338","0.843","-2.971","-1.909","-1.348","-0.777","0.335","1.001","20000"
"epsilon_MP[29,1]","0.836","0.835","-0.79","0.269","0.835","1.392","2.485","1.001","20000"
"epsilon_MP[29,2]","0.499","0.781","-1.011","-0.013","0.495","1.024","2.047","1.001","19000"
"piF_1SW[1,1]","0.071","0.028","0.029","0.05","0.066","0.087","0.138","1.001","20000"
"piF_1SW[1,2]","0.092","0.026","0.051","0.074","0.089","0.107","0.151","1.001","20000"
"piF_1SW[2,1]","0.094","0.017","0.065","0.082","0.092","0.104","0.129","1.014","120"
"piF_1SW[2,2]","0.099","0.026","0.052","0.081","0.098","0.116","0.155","1.012","140"
"piF_1SW[3,1]","0.12","0.024","0.071","0.103","0.12","0.136","0.166","1.002","2000"
"piF_1SW[3,2]","0.151","0.046","0.07","0.119","0.149","0.18","0.25","1.002","2400"
"piF_1SW[4,1]","0.069","0.015","0.043","0.058","0.068","0.078","0.1","1.001","20000"
"piF_1SW[4,2]","0.093","0.028","0.047","0.073","0.09","0.109","0.156","1.001","20000"
"piF_1SW[5,1]","0.117","0.016","0.088","0.106","0.116","0.128","0.151","1.001","20000"
"piF_1SW[5,2]","0.12","0.034","0.059","0.095","0.117","0.142","0.193","1.001","3700"
"piF_1SW[6,1]","0.092","0.021","0.056","0.078","0.09","0.105","0.138","1.001","4900"
"piF_1SW[6,2]","0.091","0.029","0.043","0.071","0.089","0.109","0.156","1.001","15000"
"piF_1SW[7,1]","0.117","0.024","0.074","0.099","0.115","0.132","0.169","1.001","20000"
"piF_1SW[7,2]","0.137","0.037","0.076","0.111","0.134","0.16","0.221","1.001","7600"
"piF_1SW[8,1]","0.085","0.02","0.05","0.071","0.084","0.098","0.128","1.001","20000"
"piF_1SW[8,2]","0.114","0.036","0.054","0.089","0.11","0.135","0.194","1.001","3000"
"piF_1SW[9,1]","0.037","0.009","0.021","0.031","0.037","0.043","0.057","1.001","3800"
"piF_1SW[9,2]","0.059","0.019","0.029","0.045","0.056","0.07","0.103","1.001","20000"
"piF_1SW[11,1]","0.076","0.009","0.059","0.07","0.076","0.082","0.096","1.001","20000"
"piF_1SW[11,2]","0.078","0.015","0.051","0.067","0.077","0.087","0.111","1.001","20000"
"piF_1SW[12,1]","0.053","0.011","0.033","0.045","0.052","0.059","0.076","1.001","20000"
"piF_1SW[12,2]","0.084","0.023","0.045","0.067","0.081","0.097","0.136","1.001","20000"
"piF_1SW[13,1]","0.068","0.009","0.051","0.062","0.068","0.074","0.087","1.001","9400"
"piF_1SW[13,2]","0.107","0.024","0.067","0.09","0.105","0.121","0.16","1.001","20000"
"piF_1SW[14,1]","0.091","0.015","0.064","0.08","0.09","0.1","0.122","1.001","20000"
"piF_1SW[14,2]","0.121","0.029","0.073","0.1","0.119","0.139","0.186","1.001","20000"
"piF_1SW[15,1]","0.043","0.012","0.023","0.034","0.042","0.05","0.07","1.001","20000"
"piF_1SW[15,2]","0.054","0.019","0.026","0.041","0.052","0.065","0.098","1.001","20000"
"piF_1SW[16,1]","0.029","0.01","0.014","0.022","0.028","0.035","0.052","1.001","4400"
"piF_1SW[16,2]","0.034","0.014","0.013","0.024","0.031","0.041","0.067","1.001","6200"
"piF_1SW[17,1]","0.061","0.01","0.044","0.054","0.061","0.067","0.081","1.001","20000"
"piF_1SW[17,2]","0.106","0.022","0.068","0.09","0.104","0.12","0.155","1.001","16000"
"piF_1SW[18,1]","0.067","0.013","0.044","0.057","0.066","0.075","0.094","1.001","20000"
"piF_1SW[18,2]","0.09","0.029","0.045","0.069","0.086","0.105","0.155","1.001","16000"
"piF_1SW[19,1]","0.076","0.016","0.049","0.064","0.075","0.085","0.109","1.001","5800"
"piF_1SW[19,2]","0.1","0.027","0.055","0.081","0.097","0.116","0.162","1.001","20000"
"piF_1SW[20,1]","0.038","0.008","0.023","0.032","0.037","0.043","0.056","1.002","2600"
"piF_1SW[20,2]","0.071","0.018","0.041","0.058","0.07","0.082","0.111","1.001","20000"
"piF_1SW[21,1]","0.082","0.013","0.06","0.073","0.081","0.09","0.108","1.001","20000"
"piF_1SW[21,2]","0.079","0.018","0.047","0.066","0.077","0.09","0.12","1.001","5600"
"piF_1SW[22,1]","0.053","0.011","0.035","0.046","0.052","0.06","0.075","1.001","20000"
"piF_1SW[22,2]","0.144","0.031","0.092","0.122","0.141","0.162","0.211","1.001","6000"
"piF_1SW[23,1]","0.033","0.008","0.019","0.027","0.032","0.038","0.05","1.001","3400"
"piF_1SW[23,2]","0.09","0.021","0.056","0.075","0.088","0.103","0.136","1.002","2300"
"piF_1SW[24,1]","0.031","0.006","0.02","0.027","0.03","0.034","0.043","1.001","20000"
"piF_1SW[24,2]","0.073","0.019","0.043","0.06","0.071","0.084","0.116","1.001","4400"
"piF_1SW[25,1]","0.048","0.013","0.027","0.039","0.047","0.056","0.077","1.001","3500"
"piF_1SW[25,2]","0.056","0.019","0.026","0.042","0.053","0.066","0.101","1.001","20000"
"piF_1SW[26,1]","0.04","0.012","0.02","0.031","0.038","0.047","0.067","1.001","20000"
"piF_1SW[26,2]","0.068","0.025","0.031","0.05","0.065","0.082","0.127","1.001","9900"
"piF_1SW[27,1]","0.02","0.007","0.009","0.015","0.019","0.024","0.036","1.001","20000"
"piF_1SW[27,2]","0.029","0.011","0.012","0.021","0.027","0.035","0.054","1.001","20000"
"piF_1SW[28,1]","0.03","0.009","0.015","0.023","0.029","0.035","0.05","1.001","20000"
"piF_1SW[28,2]","0.043","0.015","0.02","0.033","0.041","0.052","0.078","1.001","12000"
"piF_1SW[29,1]","0.021","0.009","0.008","0.015","0.02","0.026","0.042","1.001","14000"
"piF_1SW[29,2]","0.037","0.018","0.012","0.024","0.033","0.046","0.081","1.001","16000"
"piF_MSW[1,1]","0.1","0.046","0.034","0.067","0.092","0.124","0.21","1.001","20000"
"piF_MSW[1,2]","0.263","0.082","0.131","0.204","0.254","0.312","0.449","1.001","3800"
"piF_MSW[2,1]","0.081","0.031","0.035","0.059","0.076","0.098","0.154","1.001","9900"
"piF_MSW[2,2]","0.148","0.046","0.073","0.114","0.142","0.175","0.254","1.001","20000"
"piF_MSW[3,1]","0.08","0.034","0.03","0.055","0.074","0.098","0.159","1.001","15000"
"piF_MSW[3,2]","0.166","0.051","0.083","0.129","0.16","0.196","0.281","1.001","6900"
"piF_MSW[4,1]","0.076","0.029","0.031","0.055","0.072","0.093","0.143","1.001","20000"
"piF_MSW[4,2]","0.158","0.055","0.073","0.118","0.151","0.19","0.287","1.001","13000"
"piF_MSW[5,1]","0.104","0.046","0.038","0.071","0.096","0.127","0.216","1.001","20000"
"piF_MSW[5,2]","0.184","0.07","0.077","0.133","0.174","0.224","0.349","1.001","5700"
"piF_MSW[6,1]","0.054","0.023","0.02","0.037","0.05","0.067","0.11","1.001","20000"
"piF_MSW[6,2]","0.11","0.038","0.051","0.083","0.106","0.132","0.199","1.001","3300"
"piF_MSW[7,1]","0.103","0.047","0.037","0.069","0.095","0.128","0.219","1.001","17000"
"piF_MSW[7,2]","0.205","0.064","0.102","0.158","0.197","0.243","0.351","1.001","20000"
"piF_MSW[8,1]","0.089","0.039","0.033","0.061","0.082","0.11","0.184","1.001","18000"
"piF_MSW[8,2]","0.181","0.067","0.077","0.132","0.172","0.219","0.339","1.001","20000"
"piF_MSW[9,1]","0.06","0.031","0.018","0.038","0.054","0.076","0.136","1.001","20000"
"piF_MSW[9,2]","0.122","0.053","0.043","0.084","0.113","0.152","0.246","1.001","20000"
"piF_MSW[10,1]","0.07","0.029","0.027","0.049","0.065","0.086","0.138","1.001","5700"
"piF_MSW[10,2]","0.169","0.056","0.08","0.128","0.162","0.202","0.298","1.001","20000"
"piF_MSW[11,1]","0.075","0.03","0.03","0.054","0.071","0.092","0.144","1.001","3100"
"piF_MSW[11,2]","0.222","0.07","0.111","0.171","0.213","0.263","0.383","1.001","20000"
"piF_MSW[12,1]","0.168","0.038","0.101","0.141","0.165","0.192","0.25","1.001","20000"
"piF_MSW[12,2]","0.214","0.061","0.113","0.17","0.208","0.252","0.35","1.001","20000"
"piF_MSW[13,1]","0.129","0.04","0.064","0.1","0.125","0.154","0.218","1.001","7600"
"piF_MSW[13,2]","0.326","0.077","0.194","0.272","0.32","0.375","0.492","1.001","20000"
"piF_MSW[14,1]","0.089","0.03","0.042","0.068","0.086","0.107","0.158","1.001","20000"
"piF_MSW[14,2]","0.166","0.053","0.083","0.129","0.16","0.197","0.287","1.001","20000"
"piF_MSW[15,1]","0.083","0.031","0.035","0.06","0.078","0.1","0.156","1.001","18000"
"piF_MSW[15,2]","0.195","0.056","0.104","0.155","0.189","0.228","0.321","1.001","20000"
"piF_MSW[16,1]","0.079","0.026","0.038","0.061","0.076","0.094","0.139","1.001","8800"
"piF_MSW[16,2]","0.143","0.044","0.071","0.111","0.138","0.169","0.243","1.001","12000"
"piF_MSW[17,1]","0.045","0.02","0.016","0.031","0.042","0.056","0.093","1.001","20000"
"piF_MSW[17,2]","0.109","0.044","0.045","0.078","0.103","0.133","0.214","1.001","9400"
"piF_MSW[18,1]","0.045","0.014","0.022","0.035","0.043","0.053","0.076","1.001","20000"
"piF_MSW[18,2]","0.103","0.033","0.051","0.079","0.098","0.122","0.18","1.001","20000"
"piF_MSW[19,1]","0.092","0.029","0.045","0.071","0.089","0.109","0.156","1.001","20000"
"piF_MSW[19,2]","0.215","0.056","0.122","0.176","0.209","0.249","0.341","1.001","20000"
"piF_MSW[20,1]","0.054","0.021","0.022","0.038","0.051","0.066","0.105","1.001","20000"
"piF_MSW[20,2]","0.104","0.036","0.048","0.078","0.1","0.125","0.189","1.001","14000"
"piF_MSW[21,1]","0.06","0.02","0.028","0.046","0.058","0.072","0.106","1.001","20000"
"piF_MSW[21,2]","0.136","0.043","0.068","0.105","0.13","0.161","0.233","1.001","20000"
"piF_MSW[22,1]","0.116","0.03","0.065","0.095","0.113","0.135","0.184","1.001","20000"
"piF_MSW[22,2]","0.201","0.048","0.118","0.166","0.196","0.231","0.308","1.002","2700"
"piF_MSW[23,1]","0.069","0.026","0.029","0.051","0.066","0.084","0.131","1.001","3700"
"piF_MSW[23,2]","0.165","0.053","0.081","0.126","0.158","0.196","0.286","1.001","20000"
"piF_MSW[24,1]","0.076","0.022","0.04","0.061","0.074","0.09","0.126","1.001","16000"
"piF_MSW[24,2]","0.133","0.043","0.064","0.102","0.127","0.158","0.233","1.001","20000"
"piF_MSW[25,1]","0.059","0.022","0.025","0.043","0.056","0.072","0.113","1.001","20000"
"piF_MSW[25,2]","0.129","0.039","0.067","0.101","0.124","0.152","0.217","1.001","7900"
"piF_MSW[26,1]","0.114","0.043","0.047","0.083","0.107","0.138","0.214","1.001","20000"
"piF_MSW[26,2]","0.241","0.081","0.114","0.182","0.231","0.288","0.428","1.001","4900"
"piF_MSW[27,1]","0.076","0.038","0.025","0.049","0.069","0.095","0.171","1.001","20000"
"piF_MSW[27,2]","0.155","0.057","0.067","0.113","0.146","0.188","0.289","1.001","4200"
"piF_MSW[28,1]","0.05","0.025","0.015","0.032","0.045","0.062","0.112","1.001","20000"
"piF_MSW[28,2]","0.095","0.04","0.035","0.067","0.089","0.118","0.19","1.001","20000"
"piF_MSW[29,1]","0.065","0.023","0.028","0.048","0.062","0.078","0.119","1.001","3800"
"piF_MSW[29,2]","0.189","0.063","0.092","0.144","0.18","0.224","0.334","1.001","3400"
"pi_oD","0.182","0.048","0.103","0.147","0.177","0.21","0.292","1.001","20000"
"piD_1SW[1,1]","0.009","0.013","0","0.001","0.004","0.011","0.045","1.001","20000"
