"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"pi_MP[26,1]","0.689","0.059","0.567","0.651","0.691","0.73","0.798","1.001","20000"
"pi_MP[26,2]","0.456","0.074","0.314","0.405","0.455","0.504","0.605","1.001","7800"
"pi_MP[27,1]","0.623","0.05","0.521","0.59","0.625","0.658","0.716","1.001","5000"
"pi_MP[27,2]","0.438","0.089","0.265","0.378","0.437","0.497","0.619","1.001","16000"
"pi_MP[28,1]","0.69","0.044","0.602","0.662","0.692","0.72","0.773","1.001","20000"
"pi_MP[28,2]","0.405","0.078","0.253","0.351","0.404","0.458","0.558","1.001","16000"
"pi_MP94[1]","0.539","0.126","0.33","0.448","0.525","0.614","0.828","1.002","2100"
"pi_MP94[2]","0.352","0.171","0.113","0.225","0.319","0.445","0.779","1.001","20000"
"p_MP94_tot[1]","0.331","0.063","0.22","0.287","0.327","0.372","0.464","1.003","850"
"p_MP94_tot[2]","0.107","0.045","0.039","0.074","0.1","0.132","0.21","1.001","11000"
"pi_MP20[2]","0.324","0.162","0.099","0.206","0.293","0.41","0.73","1.001","20000"
"p_MP20_tot[1]","0.623","0.05","0.521","0.59","0.625","0.658","0.716","1.001","5000"
"p_MP20_tot[2]","0.136","0.063","0.045","0.09","0.126","0.172","0.287","1.001","20000"
"epsilon_MP[1,1]","-0.115","1.001","-2.057","-0.806","-0.11","0.566","1.853","1.001","9100"
"epsilon_MP[1,2]","-0.215","1.007","-2.167","-0.895","-0.222","0.462","1.772","1.001","20000"
"epsilon_MP[2,1]","-0.64","0.597","-1.818","-1.034","-0.635","-0.246","0.535","1.001","3200"
"epsilon_MP[2,2]","-0.195","0.725","-1.616","-0.674","-0.205","0.278","1.242","1.001","20000"
"epsilon_MP[3,1]","0.457","0.642","-0.796","0.033","0.443","0.88","1.747","1.002","2000"
"epsilon_MP[3,2]","-0.766","0.77","-2.257","-1.281","-0.773","-0.252","0.774","1.001","20000"
"epsilon_MP[4,1]","0.185","0.693","-1.156","-0.287","0.181","0.649","1.57","1.001","20000"
"epsilon_MP[4,2]","0.2","0.816","-1.375","-0.35","0.2","0.735","1.831","1.001","20000"
"epsilon_MP[5,1]","1.571","0.631","0.357","1.138","1.56","1.983","2.845","1.001","20000"
"epsilon_MP[5,2]","-0.235","0.883","-1.936","-0.838","-0.237","0.356","1.517","1.001","20000"
"epsilon_MP[6,1]","-0.179","0.704","-1.558","-0.644","-0.183","0.282","1.235","1.001","20000"
"epsilon_MP[6,2]","0.689","0.767","-0.803","0.168","0.683","1.208","2.202","1.001","20000"
"epsilon_MP[7,1]","-1.528","0.728","-2.962","-2.023","-1.526","-1.039","-0.104","1.001","12000"
"epsilon_MP[7,2]","-0.925","0.823","-2.53","-1.485","-0.937","-0.372","0.704","1.001","13000"
"epsilon_MP[8,1]","0.68","0.674","-0.629","0.232","0.671","1.129","2.031","1.001","3000"
"epsilon_MP[8,2]","0.655","0.858","-1.036","0.08","0.652","1.236","2.34","1.001","20000"
"epsilon_MP[9,1]","0.747","0.666","-0.547","0.3","0.742","1.186","2.065","1.001","20000"
"epsilon_MP[9,2]","-0.784","0.904","-2.553","-1.401","-0.789","-0.176","0.998","1.001","20000"
"epsilon_MP[10,1]","-1.685","0.69","-3.035","-2.145","-1.69","-1.221","-0.33","1.001","20000"
"epsilon_MP[10,2]","-0.739","0.799","-2.297","-1.28","-0.737","-0.209","0.848","1.001","20000"
"epsilon_MP[11,1]","0.008","0.438","-0.86","-0.281","0.004","0.298","0.882","1.001","20000"
"epsilon_MP[11,2]","0.17","0.776","-1.33","-0.352","0.172","0.685","1.69","1.001","20000"
"epsilon_MP[12,1]","0.214","0.632","-1.003","-0.213","0.21","0.637","1.462","1.001","20000"
"epsilon_MP[12,2]","0.413","0.742","-1.047","-0.092","0.411","0.911","1.874","1.001","13000"
"epsilon_MP[13,1]","0.355","0.6","-0.791","-0.053","0.348","0.75","1.555","1.001","20000"
"epsilon_MP[13,2]","-0.149","0.718","-1.555","-0.628","-0.148","0.326","1.275","1.001","20000"
"epsilon_MP[14,1]","0.555","0.673","-0.75","0.101","0.549","1.011","1.901","1.001","20000"
"epsilon_MP[14,2]","0.356","0.75","-1.119","-0.148","0.355","0.863","1.815","1.001","20000"
"epsilon_MP[15,1]","0.075","0.691","-1.274","-0.393","0.076","0.534","1.435","1.001","20000"
"epsilon_MP[15,2]","-0.868","0.726","-2.287","-1.358","-0.866","-0.376","0.555","1.001","20000"
"epsilon_MP[16,1]","0.22","0.79","-1.298","-0.315","0.21","0.738","1.786","1.001","8600"
"epsilon_MP[16,2]","-0.1","0.736","-1.551","-0.591","-0.103","0.388","1.351","1.001","20000"
"epsilon_MP[17,1]","-0.18","0.535","-1.248","-0.534","-0.183","0.169","0.886","1.001","6400"
"epsilon_MP[17,2]","0.733","0.8","-0.85","0.205","0.727","1.256","2.319","1.001","4600"
"epsilon_MP[18,1]","1.075","0.726","-0.349","0.587","1.074","1.557","2.499","1.001","20000"
"epsilon_MP[18,2]","0.847","0.751","-0.623","0.346","0.843","1.345","2.336","1.001","20000"
"epsilon_MP[19,1]","-0.201","0.743","-1.663","-0.695","-0.204","0.305","1.261","1.001","20000"
"epsilon_MP[19,2]","0.32","0.719","-1.078","-0.167","0.319","0.8","1.735","1.001","20000"
"epsilon_MP[20,1]","-0.251","0.561","-1.358","-0.619","-0.259","0.12","0.867","1.001","20000"
"epsilon_MP[20,2]","0.41","0.751","-1.076","-0.088","0.407","0.916","1.892","1.001","5300"
"epsilon_MP[21,1]","-0.516","0.535","-1.572","-0.868","-0.513","-0.161","0.534","1.001","20000"
"epsilon_MP[21,2]","1.138","0.705","-0.227","0.662","1.135","1.608","2.535","1.001","20000"
"epsilon_MP[22,1]","-0.547","0.546","-1.643","-0.903","-0.546","-0.182","0.509","1.001","20000"
"epsilon_MP[22,2]","-0.357","0.644","-1.635","-0.784","-0.355","0.077","0.904","1.001","8300"
"epsilon_MP[23,1]","-0.86","0.519","-1.898","-1.2","-0.85","-0.513","0.138","1.001","20000"
"epsilon_MP[23,2]","0.245","0.746","-1.222","-0.247","0.242","0.742","1.692","1.001","11000"
"epsilon_MP[24,1]","1.075","0.612","-0.084","0.654","1.064","1.481","2.313","1.001","20000"
"epsilon_MP[24,2]","0.996","0.75","-0.466","0.496","0.993","1.497","2.487","1.001","20000"
"epsilon_MP[25,1]","-0.252","0.739","-1.695","-0.744","-0.26","0.243","1.228","1.001","14000"
"epsilon_MP[25,2]","-0.558","0.751","-2.026","-1.058","-0.564","-0.053","0.931","1.001","20000"
"epsilon_MP[26,1]","0.112","0.809","-1.457","-0.433","0.109","0.652","1.72","1.001","20000"
"epsilon_MP[26,2]","-0.012","0.839","-1.65","-0.581","-0.01","0.55","1.648","1.001","7800"
"epsilon_MP[27,1]","-0.769","0.647","-2.029","-1.199","-0.77","-0.34","0.499","1.001","4600"
"epsilon_MP[27,2]","-0.185","1.013","-2.162","-0.869","-0.182","0.504","1.812","1.001","18000"
"epsilon_MP[28,1]","0.331","0.63","-0.891","-0.092","0.325","0.75","1.596","1.001","9500"
"epsilon_MP[28,2]","-1.183","0.858","-2.855","-1.754","-1.198","-0.607","0.526","1.001","20000"
"piF_1SW[1,1]","0.072","0.027","0.03","0.052","0.068","0.087","0.136","1.007","270"
"piF_1SW[1,2]","0.092","0.025","0.052","0.074","0.09","0.107","0.15","1.001","2800"
"piF_1SW[2,1]","0.094","0.016","0.065","0.082","0.093","0.105","0.129","1.002","1100"
"piF_1SW[2,2]","0.099","0.026","0.052","0.081","0.098","0.115","0.154","1.002","2000"
"piF_1SW[3,1]","0.121","0.023","0.077","0.105","0.12","0.136","0.165","1.004","950"
"piF_1SW[3,2]","0.149","0.044","0.07","0.118","0.146","0.176","0.244","1.002","1400"
"piF_1SW[4,1]","0.069","0.015","0.043","0.059","0.068","0.078","0.1","1.001","13000"
"piF_1SW[4,2]","0.092","0.027","0.048","0.073","0.089","0.108","0.154","1.001","3600"
"piF_1SW[5,1]","0.117","0.016","0.088","0.106","0.116","0.128","0.152","1.001","20000"
"piF_1SW[5,2]","0.118","0.034","0.058","0.094","0.115","0.139","0.19","1.001","20000"
"piF_1SW[6,1]","0.092","0.021","0.057","0.078","0.091","0.105","0.138","1.001","20000"
"piF_1SW[6,2]","0.092","0.029","0.044","0.071","0.089","0.109","0.157","1.001","9300"
"piF_1SW[7,1]","0.116","0.024","0.074","0.099","0.115","0.132","0.168","1.001","20000"
"piF_1SW[7,2]","0.137","0.037","0.076","0.111","0.133","0.16","0.22","1.001","20000"
"piF_1SW[8,1]","0.085","0.02","0.051","0.071","0.084","0.098","0.128","1.003","800"
"piF_1SW[8,2]","0.114","0.035","0.055","0.089","0.11","0.134","0.192","1.001","5400"
"piF_1SW[9,1]","0.038","0.009","0.021","0.031","0.038","0.044","0.058","1.002","2300"
"piF_1SW[9,2]","0.06","0.019","0.029","0.046","0.057","0.07","0.104","1.001","20000"
"piF_1SW[11,1]","0.076","0.009","0.059","0.07","0.076","0.082","0.095","1.001","20000"
"piF_1SW[11,2]","0.078","0.015","0.052","0.067","0.077","0.087","0.11","1.001","20000"
"piF_1SW[12,1]","0.053","0.011","0.034","0.045","0.052","0.06","0.076","1.001","20000"
"piF_1SW[12,2]","0.082","0.023","0.045","0.066","0.08","0.096","0.134","1.001","14000"
"piF_1SW[13,1]","0.068","0.009","0.051","0.062","0.068","0.074","0.088","1.001","20000"
"piF_1SW[13,2]","0.106","0.023","0.067","0.089","0.104","0.12","0.157","1.001","20000"
"piF_1SW[14,1]","0.091","0.015","0.064","0.08","0.09","0.1","0.122","1.001","20000"
"piF_1SW[14,2]","0.121","0.029","0.073","0.101","0.119","0.139","0.187","1.001","20000"
"piF_1SW[15,1]","0.044","0.012","0.024","0.035","0.043","0.051","0.071","1.001","20000"
"piF_1SW[15,2]","0.056","0.019","0.026","0.042","0.053","0.066","0.099","1.001","20000"
"piF_1SW[16,1]","0.031","0.01","0.015","0.024","0.03","0.037","0.054","1.001","20000"
"piF_1SW[16,2]","0.035","0.014","0.014","0.025","0.033","0.043","0.069","1.001","18000"
"piF_1SW[17,1]","0.061","0.01","0.044","0.055","0.061","0.068","0.082","1.001","7600"
"piF_1SW[17,2]","0.105","0.022","0.068","0.089","0.103","0.119","0.154","1.001","11000"
"piF_1SW[18,1]","0.067","0.013","0.044","0.058","0.066","0.075","0.093","1.001","20000"
"piF_1SW[18,2]","0.089","0.028","0.046","0.069","0.085","0.105","0.154","1.001","17000"
"piF_1SW[19,1]","0.076","0.015","0.049","0.065","0.075","0.086","0.109","1.001","20000"
"piF_1SW[19,2]","0.101","0.028","0.056","0.082","0.098","0.118","0.165","1.001","10000"
"piF_1SW[20,1]","0.038","0.008","0.024","0.032","0.038","0.044","0.057","1.001","20000"
"piF_1SW[20,2]","0.071","0.018","0.042","0.059","0.07","0.082","0.113","1.001","20000"
"piF_1SW[21,1]","0.082","0.012","0.06","0.074","0.082","0.09","0.108","1.001","19000"
"piF_1SW[21,2]","0.079","0.019","0.048","0.066","0.078","0.091","0.12","1.001","20000"
"piF_1SW[22,1]","0.054","0.011","0.035","0.046","0.053","0.06","0.076","1.001","4500"
"piF_1SW[22,2]","0.142","0.03","0.091","0.12","0.139","0.16","0.209","1.001","20000"
"piF_1SW[23,1]","0.034","0.008","0.02","0.028","0.033","0.039","0.051","1.001","7300"
"piF_1SW[23,2]","0.09","0.02","0.056","0.075","0.088","0.102","0.135","1.001","16000"
"piF_1SW[24,1]","0.031","0.006","0.021","0.027","0.031","0.035","0.044","1.001","3200"
"piF_1SW[24,2]","0.072","0.018","0.042","0.059","0.07","0.083","0.113","1.001","3700"
"piF_1SW[25,1]","0.049","0.013","0.027","0.04","0.048","0.057","0.077","1.001","11000"
"piF_1SW[25,2]","0.057","0.019","0.027","0.043","0.054","0.067","0.1","1.001","9000"
"piF_1SW[26,1]","0.041","0.012","0.021","0.032","0.039","0.048","0.068","1.001","20000"
"piF_1SW[26,2]","0.069","0.025","0.032","0.051","0.065","0.082","0.127","1.001","20000"
"piF_1SW[27,1]","0.021","0.007","0.01","0.016","0.02","0.025","0.038","1.001","3500"
"piF_1SW[27,2]","0.031","0.011","0.013","0.022","0.029","0.037","0.057","1.001","20000"
"piF_1SW[28,1]","0.031","0.009","0.016","0.024","0.03","0.036","0.051","1.001","20000"
"piF_1SW[28,2]","0.046","0.016","0.021","0.035","0.044","0.056","0.084","1.001","20000"
"piF_MSW[1,1]","0.103","0.046","0.037","0.07","0.095","0.127","0.214","1.001","20000"
"piF_MSW[1,2]","0.266","0.081","0.134","0.207","0.258","0.314","0.448","1.001","19000"
"piF_MSW[2,1]","0.083","0.031","0.036","0.061","0.078","0.1","0.154","1.001","6200"
"piF_MSW[2,2]","0.147","0.045","0.073","0.114","0.142","0.174","0.25","1.001","20000"
"piF_MSW[3,1]","0.082","0.034","0.031","0.058","0.077","0.101","0.163","1.001","20000"
"piF_MSW[3,2]","0.165","0.051","0.083","0.129","0.159","0.195","0.282","1.001","20000"
"piF_MSW[4,1]","0.078","0.029","0.033","0.057","0.074","0.094","0.145","1.001","20000"
"piF_MSW[4,2]","0.158","0.054","0.073","0.119","0.151","0.189","0.284","1.001","18000"
"piF_MSW[5,1]","0.105","0.046","0.04","0.073","0.098","0.13","0.216","1.001","20000"
"piF_MSW[5,2]","0.184","0.069","0.079","0.134","0.174","0.223","0.347","1.001","20000"
"piF_MSW[6,1]","0.057","0.024","0.022","0.04","0.054","0.07","0.114","1.001","7300"
"piF_MSW[6,2]","0.113","0.038","0.053","0.086","0.108","0.135","0.2","1.001","17000"
"piF_MSW[7,1]","0.106","0.046","0.039","0.072","0.098","0.13","0.218","1.001","20000"
"piF_MSW[7,2]","0.206","0.062","0.104","0.161","0.199","0.243","0.347","1.001","20000"
"piF_MSW[8,1]","0.091","0.039","0.034","0.062","0.084","0.111","0.185","1.001","20000"
"piF_MSW[8,2]","0.179","0.064","0.079","0.132","0.17","0.216","0.329","1.001","20000"
"piF_MSW[9,1]","0.064","0.031","0.021","0.042","0.058","0.079","0.141","1.001","20000"
"piF_MSW[9,2]","0.125","0.052","0.047","0.087","0.117","0.154","0.249","1.001","20000"
"piF_MSW[10,1]","0.072","0.029","0.029","0.051","0.068","0.088","0.14","1.001","20000"
"piF_MSW[10,2]","0.167","0.054","0.079","0.128","0.16","0.199","0.293","1.001","20000"
"piF_MSW[11,1]","0.076","0.029","0.031","0.055","0.072","0.093","0.144","1.001","4400"
"piF_MSW[11,2]","0.216","0.067","0.109","0.169","0.208","0.256","0.367","1.001","20000"
"piF_MSW[12,1]","0.167","0.038","0.101","0.14","0.164","0.192","0.248","1.001","20000"
"piF_MSW[12,2]","0.211","0.06","0.109","0.168","0.206","0.247","0.345","1.001","20000"
"piF_MSW[13,1]","0.13","0.04","0.064","0.101","0.126","0.153","0.218","1.001","20000"
"piF_MSW[13,2]","0.322","0.075","0.194","0.269","0.317","0.37","0.487","1.001","5600"
"piF_MSW[14,1]","0.091","0.03","0.044","0.069","0.087","0.108","0.159","1.001","20000"
"piF_MSW[14,2]","0.165","0.051","0.083","0.128","0.159","0.195","0.282","1.001","20000"
"piF_MSW[15,1]","0.085","0.031","0.036","0.062","0.081","0.103","0.155","1.001","20000"
"piF_MSW[15,2]","0.193","0.054","0.104","0.154","0.187","0.226","0.313","1.001","20000"
"piF_MSW[16,1]","0.081","0.026","0.039","0.062","0.078","0.097","0.141","1.001","5700"
"piF_MSW[16,2]","0.144","0.044","0.073","0.113","0.139","0.17","0.244","1.001","14000"
"piF_MSW[17,1]","0.048","0.02","0.018","0.033","0.045","0.059","0.096","1.001","20000"
"piF_MSW[17,2]","0.113","0.043","0.047","0.081","0.106","0.137","0.216","1.001","20000"
"piF_MSW[18,1]","0.046","0.014","0.023","0.036","0.045","0.054","0.077","1.001","20000"
"piF_MSW[18,2]","0.103","0.033","0.051","0.08","0.099","0.122","0.178","1.001","20000"
"piF_MSW[19,1]","0.094","0.029","0.047","0.073","0.09","0.111","0.158","1.001","20000"
"piF_MSW[19,2]","0.217","0.055","0.126","0.178","0.211","0.25","0.341","1.001","19000"
"piF_MSW[20,1]","0.057","0.022","0.024","0.041","0.054","0.069","0.108","1.001","5900"
"piF_MSW[20,2]","0.107","0.036","0.05","0.081","0.102","0.128","0.19","1.001","20000"
"piF_MSW[21,1]","0.062","0.02","0.03","0.048","0.06","0.074","0.108","1.001","20000"
"piF_MSW[21,2]","0.136","0.042","0.069","0.106","0.131","0.161","0.234","1.001","20000"
"piF_MSW[22,1]","0.116","0.03","0.065","0.095","0.113","0.135","0.183","1.001","20000"
"piF_MSW[22,2]","0.198","0.047","0.12","0.165","0.194","0.227","0.299","1.001","20000"
"piF_MSW[23,1]","0.071","0.026","0.03","0.052","0.067","0.086","0.132","1.001","20000"
"piF_MSW[23,2]","0.163","0.051","0.081","0.126","0.156","0.193","0.279","1.001","20000"
"piF_MSW[24,1]","0.077","0.022","0.041","0.062","0.075","0.091","0.126","1.001","20000"
"piF_MSW[24,2]","0.131","0.042","0.064","0.101","0.126","0.155","0.227","1.001","20000"
"piF_MSW[25,1]","0.063","0.023","0.027","0.046","0.059","0.075","0.116","1.001","20000"
"piF_MSW[25,2]","0.133","0.039","0.07","0.105","0.129","0.156","0.225","1.001","20000"
"piF_MSW[26,1]","0.114","0.043","0.049","0.083","0.108","0.139","0.214","1.001","20000"
"piF_MSW[26,2]","0.237","0.078","0.114","0.181","0.228","0.283","0.414","1.001","20000"
"piF_MSW[27,1]","0.079","0.038","0.027","0.052","0.072","0.098","0.172","1.001","2900"
"piF_MSW[27,2]","0.157","0.056","0.071","0.117","0.149","0.189","0.287","1.001","20000"
"piF_MSW[28,1]","0.054","0.026","0.018","0.036","0.049","0.067","0.119","1.001","5700"
"piF_MSW[28,2]","0.102","0.042","0.04","0.072","0.096","0.125","0.2","1.001","8100"
"pi_oD","0.191","0.048","0.115","0.157","0.186","0.22","0.3","1.001","11000"
"piD_1SW[1,1]","0.008","0.012","0","0.001","0.004","0.01","0.041","1.001","2800"
"piD_1SW[1,2]","0.005","0.007","0","0.001","0.002","0.006","0.023","1.002","2400"
"piD_1SW[2,1]","0.076","0.039","0.024","0.048","0.068","0.095","0.174","1.001","9800"
"piD_1SW[2,2]","0.024","0.019","0.002","0.01","0.019","0.032","0.073","1.001","20000"
"piD_1SW[3,1]","0.033","0.021","0.007","0.018","0.029","0.043","0.086","1.001","20000"
"piD_1SW[3,2]","0.036","0.029","0.005","0.016","0.028","0.047","0.114","1.001","20000"
"piD_1SW[4,1]","0.029","0.023","0.004","0.013","0.023","0.038","0.089","1.001","20000"
"piD_1SW[4,2]","0.015","0.016","0.001","0.005","0.01","0.02","0.058","1.001","20000"
"piD_1SW[5,1]","0.006","0.007","0","0.001","0.003","0.007","0.025","1.001","20000"
"piD_1SW[5,2]","0.004","0.007","0","0.001","0.002","0.005","0.023","1.001","7600"
"piD_1SW[6,1]","0.01","0.014","0","0.002","0.005","0.012","0.049","1.001","20000"
"piD_1SW[6,2]","0.007","0.01","0","0.001","0.003","0.008","0.035","1.001","20000"
"piD_1SW[7,1]","0.009","0.013","0","0.002","0.005","0.012","0.045","1.001","20000"
"piD_1SW[7,2]","0.006","0.009","0","0.001","0.003","0.007","0.03","1.001","20000"
