"mean";"sd";"2.5%";"25%";"50%";"75%";"97.5%"
"pi_MP[15,1]";0.65995842;0.0530822239323403;0.556887494525629;0.6218;0.6583;0.6978;0.7636
"pi_MP[15,2]";0.36341358;0.0625628519464413;0.244067415324144;0.3197;0.3668;0.4052;0.4881
"pi_MP[16,1]";0.70366578;0.0550818839708661;0.596792498161464;0.6666;0.7018;0.7418;0.8071
"pi_MP[16,2]";0.47214344;0.0635155034680712;0.341484987137389;0.43217494574757;0.4709;0.5157;0.5948
"pi_MP[17,1]";0.70061482;0.0320628170817139;0.6303;0.6809;0.700999992867332;0.7217;0.76
"pi_MP[17,2]";0.48726608;0.0760952475965152;0.353;0.4284;0.4846;0.5383;0.645717490757912
"pi_MP[18,1]";0.78607318;0.0431087498722789;0.7073;0.7551;0.7873;0.8165;0.8665
"pi_MP[18,2]";0.6263495;0.0621656295138123;0.4989;0.5821;0.6271;0.666374931087716;0.7458
"pi_MP[19,1]";0.61325556;0.0578413002990982;0.50258248810713;0.5743;0.6094;0.651724998561583;0.7317
"pi_MP[19,2]";0.39591402;0.0587906786337634;0.285;0.354;0.3955;0.4361;0.5208
"pi_MP[20,1]";0.6663778;0.0388988048474977;0.590587494838174;0.6391;0.667749998128042;0.6929;0.7415
"pi_MP[20,2]";0.4094322;0.0660940010481656;0.280554858677623;0.3644;0.4063;0.4501;0.5477
"pi_MP[21,1]";0.6341825;0.0371980520291715;0.554;0.610474998464227;0.6356;0.6584;0.709
"pi_MP[21,2]";0.54117962;0.06359721270424;0.4168;0.498;0.5417;0.5866;0.6677
"pi_MP[22,1]";0.6535971;0.0393542667223244;0.573029832736956;0.6306;0.6556;0.679024998619412;0.7249
"pi_MP[22,2]";0.42132148;0.0548848095840207;0.322;0.3813;0.4173;0.4609;0.5281
"pi_MP[23,1]";0.6307363;0.0356801906316475;0.564479986169557;0.6056;0.6324;0.6542;0.7023
"pi_MP[23,2]";0.46330158;0.0744290498138653;0.322287490536797;0.4088;0.4627;0.51252499817094;0.6138
"pi_MP94[1]";0.55625054;0.125091823236199;0.350597499652316;0.4663;0.545349997707894;0.6318;0.845822488336527
"pi_MP94[2]";0.257478098;0.148117168674444;0.0746289997386187;0.154774993941515;0.221;0.323024997098047;0.642897212764809
"p_MP94_tot[1]";0.34945066;0.0639887533842966;0.2347;0.3045;0.3463;0.3918;0.480304998985287
"p_MP94_tot[2]";0.085621306;0.0396540921383787;0.02768;0.0568674998351334;0.078549997453851;0.10722499125942;0.183604997346674
"epsilon_MP[1,1]";-0.14526280542;0.990058231798873;-1.986;-0.8422;-0.1692;0.5301;1.889125
"epsilon_MP[1,2]";-0.246682625642;1.06746153682026;-2.32015;-0.97045;-0.26545;0.4766;1.882025
"epsilon_MP[2,1]";-0.37525497176;0.571153418126347;-1.48605;-0.7581;-0.3751;-0.0038015;0.787067499999999
"epsilon_MP[2,2]";0.148254487166;0.754078979160305;-1.333025;-0.351;0.14825;0.65485;1.620175
"epsilon_MP[3,1]";0.68372838972;0.592580890738912;-0.46943;0.278525;0.66925;1.064;1.882025
"epsilon_MP[3,2]";-0.98793281474;0.753849550318338;-2.53;-1.488;-0.9511;-0.491175;0.494535
"epsilon_MP[4,1]";0.15262118931;0.690837638782043;-1.19405;-0.313025;0.14755;0.6154;1.513075
"epsilon_MP[4,2]";0.116119756534;0.818377493206413;-1.532325;-0.414325;0.11005;0.659325;1.72315
"epsilon_MP[5,1]";1.636511186;0.618516227407468;0.5010475;1.202;1.612;2.03;2.917
"epsilon_MP[5,2]";-0.39527253242;0.895228258706191;-2.082025;-1.001;-0.42815;0.183925;1.45705
"epsilon_MP[6,1]";-0.23492765564;0.704392207071042;-1.676075;-0.687675;-0.21715;0.254775;1.069075
"epsilon_MP[6,2]";0.64502075994;0.792693283222072;-0.945745;0.10755;0.6634;1.1785;2.197025
"epsilon_MP[7,1]";-1.4592812912;0.651879926474701;-2.786025;-1.899;-1.442;-1.006;-0.235157500000002
"epsilon_MP[7,2]";-0.8428177063;0.832053851649628;-2.4401;-1.40925;-0.86975;-0.29555;0.855059999999998
"epsilon_MP[8,1]";0.69829869274;0.658115568082037;-0.588105;0.271325;0.70335;1.113;2.034175
"epsilon_MP[8,2]";0.43702741512;0.874402144943127;-1.24705;-0.155175;0.41935;1.02625;2.14905
"epsilon_MP[9,1]";0.65857451182;0.648339513625568;-0.6101275;0.22445;0.6603;1.092;1.94215
"epsilon_MP[9,2]";-0.8603644928;0.862719708898426;-2.59005;-1.44425;-0.86895;-0.2646;0.790939999999999
"epsilon_MP[10,1]";-1.7730295422;0.700865091618096;-3.125075;-2.239;-1.787;-1.334;-0.313802500000001
"epsilon_MP[10,2]";-0.749674194798;0.813291255182042;-2.3591;-1.297;-0.73495;-0.188025;0.809044999999999
"epsilon_MP[11,1]";-0.083920345714;0.431673194751888;-0.96486;-0.356175;-0.091255;0.193425;0.758274999999999
"epsilon_MP[11,2]";0.2291196681;0.778348098192893;-1.267025;-0.3188;0.2296;0.78125;1.708025
"epsilon_MP[12,1]";0.412318612265;0.592393976881711;-0.74772;0.0206975;0.40275;0.78905;1.63005
"epsilon_MP[12,2]";0.41408346242;0.756195273391565;-1.055125;-0.107325;0.4156;0.921925;1.907025
"epsilon_MP[13,1]";0.49404204764;0.610150490005346;-0.687285;0.100525;0.478;0.902225;1.7261
"epsilon_MP[13,2]";-0.08819670308;0.706270749254448;-1.472025;-0.569875;-0.086875;0.396225;1.276025
"epsilon_MP[14,1]";0.37773180048;0.737496139209296;-1.083125;-0.1006;0.37425;0.87445;1.808075
