"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"piF_1SW[9,1]","0.037","0.009","0.021","0.031","0.037","0.043","0.057","1.001","5200"
"piF_1SW[9,2]","0.061","0.02","0.029","0.047","0.058","0.072","0.107","1.001","8100"
"piF_1SW[11,1]","0.076","0.009","0.059","0.07","0.076","0.082","0.095","1.001","10000"
"piF_1SW[11,2]","0.08","0.016","0.052","0.069","0.078","0.089","0.113","1.001","10000"
"piF_1SW[12,1]","0.052","0.011","0.033","0.045","0.052","0.059","0.076","1.001","10000"
"piF_1SW[12,2]","0.086","0.024","0.047","0.069","0.084","0.1","0.141","1.001","10000"
"piF_1SW[13,1]","0.068","0.009","0.051","0.062","0.068","0.074","0.087","1.001","7300"
"piF_1SW[13,2]","0.112","0.025","0.07","0.094","0.109","0.127","0.168","1.001","10000"
"piF_1SW[14,1]","0.09","0.015","0.064","0.08","0.09","0.1","0.122","1.001","10000"
"piF_1SW[14,2]","0.125","0.03","0.075","0.104","0.122","0.142","0.19","1.001","10000"
"piF_1SW[15,1]","0.042","0.012","0.023","0.034","0.041","0.049","0.068","1.001","5400"
"piF_1SW[15,2]","0.056","0.019","0.026","0.043","0.054","0.068","0.101","1.001","10000"
"piF_1SW[16,1]","0.029","0.01","0.014","0.022","0.028","0.035","0.051","1.002","2400"
"piF_1SW[16,2]","0.035","0.015","0.013","0.025","0.033","0.043","0.069","1.001","4800"
"piF_1SW[17,1]","0.061","0.01","0.044","0.054","0.061","0.067","0.081","1.001","10000"
"piF_1SW[17,2]","0.109","0.023","0.071","0.094","0.107","0.123","0.16","1.001","10000"
"piF_1SW[18,1]","0.066","0.013","0.044","0.057","0.066","0.075","0.094","1.001","10000"
"piF_1SW[18,2]","0.093","0.029","0.047","0.072","0.089","0.11","0.161","1.001","10000"
"piF_1SW[19,1]","0.076","0.015","0.049","0.065","0.075","0.086","0.11","1.001","10000"
"piF_1SW[19,2]","0.11","0.03","0.062","0.089","0.106","0.127","0.178","1.001","8700"
"piF_1SW[20,1]","0.038","0.009","0.023","0.032","0.037","0.043","0.057","1.001","3400"
"piF_1SW[20,2]","0.074","0.019","0.043","0.061","0.072","0.085","0.117","1.002","1200"
"piF_1SW[21,1]","0.082","0.012","0.059","0.073","0.082","0.09","0.108","1.001","6700"
"piF_1SW[21,2]","0.083","0.019","0.05","0.069","0.081","0.095","0.126","1.001","10000"
"piF_1SW[22,1]","0.054","0.011","0.034","0.046","0.053","0.06","0.076","1.001","10000"
"piF_1SW[22,2]","0.148","0.031","0.095","0.126","0.145","0.167","0.218","1.001","10000"
"piF_1SW[23,1]","0.033","0.008","0.019","0.027","0.032","0.038","0.051","1.001","10000"
"piF_1SW[23,2]","0.089","0.02","0.055","0.075","0.088","0.102","0.134","1.001","6600"
"piF_1SW[24,1]","0.03","0.006","0.02","0.026","0.03","0.034","0.043","1.001","2800"
"piF_1SW[24,2]","0.073","0.019","0.042","0.059","0.07","0.084","0.115","1.001","8600"
"piF_1SW[25,1]","0.048","0.012","0.027","0.039","0.046","0.055","0.074","1.001","10000"
"piF_1SW[25,2]","0.059","0.02","0.027","0.044","0.056","0.07","0.105","1.001","8600"
"piF_1SW[26,1]","0.04","0.012","0.02","0.031","0.038","0.047","0.068","1.001","7500"
"piF_1SW[26,2]","0.072","0.027","0.032","0.053","0.068","0.086","0.136","1.001","10000"
"piF_1SW[27,1]","0.02","0.007","0.009","0.015","0.019","0.024","0.036","1.001","10000"
"piF_1SW[27,2]","0.03","0.011","0.013","0.022","0.028","0.036","0.057","1.001","3500"
"piF_1SW[28,1]","0.029","0.009","0.014","0.023","0.028","0.034","0.049","1.001","10000"
"piF_1SW[28,2]","0.044","0.015","0.019","0.033","0.042","0.053","0.079","1.001","3200"
"piF_1SW[29,1]","0.02","0.009","0.007","0.014","0.019","0.025","0.041","1.001","10000"
"piF_1SW[29,2]","0.037","0.018","0.011","0.023","0.033","0.046","0.082","1.001","5300"
"piF_1SW[30,1]","0.039","0.014","0.017","0.029","0.037","0.047","0.072","1.001","2500"
"piF_1SW[30,2]","0.058","0.023","0.023","0.042","0.055","0.071","0.113","1.001","10000"
"piF_MSW[1,1]","0.108","0.05","0.036","0.073","0.1","0.135","0.23","1.001","10000"
"piF_MSW[1,2]","0.335","0.095","0.174","0.266","0.326","0.395","0.541","1.001","3000"
"piF_MSW[2,1]","0.08","0.031","0.034","0.058","0.075","0.097","0.151","1.001","10000"
"piF_MSW[2,2]","0.176","0.053","0.089","0.138","0.171","0.208","0.294","1.001","10000"
"piF_MSW[3,1]","0.08","0.034","0.03","0.056","0.075","0.099","0.16","1.001","10000"
"piF_MSW[3,2]","0.199","0.058","0.104","0.157","0.192","0.235","0.33","1.001","10000"
"piF_MSW[4,1]","0.076","0.03","0.031","0.055","0.071","0.092","0.146","1.001","10000"
"piF_MSW[4,2]","0.193","0.065","0.089","0.145","0.186","0.232","0.343","1.001","10000"
"piF_MSW[5,1]","0.106","0.048","0.039","0.072","0.098","0.131","0.225","1.001","3400"
"piF_MSW[5,2]","0.231","0.083","0.101","0.171","0.22","0.28","0.423","1.002","2100"
"piF_MSW[6,1]","0.053","0.023","0.02","0.036","0.049","0.066","0.108","1.001","5800"
"piF_MSW[6,2]","0.134","0.045","0.063","0.102","0.128","0.161","0.239","1.001","10000"
"piF_MSW[7,1]","0.106","0.048","0.038","0.071","0.097","0.13","0.224","1.001","10000"
"piF_MSW[7,2]","0.248","0.073","0.126","0.196","0.241","0.293","0.412","1.001","10000"
"piF_MSW[8,1]","0.092","0.04","0.034","0.062","0.085","0.113","0.192","1.001","10000"
"piF_MSW[8,2]","0.227","0.08","0.101","0.169","0.217","0.273","0.411","1.001","10000"
"piF_MSW[9,1]","0.059","0.031","0.018","0.037","0.053","0.075","0.137","1.001","10000"
"piF_MSW[9,2]","0.148","0.064","0.053","0.102","0.139","0.184","0.298","1.001","10000"
"piF_MSW[10,1]","0.069","0.029","0.026","0.048","0.064","0.085","0.137","1.001","10000"
"piF_MSW[10,2]","0.2","0.064","0.096","0.154","0.193","0.239","0.346","1.001","4500"
"piF_MSW[11,1]","0.075","0.029","0.03","0.054","0.071","0.092","0.144","1.001","10000"
"piF_MSW[11,2]","0.261","0.078","0.132","0.206","0.252","0.308","0.44","1.001","4100"
"piF_MSW[12,1]","0.167","0.038","0.101","0.14","0.165","0.192","0.249","1.001","10000"
"piF_MSW[12,2]","0.255","0.07","0.137","0.205","0.25","0.3","0.408","1.001","10000"
"piF_MSW[13,1]","0.131","0.041","0.064","0.101","0.127","0.156","0.222","1.001","5000"
"piF_MSW[13,2]","0.38","0.081","0.237","0.322","0.375","0.431","0.552","1.001","10000"
"piF_MSW[14,1]","0.089","0.03","0.042","0.068","0.085","0.106","0.158","1.001","10000"
"piF_MSW[14,2]","0.2","0.061","0.101","0.157","0.193","0.237","0.339","1.001","4300"
"piF_MSW[15,1]","0.083","0.031","0.034","0.06","0.079","0.1","0.156","1.001","4300"
"piF_MSW[15,2]","0.233","0.062","0.126","0.189","0.228","0.271","0.372","1.001","10000"
"piF_MSW[16,1]","0.079","0.026","0.036","0.06","0.075","0.094","0.14","1.001","10000"
"piF_MSW[16,2]","0.173","0.052","0.088","0.136","0.168","0.204","0.289","1.001","10000"
"piF_MSW[17,1]","0.044","0.02","0.015","0.03","0.041","0.054","0.094","1.001","10000"
"piF_MSW[17,2]","0.133","0.052","0.054","0.096","0.125","0.161","0.257","1.001","7300"
"piF_MSW[18,1]","0.043","0.014","0.021","0.033","0.041","0.051","0.073","1.001","10000"
"piF_MSW[18,2]","0.118","0.038","0.058","0.091","0.113","0.139","0.204","1.001","10000"
"piF_MSW[19,1]","0.092","0.029","0.045","0.072","0.089","0.11","0.159","1.001","10000"
"piF_MSW[19,2]","0.261","0.064","0.154","0.215","0.255","0.299","0.403","1.001","10000"
"piF_MSW[20,1]","0.053","0.021","0.021","0.038","0.049","0.065","0.103","1.001","10000"
"piF_MSW[20,2]","0.128","0.043","0.06","0.097","0.122","0.153","0.226","1.001","10000"
"piF_MSW[21,1]","0.06","0.02","0.028","0.045","0.057","0.071","0.106","1.001","3000"
"piF_MSW[21,2]","0.161","0.049","0.083","0.126","0.155","0.191","0.27","1.001","10000"
"piF_MSW[22,1]","0.115","0.03","0.064","0.093","0.112","0.134","0.182","1.001","10000"
"piF_MSW[22,2]","0.235","0.054","0.142","0.198","0.231","0.269","0.349","1.001","10000"
"piF_MSW[23,1]","0.069","0.026","0.028","0.05","0.065","0.084","0.128","1.001","10000"
"piF_MSW[23,2]","0.197","0.06","0.099","0.154","0.191","0.233","0.331","1.001","3900"
"piF_MSW[24,1]","0.075","0.022","0.039","0.059","0.072","0.088","0.124","1.001","10000"
"piF_MSW[24,2]","0.155","0.049","0.077","0.12","0.15","0.185","0.267","1.001","10000"
"piF_MSW[25,1]","0.059","0.022","0.025","0.043","0.056","0.072","0.112","1.001","9900"
"piF_MSW[25,2]","0.16","0.045","0.086","0.127","0.155","0.187","0.264","1.001","10000"
"piF_MSW[26,1]","0.118","0.045","0.049","0.085","0.111","0.144","0.223","1.001","5900"
"piF_MSW[26,2]","0.299","0.092","0.149","0.231","0.29","0.356","0.503","1.001","10000"
