"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"int_width","-0.165686109025","0.202052880777938","-0.58471","-0.293925","-0.1613","-0.027855","0.207909999999999","1.00098091563823","20000"
"width_coef","0.4172007215","0.0980842431912616","0.226","0.3524","0.4169","0.482","0.612402499801009","1.00113568111354","8000"
"rate_lcpu","0.656928815","0.420565574083639","0.2512","0.4153","0.5537","0.7645","1.683","1.0036750939536","550"
"sigma_dSc","0.404679615","0.0485878127180985","0.3117","0.3719","0.4038","0.4369","0.5025","1.00302973008357","720"
"int_ydSc","1.80021265","0.164775182212041","1.474","1.692","1.801","1.909","2.127","1.0029137565936","1600"
"log_flow","-0.44814620815","0.103483773239825","-0.653605","-0.5159","-0.4484","-0.3808","-0.2444975","1.00118061351297","6500"
"sigma_ySc","0.497961285","0.0813356552816154","0.366994998671185","0.4398","0.4888","0.545424998281262","0.6823","1.00096871917952","20000"
"sigma_siteSc","0.68168001","0.0863148047189796","0.532997499771313","0.6207","0.6755","0.7351","0.8693","1.00214742222341","1300"
"year_dSc[1]","0.853052215","0.168349475488903","0.5193","0.742974998738124","0.8522","0.9661","1.182","1.00314195002386","20000"
"year_dSc[2]","1.37143824","0.158270556693777","1.062","1.265","1.371","1.476","1.685","1.00216817003001","8700"
"year_dSc[3]","1.080544565","0.167505083099302","0.744194999344818","0.969274999032749","1.08349988463313","1.192","1.409","1.00139407818252","7100"
"year_dSc[4]","1.9908145","0.153229807343228","1.689","1.888","1.991","2.092","2.3","1.00267784039262","1900"
"year_dSc[5]","1.8691095","0.153924998798157","1.567","1.766","1.868","1.973","2.17202499439051","1.00128280997814","4600"
"year_dSc[6]","0.55383047675","0.17138018254747","0.2204","0.4402","0.553","0.6685","0.8898","1.00248745042807","2800"
"year_dSc[7]","0.59441278045","0.169297348389206","0.2594","0.483675","0.5928","0.708","0.927","1.00210903416609","1400"
"year_dSc[8]","1.7134998","0.154974910747218","1.407","1.611","1.714","1.816","2.017","1.00259553372586","4900"
"year_dSc[9]","0.2329250430485","0.181009898240055","-0.12861","0.110175","0.23425","0.3548","0.5858","1.00105411412043","14000"
"year_dSc[10]","2.14857205","0.152036861547327","1.851","2.049","2.146","2.251","2.453","1.00236727945756","2000"
"year_dSc[11]","2.67926385","0.151009730249772","2.382","2.58","2.678","2.778","2.981","1.0025925249834","2800"
"year_dSc[12]","2.01234685","0.154503509059805","1.708","1.908","2.013","2.115","2.321","1.00282734307448","2700"
"year_dSc[13]","2.3956621","0.152213755209422","2.097","2.294","2.396","2.495","2.701","1.00291691489739","1400"
"year_dSc[14]","2.13721245","0.15199230111416","1.839","2.039","2.136","2.237","2.442","1.00257916117651","2100"
"year_dSc[15]","1.8836689","0.156535266433069","1.573","1.78","1.885","1.988","2.191","1.0031306297543","1700"
"year_dSc[16]","2.0002681","0.152526330305498","1.696","1.899","2","2.102","2.303","1.0032777906063","770"
"year_dSc[17]","2.21351385","0.153266260590873","1.912","2.112","2.214","2.315","2.515","1.00388554247059","1400"
"year_dSc[18]","2.1649171","0.153562009599151","1.86","2.063","2.164","2.264","2.474","1.00242708100157","1200"
"year_dSc[19]","2.5106729","0.151110113886913","2.216","2.408","2.508","2.611","2.808","1.00256029571323","1700"
"year_dSc[20]","1.9889462","0.153887725557186","1.684","1.888","1.989","2.09","2.295","1.00239611934889","1600"
"year_dSc[21]","2.2537638","0.151873984588934","1.955","2.153","2.253","2.355","2.555","1.00322749080171","2300"
"year_dSc[22]","2.0979279","0.153316158945558","1.798","1.995","2.098","2.199","2.402","1.00231383870667","3200"
"year_dSc[23]","2.34952775","0.153050105673534","2.05","2.248","2.349","2.452","2.653","1.00301273559455","1500"
"year_dSc[24]","2.0981485","0.153309104856273","1.8","1.996","2.098","2.198","2.405","1.00212377143109","12000"
