"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"eps_ydSc[18]","-0.033","0.156","-0.341","-0.137","-0.031","0.071","0.274","1.001","16000"
"eps_ydSc[19]","0.338","0.149","0.041","0.239","0.339","0.436","0.634","1.001","16000"
"eps_ydSc[20]","0.298","0.13","0.045","0.212","0.297","0.384","0.556","1.001","3500"
"eps_ydSc[21]","0.078","0.152","-0.222","-0.024","0.079","0.179","0.374","1.001","16000"
"eps_ydSc[22]","0.085","0.135","-0.181","-0.005","0.085","0.176","0.348","1.001","16000"
"eps_ydSc[23]","0.653","0.128","0.402","0.568","0.654","0.738","0.901","1.001","16000"
"eps_ydSc[24]","-0.091","0.152","-0.395","-0.192","-0.09","0.012","0.206","1.001","16000"
"eps_ydSc[25]","-0.053","0.134","-0.317","-0.143","-0.055","0.036","0.209","1.001","8400"
"eps_ydSc[26]","-0.415","0.138","-0.684","-0.507","-0.414","-0.323","-0.144","1.001","16000"
"eps_ydSc[27]","0.691","0.129","0.438","0.605","0.69","0.776","0.943","1.001","3200"
"eps_ydSc[28]","-0.51","0.139","-0.781","-0.602","-0.509","-0.416","-0.242","1.001","16000"
"eps_ydSc[29]","0.344","0.126","0.095","0.261","0.344","0.429","0.592","1.001","11000"
"year_dSc[1]","0.918","0.164","0.598","0.807","0.917","1.028","1.238","1.001","7300"
"year_dSc[2]","1.433","0.155","1.137","1.328","1.433","1.534","1.739","1.001","16000"
"year_dSc[3]","1.161","0.159","0.853","1.053","1.159","1.267","1.476","1.001","5400"
"year_dSc[4]","2.046","0.148","1.757","1.947","2.044","2.143","2.341","1.001","16000"
"year_dSc[5]","1.911","0.148","1.626","1.812","1.909","2.008","2.206","1.001","16000"
"year_dSc[6]","0.608","0.167","0.283","0.496","0.607","0.72","0.936","1.001","16000"
"year_dSc[7]","0.624","0.164","0.307","0.514","0.622","0.732","0.949","1.001","5400"
"year_dSc[8]","1.764","0.15","1.473","1.662","1.764","1.863","2.063","1.001","4800"
"year_dSc[9]","0.26","0.171","-0.078","0.145","0.259","0.374","0.595","1.001","9400"
"year_dSc[10]","2.201","0.147","1.92","2.101","2.2","2.299","2.496","1.001","10000"
"year_dSc[11]","2.743","0.147","2.462","2.642","2.743","2.842","3.036","1.001","3000"
"year_dSc[12]","2.067","0.147","1.784","1.968","2.064","2.164","2.365","1.001","16000"
"year_dSc[13]","2.455","0.146","2.175","2.355","2.453","2.55","2.754","1.001","5700"
"year_dSc[14]","2.194","0.147","1.912","2.095","2.193","2.292","2.493","1.001","9700"
"year_dSc[15]","1.955","0.152","1.661","1.852","1.953","2.054","2.26","1.001","10000"
"year_dSc[16]","2.054","0.148","1.77","1.954","2.052","2.153","2.348","1.001","16000"
"year_dSc[17]","2.268","0.147","1.987","2.168","2.265","2.365","2.565","1.001","16000"
"year_dSc[18]","2.231","0.148","1.95","2.13","2.229","2.33","2.526","1.001","3700"
"year_dSc[19]","2.566","0.146","2.286","2.466","2.564","2.666","2.858","1.001","5000"
"year_dSc[20]","2.054","0.149","1.769","1.954","2.05","2.153","2.352","1.001","16000"
"year_dSc[21]","2.313","0.148","2.031","2.215","2.311","2.411","2.61","1.001","2700"
"year_dSc[22]","2.159","0.149","1.876","2.059","2.157","2.256","2.461","1.001","4900"
"year_dSc[23]","2.412","0.148","2.127","2.311","2.409","2.509","2.708","1.001","5200"
"year_dSc[24]","2.151","0.149","1.87","2.05","2.149","2.249","2.447","1.001","15000"
"year_dSc[25]","2.024","0.145","1.744","1.925","2.023","2.12","2.316","1.002","1600"
"year_dSc[26]","1.671","0.149","1.383","1.569","1.669","1.77","1.967","1.001","13000"
"year_dSc[27]","2.422","0.146","2.14","2.323","2.42","2.519","2.719","1.001","16000"
"year_dSc[28]","1.566","0.152","1.276","1.463","1.564","1.666","1.868","1.001","5700"
"year_dSc[29]","2.186","0.148","1.9","2.086","2.183","2.284","2.482","1.001","7300"
"site_Sc[1]","-0.625","0.178","-0.97","-0.745","-0.627","-0.506","-0.269","1.001","16000"
"site_Sc[2]","0.018","0.161","-0.295","-0.091","0.017","0.127","0.338","1.001","5700"
"site_Sc[3]","0.639","0.179","0.294","0.518","0.638","0.758","0.995","1.002","2500"
"site_Sc[4]","0.783","0.167","0.458","0.67","0.783","0.893","1.115","1.001","3200"
"site_Sc[5]","0.419","0.175","0.077","0.303","0.418","0.535","0.767","1.001","16000"
"site_Sc[6]","0.32","0.177","-0.024","0.199","0.318","0.437","0.672","1.002","2300"
"site_Sc[7]","-0.145","0.172","-0.482","-0.262","-0.145","-0.028","0.196","1.002","2400"
"site_Sc[8]","-0.037","0.17","-0.366","-0.151","-0.036","0.076","0.304","1.001","4700"
"site_Sc[9]","0.219","0.165","-0.106","0.109","0.218","0.328","0.547","1.001","3900"
"site_Sc[10]","0.058","0.166","-0.262","-0.054","0.057","0.168","0.389","1.001","12000"
"site_Sc[11]","0.752","0.166","0.43","0.64","0.749","0.861","1.089","1.001","2900"
"site_Sc[12]","0.5","0.188","0.131","0.374","0.496","0.625","0.87","1.001","4300"
"site_Sc[13]","0.47","0.179","0.116","0.35","0.467","0.588","0.829","1.001","6000"
"site_Sc[14]","1.036","0.168","0.712","0.922","1.036","1.148","1.37","1.001","3800"
"site_Sc[15]","0.574","0.176","0.232","0.455","0.572","0.691","0.923","1.001","4500"
"site_Sc[16]","0.553","0.167","0.227","0.44","0.551","0.666","0.884","1.002","2300"
"site_Sc[17]","0.172","0.177","-0.174","0.052","0.17","0.291","0.526","1.002","1900"
"site_Sc[18]","0.409","0.162","0.091","0.302","0.406","0.518","0.729","1.001","6600"
"site_Sc[19]","0.531","0.161","0.218","0.422","0.528","0.637","0.852","1.001","14000"
"site_Sc[20]","0.171","0.157","-0.133","0.065","0.17","0.276","0.478","1.001","3700"
"site_Sc[21]","0.371","0.155","0.068","0.267","0.371","0.473","0.677","1.001","12000"
"site_Sc[22]","0.168","0.166","-0.157","0.055","0.168","0.28","0.495","1.001","5200"
"site_Sc[23]","-0.39","0.168","-0.719","-0.505","-0.39","-0.277","-0.063","1.001","6800"
"site_Sc[24]","-0.583","0.17","-0.914","-0.698","-0.583","-0.468","-0.247","1.001","2900"
"site_Sc[25]","-0.283","0.162","-0.6","-0.392","-0.284","-0.174","0.04","1.001","9300"
"site_Sc[26]","0.054","0.161","-0.256","-0.054","0.053","0.161","0.381","1.001","5100"
"site_Sc[27]","0.399","0.165","0.077","0.288","0.398","0.509","0.726","1.001","3400"
"site_Sc[28]","0.051","0.156","-0.251","-0.054","0.051","0.156","0.355","1.001","3900"
"site_Sc[29]","0.565","0.151","0.273","0.462","0.565","0.666","0.863","1.001","16000"
"site_Sc[30]","0.707","0.166","0.384","0.595","0.706","0.818","1.035","1.001","16000"
"site_Sc[31]","0.649","0.15","0.356","0.549","0.648","0.749","0.944","1.001","16000"
"site_Sc[32]","0.009","0.161","-0.306","-0.101","0.008","0.116","0.328","1.001","3500"
"site_Sc[33]","0.464","0.153","0.163","0.361","0.463","0.568","0.761","1.001","16000"
"site_Sc[34]","0.181","0.154","-0.125","0.078","0.182","0.284","0.48","1.001","16000"
"site_Sc[35]","0.527","0.152","0.229","0.425","0.527","0.631","0.824","1.001","16000"
"site_Sc[36]","-0.064","0.166","-0.391","-0.174","-0.065","0.047","0.263","1.001","3700"
"site_Sc[37]","0.286","0.151","-0.007","0.185","0.285","0.388","0.588","1.001","16000"
"site_Sc[38]","-0.676","0.172","-1.013","-0.792","-0.673","-0.562","-0.343","1.001","6600"
"site_Sc[39]","-0.479","0.17","-0.813","-0.594","-0.48","-0.362","-0.152","1.001","16000"
"site_Sc[40]","0.116","0.157","-0.195","0.011","0.115","0.22","0.426","1.001","12000"
"site_Sc[41]","-0.01","0.644","-1.257","-0.441","-0.015","0.42","1.271","1.001","16000"
"site_Sc[42]","-0.024","0.646","-1.267","-0.457","-0.032","0.399","1.255","1.001","16000"
"site_Sc[43]","-0.644","0.374","-1.388","-0.895","-0.637","-0.385","0.073","1.001","16000"
"site_Sc[44]","-0.23","0.361","-0.957","-0.471","-0.223","0.015","0.46","1.002","2500"
"site_Sc[45]","-1.275","0.268","-1.805","-1.455","-1.274","-1.094","-0.756","1.001","16000"
"site_Sc[46]","-1.33","0.22","-1.767","-1.478","-1.327","-1.182","-0.905","1.001","16000"
"site_Sc[47]","-0.117","0.182","-0.474","-0.239","-0.117","0.005","0.242","1.001","16000"
"site_Sc[48]","-1.9","0.263","-2.431","-2.074","-1.898","-1.723","-1.397","1.001","16000"
"site_Sc[49]","-1.398","0.23","-1.862","-1.554","-1.394","-1.239","-0.958","1.001","16000"
"site_Sc[50]","-1.016","0.254","-1.525","-1.184","-1.012","-0.846","-0.527","1.001","6100"
"site_Sc[51]","-0.11","0.213","-0.529","-0.251","-0.11","0.035","0.307","1.001","16000"
"site_Sc[52]","-0.696","0.287","-1.269","-0.887","-0.694","-0.498","-0.15","1.001","6100"
"site_Sc[53]","0.037","0.27","-0.5","-0.145","0.041","0.22","0.557","1.001","16000"
"d_Sc_pred[1,1]","3.112","1.413","1.146","2.092","2.847","3.839","6.583","1.001","4100"
"d_Sc_pred[1,2]","8.407","3.578","3.059","5.815","7.883","10.43","16.77","1.001","16000"
"d_Sc_pred[1,3]","5.742","2.673","1.831","3.714","5.343","7.328","11.911","1.001","11000"
"d_Sc_pred[1,4]","4.853","1.684","2.17","3.63","4.647","5.842","8.711","1.001","13000"
"d_Sc_pred[1,5]","1.781","0.712","0.759","1.267","1.666","2.158","3.5","1.001","16000"
"d_Sc_pred[1,6]","2.559","1.318","0.813","1.596","2.278","3.24","5.81","1.001","16000"
"d_Sc_pred[1,7]","2.568","1.237","0.918","1.694","2.324","3.172","5.667","1.001","16000"
"d_Sc_pred[1,8]","4.002","1.475","1.773","2.958","3.781","4.823","7.428","1.001","15000"
"d_Sc_pred[1,9]","1.576","0.928","0.445","0.907","1.337","2.024","3.915","1.001","8200"
"d_Sc_pred[1,10]","4.203","1.418","1.996","3.201","4.006","5.019","7.484","1.001","16000"
"d_Sc_pred[1,11]","4.487","1.718","1.947","3.269","4.221","5.407","8.522","1.001","11000"
"d_Sc_pred[1,12]","7.723","2.587","3.507","5.864","7.434","9.257","13.52","1.001","12000"
"d_Sc_pred[1,13]","3.307","1.187","1.516","2.477","3.125","3.948","6.133","1.001","5900"
"d_Sc_pred[1,14]","2.078","0.781","0.912","1.518","1.955","2.509","3.902","1.001","16000"
"d_Sc_pred[1,15]","4.457","1.634","1.98","3.292","4.227","5.361","8.36","1.001","16000"
"d_Sc_pred[1,16]","4.42","1.519","2.065","3.338","4.223","5.278","7.963","1.001","16000"
"d_Sc_pred[1,17]","2.705","0.97","1.243","2.007","2.558","3.246","4.99","1.001","9200"
"d_Sc_pred[1,18]","3.948","1.335","1.876","2.994","3.767","4.703","7.078","1.001","12000"
"d_Sc_pred[1,19]","2.798","1.056","1.217","2.043","2.65","3.373","5.267","1.001","16000"
"d_Sc_pred[1,20]","10.647","3.791","4.797","7.915","10.15","12.82","19.351","1.001","16000"
"d_Sc_pred[1,21]","5.736","1.834","2.825","4.43","5.503","6.794","9.881","1.001","12000"
"d_Sc_pred[1,22]","3.541","1.267","1.622","2.629","3.352","4.237","6.561","1.001","16000"
"d_Sc_pred[1,23]","5.195","1.924","2.311","3.829","4.895","6.24","9.704","1.001","8000"
"d_Sc_pred[1,24]","2.441","0.917","1.075","1.787","2.3","2.941","4.626","1.001","5800"
"d_Sc_pred[1,25]","2.922","1.092","1.272","2.139","2.761","3.525","5.471","1.001","16000"
"d_Sc_pred[1,26]","2.916","1.094","1.284","2.139","2.743","3.493","5.501","1.001","16000"
"d_Sc_pred[1,27]","8.302","2.851","4.006","6.268","7.9","9.834","15.051","1.001","16000"
"d_Sc_pred[1,28]","2.267","0.878","0.955","1.642","2.124","2.751","4.361","1.001","16000"
"d_Sc_pred[1,29]","4.554","1.669","2.044","3.36","4.302","5.453","8.565","1.001","2700"
"d_Sc_pred[2,1]","4.663","2.541","1.525","2.912","4.093","5.739","11.14","1.001","5000"
"d_Sc_pred[2,2]","8.801","3.233","3.958","6.482","8.317","10.62","16.4","1.001","4300"
"d_Sc_pred[2,3]","2.534","0.996","1.061","1.825","2.373","3.073","4.909","1.001","4200"
"d_Sc_pred[2,4]","4.369","1.413","2.149","3.364","4.176","5.168","7.676","1.001","16000"
"d_Sc_pred[2,5]","3.551","1.257","1.649","2.655","3.368","4.248","6.558","1.001","16000"
"d_Sc_pred[2,6]","3.139","1.289","1.268","2.218","2.926","3.82","6.25","1.001","16000"
"d_Sc_pred[2,7]","9.562","4.533","3.091","6.241","8.779","12.09","20.51","1.001","16000"
"d_Sc_pred[2,8]","12.663","3.837","6.243","9.96","12.29","14.98","21.2","1.001","16000"
"d_Sc_pred[2,9]","1.367","0.576","0.544","0.953","1.267","1.676","2.79","1.001","12000"
"d_Sc_pred[2,10]","8.039","2.296","4.263","6.394","7.8","9.397","13.231","1.001","16000"
"d_Sc_pred[2,11]","4.61","1.713","2.123","3.414","4.316","5.488","8.774","1.001","16000"
"d_Sc_pred[2,12]","7.396","2.272","3.784","5.763","7.112","8.712","12.631","1.001","16000"
"d_Sc_pred[2,13]","6.802","2.147","3.406","5.269","6.513","8.023","11.801","1.001","16000"
"d_Sc_pred[2,14]","4.105","1.352","1.998","3.146","3.918","4.872","7.277","1.001","16000"
"d_Sc_pred[2,15]","11.861","3.628","5.953","9.281","11.45","13.96","20.121","1.001","16000"
"d_Sc_pred[2,16]","10.372","2.987","5.39","8.266","10.08","12.14","17.1","1.001","16000"
"d_Sc_pred[2,17]","9.201","2.572","4.924","7.371","8.942","10.76","15","1.001","13000"
"d_Sc_pred[2,18]","7.217","2.094","3.84","5.732","6.993","8.435","12.02","1.001","16000"
"d_Sc_pred[2,19]","9.93","2.682","5.541","8.025","9.644","11.52","16.061","1.001","10000"
"d_Sc_pred[2,20]","18.205","5.474","9.28","14.32","17.58","21.43","30.631","1.001","16000"
"d_Sc_pred[2,21]","7.131","2.076","3.768","5.668","6.883","8.318","11.951","1.001","16000"
"d_Sc_pred[2,22]","11.105","3.151","5.922","8.851","10.77","12.99","18.14","1.001","16000"
"d_Sc_pred[2,23]","17.317","5","9.277","13.79","16.71","20.16","28.781","1.001","16000"
"d_Sc_pred[2,24]","5.343","1.688","2.658","4.141","5.129","6.288","9.256","1.001","16000"
"d_Sc_pred[2,25]","7.072","2.172","3.612","5.511","6.818","8.338","12.07","1.001","16000"
"d_Sc_pred[2,26]","7.31","2.333","3.595","5.634","7.044","8.661","12.65","1.001","16000"
"d_Sc_pred[2,27]","23.67","6.666","12.69","18.92","22.95","27.56","38.91","1.001","16000"
"d_Sc_pred[2,28]","4.05","1.421","1.892","3.032","3.842","4.859","7.375","1.001","14000"
"d_Sc_pred[2,29]","18.809","5.296","10.08","15.05","18.275","21.95","30.711","1.001","11000"
"d_Sc_pred[3,1]","6.797","2.472","3.098","5.036","6.439","8.136","12.67","1.001","7200"
"d_Sc_pred[3,2]","7.782","2.847","3.558","5.776","7.34","9.272","14.721","1.001","5600"
"d_Sc_pred[3,3]","5.864","1.969","2.845","4.449","5.604","6.974","10.41","1.001","16000"
"d_Sc_pred[3,4]","8.876","2.509","4.873","7.089","8.565","10.32","14.58","1.001","16000"
"d_Sc_pred[3,5]","12.403","3.798","6.533","9.707","11.89","14.53","21.321","1.001","16000"
"d_Sc_pred[3,6]","8.023","2.851","3.528","5.995","7.677","9.668","14.631","1.001","16000"
"d_Sc_pred[3,7]","13.303","5.09","5.518","9.591","12.6","16.19","25.04","1.001","16000"
"d_Sc_pred[3,8]","11.518","3.353","6.205","9.193","11.08","13.39","19.32","1.001","16000"
"d_Sc_pred[3,9]","2.428","0.921","1.055","1.767","2.287","2.932","4.642","1.001","16000"
"d_Sc_pred[3,10]","15.187","3.931","8.748","12.41","14.75","17.46","24.071","1.001","16000"
"d_Sc_pred[3,11]","10.739","3.709","5.265","8.12","10.14","12.72","19.431","1.001","16000"
"d_Sc_pred[3,12]","16.897","4.413","9.62","13.76","16.425","19.497","26.821","1.001","4200"
"d_Sc_pred[3,13]","13.649","3.995","7.416","10.81","13.1","15.89","22.911","1.001","16000"
"d_Sc_pred[3,14]","6.638","1.987","3.553","5.231","6.365","7.756","11.271","1.001","16000"
"d_Sc_pred[3,15]","20.649","5.659","11.489","16.68","19.99","23.92","33.64","1.001","3100"
"d_Sc_pred[3,16]","18.534","4.695","10.659","15.29","18.04","21.27","29.09","1.001","16000"
"d_Sc_pred[3,17]","16.541","4.231","9.65","13.56","16.06","19.02","26.25","1.001","16000"
"d_Sc_pred[3,18]","12.432","3.272","7.078","10.16","12.05","14.34","19.971","1.001","16000"
"d_Sc_pred[3,19]","24.034","5.586","14.76","20.13","23.46","27.27","36.61","1.001","16000"
"d_Sc_pred[3,20]","30.651","8.316","17.01","24.81","29.71","35.43","49.802","1.001","16000"
"d_Sc_pred[3,21]","17.572","4.325","10.46","14.53","17.12","20.12","27.32","1.001","6600"
"d_Sc_pred[3,22]","22.221","5.582","12.99","18.27","21.61","25.56","34.793","1.001","13000"
"d_Sc_pred[3,23]","21.109","5.921","11.71","16.94","20.38","24.43","34.851","1.001","7900"
"d_Sc_pred[3,24]","15.866","4.083","9.246","12.99","15.42","18.22","25.211","1.001","16000"
"d_Sc_pred[3,25]","19.729","5.062","11.249","16.18","19.2","22.75","31.001","1.001","16000"
"d_Sc_pred[3,26]","14.001","3.866","7.651","11.25","13.6","16.26","22.811","1.001","7500"
"d_Sc_pred[3,27]","44.817","11.619","26.07","36.612","43.47","51.49","71.594","1.001","15000"
"d_Sc_pred[3,28]","10.196","2.977","5.396","8.064","9.869","11.91","16.971","1.001","16000"
"d_Sc_pred[3,29]","16.106","4.583","8.84","12.82","15.57","18.7","26.54","1.001","4900"
"d_Sc_pred[4,1]","9.912","3.403","4.626","7.497","9.433","11.8","17.801","1.001","16000"
"d_Sc_pred[4,2]","11.899","3.954","5.829","9.099","11.34","14.07","21.282","1.001","5900"
"d_Sc_pred[4,3]","10.144","3.117","5.187","7.946","9.778","11.92","17.29","1.001","16000"
"d_Sc_pred[4,4]","5.714","1.776","2.98","4.456","5.457","6.671","9.987","1.001","6700"
"d_Sc_pred[4,5]","9.759","2.973","5.069","7.652","9.355","11.44","16.661","1.001","16000"
"d_Sc_pred[4,6]","6.429","2.234","2.986","4.842","6.121","7.665","11.6","1.001","16000"
"d_Sc_pred[4,7]","12.023","4.49","5.283","8.789","11.38","14.58","22.381","1.001","16000"
"d_Sc_pred[4,8]","12.499","3.477","6.91","10.06","12.08","14.5","20.531","1.001","16000"
"d_Sc_pred[4,9]","2.269","0.865","0.982","1.651","2.14","2.741","4.315","1.001","16000"
"d_Sc_pred[4,10]","13.698","3.458","8.009","11.25","13.34","15.74","21.42","1.001","16000"
"d_Sc_pred[4,11]","9.486","3.283","4.647","7.175","8.972","11.17","17.371","1.001","16000"
"d_Sc_pred[4,12]","24.617","5.846","14.609","20.512","24.16","28.1","37.391","1.001","16000"
"d_Sc_pred[4,13]","13.454","3.809","7.44","10.75","12.97","15.627","22.321","1.001","16000"
"d_Sc_pred[4,14]","11.608","3.09","6.665","9.392","11.22","13.42","18.69","1.001","4500"
"d_Sc_pred[4,15]","25.472","6.56","14.64","20.78","24.82","29.31","40.383","1.001","16000"
"d_Sc_pred[4,16]","15.189","3.892","8.774","12.46","14.75","17.45","24.111","1.001","7200"
"d_Sc_pred[4,17]","15.139","3.764","8.927","12.48","14.75","17.33","23.681","1.001","16000"
"d_Sc_pred[4,18]","11.805","3.055","6.831","9.645","11.43","13.58","18.841","1.001","6900"
"d_Sc_pred[4,19]","37.485","7.872","23.98","31.95","36.82","42.09","54.841","1.001","16000"
"d_Sc_pred[4,20]","37.071","9.45","21.65","30.41","36.08","42.62","58.661","1.001","16000"
"d_Sc_pred[4,21]","28.458","6.279","17.789","24.07","27.91","32.33","42.14","1.001","14000"
"d_Sc_pred[4,22]","29.492","6.825","17.88","24.7","28.89","33.58","44.78","1.001","5900"
"d_Sc_pred[4,23]","39.273","9.806","23.09","32.42","38.22","44.94","61.546","1.001","11000"
"d_Sc_pred[4,24]","14.331","3.606","8.475","11.77","13.9","16.43","22.6","1.001","16000"
"d_Sc_pred[4,25]","31.839","7.251","19.39","26.732","31.2","36.22","47.911","1.001","16000"
"d_Sc_pred[4,26]","20.348","5.107","11.78","16.752","19.89","23.38","31.44","1.001","3000"
"d_Sc_pred[4,27]","30.36","7.944","17.509","24.79","29.41","34.85","48.52","1.001","16000"
"d_Sc_pred[4,28]","16.824","4.431","9.319","13.72","16.41","19.46","26.86","1.001","16000"
"d_Sc_pred[4,29]","21.325","5.574","12.209","17.38","20.71","24.54","33.981","1.001","13000"
"d_Sc_pred[5,1]","4.352","1.697","1.857","3.137","4.067","5.274","8.47","1.001","14000"
"d_Sc_pred[5,2]","9.114","3.229","4.264","6.822","8.629","10.86","16.761","1.001","16000"
"d_Sc_pred[5,3]","5.536","1.887","2.625","4.197","5.259","6.574","9.983","1.001","9400"
"d_Sc_pred[5,4]","5.285","1.661","2.733","4.096","5.058","6.218","9.154","1.001","13000"
"d_Sc_pred[5,5]","6.317","2.073","3.147","4.844","6.014","7.454","11.23","1.001","8000"
"d_Sc_pred[5,6]","3.892","1.455","1.705","2.84","3.682","4.708","7.304","1.001","16000"
"d_Sc_pred[5,7]","7.035","2.855","2.863","4.995","6.584","8.553","13.87","1.001","16000"
"d_Sc_pred[5,8]","12.923","3.688","6.874","10.28","12.53","15.08","21.111","1.001","16000"
"d_Sc_pred[5,9]","1.551","0.636","0.633","1.095","1.442","1.897","3.071","1.001","9600"
"d_Sc_pred[5,10]","13.12","3.425","7.536","10.68","12.78","15.12","20.941","1.001","16000"
"d_Sc_pred[5,11]","11.206","3.859","5.506","8.491","10.6","13.24","20.461","1.001","7100"
"d_Sc_pred[5,12]","16.591","4.377","9.41","13.5","16.13","19.15","26.51","1.001","16000"
"d_Sc_pred[5,13]","11.861","3.472","6.334","9.402","11.41","13.79","20.001","1.001","5100"
"d_Sc_pred[5,14]","6.993","2.053","3.756","5.542","6.725","8.153","11.8","1.001","13000"
"d_Sc_pred[5,15]","12.98","3.81","6.882","10.28","12.53","15.16","21.62","1.002","2500"
"d_Sc_pred[5,16]","17.084","4.472","9.669","13.95","16.6","19.74","27.181","1.001","16000"
"d_Sc_pred[5,17]","11.04","2.982","6.192","8.936","10.72","12.717","17.76","1.001","16000"
"d_Sc_pred[5,18]","18.464","4.61","10.739","15.23","18.035","21.15","28.861","1.001","16000"
"d_Sc_pred[5,19]","30.409","6.845","18.87","25.56","29.81","34.487","45.82","1.001","14000"
"d_Sc_pred[5,20]","20.608","5.915","11.129","16.46","19.9","23.93","34.301","1.001","13000"
"d_Sc_pred[5,21]","12.407","3.284","7.055","10.1","12.03","14.28","19.991","1.001","16000"
"d_Sc_pred[5,22]","15.541","4.092","8.846","12.68","15.11","17.92","24.791","1.001","16000"
"d_Sc_pred[5,23]","20.496","5.741","11.449","16.39","19.78","23.82","33.651","1.001","8300"
"d_Sc_pred[5,24]","12.376","3.294","6.973","10.06","12.03","14.28","19.8","1.001","16000"
"d_Sc_pred[5,25]","18.491","4.794","10.47","15.112","18","21.4","29.26","1.001","16000"
"d_Sc_pred[5,26]","8.346","2.525","4.37","6.552","7.996","9.812","14.14","1.001","13000"
"d_Sc_pred[5,27]","24.872","6.802","13.969","20.05","24.09","28.81","40.121","1.001","16000"
"d_Sc_pred[5,28]","10.893","3.202","5.692","8.6","10.52","12.81","18.06","1.001","13000"
"d_Sc_pred[5,29]","13.439","3.938","7.195","10.642","12.97","15.617","22.501","1.001","3800"
"d_Sc_pred[6,1]","4.837","1.851","2.121","3.515","4.547","5.819","9.265","1.001","16000"
"d_Sc_pred[6,2]","7.89","2.884","3.565","5.833","7.457","9.45","14.71","1.001","15000"
"d_Sc_pred[6,3]","3.221","1.215","1.412","2.359","3.036","3.887","6.15","1.001","5400"
"d_Sc_pred[6,4]","3.364","1.18","1.585","2.53","3.177","3.998","6.167","1.001","16000"
"d_Sc_pred[6,5]","5.03","1.684","2.452","3.846","4.782","5.951","8.916","1.001","16000"
"d_Sc_pred[6,6]","2.876","1.125","1.203","2.073","2.697","3.477","5.555","1.001","16000"
"d_Sc_pred[6,7]","5.11","2.132","2.089","3.602","4.752","6.212","10.28","1.002","1700"
"d_Sc_pred[6,8]","13.687","3.958","7.254","10.87","13.23","16.02","22.6","1.001","14000"
"d_Sc_pred[6,9]","2.15","0.853","0.884","1.527","2.017","2.618","4.201","1.001","16000"
"d_Sc_pred[6,10]","9.785","2.728","5.392","7.846","9.469","11.35","15.931","1.001","16000"
