"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logit_int_MC","0.400652279275","0.11784335130663","0.1668","0.3226","0.4012","0.4795","0.6314","1.00097795427409","40000"
"logit_flow_MC","-0.15514428060925","0.122315193015985","-0.398","-0.2358","-0.1549","-0.074015","0.0841627500000002","1.00105737103011","18000"
"log_cess_MC","-0.15955439921185","0.234760996667975","-0.6372025","-0.3137","-0.1539","0.000631175","0.2831","1.00100055302988","40000"
"shape_lambda","2.6254199025","0.610315012878607","1.585","2.19","2.575","3.001","3.958","1.00099552419188","40000"
"rate_lambda","0.0020920679025","0.00053446014652517","0.001177","0.001713","0.002044","0.002423","0.003259","1.00098872431147","40000"
"mean_gamma","1269.899035","139.547220505238","1027","1173","1259","1355","1571","1.00097413135034","40000"
"var_gamma","658133.3875","232733.620204461","349497.499651222","498000","613100","765824.998775883","1228024.99008064","1.00098175859516","40000"
"lambda[1]","752.0975825","64.8556060464058","639.5","706.6","747.2","791.6","893.7","1.00107747957994","14000"
"lambda[2]","370.4353","46.5273092406237","297.6","337.3","364.449996570174","396.4","477.702499744907","1.00102280608882","30000"
"lambda[3]","419.373335","42.8540896275107","346.8","389.3","415.5","445.1","515.3","1.00097580753069","40000"
"lambda[4]","835.9213475","83.4692517034491","695.8","777.2","828","886.4","1021","1.00099017694553","40000"
"lambda[5]","821.642515","53.1811476496738","735.497499834281","784.4","815.4","851.7","943.802499870876","1.00105442741939","19000"
"lambda[6]","204.98894","27.0427029135573","160.6","186","202.2","220.6","266.4","1.00107216091481","15000"
"lambda[7]","680.1982075","50.4867782781439","596","644.8","675.5","710","793.002499846324","1.00097412332512","40000"
"lambda[8]","233.0535225","22.8139074240099","195.29749937575","217.4","230.7","246.1","284.7","1.00097995822801","40000"
"lambda[9]","619.6885375","146.957662388609","419.5","516.4","591.5","691.024998643385","982.8","1.00106343511951","17000"
"lambda[10]","749.68855","52.7794037104807","658.9","712.6","745","782","866","1.00097493342477","40000"
"lambda[11]","1012.826475","75.4198006609184","883.3","959.8","1006","1059","1180","1.00097565838286","40000"
"lambda[12]","493.74466","77.3489517898787","366.7","438.974997864181","485.1","539.524998262468","669.602499818007","1.00099872891195","40000"
"lambda[13]","1091.4467375","126.358135325016","877.897499861164","1002","1080","1168","1369","1.00115726482332","8200"
"lambda[14]","267.9466475","28.3207559643312","219.2","248.2","265.4","285.1","329.5","1.00100308814227","40000"
"lambda[15]","2167.4051","73.703201070484","2030","2116","2165","2215","2319","1.00103052129938","26000"
"lambda[16]","1372.151925","104.200955560747","1185","1300","1366","1438","1593","1.00097399168621","40000"
"lambda[17]","2364.70385","79.0316917153169","2214","2310","2363","2417","2524","1.00097471483228","40000"
"lambda[18]","1242.9645","62.9977270033625","1126","1199","1241","1285","1371","1.00101106842632","40000"
"lambda[19]","1234.363075","64.9959572850955","1115","1189","1232","1276","1369.0249911018","1.00097521833509","40000"
"lambda[20]","848.136065","43.2655787500108","767.6","818.4","846.4","876.5","937","1.00097728596092","40000"
"lambda[21]","1360.09165","70.0820789340769","1230","1312","1358","1406","1504","1.00112431477745","10000"
"lambda[22]","957.6722325","52.6901297536861","861.9","920.9","955.1","991.5","1068","1.00103368139173","25000"
"lambda[23]","2165.8524","118.099772451713","1950","2083","2161","2241","2413","1.00098640635623","40000"
