"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lambda[30]","2009.209","138.625","1742.95","1911","2008","2099.25","2276.05","1.001","2000"
"lambda[31]","2310.96","212.768","1937.975","2159","2298","2454","2749.025","1.003","940"
"lambda[32]","1117.661","88.032","954.295","1054","1116","1173.25","1301.05","1.011","140"
"lambda[33]","2279.677","259.602","1836.925","2103","2264.5","2431","2815.225","1.008","300"
"lambda[34]","1168.245","73.342","1034.975","1118","1164","1215","1324.025","1.001","2000"
"lambda[35]","1383.498","74.544","1244","1334","1382","1431.25","1539.025","1.001","2000"
"lambda[36]","1384.9","61.433","1268","1343","1384","1425.25","1510","1.001","2000"
"lambda[37]","645.194","41.573","567.197","616.9","644","673.175","729.305","1.001","2000"
"lambda[38]","1113.5","155.689","902.18","1004","1082","1186.25","1508.075","1.001","2000"
"Ntot[1]","757.545","58.325","657.975","716","753","794.25","889.05","1.001","2000"
"Ntot[2]","373.83","39.711","314.975","345","368","396","472","1.001","2000"
"Ntot[3]","417.806","35.352","361.975","392","414","439","497.025","1.001","2000"
"Ntot[4]","824.721","74.126","704.975","771","817","867.25","997","1.002","1100"
"Ntot[5]","848.085","47.47","778","815","841","874","957.1","1.001","1900"
"Ntot[6]","206.483","22.335","172","191","203","219","258","1.004","560"
"Ntot[7]","686.196","40.081","623","657","681.5","711","776","1.002","790"
"Ntot[8]","244.287","18.89","217","231","241","254","288.025","1.004","410"
"Ntot[9]","602.524","118.67","431","515","582","666","881.05","1.005","720"
"Ntot[10]","763.246","45.218","689","731","758","791","863.05","1.001","2000"
"Ntot[11]","999.498","63.206","897","954","993","1036","1147","1.002","1100"
"Ntot[12]","513.482","78.344","384","455","505","563","687.025","1.001","2000"
"Ntot[13]","1063.996","107.885","878","988","1055","1127","1299","1.002","890"
"Ntot[14]","266.626","22.818","230","250","264","279","320.025","1.001","2000"
"Ntot[15]","2156.863","54.621","2057","2119","2154","2191","2274.025","1.005","360"
"Ntot[16]","1385.822","100.826","1204.975","1313","1381","1454","1596","1.008","200"
"Ntot[17]","2351.075","61.258","2242.975","2308","2349","2390","2473.025","1.003","630"
"Ntot[18]","1234.705","51.943","1142","1198","1232","1268","1345","1.001","2000"
"Ntot[19]","1229.078","55.681","1132","1190.75","1225","1266","1346","1.002","2000"
"Ntot[20]","839.046","31.464","783.975","817","837","859","906","1.003","520"
"Ntot[21]","1355.39","60.531","1246","1312","1352.5","1395","1479","1.001","2000"
"Ntot[22]","952.338","41.745","880","922","949","978","1042","1.005","370"
"Ntot[23]","2175.751","111.021","1973.95","2097.75","2168","2250","2399","1.001","2000"
"Ntot[24]","3386.015","171.04","3078.95","3267","3380.5","3500","3730.025","1.003","600"
"Ntot[25]","1431.113","118.117","1224.975","1349.75","1422","1502.25","1692.025","1.002","1100"
"Ntot[26]","1807.788","88.393","1645","1744.75","1803","1865","1991","1.002","1500"
"Ntot[27]","1369.517","67.51","1253.975","1321","1363","1414","1509.025","1.001","2000"
"Ntot[28]","1297.059","94.216","1133.95","1229","1290","1357","1497.025","1.002","2000"
"Ntot[29]","1590.511","110.019","1389","1517","1585","1660","1821.025","1.002","1100"
"Ntot[30]","2306.192","119.382","2089.95","2224","2302","2384.25","2546.075","1.001","1900"
"Ntot[31]","2072.745","253.346","1642.95","1894.75","2055","2247","2635.05","1.002","2000"
"Ntot[32]","1646.273","89.572","1476","1584","1641","1703","1838","1.01","150"
"Ntot[33]","2286.164","279.064","1804","2097.5","2270","2449.25","2880.175","1.01","230"
"Ntot[34]","1239.816","62.327","1127","1195","1235","1280","1372","1.001","2000"
"Ntot[35]","1329.873","62.904","1218.975","1285","1326","1370","1468","1.001","2000"
"Ntot[36]","1351.853","41.697","1277","1323","1350","1378","1438","1.001","2000"
"Ntot[37]","821.642","26.092","777","803","820","837","876","1.001","2000"
"Ntot[38]","964.719","33.275","906","941","963","986","1035","1.001","2000"
"Nesc[1]","756.545","58.325","656.975","715","752","793.25","888.05","1.001","2000"
"Nesc[2]","367.83","39.711","308.975","339","362","390","466","1.001","2000"
"Nesc[3]","417.806","35.352","361.975","392","414","439","497.025","1.001","2000"
"Nesc[4]","822.721","74.126","702.975","769","815","865.25","995","1.002","1100"
"Nesc[5]","842.085","47.47","772","809","835","868","951.1","1.001","1900"
"Nesc[6]","206.483","22.335","172","191","203","219","258","1.004","560"
"Nesc[7]","686.196","40.081","623","657","681.5","711","776","1.002","790"
"Nesc[8]","244.287","18.89","217","231","241","254","288.025","1.004","410"
"Nesc[9]","589.524","118.67","418","502","569","653","868.05","1.005","720"
"Nesc[10]","762.246","45.218","688","730","757","790","862.05","1.001","2000"
"Nesc[11]","992.498","63.206","890","947","986","1029","1140","1.002","1100"
"Nesc[12]","508.482","78.344","379","450","500","558","682.025","1.001","2000"
"Nesc[13]","1062.996","107.885","877","987","1054","1126","1298","1.002","890"
"Nesc[14]","264.626","22.818","228","248","262","277","318.025","1.001","2000"
"Nesc[15]","2152.863","54.621","2053","2115","2150","2187","2270.025","1.005","360"
"Nesc[16]","1385.822","100.826","1204.975","1313","1381","1454","1596","1.008","200"
"Nesc[17]","2350.075","61.258","2241.975","2307","2348","2389","2472.025","1.003","630"
"Nesc[18]","1225.705","51.943","1133","1189","1223","1259","1336","1.001","2000"
"Nesc[19]","1228.078","55.681","1131","1189.75","1224","1265","1345","1.002","2000"
"Nesc[20]","838.046","31.464","782.975","816","836","858","905","1.003","520"
"Nesc[21]","1355.39","60.531","1246","1312","1352.5","1395","1479","1.001","2000"
"Nesc[22]","951.338","41.745","879","921","948","977","1041","1.005","370"
"Nesc[23]","2171.751","111.021","1969.95","2093.75","2164","2246","2395","1.001","2000"
"Nesc[24]","3386.015","171.04","3078.95","3267","3380.5","3500","3730.025","1.003","600"
"Nesc[25]","1431.113","118.117","1224.975","1349.75","1422","1502.25","1692.025","1.002","1100"
"Nesc[26]","1806.788","88.393","1644","1743.75","1802","1864","1990","1.002","1500"
"Nesc[27]","1369.517","67.51","1253.975","1321","1363","1414","1509.025","1.001","2000"
"Nesc[28]","1297.059","94.216","1133.95","1229","1290","1357","1497.025","1.002","2000"
"Nesc[29]","1590.511","110.019","1389","1517","1585","1660","1821.025","1.002","1100"
"Nesc[30]","2306.192","119.382","2089.95","2224","2302","2384.25","2546.075","1.001","1900"
"Nesc[31]","2071.745","253.346","1641.95","1893.75","2054","2246","2634.05","1.002","2000"
"Nesc[32]","1646.273","89.572","1476","1584","1641","1703","1838","1.01","150"
"Nesc[33]","2286.164","279.064","1804","2097.5","2270","2449.25","2880.175","1.01","230"
"Nesc[34]","1238.816","62.327","1126","1194","1234","1279","1371","1.001","2000"
"Nesc[35]","1329.873","62.904","1218.975","1285","1326","1370","1468","1.001","2000"
"Nesc[36]","1350.853","41.697","1276","1322","1349","1377","1437","1.001","2000"
"Nesc[37]","821.642","26.092","777","803","820","837","876","1.001","2000"
"Nesc[38]","964.719","33.275","906","941","963","986","1035","1.001","2000"
"p10c","0.9","0.066","0.729","0.871","0.919","0.949","0.975","1.006","480"
"p1c[1]","0.796","0.024","0.744","0.781","0.798","0.813","0.837","1.001","1600"
"p1c[2]","0.854","0.03","0.791","0.835","0.855","0.875","0.906","1.001","2000"
"p1c[3]","0.812","0.026","0.756","0.796","0.814","0.831","0.859","1.004","460"
"p1c[4]","0.94","0.011","0.917","0.933","0.94","0.947","0.958","1.003","2000"
"p1c[5]","0.919","0.013","0.889","0.911","0.92","0.928","0.941","1.002","2000"
"p1c[6]","0.759","0.047","0.663","0.727","0.762","0.792","0.845","1.001","2000"
"p1c[7]","0.932","0.011","0.908","0.925","0.933","0.94","0.953","1.002","970"
"p1c[8]","0.933","0.025","0.874","0.919","0.936","0.951","0.971","1.001","2000"
"p1c[9]","0.868","0.025","0.815","0.852","0.869","0.887","0.913","1.001","2000"
"p1c[10]","0.757","0.021","0.713","0.744","0.757","0.772","0.797","1.001","2000"
"p1c[11]","0.937","0.015","0.903","0.928","0.938","0.948","0.963","1.002","2000"
"p1c[12]","0.804","0.034","0.734","0.783","0.807","0.828","0.864","1.001","2000"
"p1c[13]","0.819","0.022","0.774","0.805","0.82","0.834","0.857","1.001","2000"
"p1c[14]","0.771","0.05","0.667","0.74","0.774","0.806","0.861","1.002","890"
"p1c[15]","0.952","0.007","0.938","0.948","0.952","0.957","0.965","1.001","2000"
"p1c[16]","0.808","0.017","0.773","0.797","0.808","0.819","0.842","1.006","260"
"p1c[17]","0.796","0.012","0.772","0.788","0.796","0.804","0.819","1.003","700"
"p1c[18]","0.836","0.023","0.791","0.821","0.837","0.852","0.878","1.001","2000"
"p1c[19]","0.731","0.019","0.695","0.719","0.731","0.744","0.768","1.001","2000"
"p1c[20]","0.899","0.028","0.837","0.882","0.901","0.919","0.946","1.001","2000"
"p1c[21]","0.878","0.016","0.846","0.868","0.878","0.888","0.907","1.001","2000"
"p1c[22]","0.84","0.017","0.804","0.829","0.841","0.852","0.872","1.003","1500"
"p1c[23]","0.713","0.025","0.663","0.697","0.713","0.73","0.763","1.001","2000"
"p1c[24]","0.904","0.015","0.871","0.894","0.905","0.914","0.931","1.001","2000"
"p1c[25]","0.748","0.028","0.692","0.728","0.748","0.767","0.801","1.001","2000"
"p1c[26]","0.721","0.022","0.678","0.706","0.721","0.735","0.762","1.001","2000"
"p1c[27]","0.555","0.029","0.496","0.536","0.556","0.575","0.609","1.001","2000"
"p1c[28]","0.617","0.037","0.543","0.593","0.619","0.642","0.687","1.002","1100"
"p1c[29]","0.595","0.029","0.539","0.576","0.595","0.616","0.651","1.001","2000"
"p1c[30]","0.741","0.031","0.673","0.721","0.743","0.763","0.8","1.001","2000"
"p1c[31]","0.669","0.033","0.6","0.647","0.67","0.692","0.732","1.002","2000"
"p1c[32]","0.792","0.033","0.724","0.771","0.794","0.815","0.851","1.001","2000"
"p1c[33]","0.9","0.016","0.865","0.89","0.9","0.91","0.928","1.006","290"
"p1c[34]","0.867","0.02","0.825","0.854","0.867","0.881","0.905","1","2000"
"p1c[35]","0.848","0.016","0.817","0.838","0.849","0.859","0.878","1.001","2000"
"p1c[36]","0.825","0.015","0.796","0.815","0.825","0.835","0.854","1.003","540"
"p1c[37]","0.898","0.021","0.852","0.884","0.9","0.913","0.937","1.002","820"
"p1c[38]","0.819","0.094","0.598","0.761","0.829","0.889","0.962","1.001","1500"
"p1y[1]","0.968","0.008","0.952","0.963","0.968","0.974","0.982","1.001","2000"
"p1y[2]","0.499","0.03","0.441","0.478","0.498","0.52","0.557","1.002","980"
"p1y[3]","0.924","0.015","0.893","0.915","0.926","0.934","0.951","1.001","2000"
"p1y[4]","0.892","0.013","0.865","0.884","0.892","0.901","0.917","1.004","450"
"p1y[5]","0.944","0.009","0.927","0.939","0.945","0.95","0.96","1","2000"
"p1y[6]","0.664","0.038","0.586","0.636","0.665","0.692","0.733","1.001","2000"
"p1y[7]","0.936","0.015","0.903","0.926","0.937","0.946","0.961","1.001","2000"
"p1y[8]","0.81","0.027","0.755","0.793","0.811","0.829","0.862","1.001","2000"
"p1y[9]","0.976","0.008","0.959","0.971","0.977","0.982","0.989","1.001","2000"
"p1y[10]","0.887","0.012","0.863","0.878","0.887","0.895","0.91","1.002","1100"
"p1y[11]","0.783","0.016","0.751","0.771","0.783","0.794","0.813","1.001","2000"
"p1y[12]","0.898","0.021","0.856","0.885","0.899","0.912","0.936","1.001","2000"
"p1y[13]","0.895","0.013","0.869","0.886","0.896","0.905","0.92","1.001","1900"
"p1y[14]","0.219","0.029","0.165","0.199","0.218","0.239","0.277","1.001","2000"
"p1y[15]","0.992","0.002","0.988","0.991","0.992","0.993","0.995","1.002","1400"
"p1y[16]","0.922","0.01","0.901","0.916","0.923","0.929","0.941","1.001","2000"
"p1y[17]","0.871","0.01","0.851","0.865","0.871","0.878","0.89","1","2000"
"p1y[18]","0.575","0.018","0.539","0.562","0.574","0.587","0.611","1.001","2000"
"p1y[19]","0.887","0.017","0.852","0.875","0.887","0.898","0.918","1.001","2000"
"p1y[20]","0.522","0.031","0.46","0.5","0.522","0.543","0.581","1.001","2000"
"p1y[21]","0.964","0.011","0.939","0.957","0.965","0.971","0.981","1.001","2000"
"p1y[22]","0.809","0.025","0.758","0.793","0.809","0.825","0.856","1.001","2000"
"p1y[23]","0.933","0.007","0.919","0.928","0.933","0.938","0.946","1.003","2000"
"p1y[24]","0.758","0.023","0.711","0.743","0.759","0.775","0.803","1.001","2000"
"p1y[25]","0.809","0.027","0.751","0.792","0.81","0.829","0.857","1.001","2000"
"p1y[26]","0.784","0.024","0.735","0.768","0.785","0.801","0.828","1.001","2000"
"p1y[27]","0.6","0.029","0.543","0.58","0.601","0.62","0.657","1.001","2000"
"p1y[28]","0.49","0.03","0.43","0.47","0.49","0.51","0.549","1.001","2000"
"p1y[29]","0.753","0.026","0.7","0.736","0.753","0.77","0.802","1.003","1400"
"p1y[30]","0.647","0.028","0.591","0.629","0.646","0.665","0.702","1.001","2000"
"p1y[31]","0.748","0.023","0.701","0.733","0.748","0.765","0.791","1.001","2000"
"p1y[32]","0.537","0.028","0.482","0.519","0.537","0.556","0.592","1.002","1400"
"p1y[33]","0.898","0.015","0.866","0.888","0.899","0.909","0.925","1.001","2000"
"p1y[34]","0.817","0.021","0.776","0.803","0.817","0.832","0.856","1.001","2000"
"p1y[35]","0.883","0.018","0.845","0.871","0.884","0.895","0.916","1.001","2000"
"p1y[36]","0.845","0.016","0.812","0.835","0.845","0.855","0.875","1.002","1000"
"p1y[37]","0.705","0.025","0.655","0.689","0.706","0.722","0.755","1.003","650"
"p1y[38]","0.932","0.015","0.899","0.922","0.933","0.943","0.959","1.001","1900"
"Nc[1,1]","733.315","57.098","637","693","728","770.25","865.025","1.001","2000"
"Nc[1,2]","187.236","23.997","148","170","184","201","241","1.002","1800"
"Nc[2,1]","186.594","23.584","147","171","184","199","242","1.001","2000"
"Nc[2,2]","31.696","8.192","17","26","31","37","49","1.002","2000"
"Nc[3,1]","386.11","33.774","332","361","382","406","463","1.001","2000"
"Nc[3,2]","89.122","15.41","62","78","88","99","123","1.006","260"
"Nc[4,1]","735.599","67.446","626","687","729","775","888","1.001","2000"
"Nc[4,2]","47.054","9.888","29","40","47","54","67","1.001","2000"
"Nc[5,1]","801.03","46.143","732.975","768","794","826","909","1.001","2000"
"Nc[5,2]","68.839","12.424","47","60","68","77","97","1.002","1400"
"Nc[6,1]","137.644","17.553","108","126","136","148","175","1.003","730"
"Nc[6,2]","44.982","11.882","24","36","44","53","70.025","1.001","1600"
"Nc[7,1]","641.214","39.204","578","613","637","665","727.025","1.003","530"
"Nc[7,2]","46.017","9.28","29","40","45","52","66","1.001","2000"
"Nc[8,1]","198.27","17.416","170","185","197","208","237","1.004","430"
"Nc[8,2]","14.302","6.721","4","9","13","18","30","1.001","2000"
"Nc[9,1]","588.222","116.206","421","502","569","653","863.05","1.005","730"
"Nc[9,2]","86.489","13.254","62","78","86","95","114","1.001","1700"
"Nc[10,1]","676.758","41.7","608","648","672","702","767","1.001","2000"
"Nc[10,2]","217.882","23.532","176","201","216.499","233","266","1.001","1900"
"Nc[11,1]","781.616","52.706","693.975","744","777","814","900.025","1.004","470"
"Nc[11,2]","52.075","14.848","27","42","51","61","84","1.001","2000"
"Nc[12,1]","461.407","71.326","346.975","410","453","506.25","617.1","1.001","2000"
"Nc[12,2]","111.454","19.755","77","98","110","124","155","1.005","430"
"Nc[13,1]","952.542","98.366","785","881","945","1011","1166","1.002","1400"
"Nc[13,2]","207.982","19.882","175","194","206","220","252","1","2000"
"Nc[14,1]","58.644","10.02","41","51","58","65","80","1.001","2000"
"Nc[14,2]","17.367","5.652","8","13","17","21","29","1.002","2000"
"Nc[15,1]","2139.496","54.66","2041","2101","2136.5","2173","2258","1.004","390"
"Nc[15,2]","107.054","18.646","74","94","106","119","146.025","1.001","2000"
"Nc[16,1]","1278.768","94.698","1110.95","1211","1274","1341","1475.025","1.008","200"
"Nc[16,2]","303.631","28.75","248","284","303","323","363","1.001","2000"
"Nc[17,1]","2047.444","60.162","1934","2006","2047","2086","2173","1.003","580"
"Nc[17,2]","524.775","34.22","459.975","501","524","548","596","1.001","2000"
"Nc[18,1]","709.93","39.273","637","683","707","736","791.025","1.001","2000"
"Nc[18,2]","138.931","23.862","96","122","138","154","191","1.001","2000"
"Nc[19,1]","1090.147","54.747","991","1052","1086","1127","1204","1.001","2000"
"Nc[19,2]","401.83","31.396","343","381.75","401","422","467","1.001","2000"
"Nc[20,1]","437.216","32.36","373.975","416","436.5","458","500","1.002","1500"
"Nc[20,2]","49.173","16.199","22","38","47","59","86","1.002","2000"
"Nc[21,1]","1306.217","60.649","1194.975","1264","1303","1347","1427.025","1.001","2000"
"Nc[21,2]","182.102","26.788","131","165","181","199","236","1.001","2000"
"Nc[22,1]","770.236","42.441","693.975","742","768","798","858","1.003","600"
"Nc[22,2]","146.38","20.075","110","133","146","159","186.025","1.001","2000"
"Nc[23,1]","2029.372","104.742","1837","1957","2023","2100","2242","1.001","2000"
"Nc[23,2]","818.6","90.712","647","756","815","879","1003.025","1.001","2000"
"Nc[24,1]","2567.414","154.419","2283.975","2459","2561","2671.25","2883","1.003","710"
"Nc[24,2]","272.143","46.832","189","240","268","301","371","1.001","2000"
"Nc[25,1]","1158.97","104.548","975","1087","1151.5","1226","1379","1.004","710"
"Nc[25,2]","390.812","50.596","300","354.75","390","424","492","1.001","2000"
"Nc[26,1]","1416.976","82.264","1265.975","1361","1415","1471","1588","1.001","2000"
"Nc[26,2]","548.17","50.681","453.975","513","546","580","655","1.001","2000"
"Nc[27,1]","821.347","58.827","714.975","780","818","863","940.025","1.001","2000"
"Nc[27,2]","661.978","62.518","549.975","618","659","701.25","789.025","1.001","2000"
"Nc[28,1]","635.081","62.057","518.975","592","632.5","675.25","766","1.002","2000"
"Nc[28,2]","393.552","51.569","297.975","358","390.5","425","502","1.002","1400"
"Nc[29,1]","1196.958","92.357","1030.975","1130","1192","1255","1388","1.001","2000"
"Nc[29,2]","815.084","77.7","666.975","762","813","863","974","1.001","2000"
"Nc[30,1]","1491.108","101.776","1293.975","1423","1488.5","1557","1701","1.001","2000"
"Nc[30,2]","521.065","80.919","379.975","465","515","572","701.025","1.001","2000"
"Nc[31,1]","1551.68","197.799","1208.9","1411","1538","1676.25","1984.025","1.003","1700"
"Nc[31,2]","762.182","63.754","646.975","717","760","805","891.025","1.002","960"
"Nc[32,1]","884.09","67.148","763","837","883","930","1019","1.01","160"
"Nc[32,2]","232.533","45.72","154.975","201","229","261","331.025","1.004","410"
"Nc[33,1]","2053.631","255.322","1613.975","1879.75","2043","2195","2609.025","1.009","250"
"Nc[33,2]","226.562","30.779","172","204","225","246","290","1.001","2000"
"Nc[34,1]","1013.254","59.022","905.975","973","1010","1051","1131.025","1.001","2000"
"Nc[34,2]","155.83","27.979","106","136","154","174","215","1.001","2000"
"Nc[35,1]","1174.043","61.134","1063.975","1132","1173","1214.25","1303","1.001","2000"
"Nc[35,2]","209.625","25.747","164","191","209","225","265","1.002","1300"
"Nc[36,1]","1142.227","43.037","1061","1113","1142","1171","1231","1.002","1000"
"Nc[36,2]","242.269","25.045","195","226","242","259","293","1.002","830"
"Nc[37,1]","579.373","29.476","526","558","579","599","637","1.001","2000"
"Nc[37,2]","65.186","16.574","36","54","64","76","99.025","1.001","2000"
"Nc[38,1]","899.532","35.227","834.975","876","897","923","972.025","1.001","2000"
"Nc[38,2]","215.127","147.463","34","111","184","282","606.05","1.001","1900"
"eps_p_MC[1]","0.195","0.329","-0.429","-0.033","0.197","0.408","0.867","1.001","2000"
"eps_p_MC[2]","0.51","0.492","-0.411","0.159","0.485","0.826","1.498","1.001","2000"
"eps_p_MC[3]","0.368","0.369","-0.337","0.12","0.359","0.604","1.107","1.001","2000"
"eps_p_MC[4]","0.05","0.343","-0.639","-0.178","0.064","0.276","0.724","1.001","1600"
"eps_p_MC[5]","1.256","0.561","0.165","0.895","1.238","1.624","2.429","1.002","1000"
"eps_p_MC[6]","0.164","0.488","-0.759","-0.161","0.138","0.48","1.185","1.003","710"
"eps_p_MC[7]","0.916","0.487","0.022","0.578","0.909","1.233","1.957","1.004","680"
"eps_p_MC[8]","1.189","0.621","0.031","0.762","1.17","1.596","2.484","1.005","340"
"eps_p_MC[9]","-0.14","0.556","-1.198","-0.531","-0.15","0.24","0.995","1.004","760"
"eps_p_MC[10]","1.117","0.425","0.364","0.809","1.104","1.399","1.995","1.003","2000"
"eps_p_MC[11]","0.157","0.425","-0.657","-0.132","0.158","0.435","1.004","1.003","590"
"eps_p_MC[12]","-1.902","0.456","-2.826","-2.2","-1.893","-1.597","-1.038","1.001","2000"
"eps_p_MC[13]","-0.901","0.305","-1.52","-1.109","-0.892","-0.702","-0.324","1.002","1500"
"eps_p_MC[14]","0.673","0.395","-0.064","0.404","0.673","0.929","1.454","1.001","2000"
"eps_p_MC[15]","1.803","0.402","1.06","1.532","1.784","2.073","2.644","1.004","2000"
"eps_p_MC[16]","0.043","0.512","-0.949","-0.297","0.037","0.375","1.033","1","2000"
"eps_p_MC[17]","0.901","0.258","0.425","0.717","0.888","1.073","1.429","1.001","1700"
"eps_p_MC[18]","0.103","0.22","-0.319","-0.047","0.099","0.252","0.529","1.001","2000"
"eps_p_MC[19]","-0.203","0.288","-0.788","-0.391","-0.193","-0.018","0.339","1.001","2000"
"eps_p_MC[20]","0.669","0.269","0.153","0.488","0.661","0.849","1.213","1.001","2000"
"eps_p_MC[21]","0.075","0.231","-0.363","-0.077","0.071","0.221","0.526","1.001","2000"
"eps_p_MC[22]","0.734","0.291","0.17","0.532","0.728","0.92","1.351","1.003","620"
"eps_p_MC[23]","-0.257","0.249","-0.741","-0.423","-0.258","-0.091","0.223","1.001","2000"
"eps_p_MC[24]","-0.798","0.235","-1.269","-0.953","-0.798","-0.64","-0.35","1.002","1000"
"eps_p_MC[25]","-1.104","0.285","-1.678","-1.293","-1.102","-0.905","-0.565","1.002","860"
"eps_p_MC[26]","-1.09","0.338","-1.748","-1.322","-1.079","-0.863","-0.436","1.002","1000"
"eps_p_MC[27]","0.096","0.273","-0.422","-0.088","0.084","0.285","0.647","1.001","2000"
"eps_p_MC[28]","-0.836","0.289","-1.406","-1.034","-0.833","-0.64","-0.286","1.001","2000"
"eps_p_MC[29]","-0.915","0.252","-1.406","-1.084","-0.911","-0.743","-0.437","1.001","2000"
"eps_p_MC[30]","-0.39","0.248","-0.884","-0.554","-0.387","-0.216","0.083","1.001","1700"
"eps_p_MC[31]","-1.806","0.393","-2.584","-2.063","-1.818","-1.541","-1.049","1.001","2000"
"eps_p_MC[32]","-1.255","0.391","-2.011","-1.525","-1.251","-0.987","-0.482","1.001","2000"
"eps_p_MC[33]","-2.114","0.429","-2.949","-2.401","-2.119","-1.825","-1.291","1.001","1500"
"eps_p_MC[34]","-0.386","0.216","-0.812","-0.527","-0.381","-0.239","0.029","1.001","2000"
"eps_p_MC[35]","0.602","0.308","-0.004","0.389","0.597","0.804","1.233","1.001","2000"
"eps_p_MC[36]","0.616","0.301","0.019","0.41","0.62","0.826","1.2","1.001","2000"
"eps_p_MC[37]","0.884","0.392","0.122","0.612","0.874","1.141","1.662","1.001","2000"
"eps_p_MC[38]","1.073","0.298","0.504","0.865","1.071","1.275","1.667","1.004","2000"
"p_MC[1]","0.675","0.048","0.579","0.642","0.677","0.707","0.768","1.001","2000"
"p_MC[2]","0.743","0.071","0.587","0.697","0.747","0.795","0.864","1.001","2000"
"p_MC[3]","0.713","0.054","0.607","0.677","0.715","0.751","0.811","1.001","2000"
"p_MC[4]","0.661","0.055","0.546","0.625","0.662","0.699","0.763","1.002","950"
"p_MC[5]","0.878","0.045","0.777","0.851","0.882","0.91","0.952","1.001","1900"
"p_MC[6]","0.738","0.067","0.595","0.696","0.742","0.785","0.862","1.004","670"
"p_MC[7]","0.839","0.046","0.741","0.809","0.842","0.872","0.918","1.002","1100"
"p_MC[8]","0.856","0.058","0.725","0.822","0.863","0.898","0.949","1.006","290"
"p_MC[9]","0.563","0.099","0.37","0.492","0.562","0.634","0.757","1.005","770"
"p_MC[10]","0.813","0.045","0.717","0.784","0.816","0.844","0.894","1.001","2000"
"p_MC[11]","0.767","0.046","0.669","0.737","0.769","0.799","0.847","1.003","550"
"p_MC[12]","0.404","0.055","0.301","0.364","0.403","0.442","0.513","1.001","2000"
"p_MC[13]","0.493","0.047","0.403","0.461","0.493","0.523","0.589","1.002","1200"
"p_MC[14]","0.738","0.054","0.623","0.702","0.74","0.775","0.837","1.001","2000"
