"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"eps_p_MC[30]","-0.173","0.168","-0.506","-0.285","-0.173","-0.061","0.156","1.001","20000"
"eps_p_MC[31]","-1.343","0.236","-1.818","-1.499","-1.342","-1.184","-0.885","1.001","20000"
"eps_p_MC[32]","-0.537","0.293","-1.116","-0.732","-0.535","-0.338","0.028","1.001","20000"
"eps_p_MC[33]","-1.609","0.238","-2.083","-1.767","-1.607","-1.447","-1.146","1.001","20000"
"eps_p_MC[34]","-0.047","0.162","-0.363","-0.157","-0.049","0.061","0.277","1.001","10000"
"eps_p_MC[35]","0.583","0.215","0.164","0.439","0.583","0.726","1.01","1.001","9900"
"eps_p_MC[36]","1.02","0.184","0.663","0.896","1.019","1.144","1.387","1.001","20000"
"overdisp_MC[1]","0.828","0.191","0.508","0.692","0.811","0.945","1.249","1.001","20000"
"overdisp_MC[2]","0.828","0.191","0.508","0.692","0.811","0.945","1.249","1.001","20000"
"overdisp_MC[3]","2.484","0.572","1.524","2.075","2.434","2.835","3.746","1.001","20000"
"overdisp_MC[4]","3.312","0.763","2.032","2.767","3.245","3.78","4.995","1.001","20000"
"overdisp_MC[5]","1.656","0.382","1.016","1.383","1.622","1.89","2.497","1.001","20000"
"overdisp_MC[6]","1.656","0.382","1.016","1.383","1.622","1.89","2.497","1.001","20000"
"overdisp_MC[7]","1.656","0.382","1.016","1.383","1.622","1.89","2.497","1.001","20000"
"overdisp_MC[8]","0.828","0.191","0.508","0.692","0.811","0.945","1.249","1.001","20000"
"overdisp_MC[9]","1.656","0.382","1.016","1.383","1.622","1.89","2.497","1.001","20000"
"overdisp_MC[10]","2.484","0.572","1.524","2.075","2.434","2.835","3.746","1.001","20000"
"overdisp_MC[11]","2.484","0.572","1.524","2.075","2.434","2.835","3.746","1.001","20000"
"overdisp_MC[12]","9.935","2.29","6.096","8.3","9.734","11.34","14.98","1.001","20000"
"overdisp_MC[13]","4.14","0.954","2.54","3.458","4.056","4.725","6.243","1.001","20000"
"overdisp_MC[14]","4.968","1.145","3.048","4.15","4.867","5.67","7.492","1.001","20000"
"overdisp_MC[15]","9.935","2.29","6.096","8.3","9.734","11.34","14.98","1.001","20000"
"overdisp_MC[16]","9.935","2.29","6.096","8.3","9.734","11.34","14.98","1.001","20000"
"overdisp_MC[17]","17.387","4.007","10.67","14.52","17.04","19.84","26.22","1.001","20000"
"overdisp_MC[18]","18.215","4.198","11.18","15.22","17.85","20.79","27.47","1.001","20000"
"overdisp_MC[19]","17.387","4.007","10.67","14.52","17.04","19.84","26.22","1.001","20000"
"overdisp_MC[20]","10.763","2.48","6.605","8.992","10.55","12.28","16.23","1.001","20000"
"overdisp_MC[21]","14.903","3.435","9.145","12.45","14.6","17.01","22.48","1.001","20000"
"overdisp_MC[22]","9.107","2.099","5.588","7.608","8.923","10.39","13.74","1.001","20000"
"overdisp_MC[23]","14.075","3.244","8.637","11.76","13.79","16.06","21.23","1.001","20000"
"overdisp_MC[24]","13.247","3.053","8.129","11.07","12.98","15.12","19.98","1.001","20000"
"overdisp_MC[25]","5.796","1.336","3.556","4.842","5.678","6.614","8.741","1.001","20000"
"overdisp_MC[26]","9.107","2.099","5.588","7.608","8.923","10.39","13.74","1.001","20000"
"overdisp_MC[27]","6.624","1.526","4.064","5.533","6.49","7.559","9.989","1.001","20000"
"overdisp_MC[28]","9.935","2.29","6.096","8.3","9.734","11.34","14.98","1.001","20000"
"overdisp_MC[29]","10.763","2.48","6.605","8.992","10.55","12.28","16.23","1.001","20000"
"overdisp_MC[30]","14.903","3.435","9.145","12.45","14.6","17.01","22.48","1.001","20000"
"overdisp_MC[31]","9.107","2.099","5.588","7.608","8.923","10.39","13.74","1.001","20000"
"overdisp_MC[32]","9.107","2.099","5.588","7.608","8.923","10.39","13.74","1.001","20000"
"overdisp_MC[33]","14.075","3.244","8.637","11.76","13.79","16.06","21.23","1.001","20000"
"overdisp_MC[34]","14.903","3.435","9.145","12.45","14.6","17.01","22.48","1.001","20000"
"overdisp_MC[35]","6.624","1.526","4.064","5.533","6.49","7.559","9.989","1.001","20000"
"overdisp_MC[36]","14.075","3.244","8.637","11.76","13.79","16.06","21.23","1.001","20000"
"mean_MC[1]","0.596","0.029","0.538","0.577","0.597","0.616","0.651","1.001","20000"
"mean_MC[2]","0.609","0.028","0.552","0.59","0.609","0.628","0.662","1.001","20000"
"mean_MC[3]","0.602","0.028","0.545","0.584","0.603","0.621","0.656","1.001","20000"
"mean_MC[4]","0.603","0.028","0.546","0.584","0.603","0.622","0.656","1.001","20000"
"mean_MC[5]","0.649","0.048","0.551","0.617","0.65","0.682","0.739","1.001","20000"
"mean_MC[6]","0.639","0.041","0.555","0.611","0.64","0.667","0.717","1.001","20000"
"mean_MC[7]","0.641","0.042","0.555","0.613","0.642","0.67","0.721","1.001","20000"
"mean_MC[8]","0.636","0.039","0.556","0.61","0.636","0.662","0.71","1.001","20000"
"mean_MC[9]","0.57","0.041","0.488","0.542","0.57","0.598","0.649","1.001","20000"
"mean_MC[10]","0.598","0.028","0.541","0.58","0.599","0.618","0.653","1.001","20000"
"mean_MC[11]","0.655","0.052","0.548","0.62","0.656","0.691","0.752","1.001","20000"
"mean_MC[12]","0.66","0.056","0.545","0.623","0.662","0.7","0.765","1.001","20000"
"mean_MC[13]","0.61","0.028","0.552","0.591","0.61","0.629","0.664","1.001","20000"
"mean_MC[14]","0.587","0.032","0.524","0.566","0.588","0.609","0.648","1.001","20000"
"mean_MC[15]","0.562","0.046","0.47","0.531","0.562","0.593","0.652","1.001","20000"
"mean_MC[16]","0.514","0.083","0.349","0.458","0.514","0.571","0.676","1.001","20000"
"mean_MC[17]","0.603","0.028","0.546","0.584","0.604","0.622","0.656","1.001","20000"
"mean_MC[18]","0.608","0.028","0.551","0.59","0.609","0.627","0.662","1.001","20000"
"mean_MC[19]","0.643","0.044","0.554","0.614","0.644","0.673","0.727","1.001","20000"
"mean_MC[20]","0.618","0.031","0.557","0.598","0.619","0.639","0.677","1.001","20000"
"mean_MC[21]","0.596","0.029","0.539","0.578","0.597","0.616","0.652","1.001","20000"
"mean_MC[22]","0.598","0.028","0.541","0.58","0.599","0.618","0.653","1.001","20000"
"mean_MC[23]","0.585","0.032","0.521","0.564","0.586","0.607","0.648","1.001","20000"
"mean_MC[24]","0.623","0.032","0.557","0.601","0.624","0.645","0.684","1.001","20000"
"mean_MC[25]","0.624","0.033","0.558","0.602","0.625","0.647","0.688","1.001","20000"
"mean_MC[26]","0.656","0.053","0.547","0.621","0.657","0.693","0.755","1.001","20000"
"mean_MC[27]","0.626","0.034","0.558","0.604","0.627","0.65","0.691","1.001","20000"
"mean_MC[28]","0.578","0.036","0.505","0.553","0.578","0.602","0.648","1.001","20000"
"mean_MC[29]","0.598","0.028","0.541","0.579","0.599","0.617","0.652","1.001","20000"
"mean_MC[30]","0.583","0.033","0.516","0.561","0.583","0.606","0.648","1.001","20000"
"mean_MC[31]","0.564","0.045","0.475","0.534","0.564","0.594","0.651","1.001","20000"
"mean_MC[32]","0.667","0.061","0.541","0.627","0.669","0.71","0.779","1.001","20000"
"mean_MC[33]","0.559","0.049","0.462","0.526","0.559","0.592","0.653","1.001","20000"
"mean_MC[34]","0.614","0.029","0.555","0.595","0.614","0.634","0.669","1.001","20000"
"mean_MC[35]","0.574","0.038","0.497","0.548","0.574","0.6","0.648","1.001","20000"
"mean_MC[36]","0.597","0.029","0.539","0.578","0.598","0.616","0.652","1.001","20000"
"p_MC[1]","0.68","0.049","0.579","0.648","0.682","0.715","0.772","1.001","20000"
"p_MC[2]","0.755","0.077","0.592","0.705","0.761","0.81","0.888","1.001","5200"
"p_MC[3]","0.715","0.057","0.597","0.678","0.718","0.755","0.82","1.001","4100"
"p_MC[4]","0.654","0.057","0.539","0.616","0.656","0.694","0.762","1.001","6200"
"p_MC[5]","0.908","0.046","0.801","0.882","0.915","0.942","0.976","1.001","20000"
"p_MC[6]","0.749","0.073","0.594","0.702","0.754","0.802","0.877","1.001","11000"
"p_MC[7]","0.85","0.05","0.742","0.818","0.854","0.885","0.934","1.001","20000"
"p_MC[8]","0.907","0.058","0.765","0.875","0.918","0.95","0.985","1.001","4800"
"p_MC[9]","0.557","0.112","0.338","0.478","0.557","0.636","0.77","1.001","20000"
"p_MC[10]","0.829","0.046","0.73","0.8","0.833","0.862","0.909","1.001","20000"
"p_MC[11]","0.758","0.048","0.657","0.726","0.76","0.792","0.844","1.001","20000"
"p_MC[12]","0.418","0.056","0.311","0.379","0.418","0.455","0.531","1.001","20000"
"p_MC[13]","0.483","0.05","0.384","0.449","0.483","0.517","0.581","1.001","19000"
"p_MC[14]","0.74","0.056","0.624","0.704","0.743","0.78","0.842","1.001","20000"
"p_MC[15]","0.848","0.021","0.805","0.834","0.849","0.863","0.888","1.001","20000"
"p_MC[16]","0.5","0.033","0.436","0.477","0.499","0.522","0.564","1.001","20000"
"p_MC[17]","0.79","0.019","0.752","0.778","0.791","0.804","0.827","1.001","20000"
"p_MC[18]","0.677","0.025","0.627","0.661","0.678","0.694","0.725","1.001","20000"
"p_MC[19]","0.689","0.027","0.634","0.67","0.689","0.707","0.741","1.001","20000"
"p_MC[20]","0.778","0.026","0.726","0.761","0.779","0.796","0.826","1.001","12000"
"p_MC[21]","0.654","0.025","0.603","0.637","0.654","0.67","0.702","1.001","20000"
"p_MC[22]","0.762","0.031","0.698","0.742","0.763","0.783","0.819","1.001","6600"
"p_MC[23]","0.574","0.026","0.522","0.557","0.574","0.592","0.626","1.001","20000"
"p_MC[24]","0.539","0.026","0.488","0.521","0.539","0.556","0.59","1.001","20000"
"p_MC[25]","0.485","0.037","0.412","0.46","0.485","0.511","0.559","1.001","20000"
"p_MC[26]","0.553","0.025","0.504","0.536","0.553","0.57","0.603","1.001","20000"
"p_MC[27]","0.714","0.032","0.649","0.692","0.715","0.736","0.775","1.001","7000"
"p_MC[28]","0.442","0.029","0.385","0.422","0.441","0.462","0.499","1.001","20000"
"p_MC[29]","0.469","0.03","0.411","0.449","0.469","0.489","0.527","1.001","20000"
"p_MC[30]","0.541","0.026","0.491","0.523","0.541","0.558","0.591","1.001","20000"
"p_MC[31]","0.254","0.03","0.198","0.234","0.253","0.274","0.315","1.001","20000"
"p_MC[32]","0.542","0.027","0.488","0.524","0.542","0.561","0.595","1.001","20000"
"p_MC[33]","0.204","0.025","0.158","0.187","0.203","0.22","0.255","1.001","15000"
"p_MC[34]","0.603","0.026","0.551","0.585","0.603","0.621","0.654","1.001","3000"
"p_MC[35]","0.706","0.031","0.643","0.686","0.707","0.728","0.765","1.001","11000"
"p_MC[36]","0.803","0.023","0.755","0.788","0.804","0.82","0.847","1.001","20000"
"alpha_MC[1]","0.494","0.118","0.295","0.41","0.484","0.566","0.758","1.001","20000"
"alpha_MC[2]","0.505","0.121","0.3","0.418","0.494","0.578","0.775","1.001","20000"
"alpha_MC[3]","1.497","0.359","0.891","1.242","1.465","1.714","2.298","1.001","20000"
"alpha_MC[4]","1.998","0.479","1.19","1.659","1.956","2.288","3.068","1.001","20000"
"alpha_MC[5]","1.076","0.268","0.621","0.885","1.052","1.24","1.668","1.001","20000"
"alpha_MC[6]","1.059","0.26","0.617","0.873","1.037","1.219","1.637","1.001","20000"
"alpha_MC[7]","1.063","0.262","0.618","0.876","1.04","1.223","1.643","1.001","20000"
"alpha_MC[8]","0.527","0.129","0.308","0.435","0.516","0.606","0.814","1.001","20000"
"alpha_MC[9]","0.944","0.23","0.554","0.779","0.924","1.086","1.454","1.001","20000"
"alpha_MC[10]","1.488","0.357","0.886","1.234","1.456","1.704","2.283","1.001","20000"
"alpha_MC[11]","1.629","0.409","0.936","1.339","1.594","1.879","2.531","1.001","20000"
"alpha_MC[12]","6.574","1.662","3.755","5.388","6.428","7.591","10.24","1.001","20000"
"alpha_MC[13]","2.527","0.607","1.503","2.095","2.474","2.896","3.88","1.001","20000"
"alpha_MC[14]","2.92","0.702","1.737","2.42","2.859","3.348","4.484","1.001","20000"
"alpha_MC[15]","5.587","1.377","3.257","4.602","5.467","6.438","8.624","1.001","20000"
"alpha_MC[16]","5.106","1.422","2.681","4.09","4.992","5.987","8.209","1.001","20000"
"alpha_MC[17]","10.494","2.517","6.252","8.708","10.27","12.02","16.11","1.001","20000"
"alpha_MC[18]","11.091","2.663","6.597","9.191","10.85","12.71","17.03","1.001","20000"
"alpha_MC[19]","11.199","2.765","6.499","9.226","10.96","12.9","17.33","1.001","20000"
"alpha_MC[20]","6.664","1.608","3.944","5.519","6.518","7.644","10.24","1.001","20000"
"alpha_MC[21]","8.899","2.134","5.304","7.382","8.715","10.19","13.65","1.001","20000"
"alpha_MC[22]","5.455","1.308","3.249","4.525","5.339","6.246","8.369","1.001","20000"
"alpha_MC[23]","8.244","1.984","4.897","6.834","8.07","9.452","12.65","1.001","20000"
"alpha_MC[24]","8.262","2","4.874","6.833","8.082","9.482","12.72","1.001","20000"
"alpha_MC[25]","3.624","0.878","2.134","2.997","3.545","4.161","5.58","1.001","20000"
"alpha_MC[26]","5.985","1.503","3.437","4.914","5.854","6.904","9.296","1.001","20000"
"alpha_MC[27]","4.155","1.008","2.443","3.433","4.067","4.771","6.393","1.001","20000"
"alpha_MC[28]","5.743","1.39","3.396","4.75","5.623","6.588","8.826","1.001","20000"
"alpha_MC[29]","6.444","1.545","3.838","5.344","6.308","7.379","9.886","1.001","20000"
"alpha_MC[30]","8.697","2.096","5.161","7.203","8.512","9.976","13.36","1.001","20000"
"alpha_MC[31]","5.141","1.263","3.007","4.236","5.03","5.919","7.935","1.001","20000"
"alpha_MC[32]","6.086","1.553","3.45","4.979","5.95","7.035","9.537","1.001","20000"
"alpha_MC[33]","7.867","1.95","4.569","6.47","7.701","9.071","12.17","1.001","20000"
"alpha_MC[34]","9.159","2.204","5.435","7.59","8.962","10.49","14.07","1.001","20000"
"alpha_MC[35]","3.804","0.924","2.241","3.143","3.722","4.371","5.853","1.001","20000"
"alpha_MC[36]","8.411","2.017","5.013","6.976","8.235","9.633","12.9","1.001","20000"
"beta_MC[1]","0.334","0.078","0.202","0.278","0.327","0.382","0.507","1.001","20000"
"beta_MC[2]","0.323","0.075","0.196","0.27","0.316","0.369","0.489","1.001","20000"
"beta_MC[3]","0.987","0.23","0.6","0.823","0.963","1.129","1.496","1.001","20000"
"beta_MC[4]","1.313","0.306","0.798","1.095","1.282","1.502","1.989","1.001","20000"
"beta_MC[5]","0.58","0.147","0.333","0.475","0.566","0.67","0.902","1.001","20000"
"beta_MC[6]","0.597","0.146","0.352","0.493","0.583","0.686","0.92","1.001","20000"
"beta_MC[7]","0.593","0.146","0.348","0.49","0.579","0.683","0.916","1.001","20000"
"beta_MC[8]","0.301","0.073","0.179","0.249","0.294","0.345","0.463","1.001","20000"
"beta_MC[9]","0.712","0.174","0.415","0.588","0.696","0.819","1.098","1.001","20000"
"beta_MC[10]","0.996","0.233","0.604","0.831","0.973","1.139","1.509","1.001","20000"
"beta_MC[11]","0.854","0.223","0.48","0.696","0.835","0.991","1.343","1.001","20000"
"beta_MC[12]","3.362","0.902","1.846","2.722","3.279","3.913","5.345","1.001","20000"
"beta_MC[13]","1.612","0.376","0.981","1.345","1.575","1.843","2.441","1.001","20000"
"beta_MC[14]","2.047","0.485","1.23","1.702","2.003","2.347","3.117","1.001","20000"
"beta_MC[15]","4.348","1.085","2.487","3.575","4.253","5.021","6.753","1.001","20000"
"beta_MC[16]","4.829","1.378","2.481","3.837","4.714","5.687","7.853","1.001","20000"
"beta_MC[17]","6.893","1.608","4.187","5.75","6.728","7.884","10.44","1.001","20000"
