"Parameters","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"logit_int_MC","0.4841111444","0.114165377580643","0.2586","0.4084","0.4847","0.5603","0.7068","1.00101517164503","56000"
"logit_flow_MC","-0.05306344429991","0.11755885039702","-0.2830025","-0.1307","-0.053825","0.02441","0.1812","1.00100801412171","77000"
"log_cess_MC","0.0814217670021","0.25272590871774","-0.4327","-0.08578","0.08731","0.2551","0.559","1.00099203887468","1e+05"
"shape_lambda","2.486142997","0.599217230108453","1.461","2.06","2.435","2.856","3.795","1.00100848126943","75000"
"rate_lambda","0.002039242228","0.000543337638433129","0.001109","0.001654","0.001994","0.002375","0.00323102499622871","1.00099652435124","1e+05"
"mean_gamma","1236.0646","146.473285608243","980.897499875744","1134","1225","1325","1556","1.00099575998498","1e+05"
"var_gamma","663119.616","250405.512821545","339800","491600","611049.997954341","773900","1292000","1.00099026549616","1e+05"
"lambda[1]","751.235912","64.3407636096035","640.1","705.8","746.4","790.8","890.602499863163","1.00103671582626","31000"
"lambda[2]","370.164108","45.7934016679336","298.1","338","364.1","395.7","476.5","1.00099016059808","1e+05"
"lambda[3]","418.892849","42.3928115046392","346.8","389.1","415","444.5","512.502499762225","1.00102190034374","45000"
"lambda[4]","833.791605","83.122898221766","694.6","774.8","825.449998485675","884","1018","1.00112687223658","11000"
"lambda[5]","824.675545","53.8662264610814","736.9","787","818.3","855.7","948.2","1.0010152860211","56000"
"lambda[6]","205.069126","26.9404784532479","160.9","186.1","202.1","220.7","266.5","1.00099108168354","1e+05"
"lambda[7]","681.191981","50.223212343559","597","645.9","676.2","711.1","793.502499846421","1.00098894319086","1e+05"
"lambda[8]","233.295938","22.7983990352424","195.3","217.6","230.9","246.2","284.8","1.0009991533946","1e+05"
"lambda[9]","609.863588","142.167706453097","414.9","510.2","582.6","678.6","964.5","1.00102216265393","45000"
"lambda[10]","750.282844","52.6484056778348","660","713.4","745.8","782.1","865.6","1.00101170956963","65000"
"lambda[11]","1013.858787","75.5620923644036","884.8","960.6","1007","1060","1179","1.00106051730609","21000"
"lambda[12]","486.288464","75.0293246185532","363.497499664657","433.1","478.1","530.7","656.1","1.00100977401006","71000"
"lambda[13]","1084.231861","123.730901074612","874","997.2","1073","1159","1359","1.00100455399921","93000"
"lambda[14]","267.925804","28.0623302577918","219.1","248.2","265.7","285.3","328.8","1.0010057513019","87000"
"lambda[15]","2168.94291","74.0162504777515","2032","2118","2166","2217","2322","1.00100393889101","97000"
"lambda[16]","1358.93353","102.286095126325","1175","1287","1353","1424","1575","1.00098851925022","1e+05"
"lambda[17]","2367.8543","79.2271269256081","2219","2314","2366","2420","2530","1.00100885549733","74000"
"lambda[18]","1243.00029","63.1574378718412","1125","1199","1241","1284","1373","1.00098963125119","1e+05"
"lambda[19]","1237.03809","65.0567208128502","1117","1192","1234","1279","1372","1.00099345204583","1e+05"
"lambda[20]","849.716943","43.3797226528493","768.9","819.7","848.2","877.9","939.2","1.00099968703146","1e+05"
"lambda[21]","1358.28398","69.5000228625241","1229","1310","1356","1404","1501","1.00099557463336","1e+05"
"lambda[22]","958.407667","52.3332592317479","862.5","922","956","992.1","1067","1.00099533413229","1e+05"
"lambda[23]","2159.50972","116.659075081708","1945","2078","2154","2235","2403","1.00101040329123","69000"
"lambda[24]","3388.30513","181.462513958456","3057","3262","3381","3505","3768","1.00104104613609","29000"
"lambda[25]","1417.09568","121.887089923275","1202","1331","1409","1494","1678","1.00102540212558","41000"
"lambda[26]","1807.42111","100.451452360385","1623","1738","1803","1873","2016","1.00100160732324","1e+05"
"lambda[27]","1365.79884","76.0532343533065","1228","1313","1362","1414","1525","1.00100362104298","99000"
"lambda[28]","1290.522462","101.951370415889","1107","1220","1285","1355","1506","1.00098901433796","1e+05"
"lambda[29]","1571.1078","115.710869451461","1363","1490","1565","1645","1817","1.000989323808","1e+05"
"lambda[30]","2300.62464","126.044786317213","2070","2213","2296","2383","2563","1.00099662316623","1e+05"
"lambda[31]","1971.91752","251.355125889731","1544","1794","1950","2126","2527","1.00102676261859","39000"
"lambda[32]","1659.65225","100.398626279343","1476","1590","1655","1724","1870","1.00099185664289","1e+05"
"Ntot[1]","750.19444","58.2620138487246","653","709","745","785","880","1.00101795366479","51000"
"Ntot[2]","368.4189","41.6543151859413","308","339","362","390","468","1.00098958785351","1e+05"
"Ntot[3]","417.12127","37.2476627115162","357","391","413","439","502","1.00101532774166","56000"
"Ntot[4]","833.09861","78.0314966869959","706","778","824","879","1009","1.00116791291594","8400"
"Ntot[5]","823.82179","45.5378261243549","761","791","815","848","934","1.00099810324353","1e+05"
"Ntot[6]","202.93427","22.811286967535","169","186","199","215","257","1.00101184805644","64000"
"Ntot[7]","680.09996","43.0778214976738","615","649","674","704","781","1.00100080867294","1e+05"
"Ntot[8]","231.27757","16.9888984669934","210","219","227","239","274","1.00099188476587","1e+05"
"Ntot[9]","608.64113","140.330184735611","420","510","581","676","960","1.00101960591866","48000"
"Ntot[10]","749.45501","45.0621076053409","678","717","744","776","853","1.0010699361328","18000"
"Ntot[11]","1013.57278","68.624662596728","901","965","1006","1054","1168","1.00109752717919","14000"
"Ntot[12]","484.90732","71.7808691459595","369","434","477","527","649","1.00101482283221","57000"
"Ntot[13]","1083.93747","119.323541772256","884","1000","1072","1155","1350","1.00099428300482","1e+05"
"Ntot[14]","265.96175","22.8152863736229","229","250","263","279","318","1.00099862299972","1e+05"
"Ntot[15]","2170.6553","57.5845899678032","2068","2130","2167","2207","2293","1.00100407988422","96000"
"Ntot[16]","1359.16399","95.6159733591805","1189","1292","1353","1419","1564","1.00099294859367","1e+05"
"Ntot[17]","2370.27059","62.7817587085944","2255","2327","2367","2411","2501","1.00100088018314","1e+05"
"Ntot[18]","1243.12377","52.3612454778091","1148","1207","1241","1277","1353","1.00098850335347","1e+05"
"Ntot[19]","1237.07907","55.049108820933","1138","1199","1234","1272","1353","1.00098862554592","1e+05"
"Ntot[20]","848.9635","32.2799521019328","792","826","847","869.249892189737","918","1.00099560458862","1e+05"
"Ntot[21]","1358.52276","58.9252202694079","1251","1318","1355","1397","1482","1.00099039000289","1e+05"
"Ntot[22]","958.0504","42.5633865694303","883","928","955","985","1050","1.00100997148089","70000"
"Ntot[23]","2161.31991","107.233825626644","1968","2087","2156","2230","2385.02499489134","1.00101729749993","52000"
"Ntot[24]","3392.76992","172.498233033262","3081","3272","3385","3503","3758","1.00103243830415","34000"
"Ntot[25]","1417.62508","116.191712872025","1214","1335","1409","1491","1668","1.00101773312745","51000"
"Ntot[26]","1808.76013","91.0333812573615","1643","1745","1804","1867","2000","1.00099904993083","1e+05"
"Ntot[27]","1366.15736","66.6481123329024","1249","1319","1362","1408","1509","1.00100243331831","1e+05"
"Ntot[28]","1290.81881","95.6290537929932","1120","1224","1285","1352","1495","1.00098858482631","1e+05"
"Ntot[29]","1572.22232","108.896637499026","1377","1496","1566","1641","1804","1.00099457962122","1e+05"
"Ntot[30]","2302.9632","116.828320429272","2091","2221","2296","2379","2547","1.0010107558267","67000"
"Ntot[31]","1973.39975","247.755917749476","1553","1798","1951","2125","2523","1.00101889557888","49000"
"Ntot[32]","1660.534","91.8790704221359","1495","1597","1656","1719","1855","1.00098886849842","1e+05"
"Nesc[1]","749.19444","58.2620138487246","652","708","744","784","879","1.00101795350169","51000"
"Nesc[2]","362.4189","41.6543151859413","302","333","356","384","462","1.00098956954039","1e+05"
"Nesc[3]","417.12127","37.2476627115162","357","391","413","439","502","1.00101532774166","56000"
"Nesc[4]","831.09861","78.0314966869959","704","776","822","877","1007","1.00116794102201","8400"
"Nesc[5]","817.82179","45.5378261243549","755","785","809","842","928","1.00099809414732","1e+05"
"Nesc[6]","202.93427","22.811286967535","169","186","199","215","257","1.00101184805644","64000"
"Nesc[7]","680.09996","43.0778214976738","615","649","674","704","781","1.00100080867294","1e+05"
"Nesc[8]","231.27757","16.9888984669934","210","219","227","239","274","1.00099188476587","1e+05"
"Nesc[9]","595.64113","140.330184735611","407","497","568","663","947","1.00101984451834","48000"
"Nesc[10]","748.45501","45.0621076053409","677","716","743","775","852","1.00106993282748","18000"
"Nesc[11]","1006.57278","68.624662596728","894","958","999","1047","1161","1.00109749790198","14000"
"Nesc[12]","479.90732","71.7808691459595","364","429","472","522","644","1.00101482576288","57000"
"Nesc[13]","1082.93747","119.323541772256","883","999","1071","1154","1349","1.00099428388349","1e+05"
"Nesc[14]","263.96175","22.8152863736229","227","248","261","277","316","1.0009986347072","1e+05"
"Nesc[15]","2166.6553","57.5845899678032","2064","2126","2163","2203","2289","1.00100408078112","96000"
"Nesc[16]","1359.16399","95.6159733591805","1189","1292","1353","1419","1564","1.00099294859367","1e+05"
"Nesc[17]","2369.27059","62.7817587085944","2254","2326","2366","2410","2500","1.00100088017098","1e+05"
